id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,off_camera,dribble_outcome_id,dribble_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,clearance_aerial_won,pass_switch,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,dribble_no_touch,shot_one_on_one,foul_committed_advantage,foul_won_advantage,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,goalkeeper_technique_id,goalkeeper_technique_name,pass_technique_id,pass_technique_name,pass_outswinging,pass_through_ball,goalkeeper_punched_out,pass_goal_assist,miscontrol_aerial_won,clearance_left_foot,shot_aerial_won,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,dribble_overrun,pass_miscommunication,block_deflection,shot_deflected,block_offensive,timestamp_seconds
a5e8c288-4102-4591-85c4-61aeea383459,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,343.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 6}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 16}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 4}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
16689b43-a62e-40dd-835d-6e9bfd48eede,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,212,Atlético Madrid,433.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5484, 'name': 'Lucas Hernández Pi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8feddb22-97c3-4fa4-a743-58eef8df449a,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['a2bce247-de3f-41cf-938c-d09834747ac8'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a2bce247-de3f-41cf-938c-d09834747ac8,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,212,Atlético Madrid,,,['8feddb22-97c3-4fa4-a743-58eef8df449a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3fe3ff8e-c0bf-473c-83ee-9ddb2ae178a4,5,1,00:00:00.676,0,0,2,1.265827,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['272c917a-ab4d-417e-ab0b-afb3897a5512'],"[61.0, 40.1]",5487.0,Antoine Griezmann,17.0,Right Wing,6382.0,Fernando José Torres Sanz,2.184033,-1.849096,1.0,Ground Pass,"[60.4, 38.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676
272c917a-ab4d-417e-ab0b-afb3897a5512,6,1,00:00:01.942,0,1,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['3fe3ff8e-c0bf-473c-83ee-9ddb2ae178a4'],"[60.4, 38.0]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.942
35db6460-cad1-493d-8883-56ebb5f22d5c,7,1,00:00:01.942,0,1,2,0.478367,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['272c917a-ab4d-417e-ab0b-afb3897a5512', '35f97ee9-87a6-488d-854a-aa35305f3806']","[60.4, 38.0]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,"[60.4, 37.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.942
35f97ee9-87a6-488d-854a-aa35305f3806,8,1,00:00:02.420,0,2,2,1.499393,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['be0acd56-f0bf-414d-9495-33393c5516df'],"[60.4, 37.8]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,19668.0,Augusto Matías Fernández,20.450184,-2.7129416,1.0,Ground Pass,"[41.8, 29.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42
be0acd56-f0bf-414d-9495-33393c5516df,9,1,00:00:03.920,0,3,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['35f97ee9-87a6-488d-854a-aa35305f3806'],"[41.8, 29.3]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
45161457-d864-4c7d-935a-753c97eb7f4c,10,1,00:00:03.920,0,3,2,1.078817,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['be0acd56-f0bf-414d-9495-33393c5516df', 'f0db172a-5080-4ef2-ae39-9ebf1df457a7']","[41.8, 29.3]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,"[41.5, 30.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
f0db172a-5080-4ef2-ae39-9ebf1df457a7,11,1,00:00:04.998,0,4,2,1.578293,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['f5491727-d81f-4199-91df-bb941aa4d172'],"[41.5, 30.5]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,5249.0,Diego Roberto Godín Leal,30.037477,1.5208379,1.0,Ground Pass,"[43.0, 60.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.998
a9facf6c-bc07-47d6-81a2-b5ee2d0148a5,12,1,00:00:06.427,0,6,2,0.984858,17,Pressure,212,Atlético Madrid,9,From Kick Off,214,Espanyol,,,"['a06ec923-9e6c-461b-9daf-33c1c8c605cf', 'b790908c-3517-46ab-8e4f-e01fb8a9067b', 'f5491727-d81f-4199-91df-bb941aa4d172']","[77.1, 22.4]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.427
f5491727-d81f-4199-91df-bb941aa4d172,13,1,00:00:06.577,0,6,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['a9facf6c-bc07-47d6-81a2-b5ee2d0148a5', 'f0db172a-5080-4ef2-ae39-9ebf1df457a7']","[43.0, 60.5]",5249.0,Diego Roberto Godín Leal,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.577
a06ec923-9e6c-461b-9daf-33c1c8c605cf,14,1,00:00:06.577,0,6,2,0.7916,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['a9facf6c-bc07-47d6-81a2-b5ee2d0148a5', 'b790908c-3517-46ab-8e4f-e01fb8a9067b', 'f5491727-d81f-4199-91df-bb941aa4d172']","[43.0, 60.5]",5249.0,Diego Roberto Godín Leal,3.0,Right Center Back,,,,,,,,,,,,"[43.0, 63.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.577
b790908c-3517-46ab-8e4f-e01fb8a9067b,15,1,00:00:07.368,0,7,2,0.31912,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['a9facf6c-bc07-47d6-81a2-b5ee2d0148a5', 'e732a5e4-07d6-4f1e-b781-5fe46a15fb67']","[43.0, 63.5]",5249.0,Diego Roberto Godín Leal,3.0,Right Center Back,,,1.8384776,-0.7853982,1.0,Ground Pass,"[44.3, 62.2]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.368
e732a5e4-07d6-4f1e-b781-5fe46a15fb67,16,1,00:00:07.687,0,7,2,0.0,6,Block,212,Atlético Madrid,9,From Kick Off,214,Espanyol,,,['b790908c-3517-46ab-8e4f-e01fb8a9067b'],"[75.8, 17.9]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.687
c09c6897-aecd-45c9-ab88-37b43ccb5bb9,17,1,00:00:23.434,0,23,3,1.469197,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['f5485597-0a2b-4b97-ba2e-434c3d57d08b'],"[39.8, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5199.0,Jorge Resurrección Merodio,25.045757,-0.1402031,3.0,High Pass,"[64.6, 76.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.434
f5485597-0a2b-4b97-ba2e-434c3d57d08b,18,1,00:00:24.903,0,24,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['c09c6897-aecd-45c9-ab88-37b43ccb5bb9'],"[64.6, 76.5]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.903
f1730699-6591-4854-a2f0-9e5a00adb169,19,1,00:00:24.918,0,24,3,1.897628,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4917dcd9-a107-420d-bc25-3c4074f5a936'],"[64.6, 76.5]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,6382.0,Fernando José Torres Sanz,11.0435505,-0.6181442,3.0,High Pass,"[73.6, 70.1]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.918
4917dcd9-a107-420d-bc25-3c4074f5a936,20,1,00:00:26.816,0,26,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['f1730699-6591-4854-a2f0-9e5a00adb169'],"[73.6, 70.1]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.816
31e628f3-f38d-4a85-b75e-6aa2cbe1c79d,21,1,00:00:26.816,0,26,3,0.0,4,Duel,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['16360d6f-513a-450c-a973-ae413b0429c1'],"[46.5, 10.0]",6867.0,Papa Kouly Diop,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.816
16360d6f-513a-450c-a973-ae413b0429c1,22,1,00:00:26.816,0,26,3,1.275411,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['31e628f3-f38d-4a85-b75e-6aa2cbe1c79d', '611be3f2-c70a-46b9-82e4-a8ae892e585b']","[73.6, 70.1]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,5487.0,Antoine Griezmann,7.4431176,-2.6057813,3.0,High Pass,"[67.2, 66.3]",,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.816
186464ce-3621-48eb-bc91-cb0b4e36b747,23,1,00:00:28.034,0,28,3,0.169594,17,Pressure,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,"['2d45fb39-c073-43c1-9d8c-40be8063eeaf', '611be3f2-c70a-46b9-82e4-a8ae892e585b', 'd5e2a465-dd59-4e52-8ccd-0c20a68e21b4']","[52.3, 13.0]",6758.0,Víctor Sánchez Mata,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.034
611be3f2-c70a-46b9-82e4-a8ae892e585b,24,1,00:00:28.091,0,28,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['16360d6f-513a-450c-a973-ae413b0429c1', '186464ce-3621-48eb-bc91-cb0b4e36b747']","[67.2, 66.3]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.091
2d45fb39-c073-43c1-9d8c-40be8063eeaf,25,1,00:00:28.091,0,28,3,0.07843,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['186464ce-3621-48eb-bc91-cb0b4e36b747', '611be3f2-c70a-46b9-82e4-a8ae892e585b', 'd5e2a465-dd59-4e52-8ccd-0c20a68e21b4']","[67.2, 66.3]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,"[67.0, 67.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.091
d5e2a465-dd59-4e52-8ccd-0c20a68e21b4,26,1,00:00:28.170,0,28,3,0.0,38,Miscontrol,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['186464ce-3621-48eb-bc91-cb0b4e36b747'],"[67.0, 67.3]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.17
5e8b881e-30c1-48ee-8183-81d4d3d71e0e,27,1,00:00:28.469,0,28,3,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,,"[51.4, 9.8]",6758.0,Víctor Sánchez Mata,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.469
f81e62fc-8343-4d4e-833d-12ce35fc284d,28,1,00:00:28.469,0,28,3,0.694663,43,Carry,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,"['5e8b881e-30c1-48ee-8183-81d4d3d71e0e', '5ef86c1e-0031-4d84-a524-465f607a50cb']","[51.4, 9.8]",6758.0,Víctor Sánchez Mata,17.0,Right Wing,,,,,,,,,,,,"[50.8, 6.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.469
5ef86c1e-0031-4d84-a524-465f607a50cb,29,1,00:00:29.164,0,29,3,1.258846,30,Pass,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['c00cfb25-af21-4bd3-a413-4ff805f46400'],"[50.8, 6.2]",6758.0,Víctor Sánchez Mata,17.0,Right Wing,5719.0,Marco Asensio Willemsen,4.9929953,-2.1421337,1.0,Ground Pass,"[48.1, 2.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.164
c00cfb25-af21-4bd3-a413-4ff805f46400,30,1,00:00:30.423,0,30,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['5ef86c1e-0031-4d84-a524-465f607a50cb'],"[48.1, 2.0]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.423
6854cea2-8181-41b2-87a4-955d52ca8458,31,1,00:00:30.423,0,30,3,0.953303,43,Carry,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,"['427060c5-2c90-4982-9ff3-ed0f0138a43c', 'a7e59dc0-e3ed-4b38-970c-cd154c07b9c5', 'c00cfb25-af21-4bd3-a413-4ff805f46400']","[48.1, 2.0]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,"[48.9, 0.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.423
a7e59dc0-e3ed-4b38-970c-cd154c07b9c5,32,1,00:00:30.512,0,30,3,0.864399,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['427060c5-2c90-4982-9ff3-ed0f0138a43c', '6854cea2-8181-41b2-87a4-955d52ca8458']","[75.2, 79.3]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.512
427060c5-2c90-4982-9ff3-ed0f0138a43c,33,1,00:00:31.376,0,31,3,0.0,3,Dispossessed,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,"['8b9ffcf4-3cbc-44e0-989c-b3cdce2a8d37', 'a7e59dc0-e3ed-4b38-970c-cd154c07b9c5']","[48.9, 0.7]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.376
8b9ffcf4-3cbc-44e0-989c-b3cdce2a8d37,34,1,00:00:31.376,0,31,3,0.0,4,Duel,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['427060c5-2c90-4982-9ff3-ed0f0138a43c'],"[71.2, 79.4]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,11.0,Tackle,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.376
705c13a4-bdf7-4067-97e6-572ddf22c3bd,35,1,00:00:32.536,0,32,3,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,,"[73.3, 79.1]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.536
af6e19d1-7bc4-4c16-bc91-912ee54462e5,36,1,00:00:32.536,0,32,3,2.115456,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['2cac72b8-8005-48fe-ba29-abf87aac0a99', '705c13a4-bdf7-4067-97e6-572ddf22c3bd', '763c6000-ec37-4b11-b7d8-cc99d47c1b31']","[73.3, 79.1]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[71.8, 78.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.536
2cac72b8-8005-48fe-ba29-abf87aac0a99,37,1,00:00:34.164,0,34,3,0.583867,17,Pressure,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,"['763c6000-ec37-4b11-b7d8-cc99d47c1b31', 'af6e19d1-7bc4-4c16-bc91-912ee54462e5']","[44.7, 2.0]",6612.0,Rubén Duarte Sánchez,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.164
bcfe2e71-5b81-4fac-a202-2e9c1f8fef0a,38,1,00:00:34.241,0,34,3,0.517636,17,Pressure,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['763c6000-ec37-4b11-b7d8-cc99d47c1b31'],"[48.9, 3.7]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.241
763c6000-ec37-4b11-b7d8-cc99d47c1b31,39,1,00:00:34.652,0,34,3,0.242174,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['2cac72b8-8005-48fe-ba29-abf87aac0a99', '5b50251e-7074-42b2-bd11-1be71c8864e2', 'bcfe2e71-5b81-4fac-a202-2e9c1f8fef0a']","[71.8, 78.1]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,3.6,0.0,1.0,Ground Pass,"[75.4, 78.1]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.652
5b50251e-7074-42b2-bd11-1be71c8864e2,40,1,00:00:34.894,0,34,3,0.0,6,Block,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['763c6000-ec37-4b11-b7d8-cc99d47c1b31'],"[44.7, 2.0]",6612.0,Rubén Duarte Sánchez,8.0,Left Wing Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.894
