id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,off_camera,under_pressure,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_deflected,out,clearance_head,pass_outswinging,shot_first_time,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,pass_straight,ball_recovery_recovery_failure,pass_inswinging,clearance_left_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,pass_cut_back,shot_deflected,block_deflection,shot_one_on_one,dribble_overrun,foul_committed_type_id,foul_committed_type_name,block_save_block,timestamp_seconds
582c2866-af6b-49dd-96cf-b0520adf91d9,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ffd72fba-cb75-4243-bc1d-e55b4345f879,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,210,Real Sociedad,4231.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 28}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 6906, 'name': 'Jon Bautista Orgilles'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 35}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f2ec21b9-beba-47f2-bb18-0efcf9b505db,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,207,Valencia,,,['ac932f15-ffcc-4342-9c85-868fe2629440'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ac932f15-ffcc-4342-9c85-868fe2629440,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,210,Real Sociedad,,,['f2ec21b9-beba-47f2-bb18-0efcf9b505db'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a092bdc6-a8ed-4c26-b845-489dfb83b99e,5,1,00:00:00.787,0,0,2,0.379833,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['20299205-f1e1-4fd4-b5de-ed91b9c6ba3c'],"[61.0, 40.1]",6906.0,Jon Bautista Orgilles,23.0,Center Forward,6685.0,Mikel Oyarzabal Ugarte,1.7088008,-1.929567,1.0,Ground Pass,"[60.4, 38.5]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787
20299205-f1e1-4fd4-b5de-ed91b9c6ba3c,6,1,00:00:01.166,0,1,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['a092bdc6-a8ed-4c26-b845-489dfb83b99e'],"[60.4, 38.5]",6685.0,Mikel Oyarzabal Ugarte,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.166
7d267bd4-99b0-48ca-a455-d8e0609c509a,7,1,00:00:01.166,0,1,2,0.066228,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['20299205-f1e1-4fd4-b5de-ed91b9c6ba3c', 'e2aedb5a-167e-45ab-8303-e7b9feb48cec']","[60.4, 38.5]",6685.0,Mikel Oyarzabal Ugarte,19.0,Center Attacking Midfield,,,,,,,,,,,,"[60.3, 38.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.166
e2aedb5a-167e-45ab-8303-e7b9feb48cec,8,1,00:00:01.233,0,1,2,0.882459,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['7ce99459-c13f-4bad-a9de-b76f4e3621fb'],"[60.3, 38.7]",6685.0,Mikel Oyarzabal Ugarte,19.0,Center Attacking Midfield,6671.0,Asier Illarramendi Andonegi,12.39395,2.8887863,1.0,Ground Pass,"[48.3, 41.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.233
7ce99459-c13f-4bad-a9de-b76f4e3621fb,9,1,00:00:02.115,0,2,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['e2aedb5a-167e-45ab-8303-e7b9feb48cec'],"[48.3, 41.8]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.115
2f4e1811-f0e6-494a-8391-0d7e4632463e,10,1,00:00:02.115,0,2,2,1.589656,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['7ce99459-c13f-4bad-a9de-b76f4e3621fb', 'd34ef663-5322-449c-8273-a585aeaecbc6']","[48.3, 41.8]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[50.9, 39.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.115
d34ef663-5322-449c-8273-a585aeaecbc6,11,1,00:00:03.705,0,3,2,1.153173,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['904e3058-967e-4bfc-b0df-97ab6fd84540'],"[50.9, 39.3]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,6674.0,Alberto De La Bella Madureño,20.757648,-2.0085876,1.0,Ground Pass,"[42.1, 20.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.705
904e3058-967e-4bfc-b0df-97ab6fd84540,12,1,00:00:04.858,0,4,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['d34ef663-5322-449c-8273-a585aeaecbc6'],"[42.1, 20.5]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.858
24694e03-2887-4abf-a7aa-5ea284e6d7ac,13,1,00:00:04.858,0,4,2,1.229002,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['8b321a8e-91c6-4d27-8eec-31205eedeb76', '904e3058-967e-4bfc-b0df-97ab6fd84540']","[42.1, 20.5]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,"[39.6, 21.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.858
8b321a8e-91c6-4d27-8eec-31205eedeb76,14,1,00:00:06.087,0,6,2,0.207644,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['221aa60a-6ecf-405b-bb93-5f4f3f367d62', '55f97334-53bd-4b94-8f96-bf80871d317f']","[39.6, 21.6]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,6669.0,David Zurutuza Veillet,2.823119,-0.40024066,1.0,Ground Pass,"[42.2, 20.5]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.087
221aa60a-6ecf-405b-bb93-5f4f3f367d62,15,1,00:00:06.294,0,6,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['8b321a8e-91c6-4d27-8eec-31205eedeb76'],"[56.5, 8.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.294
55f97334-53bd-4b94-8f96-bf80871d317f,16,1,00:00:06.294,0,6,2,0.0,10,Interception,210,Real Sociedad,9,From Kick Off,207,Valencia,,,['8b321a8e-91c6-4d27-8eec-31205eedeb76'],"[77.9, 59.6]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.294
9e2525a8-8bcb-4689-9c2d-580aa4e56193,17,1,00:00:08.104,0,8,2,0.0,28,Shield,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,,"[49.4, 6.1]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.104
1327b649-3c00-417a-878a-515f9c317249,18,1,00:00:15.407,0,15,3,1.549624,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['267d20b2-8b32-4e9d-908e-f58a60b8f420'],"[54.5, 0.1]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,6671.0,Asier Illarramendi Andonegi,8.062258,2.3386524,2.0,Low Pass,"[48.9, 5.9]",67.0,Throw-in,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.407
267d20b2-8b32-4e9d-908e-f58a60b8f420,19,1,00:00:16.957,0,16,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['1327b649-3c00-417a-878a-515f9c317249'],"[48.9, 5.9]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.957
ad3e112b-ec72-4e8f-8315-dfe12d9dc5bc,20,1,00:00:17.104,0,17,3,0.86289,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['23a52d10-3aa2-46a6-ab02-49820c9cc7e1'],"[48.7, 5.9]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,6674.0,Alberto De La Bella Madureño,4.4407206,-0.62548506,1.0,Ground Pass,"[52.3, 3.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.104
23a52d10-3aa2-46a6-ab02-49820c9cc7e1,21,1,00:00:17.967,0,17,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['ad3e112b-ec72-4e8f-8315-dfe12d9dc5bc'],"[52.3, 3.3]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.967
43b851a5-f812-410d-a52a-0a3bf4cd5a17,22,1,00:00:17.967,0,17,3,0.079999,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['05c6ab12-39a2-4ab7-a67f-3b862476a8d4', '23a52d10-3aa2-46a6-ab02-49820c9cc7e1']","[52.3, 3.3]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,"[51.9, 3.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.967
05c6ab12-39a2-4ab7-a67f-3b862476a8d4,23,1,00:00:18.047,0,18,3,2.014662,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['d7fc23c7-73b4-4009-8842-de66240b165e'],"[51.9, 3.3]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,16539.0,Diego Antonio Reyes Rosales,31.283382,2.5127964,3.0,High Pass,"[26.6, 21.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.047
d7fc23c7-73b4-4009-8842-de66240b165e,24,1,00:00:20.062,0,20,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['05c6ab12-39a2-4ab7-a67f-3b862476a8d4'],"[26.6, 21.7]",16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.062
98649550-e4a2-4d80-9533-bca5e687a097,25,1,00:00:20.062,0,20,3,3.142165,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['139c7f1c-da41-4065-a85b-fe2d7b33c270', 'd7fc23c7-73b4-4009-8842-de66240b165e']","[26.6, 21.7]",16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,,,,,,,,,,,,"[21.5, 28.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.062
139c7f1c-da41-4065-a85b-fe2d7b33c270,26,1,00:00:23.204,0,23,3,1.370914,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['3c1a3eb2-85b8-4062-affa-45446ea0e037'],"[21.5, 28.3]",16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,6671.0,Asier Illarramendi Andonegi,16.182089,-0.9433631,1.0,Ground Pass,"[31.0, 15.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.204
3c1a3eb2-85b8-4062-affa-45446ea0e037,27,1,00:00:24.575,0,24,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['139c7f1c-da41-4065-a85b-fe2d7b33c270'],"[31.0, 15.2]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.575
3e0b319b-ecd8-4ee2-9766-c29c7f9d4bd7,28,1,00:00:24.575,0,24,3,4.35258,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['192b3a05-98b0-442b-9c2b-191133f28362', '3c1a3eb2-85b8-4062-affa-45446ea0e037', 'd8a4e9fe-bc15-4caa-b39a-908b9e3d78c6']","[31.0, 15.2]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[36.5, 22.5]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.575
d8a4e9fe-bc15-4caa-b39a-908b9e3d78c6,29,1,00:00:28.203,0,28,3,0.879583,17,Pressure,210,Real Sociedad,4,From Throw In,207,Valencia,,,"['192b3a05-98b0-442b-9c2b-191133f28362', '3e0b319b-ecd8-4ee2-9766-c29c7f9d4bd7']","[78.9, 62.1]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.203
192b3a05-98b0-442b-9c2b-191133f28362,30,1,00:00:28.927,0,28,3,3.040046,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['02d13c46-8da0-489a-8a85-e2da31172d7a', 'd8a4e9fe-bc15-4caa-b39a-908b9e3d78c6']","[36.5, 22.5]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,6679.0,Aritz Elustondo Irribaria,55.637756,1.3275614,3.0,High Pass,"[49.9, 76.5]",,,40.0,Right Foot,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.927
02d13c46-8da0-489a-8a85-e2da31172d7a,31,1,00:00:31.968,0,31,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['192b3a05-98b0-442b-9c2b-191133f28362'],"[49.9, 76.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.968
de9c9951-f29e-4dd4-adcb-3be3b2f2778f,32,1,00:00:32.008,0,32,3,2.396994,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['3392e649-6f8d-4aa9-86bc-3f68f2b51cc5', '789a76a9-53cd-4e34-8fb1-551b7e0b7d36']","[49.9, 76.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,16622.0,Mikel González de Martín Martínez,12.9,3.1415927,2.0,Low Pass,"[37.0, 76.5]",,,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.008
789a76a9-53cd-4e34-8fb1-551b7e0b7d36,33,1,00:00:34.405,0,34,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['de9c9951-f29e-4dd4-adcb-3be3b2f2778f'],"[32.9, 74.8]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.405
3392e649-6f8d-4aa9-86bc-3f68f2b51cc5,34,1,00:00:34.405,0,34,3,0.0,10,Interception,210,Real Sociedad,4,From Throw In,207,Valencia,,,['de9c9951-f29e-4dd4-adcb-3be3b2f2778f'],"[83.1, 3.6]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.405
f7d4b55d-d035-46d8-9139-8ae91a999a88,35,1,00:00:34.405,0,34,3,2.284831,43,Carry,210,Real Sociedad,4,From Throw In,207,Valencia,,,"['3392e649-6f8d-4aa9-86bc-3f68f2b51cc5', '7ccf7414-a591-4a2b-8c67-fea1006898bf']","[83.1, 3.6]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,"[91.0, 15.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.405
7ccf7414-a591-4a2b-8c67-fea1006898bf,36,1,00:00:36.689,0,36,3,0.447807,30,Pass,210,Real Sociedad,4,From Throw In,207,Valencia,,,"['0a823832-2f89-47a0-bd33-2bdc9cef453b', '1b86b016-7fb1-489e-8ea7-b1bf81fad11d']","[91.0, 15.7]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,6402.0,Francisco Alcácer García,9.192389,0.39060703,1.0,Ground Pass,"[99.5, 19.2]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.689
1b86b016-7fb1-489e-8ea7-b1bf81fad11d,37,1,00:00:37.137,0,37,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,207,Valencia,,,['7ccf7414-a591-4a2b-8c67-fea1006898bf'],"[106.2, 21.4]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.137
0a823832-2f89-47a0-bd33-2bdc9cef453b,38,1,00:00:37.137,0,37,3,0.0,10,Interception,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['7ccf7414-a591-4a2b-8c67-fea1006898bf'],"[20.6, 60.9]",16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.137
08bf88bc-8e1a-4e1e-b516-2af2d78a230c,39,1,00:00:37.137,0,37,3,2.719372,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['0a823832-2f89-47a0-bd33-2bdc9cef453b', 'd4bdbb70-00df-4a7e-ba7d-049447af040f']","[20.6, 60.9]",16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,,,,,,,,,,,,"[27.9, 67.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.137
d4bdbb70-00df-4a7e-ba7d-049447af040f,40,1,00:00:39.857,0,39,3,1.539761,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['28573205-ff6c-422f-b30c-b96224b9c89b'],"[27.9, 67.2]",16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,6685.0,Mikel Oyarzabal Ugarte,18.186808,-0.14345226,1.0,Ground Pass,"[45.9, 64.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.857
28573205-ff6c-422f-b30c-b96224b9c89b,41,1,00:00:41.396,0,41,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['d4bdbb70-00df-4a7e-ba7d-049447af040f'],"[45.9, 64.6]",6685.0,Mikel Oyarzabal Ugarte,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.396
