id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_aerial_won,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,off_camera,pass_switch,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_technique_id,pass_technique_name,pass_through_ball,clearance_left_foot,pass_cross,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_type_id,foul_committed_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,shot_key_pass_id,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_overrun,ball_recovery_recovery_failure,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,pass_goal_assist,pass_deflected,block_deflection,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_straight,dribble_nutmeg,timestamp_seconds
72d3e597-8d62-4c8f-8d2b-1a68139c47ec,1058,1,00:30:34.082,30,34,52,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,217,Barcelona,,,['650b1e01-55ee-42e3-8e24-9874c59dbc60'],"[35.4, 11.0]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.082
c9bc191a-41d2-49ef-a232-c96aa385b1ce,1059,1,00:30:34.082,30,34,52,0.0,6,Block,218,Real Betis,9,From Kick Off,218,Real Betis,,,['650b1e01-55ee-42e3-8e24-9874c59dbc60'],"[71.9, 76.7]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.082
ed2cfe37-75b5-4cfe-b881-2e02df56b3b9,1060,1,00:30:35.523,30,35,52,2.343106,30,Pass,218,Real Betis,9,From Kick Off,217,Barcelona,,,"['1d3d93b1-55f8-4d68-bab7-31a32161d066', '6f7a5bef-25b4-4686-b164-ea1cb4151bab']","[51.8, 13.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,40.227478,1.4911646,3.0,High Pass,"[55.0, 53.2]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.523
6f7a5bef-25b4-4686-b164-ea1cb4151bab,1061,1,00:30:37.866,30,37,52,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,217,Barcelona,,,['ed2cfe37-75b5-4cfe-b881-2e02df56b3b9'],"[61.2, 60.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.866
1d3d93b1-55f8-4d68-bab7-31a32161d066,1062,1,00:30:37.866,30,37,52,0.0,2,Ball Recovery,218,Real Betis,9,From Kick Off,218,Real Betis,,,['ed2cfe37-75b5-4cfe-b881-2e02df56b3b9'],"[65.1, 26.9]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.866
36a10f3a-eda3-464e-b14a-58dd60d96794,1063,1,00:30:37.866,30,37,52,1.277642,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['1d3d93b1-55f8-4d68-bab7-31a32161d066', '4b2569bf-ace4-4604-b496-c299a6193f64']","[65.1, 26.9]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,"[65.1, 30.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.866
4b2569bf-ace4-4604-b496-c299a6193f64,1064,1,00:30:39.143,30,39,52,1.331248,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['7d655817-39ca-4c01-935e-df33c9f5e03a'],"[65.1, 30.1]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,6832.0,Rubén Castro Martín,23.307724,1.2612568,1.0,Ground Pass,"[72.2, 52.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.143
7d655817-39ca-4c01-935e-df33c9f5e03a,1065,1,00:30:40.474,30,40,52,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4b2569bf-ace4-4604-b496-c299a6193f64'],"[72.2, 52.3]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.474
f8928493-29f1-4305-a1d4-16d74208f0ff,1066,1,00:30:40.474,30,40,52,2.256387,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['7d655817-39ca-4c01-935e-df33c9f5e03a', 'bf12becd-ef83-48fe-92a8-79243daf5f41']","[72.2, 52.3]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,"[69.9, 39.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.474
bf12becd-ef83-48fe-92a8-79243daf5f41,1067,1,00:30:42.731,30,42,52,2.411617,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['18312a06-dddf-47c0-87aa-29d165c592b0', 'ea79e75e-6af4-42bc-88f3-83ee0d6acf12']","[69.9, 39.4]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,27347.0,Juan Manuel Vargas Risco,30.358524,-1.0156887,1.0,Ground Pass,"[85.9, 13.6]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.731
db443b4d-023c-44c3-ae4a-bb0629ef2365,1068,1,00:30:44.460,30,44,52,0.5414,17,Pressure,218,Real Betis,9,From Kick Off,218,Real Betis,,,,"[78.4, 12.2]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.46
18312a06-dddf-47c0-87aa-29d165c592b0,1069,1,00:30:45.143,30,45,52,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['bf12becd-ef83-48fe-92a8-79243daf5f41'],"[84.1, 12.7]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.143
ea79e75e-6af4-42bc-88f3-83ee0d6acf12,1070,1,00:30:45.143,30,45,52,0.2655,30,Pass,218,Real Betis,9,From Kick Off,217,Barcelona,,,"['8cb56e61-276a-4583-b589-5e746c726e3f', 'bf12becd-ef83-48fe-92a8-79243daf5f41', 'f664263a-b038-4259-bf4f-7d748af6cb8f']","[34.2, 66.5]",4324.0,Daniel Alves da Silva,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,1.5,0.6435011,1.0,Ground Pass,"[35.4, 67.4]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.143
f664263a-b038-4259-bf4f-7d748af6cb8f,1071,1,00:30:45.408,30,45,52,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,217,Barcelona,,,['ea79e75e-6af4-42bc-88f3-83ee0d6acf12'],"[47.7, 68.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.408
8cb56e61-276a-4583-b589-5e746c726e3f,1072,1,00:30:45.408,30,45,52,0.0,6,Block,218,Real Betis,9,From Kick Off,218,Real Betis,,,['ea79e75e-6af4-42bc-88f3-83ee0d6acf12'],"[84.7, 12.7]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.408
fef36a09-79e1-4538-88d9-f2e5da454543,1073,1,00:30:47.144,30,47,53,2.1099,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['6ce5ba7c-c165-431e-80f0-20aff04fe477'],"[27.7, 56.8]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,5503.0,Lionel Andrés Messi Cuccittini,35.894985,0.30853546,1.0,Ground Pass,"[61.9, 67.7]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.144
6ce5ba7c-c165-431e-80f0-20aff04fe477,1074,1,00:30:49.254,30,49,53,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['fef36a09-79e1-4538-88d9-f2e5da454543'],"[61.9, 67.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.254
aa711684-725c-414a-88b3-a6c4face33a0,1075,1,00:30:49.254,30,49,53,2.4136,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6ce5ba7c-c165-431e-80f0-20aff04fe477', 'bc773431-241d-4539-9cae-860f4976883e']","[61.9, 67.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[64.2, 62.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.254
bc773431-241d-4539-9cae-860f4976883e,1076,1,00:30:51.667,30,51,53,1.5391,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['e169ed60-5cc6-4ad7-8423-22209aa92324'],"[64.2, 62.3]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,18.681541,-1.8417432,1.0,Ground Pass,"[59.2, 44.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.667
e169ed60-5cc6-4ad7-8423-22209aa92324,1077,1,00:30:53.207,30,53,53,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['bc773431-241d-4539-9cae-860f4976883e'],"[59.2, 44.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.207
79c5ab5a-e06b-437f-9cbe-8865f0f22ee4,1078,1,00:30:53.207,30,53,53,0.3917,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5c699ac8-6fac-4151-ad26-f639e41702f9', 'e169ed60-5cc6-4ad7-8423-22209aa92324']","[59.2, 44.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[61.0, 44.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.207
5c699ac8-6fac-4151-ad26-f639e41702f9,1079,1,00:30:53.598,30,53,53,1.1834,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['3bba9d39-29f2-448e-94ea-91c8256e0405'],"[61.0, 44.6]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,6379.0,Sergi Roberto Carnicer,22.812716,-0.8474303,1.0,Ground Pass,"[76.1, 27.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.598
3bba9d39-29f2-448e-94ea-91c8256e0405,1080,1,00:30:54.782,30,54,53,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['5c699ac8-6fac-4151-ad26-f639e41702f9'],"[76.1, 27.5]",6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.782
c65c12f9-66e3-4d45-931d-e5b7d7b6df5e,1081,1,00:30:54.782,30,54,53,2.0153,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3bba9d39-29f2-448e-94ea-91c8256e0405', '8d85f71b-6892-4833-a318-7a278bd2b9b0']","[76.1, 27.5]",6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,,,,,,,,,,,,"[87.1, 31.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.782
8d85f71b-6892-4833-a318-7a278bd2b9b0,1082,1,00:30:56.797,30,56,53,1.2684,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['f079b507-956b-4c42-bbb7-b96bafea48d1'],"[87.1, 31.3]",6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,4320.0,Neymar da Silva Santos Junior,18.023596,-0.9073201,1.0,Ground Pass,"[98.2, 17.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.797
f079b507-956b-4c42-bbb7-b96bafea48d1,1083,1,00:30:58.065,30,58,53,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8d85f71b-6892-4833-a318-7a278bd2b9b0'],"[98.2, 17.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.065
560234f1-c267-4c80-81cb-28c9b246123f,1084,1,00:30:58.065,30,58,53,2.455,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['f079b507-956b-4c42-bbb7-b96bafea48d1', 'f4cf1908-1d70-4dbc-b7d0-ae7ac7eed31e']","[98.2, 17.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[104.5, 29.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.065
f4cf1908-1d70-4dbc-b7d0-ae7ac7eed31e,1085,1,00:31:00.520,31,0,53,0.4769,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['4398f4bd-8244-4d5f-a4bf-a4147f7dc436'],"[104.5, 29.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5503.0,Lionel Andrés Messi Cuccittini,9.202173,1.5490606,1.0,Ground Pass,"[104.7, 39.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.52
4398f4bd-8244-4d5f-a4bf-a4147f7dc436,1086,1,00:31:00.997,31,0,53,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['f4cf1908-1d70-4dbc-b7d0-ae7ac7eed31e'],"[104.7, 39.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.997
27720eb4-99f4-46fb-8c3c-50830462c65a,1087,1,00:31:00.997,31,0,53,4.9841,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4398f4bd-8244-4d5f-a4bf-a4147f7dc436', '4bb27046-6a76-42e3-b279-8847e42291ed', '59fb5725-dfca-48f4-b4f8-36d02baef01b']","[104.7, 39.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[93.4, 27.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.997
59fb5725-dfca-48f4-b4f8-36d02baef01b,1088,1,00:31:03.973,31,3,53,2.776912,17,Pressure,217,Barcelona,1,Regular Play,218,Real Betis,,,"['27720eb4-99f4-46fb-8c3c-50830462c65a', '4bb27046-6a76-42e3-b279-8847e42291ed']","[17.4, 52.6]",27346.0,Petros Matheus dos Santos Araújo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.973
4bb27046-6a76-42e3-b279-8847e42291ed,1089,1,00:31:05.981,31,5,53,0.9705,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['59fb5725-dfca-48f4-b4f8-36d02baef01b', '9b6be60e-e446-4ca4-925f-0e70b2c7b60e']","[93.4, 27.3]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,10.492378,2.9498045,1.0,Ground Pass,"[83.1, 29.3]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.981
9b6be60e-e446-4ca4-925f-0e70b2c7b60e,1090,1,00:31:06.952,31,6,53,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['4bb27046-6a76-42e3-b279-8847e42291ed'],"[83.1, 29.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.952
7f55212c-6f23-48f7-ad96-f3a6db44d877,1091,1,00:31:06.952,31,6,53,0.7049,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4bdb4c0d-3900-4e7e-97a7-760cd3d88446', '9b6be60e-e446-4ca4-925f-0e70b2c7b60e', '9fbc2cf1-93c7-4f4b-98b6-41aa294188aa']","[83.1, 29.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[83.1, 32.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.952
4bdb4c0d-3900-4e7e-97a7-760cd3d88446,1092,1,00:31:07.292,31,7,53,1.0349,17,Pressure,217,Barcelona,1,Regular Play,218,Real Betis,,,"['7f55212c-6f23-48f7-ad96-f3a6db44d877', '9fbc2cf1-93c7-4f4b-98b6-41aa294188aa']","[33.9, 50.5]",27346.0,Petros Matheus dos Santos Araújo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.292
9fbc2cf1-93c7-4f4b-98b6-41aa294188aa,1093,1,00:31:07.657,31,7,53,1.4072,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1ce056cd-e5d4-4c32-8e8b-24f676b771ba', '4bdb4c0d-3900-4e7e-97a7-760cd3d88446']","[83.1, 32.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,4324.0,Daniel Alves da Silva,14.413882,2.077895,1.0,Ground Pass,"[76.1, 44.9]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.657
1ce056cd-e5d4-4c32-8e8b-24f676b771ba,1094,1,00:31:09.064,31,9,53,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['9fbc2cf1-93c7-4f4b-98b6-41aa294188aa'],"[76.1, 44.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.064
410205e0-4ca1-4c58-8b86-072982bd94f0,1095,1,00:31:09.064,31,9,53,0.9803,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1ce056cd-e5d4-4c32-8e8b-24f676b771ba', '89661ed9-bd0d-48f4-91f7-0ed625b6f8e8', '8e49713d-787a-44c7-bb7a-166bb382b617']","[76.1, 44.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[74.9, 44.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.064
89661ed9-bd0d-48f4-91f7-0ed625b6f8e8,1096,1,00:31:09.757,31,9,53,0.7611,17,Pressure,217,Barcelona,1,Regular Play,218,Real Betis,,,"['410205e0-4ca1-4c58-8b86-072982bd94f0', '8e49713d-787a-44c7-bb7a-166bb382b617']","[39.3, 32.4]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.757
8e49713d-787a-44c7-bb7a-166bb382b617,1097,1,00:31:10.044,31,10,53,4.317,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5ec4b932-cd3f-40ba-acb2-c879c1d450a6', '89661ed9-bd0d-48f4-91f7-0ed625b6f8e8']","[74.9, 44.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,5470.0,Ivan Rakitić,32.748283,1.8587433,2.0,Low Pass,"[65.6, 76.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.044
5ec4b932-cd3f-40ba-acb2-c879c1d450a6,1098,1,00:31:14.361,31,14,53,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8e49713d-787a-44c7-bb7a-166bb382b617'],"[65.6, 76.1]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.361
19899142-8344-45aa-bc69-eb0c7cdb4895,1099,1,00:31:14.361,31,14,53,1.462,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['461dd089-8fa1-4073-a4a3-687fa349a2da'],"[64.7, 77.0]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5506.0,Javier Alejandro Mascherano,20.41568,-2.5372872,1.0,Ground Pass,"[47.9, 65.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.361
461dd089-8fa1-4073-a4a3-687fa349a2da,1100,1,00:31:15.823,31,15,53,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['19899142-8344-45aa-bc69-eb0c7cdb4895'],"[47.9, 65.4]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.823
7a497887-3343-4843-b38f-aa28072c0f1f,1101,1,00:31:15.823,31,15,53,0.040000003,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['461dd089-8fa1-4073-a4a3-687fa349a2da', '5adb4bff-44d1-46cf-b3f6-cec5835055be']","[47.9, 65.4]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[47.9, 65.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.823
