id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,interception_outcome_id,interception_outcome_name,counterpress,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,clearance_aerial_won,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,foul_won_defensive,foul_committed_advantage,foul_won_advantage,clearance_left_foot,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,dribble_nutmeg,dribble_overrun,foul_committed_card_id,foul_committed_card_name,pass_shot_assist,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,pass_cut_back,shot_deflected,block_deflection,foul_committed_type_id,foul_committed_type_name,block_offensive,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,pass_outswinging,pass_straight,timestamp_seconds
94a53f1b-2da9-47b9-b0df-227576e41a61,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2c8b56c7-0657-4894-95a2-43fd0aa361aa,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,1041,Sporting Gijón,4231.0,"[{'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6926, 'name': 'Alen Halilović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 40822, 'name': ""Daniel Arnaud N''Di\t""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 33}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b40cca75-e276-4ff0-9395-9423b06c88ce,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['ad3e71c1-827a-4b6f-83fa-26aa15d8fa9b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ad3e71c1-827a-4b6f-83fa-26aa15d8fa9b,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,1041,Sporting Gijón,,,['b40cca75-e276-4ff0-9395-9423b06c88ce'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cec5f993-ce6c-4dae-a23d-d136fa14cbf4,5,1,00:00:00.087,0,0,2,0.76048,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['8ad0c646-9783-473b-8476-773f72332698'],True,"[61.0, 40.1]",6926.0,Alen Halilović,17.0,Right Wing,40822.0,Daniel Arnaud N''Di	,3.8910153,2.0229502,1.0,Ground Pass,"[59.3, 43.6]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087
8ad0c646-9783-473b-8476-773f72332698,6,1,00:00:00.847,0,0,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['cec5f993-ce6c-4dae-a23d-d136fa14cbf4'],,"[59.3, 43.6]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847
c244741b-b039-47fd-bc09-cbd92a73988c,7,1,00:00:00.981,0,0,2,1.645269,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['114df390-9733-4c9d-8de6-30be2235b311'],,"[58.7, 45.6]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,18398.0,Omar Mascarell González,11.1400175,2.7060502,1.0,Ground Pass,"[48.6, 50.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981
114df390-9733-4c9d-8de6-30be2235b311,8,1,00:00:02.626,0,2,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['c244741b-b039-47fd-bc09-cbd92a73988c'],,"[48.6, 50.3]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.626
26f75d6f-cdf7-4178-bc61-71dc9be77e04,9,1,00:00:02.626,0,2,2,0.08,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['114df390-9733-4c9d-8de6-30be2235b311', 'a748c4fc-6a4d-4a31-aaf4-3eb0f15a31c8']",,"[48.6, 50.3]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,"[50.1, 50.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.626
a748c4fc-6a4d-4a31-aaf4-3eb0f15a31c8,10,1,00:00:02.706,0,2,2,3.189616,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['1209efca-6d67-4d35-b98e-6e92e579e657', 'f4e70a6e-0a15-456a-bdd1-254f39eeef8b']",,"[50.1, 50.3]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,48.312008,-0.4405036,3.0,High Pass,"[93.8, 29.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.706
f4e70a6e-0a15-456a-bdd1-254f39eeef8b,11,1,00:00:05.896,0,5,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['a748c4fc-6a4d-4a31-aaf4-3eb0f15a31c8'],,"[93.8, 25.6]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.896
1209efca-6d67-4d35-b98e-6e92e579e657,12,1,00:00:05.896,0,5,2,2.867572,30,Pass,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,"['a748c4fc-6a4d-4a31-aaf4-3eb0f15a31c8', 'e5002554-205d-4423-ada5-c300415fc769']",,"[26.3, 50.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6801.0,Pedro Pablo Hernández,23.83212,-0.80023384,3.0,High Pass,"[42.9, 33.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.896
e5002554-205d-4423-ada5-c300415fc769,13,1,00:00:08.763,0,8,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,['1209efca-6d67-4d35-b98e-6e92e579e657'],,"[42.9, 33.3]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.763
d21268b9-56b4-4deb-8791-f79d76f2bbc4,14,1,00:00:08.763,0,8,2,1.338928,30,Pass,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,"['d9eb5236-afa1-48e4-a5cb-7c61327649aa', 'f5b4fba0-5ebf-4c54-b45b-b0b38ab55140']",,"[42.9, 33.3]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,7577.0,Carles Planas Antolínez,12.3583975,-1.6680496,2.0,Low Pass,"[41.7, 21.0]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.763
f5b4fba0-5ebf-4c54-b45b-b0b38ab55140,15,1,00:00:10.102,0,10,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,['d21268b9-56b4-4deb-8791-f79d76f2bbc4'],,"[35.9, 20.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.102
d9eb5236-afa1-48e4-a5cb-7c61327649aa,16,1,00:00:10.102,0,10,2,0.0,2,Ball Recovery,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['d21268b9-56b4-4deb-8791-f79d76f2bbc4'],,"[78.4, 59.1]",6926.0,Alen Halilović,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.102
d941910d-5658-4f2f-ab93-fa4ad3f199a3,17,1,00:00:10.102,0,10,2,1.643567,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['4fb9bf9e-969b-45a2-8589-2417f4e4e9cd', '6b0e65e8-4b40-489c-8427-4327bfe35d0c', 'd9eb5236-afa1-48e4-a5cb-7c61327649aa']",,"[78.4, 59.1]",6926.0,Alen Halilović,17.0,Right Wing,,,,,,,,,,,,"[78.4, 57.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.102
4fb9bf9e-969b-45a2-8589-2417f4e4e9cd,18,1,00:00:11.387,0,11,2,0.449192,17,Pressure,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,"['6b0e65e8-4b40-489c-8427-4327bfe35d0c', 'd941910d-5658-4f2f-ab93-fa4ad3f199a3']",,"[43.5, 24.7]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.387
157e1f56-3038-4460-997c-3d36da1f51f6,19,1,00:00:11.557,0,11,2,0.324094,17,Pressure,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,['6b0e65e8-4b40-489c-8427-4327bfe35d0c'],,"[39.8, 24.7]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.557
6b0e65e8-4b40-489c-8427-4327bfe35d0c,20,1,00:00:11.746,0,11,2,0.807447,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['157e1f56-3038-4460-997c-3d36da1f51f6', '4fb9bf9e-969b-45a2-8589-2417f4e4e9cd', '91c9eb56-e8e0-49cc-aee6-10dc36c9a285']",,"[78.4, 57.9]",6926.0,Alen Halilović,17.0,Right Wing,40822.0,Daniel Arnaud N''Di	,7.220111,-0.637961,1.0,Ground Pass,"[84.2, 53.6]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.746
614cc11b-c964-48c9-bc13-d3ef2556fe44,21,1,00:00:12.538,0,12,2,0.82494,17,Pressure,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,"['74972d78-bcfc-4a3c-9a44-5fd753625004', '79b028c6-4b0b-48b3-93b0-36e04d8d3edb', '91c9eb56-e8e0-49cc-aee6-10dc36c9a285']",,"[33.2, 26.9]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.538
91c9eb56-e8e0-49cc-aee6-10dc36c9a285,22,1,00:00:12.553,0,12,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['614cc11b-c964-48c9-bc13-d3ef2556fe44', '6b0e65e8-4b40-489c-8427-4327bfe35d0c']",,"[84.2, 53.6]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.553
79b028c6-4b0b-48b3-93b0-36e04d8d3edb,23,1,00:00:12.553,0,12,2,0.805193,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['614cc11b-c964-48c9-bc13-d3ef2556fe44', '74972d78-bcfc-4a3c-9a44-5fd753625004', '91c9eb56-e8e0-49cc-aee6-10dc36c9a285']",,"[84.2, 53.6]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,"[81.1, 46.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.553
74972d78-bcfc-4a3c-9a44-5fd753625004,24,1,00:00:13.359,0,13,2,0.520487,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['2ed27814-8c1b-44ff-bae4-194e837f2575', '59ed062e-305d-4ec8-a536-1e6b18dba67f', '614cc11b-c964-48c9-bc13-d3ef2556fe44']",,"[81.1, 46.8]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,6926.0,Alen Halilović,4.936598,-1.6926388,1.0,Ground Pass,"[80.5, 41.9]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.359
2ed27814-8c1b-44ff-bae4-194e837f2575,25,1,00:00:13.879,0,13,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['74972d78-bcfc-4a3c-9a44-5fd753625004'],,"[78.8, 38.8]",6926.0,Alen Halilović,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.879
59ed062e-305d-4ec8-a536-1e6b18dba67f,26,1,00:00:13.879,0,13,2,0.0,10,Interception,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,['74972d78-bcfc-4a3c-9a44-5fd753625004'],,"[39.6, 38.2]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.879
4c7f5e5a-666e-4e84-b288-59a05be244b5,27,1,00:00:14.923,0,14,2,0.0,2,Ball Recovery,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,,,"[40.2, 31.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.923
e2804c96-b7a7-4b1d-b7e4-9f9b4ab5428f,28,1,00:00:14.923,0,14,2,0.938943,43,Carry,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,"['4c7f5e5a-666e-4e84-b288-59a05be244b5', 'b44225c8-a944-4dc5-b9b0-8b81d6c906dd']",,"[40.2, 31.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[41.9, 37.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.923
b44225c8-a944-4dc5-b9b0-8b81d6c906dd,29,1,00:00:15.862,0,15,2,0.0,38,Miscontrol,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,,,"[41.9, 37.1]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.862
8929349b-67f0-4561-b0d0-3bf85200f07b,30,1,00:00:16.112,0,16,2,1.425924,17,Pressure,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['a5e695ad-01e9-4a71-9377-6d4ea3603847'],,"[77.4, 41.4]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.112
a5e695ad-01e9-4a71-9377-6d4ea3603847,31,1,00:00:16.212,0,16,2,1.256387,17,Pressure,1041,Sporting Gijón,9,From Kick Off,209,Celta Vigo,,,['8929349b-67f0-4561-b0d0-3bf85200f07b'],,"[41.5, 42.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.212
dd7238a3-19bb-403a-b566-85939d253655,32,1,00:00:17.538,0,17,2,0.0,6,Block,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,,,"[64.9, 42.9]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.538
0193e3fd-7e5d-4b66-826d-013650c2b2b3,33,1,00:00:20.108,0,20,2,0.0,2,Ball Recovery,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,,,"[66.5, 27.1]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.108
05b75154-7293-4fa9-b3f5-6aadfccbd724,34,1,00:00:20.108,0,20,2,1.987831,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['0193e3fd-7e5d-4b66-826d-013650c2b2b3', 'dc042597-5068-4892-b00b-b5f29e3394ea']",,"[66.5, 27.1]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[70.4, 31.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.108
dc042597-5068-4892-b00b-b5f29e3394ea,35,1,00:00:22.096,0,22,2,0.8015,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['4930ce02-d22e-4e1d-86d9-8b08503dfe8f'],,"[70.4, 31.8]",24263.0,Ismael López Blanco,6.0,Left Back,18925.0,Ignacio Cases Mora,7.6380625,2.3376782,1.0,Ground Pass,"[65.1, 37.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.096
4930ce02-d22e-4e1d-86d9-8b08503dfe8f,36,1,00:00:22.898,0,22,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['dc042597-5068-4892-b00b-b5f29e3394ea'],,"[65.1, 37.3]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.898
facdc602-9e55-4a4e-a6c4-9bb9ca8a94be,37,1,00:00:22.898,0,22,2,1.127539,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['4930ce02-d22e-4e1d-86d9-8b08503dfe8f', '6bdce18c-9335-4dda-807f-f803e5395c42']",,"[65.1, 37.3]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[65.1, 30.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.898
6bdce18c-9335-4dda-807f-f803e5395c42,38,1,00:00:24.025,0,24,2,1.736528,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['eadb5955-1d0e-495b-8fd9-fe70fa90ebef'],,"[65.1, 30.8]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,6581.0,Jonathan Rodríguez Menéndez,27.303114,-1.0366582,1.0,Ground Pass,"[79.0, 7.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.025
eadb5955-1d0e-495b-8fd9-fe70fa90ebef,39,1,00:00:25.762,0,25,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['6bdce18c-9335-4dda-807f-f803e5395c42'],,"[79.0, 7.3]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.762
b10d9f8a-6b08-4c0c-92d5-440feed7531e,40,1,00:00:25.762,0,25,2,1.973342,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['20a3a630-3a7e-4012-9dba-2fe0522eb3aa', 'eadb5955-1d0e-495b-8fd9-fe70fa90ebef']",,"[79.0, 7.3]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,"[78.8, 9.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.762
