id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_left_foot,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_aerial_won,clearance_right_foot,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,interception_outcome_id,interception_outcome_name,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,pass_goal_assist,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,block_offensive,shot_first_time,pass_outswinging,ball_recovery_recovery_failure,pass_cut_back,clearance_other,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,shot_open_goal,shot_one_on_one,pass_straight,foul_committed_offensive,timestamp_seconds
f9fdf8ed-bed4-4016-83c0-cc13ef49408d,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,221,Levante UD,442.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2a31bae5-5db3-4342-a533-a0fdf61e257e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d85a7fbf-276f-4fa0-be6b-695e4e93a26c,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,221,Levante UD,,,['697b0ca1-7a57-4ca6-98bb-8c770a8b5ea4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
697b0ca1-7a57-4ca6-98bb-8c770a8b5ea4,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,216,Getafe,,,['d85a7fbf-276f-4fa0-be6b-695e4e93a26c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8dae401b-6779-4254-9c6d-2e5d78e9d016,5,1,00:00:00.815,0,0,2,0.197328,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['0e7b0068-2cce-4aea-bf3b-7a9206500485'],True,"[60.0, 40.0]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,7141.0,Giuseppe Rossi,4.8104053,-1.2095926,1.0,Ground Pass,"[61.7, 35.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.815
0e7b0068-2cce-4aea-bf3b-7a9206500485,6,1,00:00:01.012,0,1,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['8dae401b-6779-4254-9c6d-2e5d78e9d016'],,"[61.7, 35.5]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012
db68deb2-f52c-4877-9b75-ac86da9d98fa,7,1,00:00:01.084,0,1,2,1.134325,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['404065d6-f770-4895-a920-26697952e192'],True,"[60.1, 35.6]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,24149.0,José Antonio García Rabasco,16.414932,2.6942923,1.0,Ground Pass,"[45.3, 42.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.084
404065d6-f770-4895-a920-26697952e192,8,1,00:00:02.218,0,2,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['db68deb2-f52c-4877-9b75-ac86da9d98fa'],,"[45.3, 42.7]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.218
aaed9924-e878-43f8-9893-ee0929f0956d,9,1,00:00:03.025,0,3,2,0.638519,17,Pressure,221,Levante UD,9,From Kick Off,216,Getafe,,,['09b9244e-357c-4cc4-9408-03ffe1597ad4'],,"[71.7, 33.5]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.025
09b9244e-357c-4cc4-9408-03ffe1597ad4,10,1,00:00:03.453,0,3,2,1.644781,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['2f1ec32e-a6a2-47f0-bb0d-bd23e6eb5d95', 'aaed9924-e878-43f8-9893-ee0929f0956d']",,"[42.5, 43.1]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,6784.0,Antonio García Aranda,37.404945,-1.6457229,1.0,Ground Pass,"[39.7, 5.8]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.453
2f1ec32e-a6a2-47f0-bb0d-bd23e6eb5d95,11,1,00:00:05.097,0,5,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['09b9244e-357c-4cc4-9408-03ffe1597ad4'],,"[39.7, 5.8]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.097
4d5e69b3-19a6-4c53-b4c1-f7d29bb302ef,12,1,00:00:05.097,0,5,2,2.133986,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['2f1ec32e-a6a2-47f0-bb0d-bd23e6eb5d95', '87f34478-2cf8-49b7-826d-9bca7b1490da']",,"[39.7, 5.8]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,"[39.7, 5.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.097
87f34478-2cf8-49b7-826d-9bca7b1490da,13,1,00:00:07.231,0,7,2,3.381922,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['a18a44a5-ca80-44cb-8f70-86b656022c04'],,"[39.7, 5.8]",6784.0,Antonio García Aranda,6.0,Left Back,,,38.810436,0.023191718,3.0,High Pass,"[78.5, 6.7]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.231
a18a44a5-ca80-44cb-8f70-86b656022c04,14,1,00:00:10.613,0,10,2,0.0,9,Clearance,221,Levante UD,9,From Kick Off,216,Getafe,,,['87f34478-2cf8-49b7-826d-9bca7b1490da'],,"[41.6, 73.4]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,True,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.613
681b9a1b-c10f-43a5-ae83-692a423f1c10,15,1,00:00:12.540,0,12,2,0.675396,17,Pressure,221,Levante UD,9,From Kick Off,216,Getafe,,,,,"[49.5, 58.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.54
4a4adb18-2954-4161-8f15-47f607d831cd,16,1,00:00:13.453,0,13,2,0.0,2,Ball Recovery,221,Levante UD,9,From Kick Off,221,Levante UD,,,,,"[82.3, 21.3]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.453
741e90b2-33b3-418c-bfa5-b4f7373228ee,17,1,00:00:13.453,0,13,2,1.840395,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['28e48199-14e8-4e1c-b014-f4541db19101', '4a4adb18-2954-4161-8f15-47f607d831cd', 'd2e8829f-6373-44f3-a9bf-66b97772768e']",,"[82.3, 21.3]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,True,"[90.9, 34.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.453
28e48199-14e8-4e1c-b014-f4541db19101,18,1,00:00:14.833,0,14,2,0.464753,17,Pressure,221,Levante UD,9,From Kick Off,216,Getafe,,,"['741e90b2-33b3-418c-bfa5-b4f7373228ee', 'd2e8829f-6373-44f3-a9bf-66b97772768e', 'fef0d024-5063-4e9a-ae06-157f569749cb']",,"[28.2, 49.9]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.833
cbd53af4-9036-4459-89f9-a49e1cda98b8,19,1,00:00:15.293,0,15,2,0.0,39,Dribbled Past,221,Levante UD,9,From Kick Off,216,Getafe,,,"['d2e8829f-6373-44f3-a9bf-66b97772768e', 'fef0d024-5063-4e9a-ae06-157f569749cb']",,"[29.2, 46.0]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.293
d2e8829f-6373-44f3-a9bf-66b97772768e,20,1,00:00:15.293,0,15,2,0.0,14,Dribble,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['28e48199-14e8-4e1c-b014-f4541db19101', 'cbd53af4-9036-4459-89f9-a49e1cda98b8']",,"[90.9, 34.1]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,True,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.293
fef0d024-5063-4e9a-ae06-157f569749cb,21,1,00:00:15.293,0,15,2,0.79427,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['28e48199-14e8-4e1c-b014-f4541db19101', '39e4d4b6-cdfb-4954-bf78-96a5621155e2', '5b6914a6-c273-4dd3-a776-c4ec3ee6d460', 'cbd53af4-9036-4459-89f9-a49e1cda98b8', 'd2e8829f-6373-44f3-a9bf-66b97772768e']",,"[90.9, 34.1]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,True,"[95.7, 38.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.293
39e4d4b6-cdfb-4954-bf78-96a5621155e2,22,1,00:00:15.731,0,15,2,0.323539,17,Pressure,221,Levante UD,9,From Kick Off,216,Getafe,,,['fef0d024-5063-4e9a-ae06-157f569749cb'],,"[26.7, 42.1]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.731
bb9209c8-fa3d-4469-bf8f-f6a26f6df04a,23,1,00:00:16.087,0,16,2,0.0,22,Foul Committed,221,Levante UD,9,From Kick Off,216,Getafe,,,['5b6914a6-c273-4dd3-a776-c4ec3ee6d460'],,"[24.4, 41.8]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.087
5b6914a6-c273-4dd3-a776-c4ec3ee6d460,24,1,00:00:16.087,0,16,2,0.0,21,Foul Won,221,Levante UD,9,From Kick Off,221,Levante UD,,,['bb9209c8-fa3d-4469-bf8f-f6a26f6df04a'],,"[95.7, 38.3]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.087
ec59d1f0-6426-4f67-b147-d309175862d8,25,1,00:01:19.619,1,19,3,0.42407,16,Shot,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['5031b2e5-f7bf-4e2f-b509-0100b8f5dd4f', 'b649bed8-ca1b-40fd-998d-c5df7fb5c229']",,"[94.7, 43.3]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,0.064399004,"[104.0, 42.5]",40.0,Right Foot,62.0,Free Kick,96.0,Blocked,93.0,Normal,"[{'location': [93.0, 47.3], 'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.6, 53.3], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.8, 47.9], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.6, 47.6], 'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.5, 41.5], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.1, 32.7], 'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.1, 35.9], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.3, 27.2], 'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.9, 50.2], 'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 40.9], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 47.5], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 34.3], 'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 28.4], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 40.4], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.5, 43.0], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.4, 44.1], 'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.5, 45.1], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 45.9], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.8, 38.8], 'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.619
5031b2e5-f7bf-4e2f-b509-0100b8f5dd4f,26,1,00:01:20.043,1,20,3,0.0,6,Block,221,Levante UD,3,From Free Kick,216,Getafe,,,['ec59d1f0-6426-4f67-b147-d309175862d8'],,"[16.1, 37.6]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.043
b649bed8-ca1b-40fd-998d-c5df7fb5c229,27,1,00:01:20.123,1,20,3,0.0,23,Goal Keeper,221,Levante UD,3,From Free Kick,216,Getafe,,,['ec59d1f0-6426-4f67-b147-d309175862d8'],,"[1.1, 39.2]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.1, 39.2]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.123
5e5eb224-ac62-464a-a287-9693ae1c2053,28,1,00:01:49.085,1,49,4,1.891917,30,Pass,221,Levante UD,2,From Corner,221,Levante UD,,,['35012388-e5a4-4b87-abd7-2d974891e5d0'],,"[120.0, 0.1]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,40.51876,1.6473789,3.0,High Pass,"[116.9, 40.5]",40.0,Right Foot,61.0,Corner,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,True,104.0,Inswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.08500000000001
35012388-e5a4-4b87-abd7-2d974891e5d0,29,1,00:01:50.977,1,50,4,0.0,23,Goal Keeper,221,Levante UD,2,From Corner,216,Getafe,,,['5e5eb224-ac62-464a-a287-9693ae1c2053'],,"[3.2, 39.6]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,Punch,,,,,52.0,In Play Danger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.977
58848354-9b6c-45ca-b81d-418243f0c287,30,1,00:01:52.456,1,52,4,0.0,9,Clearance,221,Levante UD,2,From Corner,216,Getafe,,,,,"[11.1, 47.6]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.456
388378ec-3fd9-4570-ab29-526ad7b3e049,31,1,00:01:56.316,1,56,4,4.785591,30,Pass,221,Levante UD,2,From Corner,221,Levante UD,,,['0f0b987b-b09a-4c02-bf53-6c90221342c6'],,"[88.4, 36.7]",27656.0,Carl Medjani,5.0,Left Center Back,,,31.840384,-0.5819051,3.0,High Pass,"[115.0, 19.2]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.316
0f0b987b-b09a-4c02-bf53-6c90221342c6,32,1,00:02:01.102,2,1,5,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,['388378ec-3fd9-4570-ab29-526ad7b3e049'],,"[5.1, 60.9]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.102
902832a5-6465-4dbe-95b9-bdb8310d637c,33,1,00:02:01.102,2,1,5,21.239788,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['0f0b987b-b09a-4c02-bf53-6c90221342c6', '4a13849f-5dc8-465b-a03d-2c9bcf963b03']",,"[5.1, 60.9]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,"[25.9, 59.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.102
4a13849f-5dc8-465b-a03d-2c9bcf963b03,34,1,00:02:22.342,2,22,5,3.338438,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['6a778a84-83a6-4a91-9261-20e38428613b', '6edf1934-c4a7-4d5d-90c5-13a6a3aec0dd']",,"[25.9, 59.0]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,6720.0,Pablo Sarabia García,59.515377,0.15520425,3.0,High Pass,"[84.7, 68.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.34199999999998
6a778a84-83a6-4a91-9261-20e38428613b,35,1,00:02:25.680,2,25,5,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['4a13849f-5dc8-465b-a03d-2c9bcf963b03'],,"[85.2, 66.9]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.68
80a8d9c7-33b4-4488-806f-957b2d9efe0d,36,1,00:02:25.680,2,25,5,0.0,4,Duel,216,Getafe,1,Regular Play,216,Getafe,,,['6edf1934-c4a7-4d5d-90c5-13a6a3aec0dd'],,"[84.7, 68.2]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.68
