id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_cross,pass_assisted_shot_id,pass_shot_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,off_camera,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,interception_outcome_id,interception_outcome_name,clearance_left_foot,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,counterpress,pass_switch,pass_aerial_won,dribble_overrun,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,clearance_right_foot,pass_deflected,duel_outcome_id,duel_outcome_name,shot_first_time,goalkeeper_end_location,ball_recovery_recovery_failure,dribble_nutmeg,pass_through_ball,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,pass_cut_back,pass_no_touch,pass_miscommunication,shot_one_on_one,pass_straight,foul_committed_type_id,foul_committed_type_name,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_lost_out,foul_committed_offensive,timestamp_seconds
7886310c-2582-4c53-9c5a-3f54e5f5c68e,190,1,00:05:50.925,5,50,13,4.163384,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['66552961-cd86-4993-8b9a-977c013fa75c', '9f5f1e3e-98c6-4527-9ccb-ee681f4f6dd2']","[3.6, 51.8]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,,,,,,,,,,,,"[4.3, 42.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.925
66552961-cd86-4993-8b9a-977c013fa75c,191,1,00:05:55.088,5,55,13,2.899431,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['fdddacb0-2010-4987-af1c-8846831e0ebe'],"[4.3, 42.8]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,6844.0,Federico Ricca Rostagnol,50.20538,-0.7910319,3.0,High Pass,"[39.6, 7.1]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.088
fdddacb0-2010-4987-af1c-8846831e0ebe,192,1,00:05:57.987,5,57,13,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['66552961-cd86-4993-8b9a-977c013fa75c'],"[39.6, 7.1]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.987
ddaae07b-dc16-4bba-bb13-8276af833bbd,193,1,00:05:57.987,5,57,13,2.808107,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['4211ab2e-4613-4f69-8961-7ef4feeab949', 'cf0a6f3e-1063-461a-b47c-b7b5c1f18edc', 'fdddacb0-2010-4987-af1c-8846831e0ebe']","[39.6, 7.1]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,,,,,,,,,,,,"[51.4, 4.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.987
cf0a6f3e-1063-461a-b47c-b7b5c1f18edc,194,1,00:05:59.188,5,59,13,1.124669,17,Pressure,223,Málaga,1,Regular Play,1049,Granada,,,['ddaae07b-dc16-4bba-bb13-8276af833bbd'],"[71.2, 74.0]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.188
4211ab2e-4613-4f69-8961-7ef4feeab949,195,1,00:06:00.796,6,0,13,0.603731,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['ce2d5994-23bb-4f45-84b9-1066e591ea0f'],"[51.4, 4.4]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,6740.0,Gonzalo Castro Irizábal,6.397656,2.7059097,1.0,Ground Pass,"[45.6, 7.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.796
ce2d5994-23bb-4f45-84b9-1066e591ea0f,196,1,00:06:01.399,6,1,13,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['4211ab2e-4613-4f69-8961-7ef4feeab949'],"[45.6, 7.1]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.399
5950bd67-218a-497b-9fd6-92768435f12f,197,1,00:06:01.399,6,1,13,5.050924,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['ce2d5994-23bb-4f45-84b9-1066e591ea0f', 'efd5d910-be72-4a90-b0c1-bed8b241f5b9']","[45.6, 7.1]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[58.6, 27.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.399
efd5d910-be72-4a90-b0c1-bed8b241f5b9,198,1,00:06:06.450,6,6,13,3.027368,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['fa9fc7b3-b5ca-46f9-8c01-c8b292ccd053'],"[58.6, 27.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,6569.0,Roberto José Rosales Altuve,36.527386,1.8795606,3.0,High Pass,"[47.5, 62.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.45
fa9fc7b3-b5ca-46f9-8c01-c8b292ccd053,199,1,00:06:09.478,6,9,13,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['efd5d910-be72-4a90-b0c1-bed8b241f5b9'],"[47.5, 62.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.478
bb31790a-b248-49e6-8709-916f3065c81a,200,1,00:06:09.478,6,9,13,0.80129,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['6c919cdb-60c9-423c-bf44-aa0baaf45089', 'fa9fc7b3-b5ca-46f9-8c01-c8b292ccd053']","[47.5, 62.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[47.5, 62.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.478
6c919cdb-60c9-423c-bf44-aa0baaf45089,201,1,00:06:10.279,6,10,13,1.089838,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['7a853dc2-4098-467a-bc4c-ccc1900b69d8'],"[47.5, 62.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6563.0,Juan Pablo Añor Acosta,17.36577,0.8546749,1.0,Ground Pass,"[58.9, 75.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.279
7a853dc2-4098-467a-bc4c-ccc1900b69d8,202,1,00:06:11.369,6,11,13,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['6c919cdb-60c9-423c-bf44-aa0baaf45089'],"[58.9, 75.3]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.369
5a23769b-5c5b-4ee2-9632-f924977baa29,203,1,00:06:11.375,6,11,13,1.036508,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['ce0a5698-93e8-4feb-bdab-2ffcfd01a783'],"[58.9, 75.3]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,6569.0,Roberto José Rosales Altuve,15.976545,-2.5657423,1.0,Ground Pass,"[45.5, 66.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.375
ce0a5698-93e8-4feb-bdab-2ffcfd01a783,204,1,00:06:12.411,6,12,13,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['5a23769b-5c5b-4ee2-9632-f924977baa29'],"[45.5, 66.6]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.411
1e604f72-848d-4d72-92fc-ee3e1cd53184,205,1,00:06:17.210,6,17,13,1.512722,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['d0175a51-58b0-4796-a0d1-5741bea11b82'],"[42.0, 71.3]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6727.0,Raúl Albentosa Redal,23.522968,-2.141112,1.0,Ground Pass,"[29.3, 51.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.21
d0175a51-58b0-4796-a0d1-5741bea11b82,206,1,00:06:18.723,6,18,13,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['1e604f72-848d-4d72-92fc-ee3e1cd53184'],"[29.3, 51.5]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.723
aa60aa87-fa3c-4af7-bb8b-260f5b83fb0d,207,1,00:06:18.723,6,18,13,1.827496,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['c4121182-843f-4840-b7fa-dc520a03e8f5', 'd0175a51-58b0-4796-a0d1-5741bea11b82']","[29.3, 51.5]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,"[29.3, 51.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.723
c4121182-843f-4840-b7fa-dc520a03e8f5,208,1,00:06:20.550,6,20,13,2.106624,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['98ee28e1-a41f-4008-a5eb-b5ce5b71c2d9'],"[29.3, 51.5]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,26669.0,Weligton Róbson Pena de Oliveira,34.159187,-1.4475306,1.0,Ground Pass,"[33.5, 17.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.55
98ee28e1-a41f-4008-a5eb-b5ce5b71c2d9,209,1,00:06:22.657,6,22,13,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['c4121182-843f-4840-b7fa-dc520a03e8f5'],"[33.5, 17.6]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.657
d8a0ec37-1771-43c9-8626-a2b5d1270d67,210,1,00:06:22.657,6,22,13,1.753801,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['25b7c6e2-379b-43bf-9873-ded0e971b9cc', '98ee28e1-a41f-4008-a5eb-b5ce5b71c2d9']","[33.5, 17.6]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[40.0, 15.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.657
25b7c6e2-379b-43bf-9873-ded0e971b9cc,211,1,00:06:24.411,6,24,13,1.066649,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['0fccdf31-d55e-4e73-8485-ed31778e1d8b'],"[40.0, 15.4]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,8419.0,Duje Čop,11.229425,-0.15197228,1.0,Ground Pass,"[51.1, 13.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.411
0fccdf31-d55e-4e73-8485-ed31778e1d8b,212,1,00:06:25.477,6,25,13,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['25b7c6e2-379b-43bf-9873-ded0e971b9cc'],"[51.1, 13.7]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.477
1e163756-fb3b-4248-ace8-07d389a395e3,213,1,00:06:25.477,6,25,13,0.08,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['0fccdf31-d55e-4e73-8485-ed31778e1d8b', 'f97e8ceb-278d-44b6-979f-0509d73f442e']","[51.1, 13.7]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,"[51.1, 13.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.477
f97e8ceb-278d-44b6-979f-0509d73f442e,214,1,00:06:25.557,6,25,13,1.78873,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['9c8d3e97-e80f-4c5b-8917-bb909bd528e1'],"[51.1, 13.7]",8419.0,Duje Čop,24.0,Left Center Forward,6727.0,Raúl Albentosa Redal,26.877686,2.4325628,1.0,Ground Pass,"[30.7, 31.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.557
9c8d3e97-e80f-4c5b-8917-bb909bd528e1,215,1,00:06:27.346,6,27,13,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['f97e8ceb-278d-44b6-979f-0509d73f442e'],"[30.7, 31.2]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.346
17e835e6-fc20-48ad-8799-16c52aa237cf,216,1,00:06:27.346,6,27,13,1.879464,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['a681683e-880f-41bd-9659-4a19297a742f'],"[30.7, 31.2]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,5577.0,Francisco Guillermo Ochoa Magaña,17.994722,2.8075404,1.0,Ground Pass,"[13.7, 37.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.346
0c60664d-c4a8-45bd-b59e-d0e801eeed01,217,1,00:06:28.574,6,28,13,1.128124,17,Pressure,223,Málaga,1,Regular Play,1049,Granada,,,"['01f1f333-7314-40bc-bcdb-ffc64ac925bf', 'a681683e-880f-41bd-9659-4a19297a742f', 'ec7564ac-8124-44fb-8052-9b69b6079fec']","[102.4, 42.6]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.574
a681683e-880f-41bd-9659-4a19297a742f,218,1,00:06:29.226,6,29,13,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,"['0c60664d-c4a8-45bd-b59e-d0e801eeed01', '17e835e6-fc20-48ad-8799-16c52aa237cf']","[13.7, 37.1]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.226
01f1f333-7314-40bc-bcdb-ffc64ac925bf,219,1,00:06:29.226,6,29,13,0.245766,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['0c60664d-c4a8-45bd-b59e-d0e801eeed01', 'a681683e-880f-41bd-9659-4a19297a742f', 'ec7564ac-8124-44fb-8052-9b69b6079fec']","[13.7, 37.1]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,,,,,,,,,,,,"[11.8, 37.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.226
ec7564ac-8124-44fb-8052-9b69b6079fec,220,1,00:06:29.471,6,29,13,3.814007,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['0c60664d-c4a8-45bd-b59e-d0e801eeed01', '42359795-d88b-45d2-9968-65e71eee61eb']","[11.8, 37.5]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,,,58.43843,0.2649013,3.0,High Pass,"[68.2, 52.8]",70.0,Other,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.471
42359795-d88b-45d2-9968-65e71eee61eb,221,1,00:06:33.285,6,33,14,1.24993,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['dd9d92cd-0105-44e6-8903-682c242c44dc', 'ec7564ac-8124-44fb-8052-9b69b6079fec']","[51.9, 27.3]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,3292.0,Abdoulaye Doucouré,6.9,0.0,2.0,Low Pass,"[58.8, 27.3]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.28499999999997
dd9d92cd-0105-44e6-8903-682c242c44dc,222,1,00:06:34.535,6,34,14,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['42359795-d88b-45d2-9968-65e71eee61eb'],"[58.8, 27.3]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.53499999999997
048b4e47-7cf6-4165-bede-d73c73d9abc1,223,1,00:06:34.535,6,34,14,0.12,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['c14d51f4-e4b6-4746-ae62-b2c39fe8b31d', 'dd9d92cd-0105-44e6-8903-682c242c44dc']","[58.8, 27.3]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,"[58.8, 27.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.53499999999997
c14d51f4-e4b6-4746-ae62-b2c39fe8b31d,224,1,00:06:34.655,6,34,14,1.892662,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['e5268cc9-68e4-4f7a-9c1d-3f8e4bc7666f'],"[58.8, 27.2]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,4498.0,Jean-Sylvain Claude Babin,30.30462,2.60853,2.0,Low Pass,"[32.7, 42.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.655
e5268cc9-68e4-4f7a-9c1d-3f8e4bc7666f,225,1,00:06:36.548,6,36,14,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['c14d51f4-e4b6-4746-ae62-b2c39fe8b31d'],"[32.7, 42.6]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.548
bd495116-e4e3-4349-8442-1ea6278747da,226,1,00:06:36.548,6,36,14,0.342472,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['830b8f66-5f20-44ea-a7e6-b6537906bdb3', 'e5268cc9-68e4-4f7a-9c1d-3f8e4bc7666f']","[32.7, 42.6]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,"[32.6, 42.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.548
830b8f66-5f20-44ea-a7e6-b6537906bdb3,227,1,00:06:36.890,6,36,14,2.056689,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['8cd42540-56f1-4f2e-adf3-ec2187e9c289'],"[32.6, 42.6]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,8697.0,Andrés Eduardo Fernández Moreno,23.304077,3.0470479,2.0,Low Pass,"[9.4, 44.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.89
8cd42540-56f1-4f2e-adf3-ec2187e9c289,228,1,00:06:38.947,6,38,14,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['830b8f66-5f20-44ea-a7e6-b6537906bdb3'],"[9.4, 44.8]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.947
8ac36da5-4aa6-4a10-83d2-182ce9bf65ed,229,1,00:06:38.947,6,38,14,1.645543,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['17be19a7-031f-4745-a3f5-a39602f9cd47', '8cd42540-56f1-4f2e-adf3-ec2187e9c289', 'a3c14de5-c1cb-4d08-8fa5-86500b169e22']","[9.4, 44.8]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[9.2, 45.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.947
17be19a7-031f-4745-a3f5-a39602f9cd47,230,1,00:06:39.735,6,39,14,1.570294,17,Pressure,1049,Granada,1,Regular Play,223,Málaga,,,"['8ac36da5-4aa6-4a10-83d2-182ce9bf65ed', 'a3c14de5-c1cb-4d08-8fa5-86500b169e22']","[105.4, 36.5]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.735
a3c14de5-c1cb-4d08-8fa5-86500b169e22,231,1,00:06:40.593,6,40,14,3.650852,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['17be19a7-031f-4745-a3f5-a39602f9cd47'],"[9.2, 45.7]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,54.14887,0.6859894,3.0,High Pass,"[51.1, 80.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.593
f212becb-24d4-49ab-a277-80ba4dad96b0,232,1,00:06:52.625,6,52,15,1.505506,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['bc427ea0-d65f-42e5-82fd-2ada5724d40d'],"[69.9, 0.1]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,8234.0,Ignacio Camacho Barnola,20.447495,1.8027271,2.0,Low Pass,"[65.2, 20.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.625
bc427ea0-d65f-42e5-82fd-2ada5724d40d,233,1,00:06:54.131,6,54,15,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['f212becb-24d4-49ab-a277-80ba4dad96b0'],"[65.2, 20.0]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.131
e7fe9f1e-abb8-45cb-b831-7d215f0d542f,234,1,00:06:54.131,6,54,15,1.756231,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['18bc73f8-13fe-4dd3-ab38-9e0243f7b943', '75591893-885e-4d34-a92b-a6718d196ae8', 'bc427ea0-d65f-42e5-82fd-2ada5724d40d']","[65.2, 20.0]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,"[65.5, 19.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.131
