id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,out,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_switch,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,shot_aerial_won,clearance_right_foot,pass_through_ball,pass_technique_id,pass_technique_name,dribble_overrun,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,clearance_left_foot,pass_inswinging,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,pass_cut_back,miscontrol_aerial_won,block_deflection,shot_one_on_one,pass_outswinging,clearance_other,timestamp_seconds
f2f06aff-c56d-4a5a-9fe1-285c20e3e695,470,1,00:15:29.741,15,29,28,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['57d75de6-d07b-4aac-831b-cd751fa01609'],,"[15.0, 57.2]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.741
cda3cf18-67ee-4ddf-bf42-fca54f2489bf,471,1,00:15:29.741,15,29,28,1.4965,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['20c92019-c613-4bd7-aca8-f9e03aa6ec11', 'f2f06aff-c56d-4a5a-9fe1-285c20e3e695']",,"[15.0, 57.2]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,"[15.0, 57.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.741
20c92019-c613-4bd7-aca8-f9e03aa6ec11,472,1,00:15:31.238,15,31,28,2.2837,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['84299f23-087e-465d-a92a-be0159924ccb'],,"[15.0, 57.4]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,10868.0,Ricardo Jorge Luz Horta,39.778008,0.521017,3.0,High Pass,"[49.5, 77.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.238
84299f23-087e-465d-a92a-be0159924ccb,473,1,00:15:33.522,15,33,28,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['20c92019-c613-4bd7-aca8-f9e03aa6ec11'],,"[49.5, 77.2]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.522
3f809d39-4ba6-4784-9c5e-271aa2d65613,474,1,00:15:33.522,15,33,28,0.134996,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['216b7df3-028f-468c-bd9a-6e95f442999f', '84299f23-087e-465d-a92a-be0159924ccb']",,"[49.5, 77.2]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,,,,,,,,,,,,"[49.5, 77.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.522
216b7df3-028f-468c-bd9a-6e95f442999f,475,1,00:15:33.657,15,33,28,1.317059,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,"['15a259fc-30d8-4ed1-b0ce-cc355e318f79', '1ab308e5-a8bf-4632-b15d-92d74623d68e']",,"[49.5, 77.0]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,19431.0,Fernando Damián Tissone,7.1217976,-2.2367656,1.0,Ground Pass,"[45.1, 71.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.657
7dc5e12a-4344-43f7-b8fe-4b319539c5a8,476,1,00:15:34.712,15,34,28,1.651599,17,Pressure,223,Málaga,7,From Goal Kick,223,Málaga,,,"['15a259fc-30d8-4ed1-b0ce-cc355e318f79', '43d0bc24-b4d9-46f4-82a3-fef1c2b094d6', 'a07d62cd-c663-41bd-931a-3ab351fdeabf']",,"[44.9, 70.9]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.712
1ab308e5-a8bf-4632-b15d-92d74623d68e,477,1,00:15:34.974,15,34,28,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['216b7df3-028f-468c-bd9a-6e95f442999f'],,"[44.9, 68.2]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.974
15a259fc-30d8-4ed1-b0ce-cc355e318f79,478,1,00:15:34.974,15,34,29,0.789267,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['216b7df3-028f-468c-bd9a-6e95f442999f', '43d0bc24-b4d9-46f4-82a3-fef1c2b094d6', '7dc5e12a-4344-43f7-b8fe-4b319539c5a8']",,"[75.0, 8.7]",27483.0,Benoît Trémoulinas,6.0,Left Back,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,10.201961,-3.1219873,1.0,Ground Pass,"[64.8, 8.5]",38.0,Left Foot,64.0,Interception,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.974
43d0bc24-b4d9-46f4-82a3-fef1c2b094d6,479,1,00:15:35.763,15,35,29,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['15a259fc-30d8-4ed1-b0ce-cc355e318f79', '7dc5e12a-4344-43f7-b8fe-4b319539c5a8']",,"[64.8, 8.5]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.763
a07d62cd-c663-41bd-931a-3ab351fdeabf,480,1,00:15:35.763,15,35,29,0.659349,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['43d0bc24-b4d9-46f4-82a3-fef1c2b094d6', '7dc5e12a-4344-43f7-b8fe-4b319539c5a8', 'a45ab16e-25d9-4b78-a17f-6e40f2780538']",,"[64.8, 8.5]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[65.4, 9.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.763
a45ab16e-25d9-4b78-a17f-6e40f2780538,481,1,00:15:36.422,15,36,29,0.750063,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['241bcd1a-284b-41b1-a969-1ad1e155d2cb'],,"[65.4, 9.2]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,3497.0,Vicente Iborra De La Fuente,10.269372,1.1812485,1.0,Ground Pass,"[69.3, 18.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.422
241bcd1a-284b-41b1-a969-1ad1e155d2cb,482,1,00:15:37.172,15,37,29,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['a45ab16e-25d9-4b78-a17f-6e40f2780538'],,"[69.3, 18.7]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.172
f9db0bd8-84a2-4b28-a83b-b676a4fafe99,483,1,00:15:37.172,15,37,29,0.63873,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['241bcd1a-284b-41b1-a969-1ad1e155d2cb', 'ae0bfb95-7bba-4095-a2cd-9049171ff1f8']",,"[69.3, 18.7]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,"[69.7, 21.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.172
ae0bfb95-7bba-4095-a2cd-9049171ff1f8,484,1,00:15:37.811,15,37,29,0.752101,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['1815a955-3074-44ed-bc13-ae898b99805c'],,"[69.7, 21.4]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,23816.0,José Antonio Reyes Calderón,11.552489,0.095362045,1.0,Ground Pass,"[81.2, 22.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.811
1815a955-3074-44ed-bc13-ae898b99805c,485,1,00:15:38.563,15,38,29,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['ae0bfb95-7bba-4095-a2cd-9049171ff1f8'],,"[81.2, 22.5]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.563
fe552ed5-a315-4ff3-baa8-10dba90a9ca6,486,1,00:15:38.563,15,38,29,1.292283,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['1815a955-3074-44ed-bc13-ae898b99805c', '9fefb76a-d331-4c2c-b1e7-1fe9004fc88e', 'c829235e-b6d6-4032-a9cf-504ad5dcc2a6']",,"[81.2, 22.5]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[80.4, 26.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.563
c829235e-b6d6-4032-a9cf-504ad5dcc2a6,487,1,00:15:39.285,15,39,29,0.639896,17,Pressure,213,Sevilla,1,Regular Play,223,Málaga,,,"['14deb36d-1e68-4bc9-b794-7d01ec2f251d', '9fefb76a-d331-4c2c-b1e7-1fe9004fc88e', 'fe552ed5-a315-4ff3-baa8-10dba90a9ca6']",,"[38.7, 54.9]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.285
7f7ec3e0-4be9-4afd-9de3-a01c9cc32d7f,488,1,00:15:39.855,15,39,29,0.0,39,Dribbled Past,213,Sevilla,1,Regular Play,223,Málaga,,,"['14deb36d-1e68-4bc9-b794-7d01ec2f251d', '9fefb76a-d331-4c2c-b1e7-1fe9004fc88e']",,"[39.7, 53.2]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.855
9fefb76a-d331-4c2c-b1e7-1fe9004fc88e,489,1,00:15:39.855,15,39,29,0.0,14,Dribble,213,Sevilla,1,Regular Play,213,Sevilla,,,"['7f7ec3e0-4be9-4afd-9de3-a01c9cc32d7f', 'c829235e-b6d6-4032-a9cf-504ad5dcc2a6']",,"[80.4, 26.9]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.855
14deb36d-1e68-4bc9-b794-7d01ec2f251d,490,1,00:15:39.855,15,39,29,0.331584,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['00051297-4aa5-4ae0-a428-95b419a93dd6', '7f7ec3e0-4be9-4afd-9de3-a01c9cc32d7f', '9fefb76a-d331-4c2c-b1e7-1fe9004fc88e', 'c829235e-b6d6-4032-a9cf-504ad5dcc2a6']",,"[80.4, 26.9]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[80.8, 26.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.855
00051297-4aa5-4ae0-a428-95b419a93dd6,491,1,00:15:40.187,15,40,29,0.0,38,Miscontrol,213,Sevilla,1,Regular Play,213,Sevilla,,,,,"[80.8, 26.5]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.187
6379e597-8aa9-4596-ac09-58e053939830,492,1,00:15:40.847,15,40,30,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,,,"[40.1, 54.9]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.847
b2222213-aec3-41f7-be2f-26de76708ee4,493,1,00:15:40.847,15,40,30,0.454799,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['6379e597-8aa9-4596-ac09-58e053939830', 'ec041779-24fd-40af-becd-e950ea2297c5']",,"[40.1, 54.9]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,"[40.2, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.847
ec041779-24fd-40af-becd-e950ea2297c5,494,1,00:15:41.302,15,41,30,1.2226,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['0d13d34b-9a16-4a6e-848f-bfa18cae59ce'],,"[40.2, 56.4]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,6707.0,Charles Días Barbosa de Oliveira,16.62077,0.27416745,1.0,Ground Pass,"[56.2, 60.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.302
0d13d34b-9a16-4a6e-848f-bfa18cae59ce,495,1,00:15:42.524,15,42,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['ec041779-24fd-40af-becd-e950ea2297c5'],,"[56.2, 60.9]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.524
a1b6142e-7674-428e-93c4-da2215c67199,496,1,00:15:42.524,15,42,30,1.519699,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['0d13d34b-9a16-4a6e-848f-bfa18cae59ce', 'd6ea9ff0-bf67-4f46-8153-634c5b8dc24a', 'ea86ed7c-86e1-4552-8b8f-a39cb589a4b7']",,"[56.2, 60.9]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,"[53.7, 55.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.524
d6ea9ff0-bf67-4f46-8153-634c5b8dc24a,497,1,00:15:43.284,15,43,30,1.100482,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,"['a1b6142e-7674-428e-93c4-da2215c67199', 'ea86ed7c-86e1-4552-8b8f-a39cb589a4b7']",,"[64.1, 21.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.284
ea86ed7c-86e1-4552-8b8f-a39cb589a4b7,498,1,00:15:44.044,15,44,30,0.8213,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['5cffcd27-0cce-426f-9fd4-1cc0be7506a5', 'd6ea9ff0-bf67-4f46-8153-634c5b8dc24a']",,"[53.7, 55.3]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,10868.0,Ricardo Jorge Luz Horta,7.5960517,-1.8509043,1.0,Ground Pass,"[51.6, 48.0]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.044
5cffcd27-0cce-426f-9fd4-1cc0be7506a5,499,1,00:15:44.865,15,44,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['ea86ed7c-86e1-4552-8b8f-a39cb589a4b7'],,"[51.6, 48.0]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.865
d85168f0-25b6-4b77-bd0e-9c069630b722,500,1,00:15:44.865,15,44,30,3.024497,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['0d9f1037-b47c-4329-bfd2-b0310ccec211', '5cffcd27-0cce-426f-9fd4-1cc0be7506a5', 'ce2259fd-2090-4edd-9257-a19bff98f9c8']",,"[51.6, 48.0]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,,,,,,,,,,,,"[55.6, 64.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.865
0d9f1037-b47c-4329-bfd2-b0310ccec211,501,1,00:15:47.064,15,47,30,0.785518,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,['d85168f0-25b6-4b77-bd0e-9c069630b722'],,"[59.5, 25.0]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.064
53460ffc-7902-4aa0-83b7-3c07abd11a5e,502,1,00:15:47.630,15,47,30,0.393891,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,['ce2259fd-2090-4edd-9257-a19bff98f9c8'],,"[61.4, 20.4]",6841.0,Víctor Machín Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.63
ce2259fd-2090-4edd-9257-a19bff98f9c8,503,1,00:15:47.890,15,47,30,1.164299,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['53460ffc-7902-4aa0-83b7-3c07abd11a5e', '67a6af1e-269b-43f0-b0f2-cc8781cab0a6']",,"[55.6, 64.1]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,6569.0,Roberto José Rosales Altuve,13.406342,2.4353936,1.0,Ground Pass,"[45.4, 72.8]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.89
67a6af1e-269b-43f0-b0f2-cc8781cab0a6,504,1,00:15:49.054,15,49,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['ce2259fd-2090-4edd-9257-a19bff98f9c8'],,"[45.4, 72.8]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.054
a4c6d68e-cd72-4712-bd6a-88cbfea7a15e,505,1,00:15:49.054,15,49,30,1.0549,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['30115e06-27dd-48e0-aa9a-4acb3cbe458f'],,"[44.5, 72.4]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,3236.0,Sergi Darder Moll,10.407689,-1.5323538,1.0,Ground Pass,"[44.9, 62.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.054
30115e06-27dd-48e0-aa9a-4acb3cbe458f,506,1,00:15:50.109,15,50,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['a4c6d68e-cd72-4712-bd6a-88cbfea7a15e'],,"[44.9, 62.0]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.109
e6538876-8080-423b-87c3-7347f81bc2ea,507,1,00:15:50.109,15,50,30,3.193799,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['30115e06-27dd-48e0-aa9a-4acb3cbe458f', 'e8b67889-6bb1-45ff-9a15-f95514139c80']",,"[44.9, 62.0]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,,,,,,,,,,,,"[51.6, 54.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.109
e8b67889-6bb1-45ff-9a15-f95514139c80,508,1,00:15:53.303,15,53,30,1.1975,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['b23f8879-ae54-4ef2-bf55-9ae3bd666d62'],,"[51.6, 54.9]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,19431.0,Fernando Damián Tissone,12.61943,-1.9100889,1.0,Ground Pass,"[47.4, 43.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.303
b23f8879-ae54-4ef2-bf55-9ae3bd666d62,509,1,00:15:54.500,15,54,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['e8b67889-6bb1-45ff-9a15-f95514139c80'],,"[47.4, 43.0]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.5
c94c2a58-36e6-433b-ba32-81924499ad17,510,1,00:15:54.500,15,54,30,0.891499,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['b23f8879-ae54-4ef2-bf55-9ae3bd666d62', 'e8a09f2f-682b-4641-8294-4a11321e2364']",,"[47.4, 43.0]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,"[48.1, 45.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.5
e8a09f2f-682b-4641-8294-4a11321e2364,511,1,00:15:55.392,15,55,30,1.1056,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['74b7bc70-3e42-4c5a-a507-5b1c2afe4ad6'],,"[48.1, 45.1]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,3236.0,Sergi Darder Moll,8.989994,1.1220729,1.0,Ground Pass,"[52.0, 53.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.392
74b7bc70-3e42-4c5a-a507-5b1c2afe4ad6,512,1,00:15:56.497,15,56,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['e8a09f2f-682b-4641-8294-4a11321e2364'],,"[52.0, 53.2]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.497
0f9bc386-2ba0-46b6-b853-f4c7b42a9775,513,1,00:15:56.497,15,56,30,4.043798,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['74b7bc70-3e42-4c5a-a507-5b1c2afe4ad6', '7bd88b90-2b78-4849-a1e3-b2e9f9d36ce1']",,"[52.0, 53.2]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,,,,,,,,,,,,"[55.8, 61.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.497
