id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,out,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_switch,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_through_ball,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cut_back,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,clearance_head,dribble_overrun,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,pass_cross,foul_won_defensive,clearance_left_foot,block_deflection,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,pass_outswinging,shot_first_time,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist,shot_one_on_one,timestamp_seconds
516fea62-9c34-46c0-9990-6308ef900f59,11,1,00:00:03.166,0,3,2,2.179899,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['dbfaddee-ca45-4518-a0d0-50eba3af2bef'],"[44.1, 35.2]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,6784.0,Antonio García Aranda,25.083858,-1.8370484,1.0,Ground Pass,"[37.5, 11.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.166
dbfaddee-ca45-4518-a0d0-50eba3af2bef,12,1,00:00:05.346,0,5,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['516fea62-9c34-46c0-9990-6308ef900f59'],"[37.5, 11.0]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.346
c1064359-b2ce-4467-959a-b4fce3643b8c,13,1,00:00:05.346,0,5,2,0.159997,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['49e93bca-a7a1-4aec-8d3c-2595d2e2c602', 'dbfaddee-ca45-4518-a0d0-50eba3af2bef']","[37.5, 11.0]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,"[37.5, 11.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.346
49e93bca-a7a1-4aec-8d3c-2595d2e2c602,14,1,00:00:05.506,0,5,2,1.553799,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['1c1d6ca8-4f67-4c8a-8233-b403674c14be'],"[37.5, 11.0]",6784.0,Antonio García Aranda,6.0,Left Back,6647.0,Zouhair Feddal,19.80707,2.3276308,2.0,Low Pass,"[23.9, 25.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.506
1c1d6ca8-4f67-4c8a-8233-b403674c14be,15,1,00:00:07.060,0,7,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['49e93bca-a7a1-4aec-8d3c-2595d2e2c602'],"[23.9, 25.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06
223332f7-28b8-4659-bc22-9a3ef5f44fdc,16,1,00:00:07.060,0,7,2,3.104851,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['1529b6a7-e557-4427-8dd9-309bac93ac6c', '1c1d6ca8-4f67-4c8a-8233-b403674c14be']","[23.9, 25.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[23.9, 25.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06
1529b6a7-e557-4427-8dd9-309bac93ac6c,17,1,00:00:10.164,0,10,2,1.878534,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['af708c6d-f027-44a9-ad50-63621312c315'],"[23.9, 25.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,25824.0,Ángel Trujillo Canorea,30.519667,1.6593797,1.0,Ground Pass,"[21.2, 55.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.164
af708c6d-f027-44a9-ad50-63621312c315,18,1,00:00:12.043,0,12,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['1529b6a7-e557-4427-8dd9-309bac93ac6c'],"[21.2, 55.8]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.043
d85676e8-9b68-4a59-af08-9b09d0b01a5b,19,1,00:00:12.043,0,12,2,1.890872,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['221fa291-bd92-46aa-a82a-65b1fd7ee402', 'af708c6d-f027-44a9-ad50-63621312c315']","[21.2, 55.8]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,"[24.6, 70.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.043
221fa291-bd92-46aa-a82a-65b1fd7ee402,20,1,00:00:13.934,0,13,2,2.419047,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['5df05110-42d5-41af-85a5-8c675cd0add4', 'df860abd-c730-4733-b72c-abcb47563dbf']","[24.6, 70.4]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,27123.0,Jordi Xumetra Feliu,43.85533,-0.23004614,3.0,High Pass,"[67.3, 60.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.934
df860abd-c730-4733-b72c-abcb47563dbf,21,1,00:00:16.353,0,16,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['221fa291-bd92-46aa-a82a-65b1fd7ee402'],"[62.9, 58.1]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.353
a0d3b958-ea41-4338-a4e6-0f6a865575ca,22,1,00:00:16.353,0,16,2,0.0,4,Duel,221,Levante UD,9,From Kick Off,221,Levante UD,,,['5df05110-42d5-41af-85a5-8c675cd0add4'],"[67.3, 60.4]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.353
5df05110-42d5-41af-85a5-8c675cd0add4,23,1,00:00:16.353,0,16,3,0.939369,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['221fa291-bd92-46aa-a82a-65b1fd7ee402', '706a665c-5899-4842-8dcf-32e8fb1830dc', 'a0d3b958-ea41-4338-a4e6-0f6a865575ca']","[52.8, 19.7]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6381.0,Saúl Ñíguez Esclapez,9.002222,0.022218565,3.0,High Pass,"[61.8, 19.9]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.353
ceac1ff8-77ac-4568-84ac-b7cbbb319bf7,24,1,00:00:17.198,0,17,3,0.352968,17,Pressure,212,Atlético Madrid,1,Regular Play,221,Levante UD,,,"['4bddcf87-d7b5-4300-8b81-ee492d580d4f', '706a665c-5899-4842-8dcf-32e8fb1830dc']","[63.9, 60.6]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.198
706a665c-5899-4842-8dcf-32e8fb1830dc,25,1,00:00:17.292,0,17,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['5df05110-42d5-41af-85a5-8c675cd0add4', 'ceac1ff8-77ac-4568-84ac-b7cbbb319bf7']","[61.8, 19.9]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.292
4bddcf87-d7b5-4300-8b81-ee492d580d4f,26,1,00:00:17.292,0,17,3,1.196488,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['72821395-2b15-40a6-89f0-b3e22bdd08e1', 'ceac1ff8-77ac-4568-84ac-b7cbbb319bf7']","[61.8, 19.1]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,6384.0,Gabriel Fernández Arenas,8.612782,2.8712673,2.0,Low Pass,"[53.5, 21.4]",37.0,Head,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.292
932dfbb8-4a26-4b1f-97d9-02f7662fb1fc,27,1,00:00:17.790,0,17,3,0.836701,17,Pressure,212,Atlético Madrid,1,Regular Play,221,Levante UD,,,"['25ea5658-3ed5-4ba3-9206-64621c093338', '72821395-2b15-40a6-89f0-b3e22bdd08e1']","[68.7, 58.7]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.79
72821395-2b15-40a6-89f0-b3e22bdd08e1,28,1,00:00:18.489,0,18,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['4bddcf87-d7b5-4300-8b81-ee492d580d4f', '932dfbb8-4a26-4b1f-97d9-02f7662fb1fc']","[53.5, 21.4]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.489
25ea5658-3ed5-4ba3-9206-64621c093338,29,1,00:00:18.489,0,18,3,0.845471,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['932dfbb8-4a26-4b1f-97d9-02f7662fb1fc', '9f565df4-f45d-4abb-851d-9d8e3cf5fa0e']","[53.9, 21.8]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,6320.0,Filipe Luís Kasmirski,9.946356,-1.3990362,1.0,Ground Pass,"[55.6, 12.0]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.489
5a4793f0-2f28-401b-9892-47f2c17aec3c,30,1,00:00:19.309,0,19,3,1.415355,17,Pressure,212,Atlético Madrid,1,Regular Play,221,Levante UD,,,"['3b5c3a1a-f6c0-4b06-88dc-52ad8578fd6a', '9f565df4-f45d-4abb-851d-9d8e3cf5fa0e']","[62.2, 67.1]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.309
9f565df4-f45d-4abb-851d-9d8e3cf5fa0e,31,1,00:00:19.334,0,19,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['25ea5658-3ed5-4ba3-9206-64621c093338', '5a4793f0-2f28-401b-9892-47f2c17aec3c']","[55.6, 12.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.334
3b5c3a1a-f6c0-4b06-88dc-52ad8578fd6a,32,1,00:00:19.334,0,19,3,1.677914,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['5a4793f0-2f28-401b-9892-47f2c17aec3c', '9f565df4-f45d-4abb-851d-9d8e3cf5fa0e', 'e5efb282-1c80-43c2-b0f0-79e7198b3915', 'f903c81f-f48e-46e0-a2c8-091eff900c0d']","[55.6, 12.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[57.4, 9.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.334
f903c81f-f48e-46e0-a2c8-091eff900c0d,33,1,00:00:21.012,0,21,3,0.0,22,Foul Committed,212,Atlético Madrid,1,Regular Play,221,Levante UD,,,"['3b5c3a1a-f6c0-4b06-88dc-52ad8578fd6a', 'e5efb282-1c80-43c2-b0f0-79e7198b3915']","[62.7, 70.2]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.012
e5efb282-1c80-43c2-b0f0-79e7198b3915,34,1,00:00:21.012,0,21,3,0.0,21,Foul Won,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['f903c81f-f48e-46e0-a2c8-091eff900c0d'],"[57.4, 9.9]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.012
19d9bb08-6f07-40ab-9437-1f3005a1ed31,35,1,00:00:29.925,0,29,4,1.580255,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['6f112b41-11fd-4162-b960-02468c7b81b1'],"[62.6, 1.2]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5249.0,Diego Roberto Godín Leal,19.104973,2.6029685,1.0,Ground Pass,"[46.2, 11.0]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.925
6f112b41-11fd-4162-b960-02468c7b81b1,36,1,00:00:31.505,0,31,4,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['19d9bb08-6f07-40ab-9437-1f3005a1ed31'],"[46.2, 11.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.505
fba81d33-deb5-4bba-a7b0-8f8c290eb6fc,37,1,00:00:31.505,0,31,4,1.110428,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['6f112b41-11fd-4162-b960-02468c7b81b1', 'd2aecf77-5053-466a-b4bf-40d71ed60731']","[46.2, 11.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,"[46.2, 11.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.505
