id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,pass_cross,pass_assisted_shot_id,pass_shot_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_aerial_won,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,off_camera,pass_switch,pass_goal_assist,pass_no_touch,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,out,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,foul_won_defensive,ball_recovery_recovery_failure,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_straight,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,clearance_left_foot,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,foul_committed_type_id,foul_committed_type_name,pass_miscommunication,timestamp_seconds
5fd2898f-b8f3-41bb-ab95-0e15a1fb6d18,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6662, 'name': 'Iago Herrerín Buisán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6386, 'name': 'Eneko Bóveda Altube'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6842, 'name': 'Iker Muniain Goñi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 6666, 'name': 'Sabin Merino Zuloaga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ab402513-17e1-4b1f-9d9b-0d28ecbdaae0,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,322,Eibar,442.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 18}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3f80bfff-cdee-448d-af49-e5db13c02823,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['731ae6e7-4df6-4038-94c6-f25bd1d14ef6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
731ae6e7-4df6-4038-94c6-f25bd1d14ef6,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,322,Eibar,,,['3f80bfff-cdee-448d-af49-e5db13c02823'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e499d091-c753-4f64-b90a-b12c1fe932f1,5,1,00:00:00.583,0,0,2,0.613658,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['98f1e153-1b11-4c74-94a2-b9b8fca303e0'],"[61.0, 40.1]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,6396.0,Beñat Etxebarria Urkiaga,4.016217,1.9004208,1.0,Ground Pass,"[59.7, 43.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583
98f1e153-1b11-4c74-94a2-b9b8fca303e0,6,1,00:00:01.197,0,1,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['e499d091-c753-4f64-b90a-b12c1fe932f1'],"[59.7, 43.9]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.197
2ce3ad4e-6410-4092-81ca-817830ddd111,7,1,00:00:01.197,0,1,2,0.398074,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['98f1e153-1b11-4c74-94a2-b9b8fca303e0', 'fcf9ad92-bb97-4a85-bd99-91a0a40671c6']","[59.7, 43.9]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[58.9, 44.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.197
fcf9ad92-bb97-4a85-bd99-91a0a40671c6,8,1,00:00:01.595,0,1,2,1.927014,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['f8d24665-cf52-4fdd-8cb0-6488875e3131'],"[58.9, 44.1]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,4353.0,Aymeric Laporte,25.858847,-2.9153736,1.0,Ground Pass,"[33.7, 38.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.595
f8d24665-cf52-4fdd-8cb0-6488875e3131,9,1,00:00:03.522,0,3,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['fcf9ad92-bb97-4a85-bd99-91a0a40671c6'],"[33.7, 38.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.522
9e5ac9f0-1ead-40bb-bcc9-21fa5485746e,10,1,00:00:03.522,0,3,2,1.236363,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['ec0cf838-b372-4720-a583-e895fa324e28', 'f8d24665-cf52-4fdd-8cb0-6488875e3131']","[33.7, 38.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[33.7, 38.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.522
ec0cf838-b372-4720-a583-e895fa324e28,11,1,00:00:04.759,0,4,2,3.135396,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['bd383426-59e5-4b22-9288-726b8c165164', 'c1b6c8fd-25c7-4c38-b3a0-e4df2a4572da']","[33.7, 38.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,6390.0,Markel Susaeta Laskurain,63.16336,0.60644585,3.0,High Pass,"[85.6, 74.3]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.759
bd383426-59e5-4b22-9288-726b8c165164,12,1,00:00:07.894,0,7,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['ec0cf838-b372-4720-a583-e895fa324e28'],"[87.5, 73.9]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.894
c1b6c8fd-25c7-4c38-b3a0-e4df2a4572da,13,1,00:00:07.894,0,7,2,0.0,10,Interception,215,Athletic Club,9,From Kick Off,322,Eibar,,,['ec0cf838-b372-4720-a583-e895fa324e28'],"[34.5, 5.8]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.894
3d649c9c-56a2-4b5d-b758-1de5bd8de3bf,14,1,00:00:14.527,0,14,3,0.752787,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['6e4077e1-05ef-4020-92ed-75151c611479'],"[83.7, 80.0]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6842.0,Iker Muniain Goñi,8.881441,-1.706324,2.0,Low Pass,"[82.5, 71.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.527
6e4077e1-05ef-4020-92ed-75151c611479,15,1,00:00:15.280,0,15,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['3d649c9c-56a2-4b5d-b758-1de5bd8de3bf'],"[82.5, 71.2]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.28
08becb9f-9d38-4004-a4ed-830c230af2de,16,1,00:00:15.280,0,15,3,1.276373,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['149303b5-8169-47a4-91ce-7f5fdb82ee55', '6e4077e1-05ef-4020-92ed-75151c611479']","[82.5, 71.2]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,"[78.3, 79.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.28
149303b5-8169-47a4-91ce-7f5fdb82ee55,17,1,00:00:16.556,0,16,3,0.86873,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['29f5dac1-92e2-4c5e-9502-de934420a21a', 'c25a38f1-70e5-4369-b855-b5ce88dab139']","[78.3, 79.1]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,6390.0,Markel Susaeta Laskurain,6.844706,-0.20599134,2.0,Low Pass,"[85.0, 77.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.556
c25a38f1-70e5-4369-b855-b5ce88dab139,18,1,00:00:17.425,0,17,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['149303b5-8169-47a4-91ce-7f5fdb82ee55'],"[90.2, 76.9]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.425
29f5dac1-92e2-4c5e-9502-de934420a21a,19,1,00:00:17.425,0,17,3,0.0,10,Interception,215,Athletic Club,4,From Throw In,322,Eibar,,,['149303b5-8169-47a4-91ce-7f5fdb82ee55'],"[35.1, 2.4]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.425
8b67f167-1b86-45f6-a638-54a8d7c73934,20,1,00:00:17.425,0,17,3,0.657452,43,Carry,215,Athletic Club,4,From Throw In,322,Eibar,,,"['29f5dac1-92e2-4c5e-9502-de934420a21a', '6840068f-6fa5-4ccd-97ec-befd1189079b', '91a135fe-2fd7-4668-933c-e503e0c62c3d']","[35.1, 2.4]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,"[34.5, 1.8]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.425
91a135fe-2fd7-4668-933c-e503e0c62c3d,21,1,00:00:17.633,0,17,3,0.5,17,Pressure,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['6840068f-6fa5-4ccd-97ec-befd1189079b', '8b67f167-1b86-45f6-a638-54a8d7c73934']","[82.4, 78.5]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.633
7ecdc2d5-7765-463c-8b82-9e788c13fcd4,22,1,00:00:18.082,0,18,3,0.0,39,Dribbled Past,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['6840068f-6fa5-4ccd-97ec-befd1189079b'],"[85.6, 78.3]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.082
6840068f-6fa5-4ccd-97ec-befd1189079b,23,1,00:00:18.082,0,18,3,0.0,14,Dribble,215,Athletic Club,4,From Throw In,322,Eibar,,,"['7ecdc2d5-7765-463c-8b82-9e788c13fcd4', '91a135fe-2fd7-4668-933c-e503e0c62c3d']","[34.5, 1.8]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,True,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.082
3cffc875-9097-472a-b8c0-35e12fc18fae,24,1,00:00:18.990,0,18,3,0.988267,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['f063c9db-30d3-4b06-ac52-fa5e93534913'],"[77.4, 79.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6842.0,Iker Muniain Goñi,4.7010636,-1.0595657,1.0,Ground Pass,"[79.7, 75.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.99
f063c9db-30d3-4b06-ac52-fa5e93534913,25,1,00:00:19.979,0,19,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['3cffc875-9097-472a-b8c0-35e12fc18fae'],"[79.7, 75.0]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.979
3be31976-1ce0-4b8c-9221-f900d395694a,26,1,00:00:19.979,0,19,3,2.948411,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['36ae8d59-c2d6-4421-84bd-a64c63960ddd', '7c3134ad-21e9-4215-a008-10c76d91a62a', 'f063c9db-30d3-4b06-ac52-fa5e93534913']","[79.7, 75.0]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,"[95.4, 71.9]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.979
7c3134ad-21e9-4215-a008-10c76d91a62a,27,1,00:00:20.241,0,20,3,2.053462,17,Pressure,215,Athletic Club,4,From Throw In,322,Eibar,,,['3be31976-1ce0-4b8c-9221-f900d395694a'],"[42.9, 4.1]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.241
36ae8d59-c2d6-4421-84bd-a64c63960ddd,28,1,00:00:22.927,0,22,3,1.125056,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['fc43e5e4-e4d1-47ab-a147-ebeb79894572'],"[95.4, 71.9]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,6390.0,Markel Susaeta Laskurain,6.7911706,1.3329604,1.0,Ground Pass,"[97.0, 78.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.927
1db1cf79-b775-4a04-b87c-8d6fecb87311,29,1,00:00:23.849,0,23,3,1.422779,17,Pressure,215,Athletic Club,4,From Throw In,322,Eibar,,,"['e1c2205b-038f-48f5-800f-45dfe7d70639', 'fc43e5e4-e4d1-47ab-a147-ebeb79894572']","[25.4, 2.0]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.849
fc43e5e4-e4d1-47ab-a147-ebeb79894572,30,1,00:00:24.052,0,24,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['1db1cf79-b775-4a04-b87c-8d6fecb87311', '36ae8d59-c2d6-4421-84bd-a64c63960ddd']","[97.0, 78.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.052
e1c2205b-038f-48f5-800f-45dfe7d70639,31,1,00:00:24.052,0,24,3,2.22225,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['1db1cf79-b775-4a04-b87c-8d6fecb87311', '758633fe-5d17-4487-b2a9-f8f4b4f48363', 'c88ce06e-33c3-48a1-998f-ffbac7a13926', 'fc43e5e4-e4d1-47ab-a147-ebeb79894572']","[97.0, 78.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,"[105.2, 78.1]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.052
c88ce06e-33c3-48a1-998f-ffbac7a13926,32,1,00:00:25.635,0,25,3,0.571372,17,Pressure,215,Athletic Club,4,From Throw In,322,Eibar,,,['e1c2205b-038f-48f5-800f-45dfe7d70639'],"[14.9, 5.5]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.635
a728fe7c-3f69-4017-8e46-c47040efcd5e,33,1,00:00:26.274,0,26,3,0.0,22,Foul Committed,215,Athletic Club,4,From Throw In,322,Eibar,,,['758633fe-5d17-4487-b2a9-f8f4b4f48363'],"[14.9, 2.0]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.274
758633fe-5d17-4487-b2a9-f8f4b4f48363,34,1,00:00:26.274,0,26,3,0.0,21,Foul Won,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['a728fe7c-3f69-4017-8e46-c47040efcd5e'],"[105.2, 78.1]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.274
41346ba0-61f3-4a9d-9ec3-c4b34784d5f3,35,1,00:01:05.194,1,5,4,1.468567,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['0bdd63bb-6958-4f29-854b-e7786fe3e87f'],"[105.2, 78.1]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6386.0,Eneko Bóveda Altube,36.20497,-1.4210869,3.0,High Pass,"[110.6, 42.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,True,f3bc8ffc-22bb-4617-be2d-16b1088c8b8f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.194
0bdd63bb-6958-4f29-854b-e7786fe3e87f,36,1,00:01:06.662,1,6,4,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['41346ba0-61f3-4a9d-9ec3-c4b34784d5f3'],"[110.6, 42.3]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.662
d368ae4a-1ab9-4d72-bbaf-55e896fcd97c,37,1,00:01:06.662,1,6,4,0.0,4,Duel,215,Athletic Club,3,From Free Kick,322,Eibar,,,['f3bc8ffc-22bb-4617-be2d-16b1088c8b8f'],"[7.4, 39.6]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.662
