id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_outcome_id,duel_outcome_name,counterpress,pass_no_touch,off_camera,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross,pass_switch,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_deflected,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_aerial_won,dribble_overrun,out,foul_won_defensive,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,pass_shot_assist,shot_aerial_won,goalkeeper_end_location,pass_cut_back,foul_committed_offensive,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,pass_straight,shot_one_on_one,pass_through_ball,miscontrol_aerial_won,pass_inswinging,foul_committed_type_id,foul_committed_type_name,ball_recovery_offensive,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
31696916-4829-45c6-9de5-8ed09bcc40aa,455,1,00:08:34.264,8,34,19,0.768475,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['3edd743c-fc37-489d-9409-800271276611'],"[43.2, 75.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,20669.0,Tiago Cardoso Mendes,10.198039,-2.9441972,1.0,Ground Pass,"[33.2, 73.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.264
3edd743c-fc37-489d-9409-800271276611,456,1,00:08:35.033,8,35,19,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['31696916-4829-45c6-9de5-8ed09bcc40aa'],"[33.2, 73.0]",20669.0,Tiago Cardoso Mendes,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.033
7ee6ab14-8267-4a62-93df-9757efb51d15,457,1,00:08:35.033,8,35,19,1.238159,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['3edd743c-fc37-489d-9409-800271276611', '8cc7ccaa-da7e-420d-9903-4743501d1a3f']","[33.2, 73.0]",20669.0,Tiago Cardoso Mendes,9.0,Right Defensive Midfield,,,,,,,,,,,,"[35.6, 73.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.033
8cc7ccaa-da7e-420d-9903-4743501d1a3f,458,1,00:08:36.271,8,36,19,1.61029,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['213bea9a-88e6-429e-be0d-e6632837c1fb'],"[35.6, 73.5]",20669.0,Tiago Cardoso Mendes,9.0,Right Defensive Midfield,5199.0,Jorge Resurrección Merodio,31.24772,-1.0369629,3.0,High Pass,"[51.5, 46.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.271
213bea9a-88e6-429e-be0d-e6632837c1fb,459,1,00:08:37.881,8,37,19,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['8cc7ccaa-da7e-420d-9903-4743501d1a3f'],"[51.5, 46.6]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.881
ad09fcb4-844f-4873-941b-871b2216ad4e,460,1,00:08:37.881,8,37,19,0.587933,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['213bea9a-88e6-429e-be0d-e6632837c1fb', 'aeaf0e2a-883d-49be-a1f4-fb37cc7e8e7f', 'e9ecde07-afab-4306-87e9-b7a7ac7f8d9b']","[51.5, 46.6]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[51.5, 47.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.881
e9ecde07-afab-4306-87e9-b7a7ac7f8d9b,461,1,00:08:38.006,8,38,19,0.371262,17,Pressure,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['ad09fcb4-844f-4873-941b-871b2216ad4e'],"[68.4, 32.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.006
6167bf17-f44a-4e62-af7b-2f8ebe743800,462,1,00:08:38.469,8,38,19,0.0,22,Foul Committed,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['aeaf0e2a-883d-49be-a1f4-fb37cc7e8e7f'],"[68.6, 32.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.469
aeaf0e2a-883d-49be-a1f4-fb37cc7e8e7f,463,1,00:08:38.469,8,38,19,0.0,21,Foul Won,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['6167bf17-f44a-4e62-af7b-2f8ebe743800'],"[51.5, 47.4]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.469
739f64d3-cd0e-4aa2-b70d-92a19835610d,464,1,00:08:45.179,8,45,20,2.079996,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['5f281353-edb4-46c8-b24c-6c51ff75c6ac'],"[51.5, 47.4]",6381.0,Saúl Ñíguez Esclapez,11.0,Left Defensive Midfield,5199.0,Jorge Resurrección Merodio,15.508062,-1.5385494,1.0,Ground Pass,"[52.0, 31.9]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.179
5f281353-edb4-46c8-b24c-6c51ff75c6ac,465,1,00:08:47.259,8,47,20,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['739f64d3-cd0e-4aa2-b70d-92a19835610d'],"[52.0, 31.9]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.259
8c82f3c9-221f-4c55-8bb3-d4a662304bd2,466,1,00:08:48.527,8,48,20,1.337233,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['f156d66a-be4a-48f8-9c62-d92308cc0d65'],"[54.5, 19.4]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,6320.0,Filipe Luís Kasmirski,20.892582,-1.010675,1.0,Ground Pass,"[65.6, 1.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.527
f156d66a-be4a-48f8-9c62-d92308cc0d65,467,1,00:08:49.864,8,49,20,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['8c82f3c9-221f-4c55-8bb3-d4a662304bd2'],"[65.6, 1.7]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.864
0f002e39-05a4-417f-9d27-4376e8aa067f,468,1,00:08:49.864,8,49,20,1.876152,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['2ccad8a3-17e7-48c9-bcd0-34d5f299e710', 'f156d66a-be4a-48f8-9c62-d92308cc0d65']","[65.6, 1.7]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[72.8, 1.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.864
2ccad8a3-17e7-48c9-bcd0-34d5f299e710,469,1,00:08:51.740,8,51,20,1.00396,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['5defc3be-0f69-4e6c-94ea-028df4e340c3'],"[72.8, 1.6]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6744.0,Luciano Vietto,13.314653,0.99945885,1.0,Ground Pass,"[80.0, 12.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.74
dab25465-a92a-4a85-9b27-4ce67ac74eee,470,1,00:08:52.686,8,52,20,1.607482,17,Pressure,212,Atlético Madrid,3,From Free Kick,214,Espanyol,,,"['5defc3be-0f69-4e6c-94ea-028df4e340c3', '613636aa-9c96-4960-9a16-2fc1b116bc20']","[40.1, 66.6]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.686
5defc3be-0f69-4e6c-94ea-028df4e340c3,471,1,00:08:52.744,8,52,20,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['2ccad8a3-17e7-48c9-bcd0-34d5f299e710', 'dab25465-a92a-4a85-9b27-4ce67ac74eee']","[80.0, 12.8]",6744.0,Luciano Vietto,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.744
613636aa-9c96-4960-9a16-2fc1b116bc20,472,1,00:08:52.744,8,52,20,1.730325,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['102e956e-57f0-427e-8bcb-782cf6a4a92e', '5defc3be-0f69-4e6c-94ea-028df4e340c3', 'aacbaf85-dbc3-4e0d-b8f9-81dd74775e91', 'dab25465-a92a-4a85-9b27-4ce67ac74eee']","[80.0, 12.8]",6744.0,Luciano Vietto,24.0,Left Center Forward,,,,,,,,,,,,"[79.8, 13.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.744
102e956e-57f0-427e-8bcb-782cf6a4a92e,473,1,00:08:53.929,8,53,20,1.086688,17,Pressure,212,Atlético Madrid,3,From Free Kick,214,Espanyol,,,"['613636aa-9c96-4960-9a16-2fc1b116bc20', 'aacbaf85-dbc3-4e0d-b8f9-81dd74775e91']","[40.3, 67.1]",27148.0,Abraham González Casanova,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.929
c73b7694-541c-4fc5-a6d8-9c7fd5c4031c,474,1,00:08:54.475,8,54,20,0.0,22,Foul Committed,212,Atlético Madrid,3,From Free Kick,214,Espanyol,,,['aacbaf85-dbc3-4e0d-b8f9-81dd74775e91'],"[40.3, 67.1]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.475
aacbaf85-dbc3-4e0d-b8f9-81dd74775e91,475,1,00:08:54.475,8,54,20,0.0,21,Foul Won,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['102e956e-57f0-427e-8bcb-782cf6a4a92e', 'c73b7694-541c-4fc5-a6d8-9c7fd5c4031c']","[79.8, 13.0]",6744.0,Luciano Vietto,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.475
c113efd8-32b9-4c19-a5a6-4a223e2e172f,476,1,00:09:27.514,9,27,21,1.772045,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['5d858fca-4af2-42cb-b1c9-76059846fa34'],"[79.8, 13.0]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,5249.0,Diego Roberto Godín Leal,40.125927,0.744856,3.0,High Pass,"[109.3, 40.2]",40.0,Right Foot,62.0,Free Kick,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.514
5d858fca-4af2-42cb-b1c9-76059846fa34,477,1,00:09:29.286,9,29,21,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['c113efd8-32b9-4c19-a5a6-4a223e2e172f'],"[109.3, 40.2]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.2860000000001
da937ecf-49b8-4d4e-a5a2-bab19d1ddd28,478,1,00:09:47.580,9,47,22,4.230684,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['2ca71592-e161-4939-9327-85e47318fdfa'],"[12.2, 34.5]",6792.0,Pau López Sabata,1.0,Goalkeeper,6838.0,Hernán Arsenio Pérez González,66.656204,0.6972354,3.0,High Pass,"[63.3, 77.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.58
2ca71592-e161-4939-9327-85e47318fdfa,479,1,00:09:51.811,9,51,22,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['da937ecf-49b8-4d4e-a5a2-bab19d1ddd28'],"[63.3, 77.3]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.811
0e630631-33be-4eff-a29e-3ff554a4c641,480,1,00:09:52.102,9,52,22,0.0,38,Miscontrol,214,Espanyol,3,From Free Kick,214,Espanyol,,,,"[63.3, 77.3]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.102
611d1b31-51da-425a-866a-f9abf9b28611,481,1,00:09:52.261,9,52,22,1.022788,17,Pressure,214,Espanyol,3,From Free Kick,212,Atlético Madrid,,,,"[56.5, 2.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.261
60e5ef04-3246-4e9d-a126-dd232f598240,482,1,00:09:55.176,9,55,23,1.262077,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d9ee0278-0d2b-4b20-8fd0-3d50886d900d'],"[60.1, 0.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6744.0,Luciano Vietto,14.3178215,0.43240777,3.0,High Pass,"[73.1, 6.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.176
d9ee0278-0d2b-4b20-8fd0-3d50886d900d,483,1,00:09:56.438,9,56,23,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['60e5ef04-3246-4e9d-a126-dd232f598240'],"[73.1, 6.1]",6744.0,Luciano Vietto,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.438
11f7bb2d-98fb-4e28-8f71-2f1ceab4408d,484,1,00:09:56.438,9,56,23,1.006503,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['b3930e53-e578-44d3-b05e-9e72b4f6f785'],"[73.1, 6.1]",6744.0,Luciano Vietto,24.0,Left Center Forward,5199.0,Jorge Resurrección Merodio,4.8373547,-2.0899425,2.0,Low Pass,"[70.7, 1.9]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.438
b3930e53-e578-44d3-b05e-9e72b4f6f785,485,1,00:09:57.444,9,57,23,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['11f7bb2d-98fb-4e28-8f71-2f1ceab4408d'],"[70.7, 1.9]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.444
a288d8fc-3960-4751-ada4-ce8c86252fb7,486,1,00:09:57.444,9,57,23,1.343544,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['24d7256b-bb57-4f6e-a69a-a1614269da5e', 'b3930e53-e578-44d3-b05e-9e72b4f6f785', 'd456a7f4-2b17-459f-96c9-c2fcd17c31fe']","[70.7, 1.9]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[72.5, 1.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.444
d456a7f4-2b17-459f-96c9-c2fcd17c31fe,487,1,00:09:57.574,9,57,23,1.195818,17,Pressure,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['a288d8fc-3960-4751-ada4-ce8c86252fb7'],"[49.4, 77.7]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.574
24d7256b-bb57-4f6e-a69a-a1614269da5e,488,1,00:09:58.788,9,58,23,0.573808,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['169ef283-7d21-4a23-b95a-dcad3201f2a2'],"[72.5, 1.1]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,6320.0,Filipe Luís Kasmirski,6.8029404,0.029403288,1.0,Ground Pass,"[79.3, 1.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.788
169ef283-7d21-4a23-b95a-dcad3201f2a2,489,1,00:09:59.361,9,59,23,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['24d7256b-bb57-4f6e-a69a-a1614269da5e'],"[79.3, 1.3]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.361
c59feea3-8720-40c1-b614-483fe32edf69,490,1,00:09:59.361,9,59,23,3.39169,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['169ef283-7d21-4a23-b95a-dcad3201f2a2', '804d069c-5459-40aa-ab12-c18f2142a702']","[79.3, 1.3]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[88.9, 6.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.361
804d069c-5459-40aa-ab12-c18f2142a702,491,1,00:10:02.753,10,2,23,1.789365,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['2579b629-a523-417b-a19c-8320b2d5fc4a'],"[88.9, 6.9]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,12021.0,Óliver Torres Muñoz,33.65368,1.6272838,2.0,Low Pass,"[87.0, 40.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.753
2579b629-a523-417b-a19c-8320b2d5fc4a,492,1,00:10:04.543,10,4,23,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['804d069c-5459-40aa-ab12-c18f2142a702'],"[87.0, 40.5]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.543
30695061-3d21-44e2-8f06-8bde259aca80,493,1,00:10:04.543,10,4,23,2.861769,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['2579b629-a523-417b-a19c-8320b2d5fc4a', '4ebdae74-58b4-4e93-ad49-6c5799e8fa25']","[87.0, 40.5]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,,,,,,,,,,,,"[90.7, 42.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.543
4ebdae74-58b4-4e93-ad49-6c5799e8fa25,494,1,00:10:07.404,10,7,23,0.171708,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['37714135-dfaa-476d-9122-4c9fa1dc83d5', 'aea4badd-906d-4b47-afcd-b9e2a27e27b1']","[90.7, 42.0]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,6744.0,Luciano Vietto,4.0112343,-0.07485985,1.0,Ground Pass,"[94.7, 41.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.404
37714135-dfaa-476d-9122-4c9fa1dc83d5,495,1,00:10:07.576,10,7,23,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4ebdae74-58b4-4e93-ad49-6c5799e8fa25'],"[101.5, 38.8]",6744.0,Luciano Vietto,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.576
aea4badd-906d-4b47-afcd-b9e2a27e27b1,496,1,00:10:07.576,10,7,23,0.0,10,Interception,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['4ebdae74-58b4-4e93-ad49-6c5799e8fa25'],"[25.4, 38.4]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.576
a4717d43-c276-49ae-98bc-68c56f29faf4,497,1,00:10:07.957,10,7,23,0.0,6,Block,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,,"[21.4, 34.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.957
0addd196-4adc-4866-a991-b28f1757a25b,498,1,00:10:09.789,10,9,23,1.943729,30,Pass,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['92385b31-cc5c-48d2-8a43-c29df4556b65'],"[20.4, 25.9]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,21.199293,0.13722731,1.0,Ground Pass,"[41.4, 28.8]",38.0,Left Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.789
92385b31-cc5c-48d2-8a43-c29df4556b65,499,1,00:10:11.733,10,11,23,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['0addd196-4adc-4866-a991-b28f1757a25b'],"[78.7, 51.3]",20669.0,Tiago Cardoso Mendes,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.733
