id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,out,off_camera,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,pass_switch,duel_outcome_id,duel_outcome_name,clearance_left_foot,clearance_aerial_won,pass_inswinging,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_cross,foul_committed_offensive,foul_won_defensive,shot_first_time,block_save_block,goalkeeper_end_location,pass_goal_assist,pass_cut_back,foul_committed_type_id,foul_committed_type_name,dribble_overrun,foul_committed_card_id,foul_committed_card_name,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,pass_straight,timestamp_seconds
00bc48e2-f057-4310-b42a-d654ae765497,1808,2,00:03:41.533,48,41,113,2.06015,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['f253517a-b342-44a7-9565-ddfc39c06f0f'],"[58.8, 70.8]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,8234.0,Ignacio Camacho Barnola,10.7,3.1415927,1.0,Ground Pass,"[48.1, 70.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.53300000000002
f253517a-b342-44a7-9565-ddfc39c06f0f,1809,2,00:03:43.594,48,43,113,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['00bc48e2-f057-4310-b42a-d654ae765497'],"[48.1, 70.8]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.594
85ce42cd-76ab-452e-9bf2-09d6dd5e9d91,1810,2,00:03:43.594,48,43,113,0.037841,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['55459537-e867-477f-b465-d39098b94617', 'f253517a-b342-44a7-9565-ddfc39c06f0f']","[48.1, 70.8]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[48.1, 70.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.594
55459537-e867-477f-b465-d39098b94617,1811,2,00:03:43.631,48,43,113,1.087362,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['d14f6296-5fb4-45dd-9c3c-8bbdc3886393'],"[48.1, 70.4]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,6727.0,Raúl Albentosa Redal,8.653901,-1.1795608,1.0,Ground Pass,"[51.4, 62.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.631
d14f6296-5fb4-45dd-9c3c-8bbdc3886393,1812,2,00:03:44.719,48,44,113,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['55459537-e867-477f-b465-d39098b94617'],"[51.4, 62.4]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.719
596355b7-183b-4b82-96e8-bb9f8fd3d307,1813,2,00:03:44.719,48,44,113,2.654477,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['d14f6296-5fb4-45dd-9c3c-8bbdc3886393', 'ebec3298-5e57-4437-b538-0d406e14bb3e']","[51.4, 62.4]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,"[57.2, 60.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.719
ebec3298-5e57-4437-b538-0d406e14bb3e,1814,2,00:03:47.373,48,47,113,1.325901,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['94476903-510c-4597-ab54-4ecb08fff31a'],"[57.2, 60.3]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,16723.0,Egor Filipenko,30.654364,-1.7777885,1.0,Ground Pass,"[50.9, 30.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.373
94476903-510c-4597-ab54-4ecb08fff31a,1815,2,00:03:48.699,48,48,113,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['ebec3298-5e57-4437-b538-0d406e14bb3e'],"[50.9, 30.3]",16723.0,Egor Filipenko,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.699
ce3757a8-a886-46e2-8ce1-1b76ce6cb62d,1816,2,00:03:48.699,48,48,113,0.90228,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['80a5464c-4771-45c9-9c94-4b1cec09ffdd', '94476903-510c-4597-ab54-4ecb08fff31a']","[50.9, 30.3]",16723.0,Egor Filipenko,5.0,Left Center Back,,,,,,,,,,,,,"[49.7, 28.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.699
80a5464c-4771-45c9-9c94-4b1cec09ffdd,1817,2,00:03:49.601,48,49,113,1.452902,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['9a7e7360-e9e4-4791-8ca1-f5cfdcf94f04'],"[49.7, 28.3]",16723.0,Egor Filipenko,5.0,Left Center Back,6740.0,Gonzalo Castro Irizábal,13.300376,-0.007518655,1.0,Ground Pass,"[63.0, 28.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.601
9a7e7360-e9e4-4791-8ca1-f5cfdcf94f04,1818,2,00:03:51.054,48,51,113,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['80a5464c-4771-45c9-9c94-4b1cec09ffdd'],"[63.0, 28.2]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.054
a6d51ef4-825b-4a83-85ed-dab332d8cf7f,1819,2,00:03:51.054,48,51,113,1.569103,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['9a7e7360-e9e4-4791-8ca1-f5cfdcf94f04', 'cbc27226-fe52-4020-8254-f593f8a832a1']","[63.0, 28.2]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,"[64.2, 27.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.054
cbc27226-fe52-4020-8254-f593f8a832a1,1820,2,00:03:52.623,48,52,113,3.003292,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['1cf31b08-5b49-4f4a-82bf-76df704e4692'],"[64.2, 27.8]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,6563.0,Juan Pablo Añor Acosta,51.725815,1.1400088,3.0,High Pass,"[85.8, 74.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.623
1cf31b08-5b49-4f4a-82bf-76df704e4692,1821,2,00:03:55.627,48,55,113,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['cbc27226-fe52-4020-8254-f593f8a832a1'],"[85.8, 74.8]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.627
2e481f93-09d0-4e79-8297-cf57e58e65ff,1822,2,00:03:55.627,48,55,113,4.953026,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['1cf31b08-5b49-4f4a-82bf-76df704e4692', 'bd7edffc-8447-4161-91d7-786c89244c4d']","[85.8, 74.8]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,"[94.2, 61.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.627
bd7edffc-8447-4161-91d7-786c89244c4d,1823,2,00:04:00.580,49,0,113,0.839809,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['1d2e909d-7e3f-49f7-aee6-bcc06f63bbc9'],"[94.2, 61.5]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,6764.0,Pablo Fornals Malla,6.8066144,-1.7480217,1.0,Ground Pass,"[93.0, 54.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.58
