id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_cross,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,out,clearance_body_part_id,clearance_body_part_name,clearance_head,off_camera,counterpress,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_outswinging,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,pass_no_touch,pass_shot_assist,clearance_left_foot,clearance_right_foot,block_offensive,clearance_aerial_won,foul_committed_advantage,foul_won_defensive,foul_won_advantage,shot_aerial_won,goalkeeper_end_location,pass_straight,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,dribble_overrun,miscontrol_aerial_won,goalkeeper_success_out,ball_recovery_offensive,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
3e8acc20-ea6a-48d6-901c-9d971061f3bd,233,1,00:06:13.042,6,13,16,2.193066,17,Pressure,322,Eibar,1,Regular Play,210,Real Sociedad,,,['90e71f0e-aaab-4fd1-80d8-83ac09ec07e1'],"[47.4, 9.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.042
7dac48b0-a365-475d-809e-176251140871,234,1,00:06:15.235,6,15,16,0.109158,17,Pressure,322,Eibar,1,Regular Play,210,Real Sociedad,,,,"[44.2, 9.7]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.235
b8251e88-0f2b-49d6-bbbc-8bc0f2ad1d0d,235,1,00:06:15.522,6,15,16,0.0,3,Dispossessed,322,Eibar,1,Regular Play,322,Eibar,,,['0e69d07c-14b3-435d-914e-e68ebb5ca7bf'],"[76.7, 71.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.522
0e69d07c-14b3-435d-914e-e68ebb5ca7bf,236,1,00:06:15.522,6,15,17,0.0,4,Duel,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b8251e88-0f2b-49d6-bbbc-8bc0f2ad1d0d'],"[43.4, 9.1]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.522
ec8a1c81-fe93-44d9-a238-00a01e2398ef,237,1,00:06:15.522,6,15,17,1.871659,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0e69d07c-14b3-435d-914e-e68ebb5ca7bf', '35720ded-6a6c-483a-883f-c7c5162f8b9a', 'c293e50b-9fbf-40df-9bcc-13f44a108d77']","[43.4, 9.1]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,,,,,,,,,,,,"[42.1, 9.5]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.522
35720ded-6a6c-483a-883f-c7c5162f8b9a,238,1,00:06:17.042,6,17,17,0.464644,17,Pressure,210,Real Sociedad,1,Regular Play,322,Eibar,,,"['c293e50b-9fbf-40df-9bcc-13f44a108d77', 'ec8a1c81-fe93-44d9-a238-00a01e2398ef']","[76.7, 71.0]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.04200000000003
c293e50b-9fbf-40df-9bcc-13f44a108d77,239,1,00:06:17.394,6,17,17,3.599996,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['2a2b2924-3cb7-49a5-9937-5038c1bc2ea5', '35720ded-6a6c-483a-883f-c7c5162f8b9a']","[42.1, 9.5]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,6694.0,Gerónimo Rulli,35.694958,2.55359,1.0,Ground Pass,"[12.4, 29.3]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.394
2a2b2924-3cb7-49a5-9937-5038c1bc2ea5,240,1,00:06:20.994,6,20,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c293e50b-9fbf-40df-9bcc-13f44a108d77'],"[12.4, 29.3]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.994
9191e536-8292-4c37-afd2-e61493e5f8d2,241,1,00:06:20.994,6,20,17,0.540954,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['2a2b2924-3cb7-49a5-9937-5038c1bc2ea5', 'a4e33230-73b3-44ff-85d4-2df8d070780d']","[12.4, 29.3]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[11.7, 28.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.994
a4e33230-73b3-44ff-85d4-2df8d070780d,242,1,00:06:21.535,6,21,17,1.199999,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['94d7240b-a65e-482c-8c14-ddbdc2b46c1b'],"[11.7, 28.8]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,6671.0,Asier Illarramendi Andonegi,9.176056,0.28728145,1.0,Ground Pass,"[20.5, 31.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.535
94d7240b-a65e-482c-8c14-ddbdc2b46c1b,243,1,00:06:22.735,6,22,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a4e33230-73b3-44ff-85d4-2df8d070780d'],"[20.5, 31.4]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.735
aa70b9b6-f248-48fc-bc78-8c16e87e1b78,244,1,00:06:22.735,6,22,17,5.493617,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6d38d918-e09c-4a21-8231-159cd648ca13', '94d7240b-a65e-482c-8c14-ddbdc2b46c1b']","[20.5, 31.4]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[37.4, 57.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.735
6d38d918-e09c-4a21-8231-159cd648ca13,245,1,00:06:28.228,6,28,17,1.698164,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['0ee681f3-5610-4f84-8b00-f29c645f2312'],"[37.4, 57.9]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,6679.0,Aritz Elustondo Irribaria,22.092533,1.1111972,1.0,Ground Pass,"[47.2, 77.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.228
0ee681f3-5610-4f84-8b00-f29c645f2312,246,1,00:06:29.927,6,29,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6d38d918-e09c-4a21-8231-159cd648ca13'],"[47.2, 77.7]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.927
c1b173c4-5761-4a01-b722-1a2800af8843,247,1,00:06:29.927,6,29,17,1.47825,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0ee681f3-5610-4f84-8b00-f29c645f2312', '6f381b1a-8fa3-445a-8958-5d78de6eddec']","[47.2, 77.7]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,"[47.4, 77.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.927
6f381b1a-8fa3-445a-8958-5d78de6eddec,248,1,00:06:31.405,6,31,17,1.999998,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5e62fff1-0d12-4b25-92de-0ea17c89b5e8'],"[47.4, 77.7]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,16622.0,Mikel González de Martín Martínez,18.902117,-2.4048452,1.0,Ground Pass,"[33.4, 65.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.405
5e62fff1-0d12-4b25-92de-0ea17c89b5e8,249,1,00:06:33.405,6,33,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6f381b1a-8fa3-445a-8958-5d78de6eddec'],"[33.4, 65.0]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.405
c2e05ee8-e80e-404a-b41b-08776b77de9a,250,1,00:06:33.405,6,33,17,1.059857,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5e62fff1-0d12-4b25-92de-0ea17c89b5e8', 'af9c7630-8379-4ddf-a723-757121b53b20']","[33.4, 65.0]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,"[33.4, 65.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.405
af9c7630-8379-4ddf-a723-757121b53b20,251,1,00:06:34.465,6,34,17,0.768215,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f7690c88-e05a-470d-bc24-917a9b534ec6'],"[33.4, 65.2]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,6770.0,Esteban Félix Granero Molina,13.952061,-0.6019182,1.0,Ground Pass,"[44.9, 57.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.46500000000003
f7690c88-e05a-470d-bc24-917a9b534ec6,252,1,00:06:35.233,6,35,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['af9c7630-8379-4ddf-a723-757121b53b20'],"[44.9, 57.3]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.233
bb36f180-bed0-4463-8326-cc304ac6f557,253,1,00:06:35.233,6,35,17,1.31515,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5b5ba794-0020-47ab-9766-1cf29cc7555b', 'f7690c88-e05a-470d-bc24-917a9b534ec6']","[44.9, 57.3]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,,,,,,,,,,,,"[44.3, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.233
5b5ba794-0020-47ab-9766-1cf29cc7555b,254,1,00:06:36.548,6,36,17,1.086423,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['773a02cb-279d-49de-ad8a-7526d710c266'],"[44.3, 56.4]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,6671.0,Asier Illarramendi Andonegi,17.734148,1.6328634,1.0,Ground Pass,"[43.2, 74.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.548
773a02cb-279d-49de-ad8a-7526d710c266,255,1,00:06:37.634,6,37,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5b5ba794-0020-47ab-9766-1cf29cc7555b'],"[43.2, 74.1]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.634
c1b4075d-38d3-43a6-936e-09b59b99b227,256,1,00:06:37.634,6,37,17,2.097695,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['773a02cb-279d-49de-ad8a-7526d710c266', 'cc400a97-cbd2-44c0-b31d-4a131d1994a8']","[43.2, 74.1]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.2, 72.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.634
cc400a97-cbd2-44c0-b31d-4a131d1994a8,257,1,00:06:39.732,6,39,17,0.648128,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['fb08a82f-9ab6-4373-8c81-9950884d0a14'],"[43.2, 72.4]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,6679.0,Aritz Elustondo Irribaria,9.4667845,0.54404265,1.0,Ground Pass,"[51.3, 77.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.73199999999997
fb08a82f-9ab6-4373-8c81-9950884d0a14,258,1,00:06:40.380,6,40,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['cc400a97-cbd2-44c0-b31d-4a131d1994a8'],"[51.3, 77.3]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.38
911cc1cc-548f-479a-a527-09edc53385c5,259,1,00:06:40.380,6,40,17,2.52799,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['446679ea-bf25-428e-beff-c7e25ac5d75e', 'fb08a82f-9ab6-4373-8c81-9950884d0a14']","[51.3, 77.3]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,"[51.7, 77.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.38
446679ea-bf25-428e-beff-c7e25ac5d75e,260,1,00:06:42.908,6,42,17,0.777194,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['61102217-07d3-4e1b-a01d-8a96032a1874'],"[51.7, 77.3]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6673.0,Sergio Canales Madrazo,14.901342,-0.013422012,1.0,Ground Pass,"[66.6, 77.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.908
61102217-07d3-4e1b-a01d-8a96032a1874,261,1,00:06:43.685,6,43,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['446679ea-bf25-428e-beff-c7e25ac5d75e'],"[66.6, 77.1]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.685
736d017d-54e9-43a0-8a79-b04725f1b319,262,1,00:06:43.685,6,43,17,2.719668,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['61102217-07d3-4e1b-a01d-8a96032a1874', '9f3b1d57-dfb6-4d4a-83ed-171a13c5dcf0']","[66.6, 77.1]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,"[60.6, 72.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.685
9f3b1d57-dfb6-4d4a-83ed-171a13c5dcf0,263,1,00:06:46.405,6,46,17,1.401227,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['abc7ba91-2eae-457a-aa00-b95667396a5b'],"[60.6, 72.4]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,6671.0,Asier Illarramendi Andonegi,21.731314,-1.972667,1.0,Ground Pass,"[52.1, 52.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.405
abc7ba91-2eae-457a-aa00-b95667396a5b,264,1,00:06:47.806,6,47,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['9f3b1d57-dfb6-4d4a-83ed-171a13c5dcf0'],"[52.1, 52.4]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.806
f20a39ed-2505-40df-856f-801eb349207e,265,1,00:06:47.806,6,47,17,3.189842,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0ade8808-bb59-4539-8acb-f178b57f8603', 'abc7ba91-2eae-457a-aa00-b95667396a5b']","[52.1, 52.4]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[63.8, 38.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.806
0ade8808-bb59-4539-8acb-f178b57f8603,266,1,00:06:50.996,6,50,17,0.78274,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c16947df-f99f-48cb-b140-1ef3005e1f51'],"[63.8, 38.6]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,5560.0,Carlos Alberto Vela Garrido,13.980701,-0.6535151,1.0,Ground Pass,"[74.9, 30.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.996
8cf05ba6-ecf9-4335-9cd4-6c98636483b7,267,1,00:06:51.745,6,51,17,0.736383,17,Pressure,210,Real Sociedad,1,Regular Play,322,Eibar,,,"['285cc154-6ce5-4352-90b7-0edb5c9fb2d4', 'c16947df-f99f-48cb-b140-1ef3005e1f51', 'c7a03507-0be0-456d-999a-0e19ace3546c']","[45.2, 50.0]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.745
c16947df-f99f-48cb-b140-1ef3005e1f51,268,1,00:06:51.779,6,51,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0ade8808-bb59-4539-8acb-f178b57f8603', '8cf05ba6-ecf9-4335-9cd4-6c98636483b7']","[74.9, 30.1]",5560.0,Carlos Alberto Vela Garrido,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.779
c7a03507-0be0-456d-999a-0e19ace3546c,269,1,00:06:51.779,6,51,17,0.634088,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['285cc154-6ce5-4352-90b7-0edb5c9fb2d4', '8cf05ba6-ecf9-4335-9cd4-6c98636483b7', 'c16947df-f99f-48cb-b140-1ef3005e1f51']","[74.9, 30.1]",5560.0,Carlos Alberto Vela Garrido,21.0,Left Wing,,,,,,,,,,,,"[74.8, 30.1]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.779
285cc154-6ce5-4352-90b7-0edb5c9fb2d4,270,1,00:06:52.413,6,52,17,2.039998,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['8cf05ba6-ecf9-4335-9cd4-6c98636483b7', 'a0d0d850-5b36-4eba-9597-50f1a0a29f3e']","[74.8, 30.1]",5560.0,Carlos Alberto Vela Garrido,21.0,Left Wing,3023.0,Yuri Berchiche Izeta,23.794537,-1.214485,1.0,Ground Pass,"[83.1, 7.8]",38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.413
a0d0d850-5b36-4eba-9597-50f1a0a29f3e,271,1,00:06:54.453,6,54,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['285cc154-6ce5-4352-90b7-0edb5c9fb2d4'],"[83.1, 7.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.453
4b491cea-2103-476c-836b-66ed46fb8e46,272,1,00:06:54.453,6,54,17,0.912814,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['87fac8af-0550-4ee8-b42a-9b7d1f1e2271', 'a0d0d850-5b36-4eba-9597-50f1a0a29f3e']","[83.1, 7.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[83.1, 7.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.453
87fac8af-0550-4ee8-b42a-9b7d1f1e2271,273,1,00:06:55.366,6,55,17,0.870304,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['641c2aba-80f3-4a2c-8511-1543d401c430'],"[83.1, 7.6]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6673.0,Sergio Canales Madrazo,9.600521,1.9551711,1.0,Ground Pass,"[79.5, 16.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.366
641c2aba-80f3-4a2c-8511-1543d401c430,274,1,00:06:56.236,6,56,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['87fac8af-0550-4ee8-b42a-9b7d1f1e2271'],"[79.5, 16.5]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.236
90f9454c-8f6b-429a-85e4-28b20041f063,275,1,00:06:56.236,6,56,17,2.409044,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['26797212-7f0d-4e37-a046-24bee9044483', '641c2aba-80f3-4a2c-8511-1543d401c430']","[79.5, 16.5]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,"[79.1, 16.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.236
26797212-7f0d-4e37-a046-24bee9044483,276,1,00:06:58.645,6,58,17,1.959997,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['eae01343-1857-416a-9632-e43a687a1719'],"[79.1, 16.5]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,6665.0,Íñigo Martínez Berridi,16.06549,2.997935,1.0,Ground Pass,"[63.2, 18.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.645
eae01343-1857-416a-9632-e43a687a1719,277,1,00:07:00.605,7,0,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['26797212-7f0d-4e37-a046-24bee9044483'],"[63.2, 18.8]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.605
