id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,clearance_right_foot,ball_recovery_recovery_failure,foul_won_defensive,pass_switch,pass_technique_id,pass_technique_name,pass_outswinging,miscontrol_aerial_won,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,pass_cross,pass_cut_back,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,pass_miscommunication,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_punched_out,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_no_touch,50_50_outcome_id,50_50_outcome_name,clearance_other,pass_goal_assist,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_save_block,pass_straight,block_offensive,timestamp_seconds
f6aa1bcb-97f2-4c1d-8aff-82df5cf7b007,2686,2,00:42:25.447,87,25,198,2.592949,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['b0d394cb-8583-4061-8fcc-e3e7d6d54a4c', 'c4bacaf0-6085-453f-aa6b-35aa51a67590', 'cd38d579-f6cd-4545-9d1a-42e8c0508f15']","[27.4, 74.1]",40822.0,Daniel Arnaud N''Di	,17.0,Right Wing,,,,,,,,,,,,"[26.7, 70.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.447
b0d394cb-8583-4061-8fcc-e3e7d6d54a4c,2687,2,00:42:26.801,87,26,198,1.311206,17,Pressure,1041,Sporting Gijón,1,Regular Play,322,Eibar,,,"['cd38d579-f6cd-4545-9d1a-42e8c0508f15', 'f6aa1bcb-97f2-4c1d-8aff-82df5cf7b007']","[91.3, 11.8]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.801
c92eb9e0-8900-43cf-840a-00f9ef5ca868,2688,2,00:42:28.040,87,28,198,0.0,22,Foul Committed,1041,Sporting Gijón,1,Regular Play,322,Eibar,,,['cd38d579-f6cd-4545-9d1a-42e8c0508f15'],"[93.4, 9.8]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.04
cd38d579-f6cd-4545-9d1a-42e8c0508f15,2689,2,00:42:28.040,87,28,198,0.0,21,Foul Won,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['b0d394cb-8583-4061-8fcc-e3e7d6d54a4c', 'c92eb9e0-8900-43cf-840a-00f9ef5ca868']","[26.7, 70.3]",40822.0,Daniel Arnaud N''Di	,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.04
a8dda921-780d-4b2f-bc4d-1ba56358ebe7,2690,2,00:43:24.233,88,24,198,0.0,19,Substitution,1041,Sporting Gijón,1,Regular Play,322,Eibar,,,,,7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6700.0,Sergio Enrich Ametller,,,,2604.233
286ce465-ff18-46ef-85c9-adc3331d9d37,2691,2,00:43:26.859,88,26,199,3.989288,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['4dea943d-c944-4f76-93d2-f26f3e05d883'],"[26.7, 68.8]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,66.08245,-0.049958397,3.0,High Pass,"[92.7, 65.5]",62.0,Free Kick,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606.859
4dea943d-c944-4f76-93d2-f26f3e05d883,2692,2,00:43:30.848,88,30,199,0.0,9,Clearance,1041,Sporting Gijón,3,From Free Kick,322,Eibar,,,['286ce465-ff18-46ef-85c9-adc3331d9d37'],"[27.4, 14.6]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.848
71ef5117-9b2d-4111-9d3d-70b391376056,2693,2,00:43:33.768,88,33,199,0.0,4,Duel,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['617cdb45-5d90-458b-b7f6-f9376fb4d178'],"[54.3, 53.1]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613.768
617cdb45-5d90-458b-b7f6-f9376fb4d178,2694,2,00:43:33.768,88,33,199,1.570591,30,Pass,1041,Sporting Gijón,3,From Free Kick,322,Eibar,,,"['50e6d1ce-2e53-4a4b-a160-1f883ce843df', '71ef5117-9b2d-4111-9d3d-70b391376056']","[65.8, 27.0]",6700.0,Sergio Enrich Ametller,19.0,Center Attacking Midfield,6566.0,Borja González Tomás,17.41838,-0.376242,3.0,High Pass,"[82.0, 20.6]",66.0,Recovery,,,,76.0,Pass Offside,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613.768
50e6d1ce-2e53-4a4b-a160-1f883ce843df,2695,2,00:43:35.339,88,35,199,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,322,Eibar,,,['617cdb45-5d90-458b-b7f6-f9376fb4d178'],"[82.0, 20.6]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.339
