id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,pass_switch,counterpress,foul_won_defensive,pass_cross,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_no_touch,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,goalkeeper_punched_out,50_50_outcome_id,50_50_outcome_name,pass_straight,pass_cut_back,dribble_overrun,clearance_left_foot,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,goalkeeper_end_location,ball_recovery_recovery_failure,shot_first_time,pass_outswinging,clearance_other,shot_one_on_one,pass_inswinging,block_deflection,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,shot_deflected,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,shot_open_goal,timestamp_seconds
534b9915-eccc-4727-9961-8f4e4fa12022,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,221,Levante UD,433.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 27154, 'name': 'Nikolaos Karabelas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 27250, 'name': 'Nabil Ghilas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3cd3f160-fc08-4f18-b49f-a9523e5dd47e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 7}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 31}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
acfe16a7-5c79-4dcd-ac73-6bc20d5e78d0,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,223,Málaga,,,['e4844008-5da8-4720-90b6-68b68c9c0263'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e4844008-5da8-4720-90b6-68b68c9c0263,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,221,Levante UD,,,['acfe16a7-5c79-4dcd-ac73-6bc20d5e78d0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f6d82f57-26b3-4010-85ae-7c40f173ba85,5,1,00:00:00.577,0,0,2,0.804027,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['c09f6437-f030-4e54-a369-ef22e884cdf7'],"[60.0, 40.0]",8419.0,Duje Čop,24.0,Left Center Forward,6707.0,Charles Días Barbosa de Oliveira,2.6305892,-1.7234457,1.0,Ground Pass,"[59.6, 37.4]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577
c09f6437-f030-4e54-a369-ef22e884cdf7,6,1,00:00:01.381,0,1,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['f6d82f57-26b3-4010-85ae-7c40f173ba85'],"[59.6, 37.4]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.381
dfa35119-627e-45c6-bf39-d33f087f670b,7,1,00:00:01.381,0,1,2,0.199999,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['0bb838f4-4cff-4ddc-bb87-9294a4c31fd6', 'c09f6437-f030-4e54-a369-ef22e884cdf7']","[59.6, 37.4]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,"[59.6, 37.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.381
0bb838f4-4cff-4ddc-bb87-9294a4c31fd6,8,1,00:00:01.581,0,1,2,1.363627,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['bd7b2757-094a-4751-827f-a1cb9d3f3a4f'],"[59.6, 37.1]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,26669.0,Weligton Róbson Pena de Oliveira,19.662146,2.9781163,1.0,Ground Pass,"[40.2, 40.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.581
bd7b2757-094a-4751-827f-a1cb9d3f3a4f,9,1,00:00:02.945,0,2,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['0bb838f4-4cff-4ddc-bb87-9294a4c31fd6'],"[40.2, 40.3]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.945
dc3a0c1a-0444-4fbf-a980-959b007514ab,10,1,00:00:02.945,0,2,2,1.600447,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['54e5680a-d62b-4955-99fc-8c25eb5344bc', 'bd7b2757-094a-4751-827f-a1cb9d3f3a4f']","[40.2, 40.3]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[43.1, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.945
54e5680a-d62b-4955-99fc-8c25eb5344bc,11,1,00:00:04.545,0,4,2,3.182176,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['5f3c05d3-9c91-4010-823a-85d644c84126'],"[43.1, 42.5]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,47.61355,0.35164198,3.0,High Pass,"[87.8, 58.9]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.545
5f3c05d3-9c91-4010-823a-85d644c84126,12,1,00:00:07.727,0,7,2,1.951768,30,Pass,223,Málaga,9,From Kick Off,221,Levante UD,,,"['54e5680a-d62b-4955-99fc-8c25eb5344bc', '844bd32f-dbf9-44c2-932f-32c0f2553274']","[32.3, 21.2]",23943.0,Rubén García Santos,21.0,Left Wing,,,15.50387,0.5880026,3.0,High Pass,"[45.2, 29.8]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.727
844bd32f-dbf9-44c2-932f-32c0f2553274,13,1,00:00:09.679,0,9,2,0.0,2,Ball Recovery,223,Málaga,9,From Kick Off,223,Málaga,,,['5f3c05d3-9c91-4010-823a-85d644c84126'],"[74.9, 50.3]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.679
9e2507d0-5dcc-4f9a-bd93-e046edebdfbd,14,1,00:00:09.679,0,9,2,1.156548,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['844bd32f-dbf9-44c2-932f-32c0f2553274', '91805968-7eee-43b5-a0f5-b0ba5021b79a', 'c6a30b29-b47d-4ff6-a3c1-3b0e8ca8f095']","[74.9, 50.3]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,"[76.3, 50.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.679
91805968-7eee-43b5-a0f5-b0ba5021b79a,15,1,00:00:10.254,0,10,2,0.72925,17,Pressure,223,Málaga,9,From Kick Off,221,Levante UD,,,"['9e2507d0-5dcc-4f9a-bd93-e046edebdfbd', 'c6a30b29-b47d-4ff6-a3c1-3b0e8ca8f095']","[45.2, 26.3]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.254
c6a30b29-b47d-4ff6-a3c1-3b0e8ca8f095,16,1,00:00:10.836,0,10,2,1.493021,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['038bcf92-1f3b-4ad3-93ae-bd02b2a91c88', '91805968-7eee-43b5-a0f5-b0ba5021b79a']","[76.3, 50.3]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,6559.0,Juan Carlos Pérez López,27.973202,-2.0744226,1.0,Ground Pass,"[62.8, 25.8]",,,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.836
038bcf92-1f3b-4ad3-93ae-bd02b2a91c88,17,1,00:00:12.329,0,12,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['c6a30b29-b47d-4ff6-a3c1-3b0e8ca8f095'],"[62.8, 25.8]",6559.0,Juan Carlos Pérez López,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.329
33d24189-2f98-4901-82cf-889a6f4f22ca,18,1,00:00:12.329,0,12,2,1.094825,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['038bcf92-1f3b-4ad3-93ae-bd02b2a91c88', '17e5d5cf-57bc-4748-a027-8f0df26fb6f2', 'fc2cc56b-7f54-4da9-8bba-6795780de3aa']","[62.8, 25.8]",6559.0,Juan Carlos Pérez López,6.0,Left Back,,,,,,,,,,,,"[62.0, 18.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.329
17e5d5cf-57bc-4748-a027-8f0df26fb6f2,19,1,00:00:12.646,0,12,2,0.884854,17,Pressure,223,Málaga,9,From Kick Off,221,Levante UD,,,"['33d24189-2f98-4901-82cf-889a6f4f22ca', 'fc2cc56b-7f54-4da9-8bba-6795780de3aa']","[54.6, 57.6]",6684.0,Roger Martí Salvador,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.646
fc2cc56b-7f54-4da9-8bba-6795780de3aa,20,1,00:00:13.423,0,13,2,2.160447,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['17e5d5cf-57bc-4748-a027-8f0df26fb6f2', '8e562db4-23a4-44c6-9272-8781651d5709']","[62.0, 18.0]",6559.0,Juan Carlos Pérez López,6.0,Left Back,6764.0,Pablo Fornals Malla,30.48885,-0.5106028,1.0,Ground Pass,"[88.6, 3.1]",,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.423
8e562db4-23a4-44c6-9272-8781651d5709,21,1,00:00:15.584,0,15,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['fc2cc56b-7f54-4da9-8bba-6795780de3aa'],"[88.6, 3.1]",6764.0,Pablo Fornals Malla,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.584
7770b25c-9e6b-4244-bbfe-70485d576123,22,1,00:00:15.584,0,15,2,0.995871,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['68d8a80d-059e-4e36-8658-8f30c661cf35', '8e562db4-23a4-44c6-9272-8781651d5709']","[88.6, 3.1]",6764.0,Pablo Fornals Malla,16.0,Left Midfield,,,,,,,,,,,,"[88.6, 3.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.584
68d8a80d-059e-4e36-8658-8f30c661cf35,23,1,00:00:16.580,0,16,2,0.84026,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['18f7ece8-f78e-446d-b6a5-a18ae039eb16'],"[88.6, 3.1]",6764.0,Pablo Fornals Malla,16.0,Left Midfield,8419.0,Duje Čop,12.180312,1.0557235,1.0,Ground Pass,"[94.6, 13.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.58
18f7ece8-f78e-446d-b6a5-a18ae039eb16,24,1,00:00:17.420,0,17,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['68d8a80d-059e-4e36-8658-8f30c661cf35'],"[94.6, 13.7]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42
bda3d38b-ea8f-4a42-9c82-0984585d6a61,25,1,00:00:17.420,0,17,2,0.04,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['18f7ece8-f78e-446d-b6a5-a18ae039eb16', '4909aca8-a3ec-45be-89e4-910d43fe79b3']","[94.6, 13.7]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,"[94.6, 13.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42
4909aca8-a3ec-45be-89e4-910d43fe79b3,26,1,00:00:17.460,0,17,2,0.746767,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['930743d2-5313-4f7d-9c28-c81895388c14'],"[94.6, 13.7]",8419.0,Duje Čop,24.0,Left Center Forward,6764.0,Pablo Fornals Malla,8.072174,-2.3036115,1.0,Ground Pass,"[89.2, 7.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.46
930743d2-5313-4f7d-9c28-c81895388c14,27,1,00:00:18.207,0,18,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['4909aca8-a3ec-45be-89e4-910d43fe79b3'],"[89.2, 7.7]",6764.0,Pablo Fornals Malla,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.207
c1a146d9-3109-4cd9-bff1-6e7844a4f461,28,1,00:00:18.207,0,18,2,1.338592,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['06016f02-1f19-40c1-9b45-fd3ff6c7303a', '930743d2-5313-4f7d-9c28-c81895388c14']","[89.2, 7.7]",6764.0,Pablo Fornals Malla,16.0,Left Midfield,,,,,,,,,,,,"[87.6, 8.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.207
06016f02-1f19-40c1-9b45-fd3ff6c7303a,29,1,00:00:19.545,0,19,2,1.014074,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['799734cd-8e12-4226-a341-f7c1530c4c0d'],"[87.6, 8.5]",6764.0,Pablo Fornals Malla,16.0,Left Midfield,8234.0,Ignacio Camacho Barnola,8.072174,-2.4087775,1.0,Ground Pass,"[81.6, 3.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.545
799734cd-8e12-4226-a341-f7c1530c4c0d,30,1,00:00:20.559,0,20,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['06016f02-1f19-40c1-9b45-fd3ff6c7303a'],"[81.6, 3.1]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.559
839c3a99-acbe-4ac8-9dc2-c9b1c1d11895,31,1,00:00:20.559,0,20,2,0.86691,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['799734cd-8e12-4226-a341-f7c1530c4c0d', '98824499-fbeb-41ad-b1a5-7700d700f6f6']","[81.6, 3.1]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,"[81.6, 3.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.559
98824499-fbeb-41ad-b1a5-7700d700f6f6,32,1,00:00:21.426,0,21,2,0.607953,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['355567b7-1d4f-4996-86aa-6956598f49b0'],"[81.6, 3.1]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,6764.0,Pablo Fornals Malla,10.3580885,1.8345082,1.0,Ground Pass,"[78.9, 13.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.426
355567b7-1d4f-4996-86aa-6956598f49b0,33,1,00:00:22.034,0,22,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['98824499-fbeb-41ad-b1a5-7700d700f6f6'],"[78.9, 13.1]",6764.0,Pablo Fornals Malla,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.034
9460d1ce-d54f-49c3-b95a-a46f7d3794e4,34,1,00:00:22.034,0,22,2,0.540337,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['355567b7-1d4f-4996-86aa-6956598f49b0', '752990db-c579-41c8-a6a1-c400e2eea5c9']","[78.9, 13.1]",6764.0,Pablo Fornals Malla,16.0,Left Midfield,,,,,,,,,,,,"[78.9, 13.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.034
752990db-c579-41c8-a6a1-c400e2eea5c9,35,1,00:00:22.575,0,22,2,0.694765,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['b72bdc2e-dfb2-4743-a104-faaf7b59b299'],"[78.9, 13.1]",6764.0,Pablo Fornals Malla,16.0,Left Midfield,6580.0,José Luis García del Pozo,6.2968245,2.7846806,1.0,Ground Pass,"[73.0, 15.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.575
b72bdc2e-dfb2-4743-a104-faaf7b59b299,36,1,00:00:23.269,0,23,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['752990db-c579-41c8-a6a1-c400e2eea5c9'],"[73.0, 15.3]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.269
0c48db44-d403-496b-920f-5f33638a08cd,37,1,00:00:23.269,0,23,2,1.188322,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['04701abf-6b63-4269-8b86-fd383171196f', '31cc8c5b-1c40-41c1-8645-2111b8bf40a9', 'b72bdc2e-dfb2-4743-a104-faaf7b59b299']","[73.0, 15.3]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[73.8, 11.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.269
31cc8c5b-1c40-41c1-8645-2111b8bf40a9,38,1,00:00:23.792,0,23,2,0.71994,17,Pressure,223,Málaga,9,From Kick Off,221,Levante UD,,,"['04701abf-6b63-4269-8b86-fd383171196f', '0c48db44-d403-496b-920f-5f33638a08cd']","[46.0, 61.1]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.792
04701abf-6b63-4269-8b86-fd383171196f,39,1,00:00:24.458,0,24,2,1.291022,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['31cc8c5b-1c40-41c1-8645-2111b8bf40a9', 'b625db1a-ba4a-45dc-ace2-1552894dc4ad']","[73.8, 11.5]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,6559.0,Juan Carlos Pérez López,8.602325,-1.5940479,1.0,Ground Pass,"[73.6, 2.9]",,,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.458
b625db1a-ba4a-45dc-ace2-1552894dc4ad,40,1,00:00:25.749,0,25,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['04701abf-6b63-4269-8b86-fd383171196f'],"[73.6, 2.9]",6559.0,Juan Carlos Pérez López,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.749
