id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,out,goalkeeper_body_part_id,goalkeeper_body_part_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross,pass_switch,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_deflected,block_deflection,foul_won_defensive,shot_first_time,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,clearance_right_foot,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,miscontrol_aerial_won,pass_technique_id,pass_technique_name,pass_straight,dribble_overrun,pass_outswinging,pass_inswinging,dribble_nutmeg,shot_one_on_one,50_50_outcome_id,50_50_outcome_name,timestamp_seconds
17427b37-12bc-41cf-aa14-c052ee21d8cf,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6825, 'name': 'Daniel Filipe Martins Carriço'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6356, 'name': 'Michael Krohn-Dehli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
930c5628-76c2-4ec4-9309-8a4d59308507,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 17}, {'player': {'id': 6735, 'name': 'Adrián López Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
49b8c229-e209-4144-8d59-4b2404c518a1,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,222,Villarreal,,,['f3cd1a40-1c89-4a4a-9efa-3f977261f602'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f3cd1a40-1c89-4a4a-9efa-3f977261f602,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,213,Sevilla,,,['49b8c229-e209-4144-8d59-4b2404c518a1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8dffcf7f-d965-46d1-bff7-9109f1f8cf0a,5,1,00:00:00.112,0,0,2,0.476467,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['4865a3bc-f788-431b-91ef-dfc0c25645ac'],True,"[61.0, 40.1]",6401.0,Kevin Gameiro,23.0,Center Forward,6356.0,Michael Krohn-Dehli,3.6496575,1.735945,1.0,Ground Pass,"[60.4, 43.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112
4865a3bc-f788-431b-91ef-dfc0c25645ac,6,1,00:00:00.589,0,0,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['8dffcf7f-d965-46d1-bff7-9109f1f8cf0a'],,"[60.4, 43.7]",6356.0,Michael Krohn-Dehli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589
07e2b743-4116-4c1e-b745-c01135de3d57,7,1,00:00:02.246,0,2,2,0.962737,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['e90a3e0d-0b1f-4ba9-9573-592394d526bf'],,"[60.0, 43.7]",6356.0,Michael Krohn-Dehli,17.0,Right Wing,3497.0,Vicente Iborra De La Fuente,12.586501,-2.8097923,1.0,Ground Pass,"[48.1, 39.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.246
e90a3e0d-0b1f-4ba9-9573-592394d526bf,8,1,00:00:03.209,0,3,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['07e2b743-4116-4c1e-b745-c01135de3d57'],,"[48.1, 39.6]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.209
7cb74928-4d89-4869-abb3-179792e500d6,9,1,00:00:03.209,0,3,2,1.222098,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['b199d63c-e3fd-4e4f-b8d6-dd367cdcd1d8', 'e90a3e0d-0b1f-4ba9-9573-592394d526bf']",,"[48.1, 39.6]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,"[44.2, 40.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.209
b199d63c-e3fd-4e4f-b8d6-dd367cdcd1d8,10,1,00:00:04.431,0,4,2,1.632692,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['2245d86c-76c6-4d5d-94be-fb42d94ad973'],,"[44.2, 40.6]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,3253.0,Adil Rami,21.36633,2.3892949,1.0,Ground Pass,"[28.6, 55.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.431
2245d86c-76c6-4d5d-94be-fb42d94ad973,11,1,00:00:06.064,0,6,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['b199d63c-e3fd-4e4f-b8d6-dd367cdcd1d8'],,"[28.6, 55.2]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.064
1c6edd5c-90b6-4070-8fb4-419979759e82,12,1,00:00:06.064,0,6,2,1.627229,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['12317110-0b02-4b41-8830-2f5d22242938', '2245d86c-76c6-4d5d-94be-fb42d94ad973']",,"[28.6, 55.2]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[31.5, 54.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.064
12317110-0b02-4b41-8830-2f5d22242938,13,1,00:00:07.691,0,7,2,3.29438,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['e90e807c-dc01-494e-bad6-f0ab9c7a649c'],,"[31.5, 54.8]",3253.0,Adil Rami,3.0,Right Center Back,6401.0,Kevin Gameiro,66.008255,-0.30306563,3.0,High Pass,"[94.5, 35.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.691
e90e807c-dc01-494e-bad6-f0ab9c7a649c,14,1,00:00:10.986,0,10,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['12317110-0b02-4b41-8830-2f5d22242938'],,"[94.5, 35.1]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.986
f52124e8-c73e-44c9-b61a-a13ab48d989e,15,1,00:00:10.986,0,10,2,0.0,4,Duel,213,Sevilla,9,From Kick Off,222,Villarreal,,,['d527f7f6-8de2-4b11-b5c3-d69a24b8e1e5'],,"[25.7, 45.3]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.986
d527f7f6-8de2-4b11-b5c3-d69a24b8e1e5,16,1,00:00:10.986,0,10,2,2.344693,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['33c7627f-363e-45e5-9c28-13bcd873f8a8', 'e584e868-1580-4636-8be1-4e6cfbf32502', 'f52124e8-c73e-44c9-b61a-a13ab48d989e']",,"[94.4, 34.8]",6401.0,Kevin Gameiro,23.0,Center Forward,6356.0,Michael Krohn-Dehli,25.093624,-0.35830426,2.0,Low Pass,"[117.9, 26.0]",,,,,,True,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.986
33c7627f-363e-45e5-9c28-13bcd873f8a8,17,1,00:00:13.330,0,13,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['d527f7f6-8de2-4b11-b5c3-d69a24b8e1e5'],,"[110.3, 31.2]",6356.0,Michael Krohn-Dehli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.33
e584e868-1580-4636-8be1-4e6cfbf32502,18,1,00:00:13.330,0,13,3,0.0,23,Goal Keeper,222,Villarreal,8,From Keeper,222,Villarreal,,,['d527f7f6-8de2-4b11-b5c3-d69a24b8e1e5'],,"[2.2, 54.1]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.33
e9d733d5-bf58-4a7b-af45-b2d559eb8081,19,1,00:00:13.330,0,13,3,15.267493,43,Carry,222,Villarreal,8,From Keeper,222,Villarreal,,,"['9b5d95a1-c6b9-49d8-ae72-549c0ca2a381', 'e584e868-1580-4636-8be1-4e6cfbf32502']",,"[2.2, 54.1]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,"[13.1, 45.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.33
9b5d95a1-c6b9-49d8-ae72-549c0ca2a381,20,1,00:00:28.598,0,28,3,3.258784,30,Pass,222,Villarreal,8,From Keeper,222,Villarreal,,,['e121f416-c779-4d44-994b-abdad3abfbb7'],,"[13.1, 45.3]",3379.0,Alphonse Areola,1.0,Goalkeeper,6735.0,Adrián López Álvarez,59.2027,0.30893075,3.0,High Pass,"[69.5, 63.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.598
e121f416-c779-4d44-994b-abdad3abfbb7,21,1,00:00:31.857,0,31,3,,42,Ball Receipt*,222,Villarreal,8,From Keeper,222,Villarreal,,,['9b5d95a1-c6b9-49d8-ae72-549c0ca2a381'],,"[69.5, 63.3]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.857
481c73f9-990a-47c5-a5e8-d2c97303f7ed,22,1,00:00:31.857,0,31,3,0.08,30,Pass,222,Villarreal,8,From Keeper,222,Villarreal,,,"['493124b8-1c7b-4370-8f9e-191c8b78b4cf', 'd0f294db-79b7-4483-910f-d0c85be85d0e']",,"[69.8, 63.3]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,2.0,0.0,2.0,Low Pass,"[71.8, 63.3]",,,,,,True,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.857
d0f294db-79b7-4483-910f-d0c85be85d0e,23,1,00:00:31.857,0,31,3,0.0,4,Duel,222,Villarreal,8,From Keeper,213,Sevilla,,,['481c73f9-990a-47c5-a5e8-d2c97303f7ed'],,"[50.3, 16.8]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.857
493124b8-1c7b-4370-8f9e-191c8b78b4cf,24,1,00:00:31.937,0,31,3,0.0,6,Block,222,Villarreal,8,From Keeper,213,Sevilla,,,['481c73f9-990a-47c5-a5e8-d2c97303f7ed'],,"[48.3, 16.8]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.937
f31bf2a7-4f76-4133-9d8e-3757a9d369a7,25,1,00:00:32.914,0,32,3,0.391132,17,Pressure,222,Villarreal,8,From Keeper,222,Villarreal,,,"['5b732d92-8d82-4c32-a1b4-aa5ded729dd2', 'b37c7cfc-c7b5-476d-b284-368a38f2545e']",,"[81.7, 56.1]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.914
b37c7cfc-c7b5-476d-b284-368a38f2545e,26,1,00:00:33.074,0,33,4,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['f31bf2a7-4f76-4133-9d8e-3757a9d369a7'],,"[39.7, 21.3]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.074
5b732d92-8d82-4c32-a1b4-aa5ded729dd2,27,1,00:00:33.074,0,33,4,1.450302,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['b37c7cfc-c7b5-476d-b284-368a38f2545e', 'da9433b1-25cd-4709-855e-3b4291ae96fd', 'ee564763-f3c0-4ac3-86f7-bfda43b6fa4b', 'f31bf2a7-4f76-4133-9d8e-3757a9d369a7']",,"[39.7, 21.3]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,,,,,,,,,,,,"[42.6, 24.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.074
da9433b1-25cd-4709-855e-3b4291ae96fd,28,1,00:00:34.398,0,34,4,0.217278,17,Pressure,213,Sevilla,1,Regular Play,222,Villarreal,,,"['5b732d92-8d82-4c32-a1b4-aa5ded729dd2', 'ee564763-f3c0-4ac3-86f7-bfda43b6fa4b']",,"[78.6, 58.6]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.398
ee564763-f3c0-4ac3-86f7-bfda43b6fa4b,29,1,00:00:34.524,0,34,4,2.028718,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['00744d10-fd88-40ee-ac42-2b30996b0664', 'da9433b1-25cd-4709-855e-3b4291ae96fd']",,"[42.6, 24.6]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,6401.0,Kevin Gameiro,23.960384,0.07101011,3.0,High Pass,"[66.5, 26.3]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.524
00744d10-fd88-40ee-ac42-2b30996b0664,30,1,00:00:36.553,0,36,4,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['ee564763-f3c0-4ac3-86f7-bfda43b6fa4b'],,"[66.5, 26.3]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.553
dbf872cd-de6d-40f9-93e9-bcf6a2de3feb,31,1,00:00:36.553,0,36,4,0.839269,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['00744d10-fd88-40ee-ac42-2b30996b0664', '4cdf4c10-1369-45cd-915c-992eb90da199']",,"[66.5, 26.3]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,"[68.1, 25.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.553
4cdf4c10-1369-45cd-915c-992eb90da199,32,1,00:00:37.392,0,37,4,2.875287,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['078e15eb-4151-4185-979b-d8c9299e6450', '8831edb1-d487-4662-93cc-eeeac12267eb']",,"[68.1, 25.9]",6401.0,Kevin Gameiro,23.0,Center Forward,5504.0,Éver Maximiliano David Banega,31.506508,0.25344652,1.0,Ground Pass,"[98.6, 33.8]",38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.392
8831edb1-d487-4662-93cc-eeeac12267eb,33,1,00:00:40.268,0,40,4,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['4cdf4c10-1369-45cd-915c-992eb90da199'],,"[89.8, 34.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.268
078e15eb-4151-4185-979b-d8c9299e6450,34,1,00:00:40.268,0,40,4,0.0,23,Goal Keeper,213,Sevilla,1,Regular Play,222,Villarreal,,,['4cdf4c10-1369-45cd-915c-992eb90da199'],,"[21.5, 46.3]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,48.0,Clear,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.268
25751887-f72d-4b37-81d9-c6642b767aa7,35,1,00:01:03.986,1,3,5,1.627103,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['3b2a7f85-db81-4a59-a983-b58d025bacb2'],,"[14.2, 0.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,3497.0,Vicente Iborra De La Fuente,22.046541,0.24277845,3.0,High Pass,"[35.6, 5.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.986
3b2a7f85-db81-4a59-a983-b58d025bacb2,36,1,00:01:05.613,1,5,5,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['25751887-f72d-4b37-81d9-c6642b767aa7'],,"[35.6, 5.4]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.613
715b66e6-8adf-433f-9c4d-60df3f2b6ff0,37,1,00:01:05.788,1,5,5,0.396412,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,"['139d014c-e0a8-45a1-99bc-fe373d620e1a', 'adb4fa7a-905d-47d9-a1a5-252b13b3a7e3']",,"[35.6, 5.4]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,8523.0,Yevhen Konoplyanka,7.3756356,0.21866895,2.0,Low Pass,"[42.8, 7.0]",37.0,Head,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.788
adb4fa7a-905d-47d9-a1a5-252b13b3a7e3,38,1,00:01:06.185,1,6,5,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['715b66e6-8adf-433f-9c4d-60df3f2b6ff0'],,"[42.8, 4.0]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.185
139d014c-e0a8-45a1-99bc-fe373d620e1a,39,1,00:01:06.185,1,6,5,1.196725,30,Pass,213,Sevilla,4,From Throw In,222,Villarreal,,,['715b66e6-8adf-433f-9c4d-60df3f2b6ff0'],,"[77.3, 73.1]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,8.7045965,0.8260262,2.0,Low Pass,"[83.2, 79.5]",37.0,Head,64.0,Interception,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.185
83cc75a3-aaf9-458b-ab45-e9ca5f7be213,40,1,00:01:14.304,1,14,6,1.86312,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['f2aed5d4-9343-4ffd-b1a4-f4aaf006dcda'],,"[41.4, 0.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,6825.0,Daniel Filipe Martins Carriço,24.648935,2.785196,2.0,Low Pass,"[18.3, 8.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.304
f2aed5d4-9343-4ffd-b1a4-f4aaf006dcda,41,1,00:01:16.168,1,16,6,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['83cc75a3-aaf9-458b-ab45-e9ca5f7be213'],,"[18.3, 8.7]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.168
