id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,foul_committed_advantage,foul_won_advantage,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,pass_switch,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,clearance_aerial_won,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,foul_won_defensive,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,miscontrol_aerial_won,pass_straight,shot_first_time,pass_inswinging,shot_deflected,block_deflection,pass_no_touch,shot_one_on_one,dribble_overrun,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,pass_through_ball,shot_saved_off_target,goalkeeper_shot_saved_off_target,timestamp_seconds
66d6e652-a735-47d4-abb8-74f7933a52f9,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 6377, 'name': 'Ángel Martín Correa'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
56d181b5-de2f-4fa5-ae0d-b1a7ed10e865,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 17}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
674b70ef-5e0d-44a2-8cb4-ed3984326498,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['91cadb76-2bbb-47e5-b1f6-96a6eabb7524'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
91cadb76-2bbb-47e5-b1f6-96a6eabb7524,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,222,Villarreal,,,['674b70ef-5e0d-44a2-8cb4-ed3984326498'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
934800a8-e019-481d-b055-c95a5b0fa753,5,1,00:00:00.845,0,0,2,0.383538,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['711805ea-af57-43b4-9d39-27bf9daf4da5'],"[61.0, 40.1]",6862.0,Cédric Bakambu,24.0,Left Center Forward,26009.0,Roberto Soldado Rillo,5.4129477,1.7754382,1.0,Ground Pass,"[59.9, 45.4]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845
711805ea-af57-43b4-9d39-27bf9daf4da5,6,1,00:00:01.229,0,1,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['934800a8-e019-481d-b055-c95a5b0fa753'],"[59.9, 45.4]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.229
d9eea9fc-a9ba-4b3d-85b7-d4cb4e87d7f3,7,1,00:00:01.229,0,1,2,0.134062,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['711805ea-af57-43b4-9d39-27bf9daf4da5', 'e3f99915-37fc-42e7-b369-e140357ac660']","[59.9, 45.4]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,"[58.7, 44.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.229
e3f99915-37fc-42e7-b369-e140357ac660,8,1,00:00:01.363,0,1,2,0.885961,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['7e42de52-0620-468c-bcaa-6042e1d12c1e'],"[58.7, 44.4]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,6622.0,Tomás Pina Isla,7.0007143,-2.346094,1.0,Ground Pass,"[53.8, 39.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.363
7e42de52-0620-468c-bcaa-6042e1d12c1e,9,1,00:00:02.249,0,2,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['e3f99915-37fc-42e7-b369-e140357ac660'],"[53.8, 39.4]",6622.0,Tomás Pina Isla,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.249
851733c9-9233-48f9-8937-a675b04f4e7e,10,1,00:00:02.249,0,2,2,0.873603,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['7e42de52-0620-468c-bcaa-6042e1d12c1e', 'bf13db11-dd13-4849-b92b-cbdd44761c4b']","[53.8, 39.4]",6622.0,Tomás Pina Isla,15.0,Left Center Midfield,,,,,,,,,,,,"[50.9, 35.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.249
bf13db11-dd13-4849-b92b-cbdd44761c4b,11,1,00:00:03.122,0,3,2,1.608546,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['78818c8d-da4b-4c79-9430-2f1710aa224b'],"[50.9, 35.8]",6622.0,Tomás Pina Isla,15.0,Left Center Midfield,3324.0,Eric Bertrand Bailly,21.91803,-2.0140386,1.0,Ground Pass,"[41.5, 16.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.122
78818c8d-da4b-4c79-9430-2f1710aa224b,12,1,00:00:04.731,0,4,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['bf13db11-dd13-4849-b92b-cbdd44761c4b'],"[41.5, 16.0]",3324.0,Eric Bertrand Bailly,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731
883bb396-0e5e-4809-a910-5c4b358fb7ac,13,1,00:00:04.731,0,4,2,2.05359,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['78818c8d-da4b-4c79-9430-2f1710aa224b', 'df66ffc0-15e6-41d2-bd5f-d6bc991d6c44']","[41.5, 16.0]",3324.0,Eric Bertrand Bailly,6.0,Left Back,,,,,,,,,,,,"[46.1, 10.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731
df66ffc0-15e6-41d2-bd5f-d6bc991d6c44,14,1,00:00:06.785,0,6,2,2.230722,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['570aa19b-a154-4aa4-9535-d02165fc2790', 'fd9b1ec0-5c49-43d6-a6dd-53f902192f2d']","[46.1, 10.2]",3324.0,Eric Bertrand Bailly,6.0,Left Back,6862.0,Cédric Bakambu,40.539486,-0.10875039,3.0,High Pass,"[86.4, 5.8]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.785
570aa19b-a154-4aa4-9535-d02165fc2790,15,1,00:00:09.015,0,9,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['df66ffc0-15e6-41d2-bd5f-d6bc991d6c44'],"[86.9, 6.8]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.015
fd9b1ec0-5c49-43d6-a6dd-53f902192f2d,16,1,00:00:09.015,0,9,2,1.388386,30,Pass,222,Villarreal,9,From Kick Off,212,Atlético Madrid,,,"['145429c1-b3d9-4227-8f3d-bb89c31ed286', 'df66ffc0-15e6-41d2-bd5f-d6bc991d6c44']","[33.7, 74.3]",6376.0,Stefan Savić,3.0,Right Center Back,5487.0,Antoine Griezmann,12.924783,0.4567273,3.0,High Pass,"[45.3, 80.0]",40.0,Right Foot,66.0,Recovery,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.015
145429c1-b3d9-4227-8f3d-bb89c31ed286,17,1,00:00:10.404,0,10,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,212,Atlético Madrid,,,['fd9b1ec0-5c49-43d6-a6dd-53f902192f2d'],"[47.7, 76.0]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.404
87c4d368-1bf6-4a10-a1d0-ee5e0b52d15d,18,1,00:00:20.900,0,20,3,3.165993,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['0440116f-ff3b-49ee-aca7-f730ffd95336'],"[73.9, 0.1]",3324.0,Eric Bertrand Bailly,6.0,Left Back,6752.0,Víctor Ruíz Torre,31.750275,2.82781,2.0,Low Pass,"[43.7, 9.9]",,,67.0,Throw-in,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9
0440116f-ff3b-49ee-aca7-f730ffd95336,19,1,00:00:24.066,0,24,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['87c4d368-1bf6-4a10-a1d0-ee5e0b52d15d'],"[43.7, 9.9]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.066
12ab2d3f-13cf-4092-8420-f5bbfe348667,20,1,00:00:24.066,0,24,3,2.115932,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['ad65b248-d7fe-43e7-b4b0-d6c754b50019'],"[40.1, 11.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6827.0,Daniele Bonera,40.017,1.7466266,1.0,Ground Pass,"[33.1, 50.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.066
ad65b248-d7fe-43e7-b4b0-d6c754b50019,21,1,00:00:26.182,0,26,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['12ab2d3f-13cf-4092-8420-f5bbfe348667'],"[33.1, 50.5]",6827.0,Daniele Bonera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.182
71f0be8e-4611-43ae-836e-d5f96e573fb9,22,1,00:00:26.182,0,26,3,0.062852,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['72a90c62-19af-458e-b9c4-cb0735761086', 'ad65b248-d7fe-43e7-b4b0-d6c754b50019']","[33.1, 50.5]",6827.0,Daniele Bonera,3.0,Right Center Back,,,,,,,,,,,,"[33.1, 52.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.182
72a90c62-19af-458e-b9c4-cb0735761086,23,1,00:00:26.245,0,26,3,2.978344,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['699f2d64-50dc-4c18-af98-9ece75c01bfd'],"[33.1, 52.2]",6827.0,Daniele Bonera,3.0,Right Center Back,,,49.36274,-0.63296664,3.0,High Pass,"[72.9, 23.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.245
350d4ad5-bf5a-4eb0-8948-a7718637a33b,24,1,00:00:29.223,0,29,3,0.0,4,Duel,222,Villarreal,4,From Throw In,222,Villarreal,,,['699f2d64-50dc-4c18-af98-9ece75c01bfd'],"[72.9, 23.0]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.223
699f2d64-50dc-4c18-af98-9ece75c01bfd,25,1,00:00:29.223,0,29,4,1.054351,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['350d4ad5-bf5a-4eb0-8948-a7718637a33b', '72a90c62-19af-458e-b9c4-cb0735761086', 'e8df48d7-73dc-4d5a-b3df-f726ae07475b']","[47.2, 57.1]",6376.0,Stefan Savić,3.0,Right Center Back,5199.0,Jorge Resurrección Merodio,12.180312,-0.5150728,3.0,High Pass,"[57.8, 51.1]",,,66.0,Recovery,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.223
e8df48d7-73dc-4d5a-b3df-f726ae07475b,26,1,00:00:30.277,0,30,4,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['699f2d64-50dc-4c18-af98-9ece75c01bfd'],"[57.8, 51.1]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.277
c62fa5e9-5a21-4e7b-b984-142312ee6583,27,1,00:00:30.277,0,30,4,0.021345,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['1a83c7f7-62d3-4a4a-812f-41dffd99bda5', 'e8df48d7-73dc-4d5a-b3df-f726ae07475b']","[57.8, 51.1]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[57.8, 51.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.277
1a83c7f7-62d3-4a4a-812f-41dffd99bda5,28,1,00:00:30.299,0,30,4,0.590629,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['7c32fa24-3c83-4f57-9c5a-0cbd0f9fd355'],"[57.8, 51.1]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,6381.0,Saúl Ñíguez Esclapez,5.456189,2.2913504,2.0,Low Pass,"[54.2, 55.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.299
7c32fa24-3c83-4f57-9c5a-0cbd0f9fd355,29,1,00:00:30.889,0,30,4,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['1a83c7f7-62d3-4a4a-812f-41dffd99bda5'],"[54.2, 55.2]",6381.0,Saúl Ñíguez Esclapez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.889
c9f8c9ea-a1a8-4908-9420-75bd8bbef51c,30,1,00:00:30.889,0,30,4,0.030085001,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['36cebf7e-acec-4746-a8eb-879486ff702e', '7c32fa24-3c83-4f57-9c5a-0cbd0f9fd355']","[54.2, 55.2]",6381.0,Saúl Ñíguez Esclapez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[54.2, 55.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.889
36cebf7e-acec-4746-a8eb-879486ff702e,31,1,00:00:30.919,0,30,4,1.57594,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['ae0b7870-5f8a-4fe9-bdc7-c3144b339367', 'ce15a622-120e-4fa0-b6cd-bceca538778c']","[54.2, 55.2]",6381.0,Saúl Ñíguez Esclapez,11.0,Left Defensive Midfield,6377.0,Ángel Martín Correa,20.22004,-0.6415229,3.0,High Pass,"[70.4, 43.1]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.919
ae0b7870-5f8a-4fe9-bdc7-c3144b339367,32,1,00:00:32.495,0,32,4,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['36cebf7e-acec-4746-a8eb-879486ff702e'],"[69.2, 35.9]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.495
ce15a622-120e-4fa0-b6cd-bceca538778c,33,1,00:00:32.495,0,32,5,1.82758,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['36cebf7e-acec-4746-a8eb-879486ff702e', '7693b63b-f0da-4ea2-b001-8985f73171f0']","[49.7, 37.0]",6827.0,Daniele Bonera,3.0,Right Center Back,5588.0,Antonio Rukavina,16.218817,0.72869045,2.0,Low Pass,"[61.8, 47.8]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.495
23f2d6d3-8b4c-4539-adea-a5deaac13f82,34,1,00:00:33.838,0,33,5,0.736337,17,Pressure,222,Villarreal,1,Regular Play,212,Atlético Madrid,,,"['7693b63b-f0da-4ea2-b001-8985f73171f0', 'a55e96ec-84cb-43ce-a7fb-3de92ff364cd']","[58.1, 32.3]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.838
7693b63b-f0da-4ea2-b001-8985f73171f0,35,1,00:00:34.323,0,34,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,"['23f2d6d3-8b4c-4539-adea-a5deaac13f82', 'ce15a622-120e-4fa0-b6cd-bceca538778c']","[61.8, 47.8]",5588.0,Antonio Rukavina,12.0,Right Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.323
a55e96ec-84cb-43ce-a7fb-3de92ff364cd,36,1,00:00:34.323,0,34,5,2.088901,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['07f1e0fe-7a73-4ab2-a9c8-4d8bc4a716aa', '23f2d6d3-8b4c-4539-adea-a5deaac13f82', '7693b63b-f0da-4ea2-b001-8985f73171f0', '965387c3-1335-4459-b7e4-235d27a4a071']","[61.8, 47.8]",5588.0,Antonio Rukavina,12.0,Right Midfield,,,,,,,,,,,,"[66.4, 47.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.323
07f1e0fe-7a73-4ab2-a9c8-4d8bc4a716aa,37,1,00:00:35.475,0,35,5,0.589264,17,Pressure,222,Villarreal,1,Regular Play,212,Atlético Madrid,,,['a55e96ec-84cb-43ce-a7fb-3de92ff364cd'],"[53.7, 32.8]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.475
49f008cb-e8bc-42e8-b806-d92bd3dc7511,38,1,00:00:36.412,0,36,5,0.0,22,Foul Committed,222,Villarreal,1,Regular Play,212,Atlético Madrid,,,"['965387c3-1335-4459-b7e4-235d27a4a071', 'ef461530-7c9f-404b-b345-6788a4383d0e']","[53.7, 32.8]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.412
965387c3-1335-4459-b7e4-235d27a4a071,39,1,00:00:36.412,0,36,5,0.0,21,Foul Won,222,Villarreal,1,Regular Play,222,Villarreal,,,['49f008cb-e8bc-42e8-b806-d92bd3dc7511'],"[66.4, 47.3]",5588.0,Antonio Rukavina,12.0,Right Midfield,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.412
ef461530-7c9f-404b-b345-6788a4383d0e,40,1,00:00:36.412,0,36,5,0.161452,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['4032e2af-3bc4-47ee-8d22-1cad134efa0d', '49f008cb-e8bc-42e8-b806-d92bd3dc7511', '965387c3-1335-4459-b7e4-235d27a4a071']","[66.4, 47.3]",5588.0,Antonio Rukavina,12.0,Right Midfield,,,,,,,,,,,,"[66.4, 47.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.412
4032e2af-3bc4-47ee-8d22-1cad134efa0d,41,1,00:00:36.573,0,36,5,0.471029,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['c5d8db9c-6002-4579-837f-b9c74a3dcc2d'],"[66.4, 47.3]",5588.0,Antonio Rukavina,12.0,Right Midfield,26009.0,Roberto Soldado Rillo,11.473884,0.5299565,1.0,Ground Pass,"[76.3, 53.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.573
