id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,pass_cross,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,pass_outswinging,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,pass_goal_assist,shot_first_time,goalkeeper_end_location,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,pass_inswinging,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_aerial_won,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,foul_won_penalty,goalkeeper_punched_out,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,foul_committed_offensive,shot_open_goal,dribble_nutmeg,shot_deflected,block_deflection,timestamp_seconds
6025c840-8a9d-4367-8784-384a142ab543,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5202, 'name': 'José Ignacio Fernández Iglesias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f5ea7003-b199-42d0-9508-9b0436bac079,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,213,Sevilla,4411.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 7154, 'name': 'Sebastián Carlos Cristóforo Pepe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d68f4e2a-d0c6-445f-ba6a-02d695b79fce,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f565df0b-5673-4627-8ff9-86d07768d3d7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f565df0b-5673-4627-8ff9-86d07768d3d7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,213,Sevilla,,,['d68f4e2a-d0c6-445f-ba6a-02d695b79fce'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ec916a21-f16e-4678-b0fc-3aa376a59f29,5,1,00:00:00.100,0,0,2,0.332748,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['878849e4-e713-465e-925f-961e0f5ac831'],True,"[60.0, 40.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,19677.0,Karim Benzema,2.3537204,1.784857,1.0,Ground Pass,"[59.5, 42.3]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
878849e4-e713-465e-925f-961e0f5ac831,6,1,00:00:00.432,0,0,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['ec916a21-f16e-4678-b0fc-3aa376a59f29'],,"[59.5, 42.3]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.432
3945c644-cf27-44ee-a95d-b030d1400b5c,7,1,00:00:00.482,0,0,2,0.604703,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['c57aadc7-9170-4247-af2a-a8a6cf88c80f'],True,"[59.7, 39.5]",19677.0,Karim Benzema,23.0,Center Forward,5207.0,Cristiano Ronaldo dos Santos Aveiro,2.2,1.5707964,1.0,Ground Pass,"[59.7, 41.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482
c57aadc7-9170-4247-af2a-a8a6cf88c80f,8,1,00:00:01.086,0,1,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['3945c644-cf27-44ee-a95d-b030d1400b5c'],,"[59.7, 41.7]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.086
9680c812-5477-4978-b1ce-838788733e0a,9,1,00:00:02.686,0,2,2,0.89392,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['471de634-c7dc-46b1-9639-ec982544c017'],,"[63.3, 44.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,6399.0,Gareth Frank Bale,19.802273,1.5859467,1.0,Ground Pass,"[63.0, 64.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.686
471de634-c7dc-46b1-9639-ec982544c017,10,1,00:00:03.580,0,3,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['9680c812-5477-4978-b1ce-838788733e0a'],,"[63.0, 64.2]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58
c7fa295b-2976-4942-b558-8824a209333b,11,1,00:00:03.580,0,3,2,1.16877,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['227c14bc-5f9b-4f8a-902c-5ed5e014c7b5', '471de634-c7dc-46b1-9639-ec982544c017', '89cb2d03-61a6-44f4-8182-1b8b83d17563']",,"[63.0, 64.2]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,True,"[60.5, 65.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58
89cb2d03-61a6-44f4-8182-1b8b83d17563,12,1,00:00:04.310,0,4,2,0.566488,17,Pressure,220,Real Madrid,9,From Kick Off,213,Sevilla,,,"['227c14bc-5f9b-4f8a-902c-5ed5e014c7b5', 'c7fa295b-2976-4942-b558-8824a209333b']",,"[57.1, 21.3]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31
227c14bc-5f9b-4f8a-902c-5ed5e014c7b5,13,1,00:00:04.749,0,4,2,1.159351,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['8894b4f8-74a3-491c-b5a5-873dc8629da3', '89cb2d03-61a6-44f4-8182-1b8b83d17563']",,"[60.5, 65.6]",6399.0,Gareth Frank Bale,17.0,Right Wing,5463.0,Luka Modrić,14.567086,-2.346486,1.0,Ground Pass,"[50.3, 55.2]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.749
8894b4f8-74a3-491c-b5a5-873dc8629da3,14,1,00:00:05.908,0,5,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['227c14bc-5f9b-4f8a-902c-5ed5e014c7b5'],,"[50.3, 55.2]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.908
a52ded4d-1404-4bd0-b8db-96956308837b,15,1,00:00:05.908,0,5,2,1.004077,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['68e21752-77dc-4e57-b074-1c9a2a147e72', '8894b4f8-74a3-491c-b5a5-873dc8629da3']",,"[50.3, 55.2]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,,"[50.1, 55.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.908
68e21752-77dc-4e57-b074-1c9a2a147e72,16,1,00:00:06.913,0,6,2,1.399996,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['4fb54d31-99e6-427a-929e-c17cbb65a100'],,"[50.1, 55.1]",5463.0,Luka Modrić,15.0,Left Center Midfield,5574.0,Toni Kroos,23.6,-1.5707964,1.0,Ground Pass,"[50.1, 31.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.913
4fb54d31-99e6-427a-929e-c17cbb65a100,17,1,00:00:08.313,0,8,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['68e21752-77dc-4e57-b074-1c9a2a147e72'],,"[50.1, 31.5]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.313
7c94e794-fc0a-4ae7-90b7-c73004dd8478,18,1,00:00:08.313,0,8,2,1.072683,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['4fb54d31-99e6-427a-929e-c17cbb65a100', 'f3f9de81-97a3-4ae9-bb7d-7b453c6de662']",,"[50.1, 31.5]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,,"[49.8, 29.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.313
f3f9de81-97a3-4ae9-bb7d-7b453c6de662,19,1,00:00:09.385,0,9,2,1.16,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['e8a4c314-fa93-4cf1-9b57-56ceb612286a'],,"[49.8, 29.1]",5574.0,Toni Kroos,13.0,Right Center Midfield,5552.0,Marcelo Vieira da Silva Júnior,26.320524,-1.3055439,1.0,Ground Pass,"[56.7, 3.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.385
e8a4c314-fa93-4cf1-9b57-56ceb612286a,20,1,00:00:10.545,0,10,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['f3f9de81-97a3-4ae9-bb7d-7b453c6de662'],,"[56.7, 3.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.545
9945bf71-f43d-4f5e-9c7d-75478b1e10dd,21,1,00:00:10.545,0,10,2,2.010071,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['dc9b6398-df44-48a1-b1b9-7132f821dd34', 'e8a4c314-fa93-4cf1-9b57-56ceb612286a']",,"[56.7, 3.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,"[56.5, 4.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.545
dc9b6398-df44-48a1-b1b9-7132f821dd34,22,1,00:00:12.555,0,12,2,1.319998,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['e25eaa5a-4311-4b8e-88a4-353caad2aab2'],,"[56.5, 4.0]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5202.0,José Ignacio Fernández Iglesias,17.184004,2.858497,1.0,Ground Pass,"[40.0, 8.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.555
e25eaa5a-4311-4b8e-88a4-353caad2aab2,23,1,00:00:13.875,0,13,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['dc9b6398-df44-48a1-b1b9-7132f821dd34'],,"[40.0, 8.8]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.875
6c432701-275a-4462-9ca9-e2dc8f8fe581,24,1,00:00:13.875,0,13,2,1.199998,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['aa6b5f0d-8fc6-4390-b03c-2eaa72240c87', 'e25eaa5a-4311-4b8e-88a4-353caad2aab2']",,"[40.0, 8.8]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,"[38.8, 9.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.875
aa6b5f0d-8fc6-4390-b03c-2eaa72240c87,25,1,00:00:15.075,0,15,2,1.999999,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['76f57424-9cdc-49b7-8823-9e5593b84a95'],,"[38.8, 9.6]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,5485.0,Raphaël Varane,25.550146,1.6334593,1.0,Ground Pass,"[37.2, 35.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.075
76f57424-9cdc-49b7-8823-9e5593b84a95,26,1,00:00:17.075,0,17,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['aa6b5f0d-8fc6-4390-b03c-2eaa72240c87'],,"[37.2, 35.1]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.075
f96f9af6-30cb-4ae6-a3f0-932f33fd6a6b,27,1,00:00:17.075,0,17,2,0.399998,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['76f57424-9cdc-49b7-8823-9e5593b84a95', '86bbbb4d-0c7e-4fb4-a96c-e3a4f3ac527b']",,"[37.2, 35.1]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,"[38.1, 36.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.075
86bbbb4d-0c7e-4fb4-a96c-e3a4f3ac527b,28,1,00:00:17.475,0,17,2,1.599998,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['6426c2c6-9ea4-46dd-815b-f5bbea85fb09'],,"[38.1, 36.5]",5485.0,Raphaël Varane,3.0,Right Center Back,5463.0,Luka Modrić,24.3181,1.252947,1.0,Ground Pass,"[45.7, 59.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.475
6426c2c6-9ea4-46dd-815b-f5bbea85fb09,29,1,00:00:19.075,0,19,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['86bbbb4d-0c7e-4fb4-a96c-e3a4f3ac527b'],,"[45.7, 59.6]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.075
2dfd3808-d20a-4aea-8712-f8741e4f5d23,30,1,00:00:19.075,0,19,2,1.639995,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['6426c2c6-9ea4-46dd-815b-f5bbea85fb09', 'a2bad025-a33b-4733-86bd-feeaf0269bc6']",,"[45.7, 59.6]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,,"[48.7, 62.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.075
a2bad025-a33b-4733-86bd-feeaf0269bc6,31,1,00:00:20.715,0,20,2,1.239999,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['89f023d8-92b1-4a3f-b9df-71757a22e8ae'],,"[48.7, 62.8]",5463.0,Luka Modrić,15.0,Left Center Midfield,3063.0,Danilo Luiz da Silva,17.800282,0.6378832,1.0,Ground Pass,"[63.0, 73.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.715
89f023d8-92b1-4a3f-b9df-71757a22e8ae,32,1,00:00:21.955,0,21,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['a2bad025-a33b-4733-86bd-feeaf0269bc6'],,"[63.0, 73.4]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.955
481d4b00-5e7b-4c96-9e55-d241893e7e19,33,1,00:00:21.955,0,21,2,0.679997,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['869a4850-3f58-45b2-ba77-e083a30f2fc5', '89f023d8-92b1-4a3f-b9df-71757a22e8ae']",,"[63.0, 73.4]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,"[63.8, 73.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.955
869a4850-3f58-45b2-ba77-e083a30f2fc5,34,1,00:00:22.635,0,22,2,0.639787,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['3f01f81e-fd99-4de3-a875-23a37d51edc0'],,"[63.8, 73.5]",3063.0,Danilo Luiz da Silva,2.0,Right Back,19677.0,Karim Benzema,10.231813,-0.38050637,1.0,Ground Pass,"[73.3, 69.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.635
e975fd92-b73a-483a-a3e6-32a6c871a707,35,1,00:00:23.092,0,23,2,0.453721,17,Pressure,220,Real Madrid,9,From Kick Off,213,Sevilla,,,"['3f01f81e-fd99-4de3-a875-23a37d51edc0', 'd8703812-7905-42c2-bf8a-f46b88456467']",,"[43.2, 9.7]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.092
3f01f81e-fd99-4de3-a875-23a37d51edc0,36,1,00:00:23.275,0,23,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['869a4850-3f58-45b2-ba77-e083a30f2fc5', 'e975fd92-b73a-483a-a3e6-32a6c871a707']",,"[73.3, 69.7]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.275
d8703812-7905-42c2-bf8a-f46b88456467,37,1,00:00:23.275,0,23,2,1.482608,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['3f01f81e-fd99-4de3-a875-23a37d51edc0', '75ba69b2-b9da-43f9-bdcc-8269aad2f730', 'c4e92989-2ec3-4a9c-91fa-1c6c73cf754b', 'e975fd92-b73a-483a-a3e6-32a6c871a707']",,"[73.3, 69.7]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,True,"[72.8, 68.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.275
75ba69b2-b9da-43f9-bdcc-8269aad2f730,38,1,00:00:24.196,0,24,2,0.481783,17,Pressure,220,Real Madrid,9,From Kick Off,213,Sevilla,,,['d8703812-7905-42c2-bf8a-f46b88456467'],,"[49.2, 13.3]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.196
c4e92989-2ec3-4a9c-91fa-1c6c73cf754b,39,1,00:00:24.758,0,24,2,1.097168,14,Dribble,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['876f995f-dc56-455c-8c74-c3095a0f8e1e'],,"[72.8, 68.0]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.758
876f995f-dc56-455c-8c74-c3095a0f8e1e,40,1,00:00:24.758,0,24,2,0.0,4,Duel,220,Real Madrid,9,From Kick Off,213,Sevilla,,,['c4e92989-2ec3-4a9c-91fa-1c6c73cf754b'],,"[47.3, 12.1]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.758
52afac8a-70c2-4387-b76d-44326375deba,41,1,00:00:25.832,0,25,2,0.61918,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['96a55466-17eb-4174-ab91-275357516f67'],,"[69.5, 65.2]",6399.0,Gareth Frank Bale,17.0,Right Wing,19677.0,Karim Benzema,5.5865912,-0.7980557,1.0,Ground Pass,"[73.4, 61.2]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.832
