id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,pass_switch,pass_aerial_won,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,off_camera,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_straight,pass_technique_id,pass_technique_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_outswinging,goalkeeper_end_location,clearance_left_foot,clearance_head,clearance_aerial_won,injury_stoppage_in_chain,shot_one_on_one,ball_recovery_recovery_failure,dribble_overrun,pass_through_ball,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,block_deflection,shot_aerial_won,dribble_no_touch,pass_inswinging,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,shot_redirect,timestamp_seconds
f7fba1e7-c93d-4f38-bb6f-95b9a51ac917,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 26087, 'name': 'Carlos Gurpegi Nausia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6656, 'name': 'Mikel Rico Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8152b341-e6e8-4380-aff6-88b0d1afa4a4,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,208,Las Palmas,4231.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 27521, 'name': 'Juan Emmanuel Culio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
673ebc4b-d03a-4400-b029-5e234f2415bc,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['ff830a72-b62e-40b2-a91e-664b292211be'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ff830a72-b62e-40b2-a91e-664b292211be,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,208,Las Palmas,,,['673ebc4b-d03a-4400-b029-5e234f2415bc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a90c4d9f-08f8-447c-8d89-902b6dda3f25,5,1,00:00:00.790,0,0,2,0.585164,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['261d2bf8-c164-482a-b9d4-5c4decbd8f65'],"[61.0, 40.1]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,6928.0,Pedro Taunausú Domínguez Placeres,3.7054014,1.6247978,1.0,Ground Pass,"[60.8, 43.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79
261d2bf8-c164-482a-b9d4-5c4decbd8f65,6,1,00:00:01.375,0,1,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['a90c4d9f-08f8-447c-8d89-902b6dda3f25'],"[60.8, 43.8]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375
e5936fb9-bde5-4d26-8c56-982ded0d5f1e,7,1,00:00:01.375,0,1,2,0.481702,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['261d2bf8-c164-482a-b9d4-5c4decbd8f65', '55143870-a265-471a-aee7-f58fa3f183c0']","[60.8, 43.8]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,"[59.3, 44.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375
55143870-a265-471a-aee7-f58fa3f183c0,8,1,00:00:01.857,0,1,2,1.532445,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['64215326-3686-4c1e-b839-f9724ae1a7b1'],"[59.3, 44.0]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,6927.0,David García Santana,25.578506,2.7356741,1.0,Ground Pass,"[35.8, 54.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.857
64215326-3686-4c1e-b839-f9724ae1a7b1,9,1,00:00:03.389,0,3,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['55143870-a265-471a-aee7-f58fa3f183c0'],"[35.8, 54.1]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.389
a8ecce02-8145-45e3-b976-920e8ce916bf,10,1,00:00:03.389,0,3,2,1.907763,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['5ca428dd-bf32-4cef-b134-881a83323c98', '64215326-3686-4c1e-b839-f9724ae1a7b1']","[35.8, 54.1]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,"[37.9, 52.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.389
5ca428dd-bf32-4cef-b134-881a83323c98,11,1,00:00:05.297,0,5,2,2.359976,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['2fa79f89-0316-45c8-ad7d-f135ccbc3814', 'e56c9c2f-143e-40cf-b78c-5ed3a00dc2d1']","[37.9, 52.8]",6927.0,David García Santana,3.0,Right Center Back,27521.0,Juan Emmanuel Culio,42.92004,-0.7045828,3.0,High Pass,"[70.6, 25.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.297
e56c9c2f-143e-40cf-b78c-5ed3a00dc2d1,12,1,00:00:07.657,0,7,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['5ca428dd-bf32-4cef-b134-881a83323c98'],"[69.8, 26.5]",27521.0,Juan Emmanuel Culio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.657
2fa79f89-0316-45c8-ad7d-f135ccbc3814,13,1,00:00:07.657,0,7,2,2.496136,30,Pass,208,Las Palmas,9,From Kick Off,215,Athletic Club,,,"['416da56a-82f9-4749-b809-4ab22068f646', '5ca428dd-bf32-4cef-b134-881a83323c98', 'b309da27-b00c-46ee-b841-88eb272ada12']","[49.5, 55.1]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6391.0,Raúl García Escudero,30.1,0.0,3.0,High Pass,"[79.6, 55.1]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.657
416da56a-82f9-4749-b809-4ab22068f646,14,1,00:00:10.153,0,10,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,215,Athletic Club,,,['2fa79f89-0316-45c8-ad7d-f135ccbc3814'],"[75.8, 55.3]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.153
b309da27-b00c-46ee-b841-88eb272ada12,15,1,00:00:10.153,0,10,2,2.264188,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['2fa79f89-0316-45c8-ad7d-f135ccbc3814', '475d30b3-e044-4886-844e-06c68a71992f']","[40.5, 25.0]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,6932.0,Dani Castellano Betancor,16.614752,-0.9694389,2.0,Low Pass,"[49.9, 11.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.153
475d30b3-e044-4886-844e-06c68a71992f,16,1,00:00:12.417,0,12,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['b309da27-b00c-46ee-b841-88eb272ada12'],"[49.9, 11.3]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.417
5bb00294-0f5a-4508-a0fc-f772ab50ca14,17,1,00:00:12.417,0,12,2,0.179441,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['2735a250-ba09-49e0-98c9-f0e1a5b3e126', '475d30b3-e044-4886-844e-06c68a71992f', '8b560e5f-bdda-490e-a74f-ed45b0b460fa']","[49.9, 11.3]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[51.2, 9.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.417
8b560e5f-bdda-490e-a74f-ed45b0b460fa,18,1,00:00:12.546,0,12,2,0.064073,17,Pressure,208,Las Palmas,9,From Kick Off,215,Athletic Club,,,"['2735a250-ba09-49e0-98c9-f0e1a5b3e126', '5bb00294-0f5a-4508-a0fc-f772ab50ca14']","[68.3, 67.1]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.546
2735a250-ba09-49e0-98c9-f0e1a5b3e126,19,1,00:00:12.597,0,12,2,0.494139,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['8b560e5f-bdda-490e-a74f-ed45b0b460fa', 'bef35f0c-f3a4-4b24-9101-0c9e2e579074']","[51.2, 9.8]",6932.0,Dani Castellano Betancor,6.0,Left Back,10755.0,Jonathan Viera Ramos,13.313527,-0.32887632,1.0,Ground Pass,"[63.8, 5.5]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.597
bef35f0c-f3a4-4b24-9101-0c9e2e579074,20,1,00:00:13.091,0,13,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['2735a250-ba09-49e0-98c9-f0e1a5b3e126'],"[63.8, 5.5]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.091
2bdfcc6b-29f3-4c67-a163-938e658812d4,21,1,00:00:13.091,0,13,2,0.239435,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['7ee7011c-91d5-4657-b7e1-9cc0f2b10d30', 'bef35f0c-f3a4-4b24-9101-0c9e2e579074']","[63.8, 5.5]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,"[64.2, 4.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.091
7ee7011c-91d5-4657-b7e1-9cc0f2b10d30,22,1,00:00:13.330,0,13,2,0.752724,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['c1608e73-721a-4275-a327-9aed50a723f5'],"[64.2, 4.9]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,6932.0,Dani Castellano Betancor,11.869709,2.2547476,2.0,Low Pass,"[56.7, 14.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.33
c1608e73-721a-4275-a327-9aed50a723f5,23,1,00:00:14.083,0,14,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['7ee7011c-91d5-4657-b7e1-9cc0f2b10d30'],"[56.7, 14.1]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.083
f3e371c2-86d2-4545-b06f-4d96c7b593f6,24,1,00:00:14.083,0,14,2,0.418351,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['8e91de5e-61b7-42b6-9eba-caef5397be55', 'c1608e73-721a-4275-a327-9aed50a723f5', 'ee43b22f-ae11-4dc9-b33d-c3ed2582431b']","[56.7, 14.1]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[56.9, 13.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.083
8e91de5e-61b7-42b6-9eba-caef5397be55,25,1,00:00:14.408,0,14,2,0.066631,17,Pressure,208,Las Palmas,9,From Kick Off,215,Athletic Club,,,['f3e371c2-86d2-4545-b06f-4d96c7b593f6'],"[60.6, 64.7]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.408
ee43b22f-ae11-4dc9-b33d-c3ed2582431b,26,1,00:00:14.502,0,14,2,1.182736,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['13c46e05-8afd-44d2-bbab-bee230677367', '3a4494f6-43f4-43bf-9441-28b9ca350bcd']","[56.9, 13.9]",6932.0,Dani Castellano Betancor,6.0,Left Back,27521.0,Juan Emmanuel Culio,14.425672,1.7028898,1.0,Ground Pass,"[55.0, 28.2]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.502
13c46e05-8afd-44d2-bbab-bee230677367,27,1,00:00:15.684,0,15,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['ee43b22f-ae11-4dc9-b33d-c3ed2582431b'],"[58.2, 21.8]",27521.0,Juan Emmanuel Culio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.684
3a4494f6-43f4-43bf-9441-28b9ca350bcd,28,1,00:00:15.684,0,15,3,0.995284,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['69050cf2-ef4a-4fc9-b36c-81025aedeb00', 'ee43b22f-ae11-4dc9-b33d-c3ed2582431b']","[65.1, 51.9]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6656.0,Mikel Rico Moreno,9.062009,2.756988,1.0,Ground Pass,"[56.7, 55.3]",40.0,Right Foot,64.0,Interception,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.684
69050cf2-ef4a-4fc9-b36c-81025aedeb00,29,1,00:00:16.680,0,16,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['3a4494f6-43f4-43bf-9441-28b9ca350bcd'],"[56.7, 55.3]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.68
7654e76c-faf2-46cb-8aef-9bcb10164e8c,30,1,00:00:16.680,0,16,3,1.250963,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1a6214b4-3c7b-4aae-b8c7-dd7724782384', '625d3b24-98d6-41b8-8321-6424739e1623', '69050cf2-ef4a-4fc9-b36c-81025aedeb00']","[56.7, 55.3]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,,,,,,,,,,,,"[57.8, 62.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.68
625d3b24-98d6-41b8-8321-6424739e1623,31,1,00:00:16.737,0,16,3,0.426999,17,Pressure,215,Athletic Club,1,Regular Play,208,Las Palmas,,,['7654e76c-faf2-46cb-8aef-9bcb10164e8c'],"[63.1, 27.3]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.737
1a6214b4-3c7b-4aae-b8c7-dd7724782384,32,1,00:00:17.931,0,17,3,1.184653,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['70439af8-67fb-4de4-8d06-cc44bd228649'],"[57.8, 62.6]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,6788.0,Xabier Etxeita Gorritxategi,17.902514,-2.8410404,1.0,Ground Pass,"[40.7, 57.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.931
70439af8-67fb-4de4-8d06-cc44bd228649,33,1,00:00:19.115,0,19,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['1a6214b4-3c7b-4aae-b8c7-dd7724782384'],"[40.7, 57.3]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.115
51aaf062-0812-4aff-aa88-f386ecbc518c,34,1,00:00:19.115,0,19,3,3.352792,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['70439af8-67fb-4de4-8d06-cc44bd228649', 'c49f6b18-cca0-4979-9e24-f187a48e0e0f']","[40.7, 57.3]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,"[41.8, 57.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.115
c49f6b18-cca0-4979-9e24-f187a48e0e0f,35,1,00:00:22.468,0,22,3,1.23296,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['6710be62-4ac8-4fc2-a055-f4d6171c8677'],"[41.8, 57.5]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,6649.0,Óscar de Marcos Arana,18.071247,1.2087873,1.0,Ground Pass,"[48.2, 74.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.468
6710be62-4ac8-4fc2-a055-f4d6171c8677,36,1,00:00:23.701,0,23,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['c49f6b18-cca0-4979-9e24-f187a48e0e0f'],"[48.2, 74.4]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.701
863728c1-d6cd-4df3-b54b-0bf3bcfbe612,37,1,00:00:23.701,0,23,3,0.852677,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['6710be62-4ac8-4fc2-a055-f4d6171c8677', 'ac14034a-b6df-4f6c-83a8-40a24b505675', 'f797d572-4f02-4282-9aa5-4e4bc5c74619']","[48.2, 74.4]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[48.2, 74.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.701
f797d572-4f02-4282-9aa5-4e4bc5c74619,38,1,00:00:24.074,0,24,3,0.823377,17,Pressure,215,Athletic Club,1,Regular Play,208,Las Palmas,,,"['863728c1-d6cd-4df3-b54b-0bf3bcfbe612', 'ac14034a-b6df-4f6c-83a8-40a24b505675']","[69.6, 8.9]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.074
ac14034a-b6df-4f6c-83a8-40a24b505675,39,1,00:00:24.554,0,24,3,1.451932,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['e6fdf3d8-b54f-4129-81b2-efe3a84b3180', 'f797d572-4f02-4282-9aa5-4e4bc5c74619']","[48.2, 74.2]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6788.0,Xabier Etxeita Gorritxategi,23.110603,-2.1840036,1.0,Ground Pass,"[34.9, 55.3]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.554
