id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_aerial_won,counterpress,block_offensive,out,clearance_left_foot,clearance_aerial_won,clearance_head,foul_won_defensive,off_camera,pass_switch,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_straight,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,miscontrol_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_outswinging,pass_inswinging,ball_recovery_recovery_failure,shot_first_time,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,block_save_block,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,pass_miscommunication,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_deflected,timestamp_seconds
1c76958f-f4f7-4326-a83b-c3c93b7e08b7,709,1,00:24:56.210,24,56,59,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['147437a0-fc4a-4cd2-973c-be8dbca606ec', 'a5c09b38-d73b-44cb-891d-c890dc23048b']","[58.0, 43.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.21
c3b77f4d-3cef-47e8-9411-9142e9a10d2b,710,1,00:24:56.210,24,56,59,1.277518,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['3026b551-a448-4cea-9933-c8d9f8db92a9', 'a5c09b38-d73b-44cb-891d-c890dc23048b']","[56.8, 44.9]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6396.0,Beñat Etxebarria Urkiaga,9.848858,-2.9163158,1.0,Ground Pass,"[47.2, 42.7]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.21
3026b551-a448-4cea-9933-c8d9f8db92a9,711,1,00:24:57.488,24,57,59,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['c3b77f4d-3cef-47e8-9411-9142e9a10d2b'],"[47.2, 42.7]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.488
f45fbdeb-b4d6-46c6-9dc2-e3960aa37e89,712,1,00:24:57.488,24,57,59,0.021947,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['3026b551-a448-4cea-9933-c8d9f8db92a9', '6c746db8-b69e-4c45-9e80-c04c8ef97669']","[47.2, 42.7]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[46.8, 42.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.488
6c746db8-b69e-4c45-9e80-c04c8ef97669,713,1,00:24:57.510,24,57,59,2.712828,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['4022261e-735c-44c7-a5b8-fe136c74032b', 'bcec9e41-3bae-45df-a79a-84087504e788']","[46.8, 42.7]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6390.0,Markel Susaeta Laskurain,45.776524,-0.35007745,3.0,High Pass,"[89.8, 27.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.51
bcec9e41-3bae-45df-a79a-84087504e788,714,1,00:25:00.223,25,0,59,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['6c746db8-b69e-4c45-9e80-c04c8ef97669'],"[86.0, 27.4]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.223
4022261e-735c-44c7-a5b8-fe136c74032b,715,1,00:25:00.223,25,0,60,4.234129,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['2bf055da-b640-4dbb-ae98-a0781c4506f4', '6c746db8-b69e-4c45-9e80-c04c8ef97669']","[30.3, 53.1]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,8697.0,Andrés Eduardo Fernández Moreno,15.845504,3.0657887,2.0,Low Pass,"[14.5, 54.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.223
2bf055da-b640-4dbb-ae98-a0781c4506f4,716,1,00:25:04.457,25,4,60,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['4022261e-735c-44c7-a5b8-fe136c74032b'],"[14.5, 54.3]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.457
cce5a8be-45da-4f90-afb7-bb293ba3629f,717,1,00:25:04.457,25,4,60,7.767252,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['01ee9848-1751-4259-a865-fb18239b05d1', '2bf055da-b640-4dbb-ae98-a0781c4506f4', '37d12d16-6773-49a5-9105-83603cb91fdd']","[14.5, 54.3]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[5.4, 55.9]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.457
37d12d16-6773-49a5-9105-83603cb91fdd,718,1,00:25:08.838,25,8,60,0.717158,17,Pressure,1049,Granada,1,Regular Play,215,Athletic Club,,,['cce5a8be-45da-4f90-afb7-bb293ba3629f'],"[108.7, 20.2]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.838
