id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_head,out,clearance_right_foot,duel_type_id,duel_type_name,pass_aerial_won,foul_committed_offensive,foul_won_defensive,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,clearance_aerial_won,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_no_touch,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,clearance_left_foot,pass_cross,pass_cut_back,miscontrol_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_straight,shot_first_time,pass_outswinging,foul_won_advantage,shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_shot_saved_off_target,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,pass_goal_assist,pass_inswinging,shot_saved_to_post,goalkeeper_shot_saved_to_post,dribble_nutmeg,shot_open_goal,50_50_outcome_id,50_50_outcome_name,dribble_overrun,ball_recovery_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,block_offensive,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
2c98f603-eff0-4756-9134-627eddac0caf,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,322,Eibar,4231.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 26764, 'name': 'Jon Ansotegi Gorostola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 24508, 'name': 'Manuel Castellano Castro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 16}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3c9c5914-cc50-43b5-81db-0216dbd5179e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,221,Levante UD,442.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 27480, 'name': 'Lucas Alfonso Orbán Alegre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 27123, 'name': 'Jordi Xumetra Feliu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8661b36b-1ace-49f2-a4ae-ed559ffec5ce,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['950c2579-1ee5-4528-aa00-a24a5a7dc36f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
950c2579-1ee5-4528-aa00-a24a5a7dc36f,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,221,Levante UD,,,['8661b36b-1ace-49f2-a4ae-ed559ffec5ce'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b8e07244-89ea-4e35-ab2e-c457ab02cafc,5,1,00:00:00.901,0,0,2,0.940167,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['4b4a9a4a-319f-478c-add0-943997453283'],True,"[61.0, 40.1]",6566.0,Borja González Tomás,23.0,Center Forward,6775.0,Daniel García Carrillo,16.223747,-3.0180023,1.0,Ground Pass,"[44.9, 38.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901
4b4a9a4a-319f-478c-add0-943997453283,6,1,00:00:01.841,0,1,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['b8e07244-89ea-4e35-ab2e-c457ab02cafc'],,"[44.9, 38.1]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.841
7c44c9c8-4138-4660-9dc0-26fd301ab637,7,1,00:00:01.926,0,1,2,1.999431,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['feae2b41-293e-4683-a5de-fbd9133b94e3'],,"[46.2, 38.6]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,24508.0,Manuel Castellano Castro,25.056934,-1.8002874,1.0,Ground Pass,"[40.5, 14.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.926
feae2b41-293e-4683-a5de-fbd9133b94e3,8,1,00:00:03.925,0,3,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['7c44c9c8-4138-4660-9dc0-26fd301ab637'],,"[40.5, 14.2]",24508.0,Manuel Castellano Castro,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.925
41914612-7ba0-4f2f-be35-a286e764c597,9,1,00:00:03.925,0,3,2,0.835717,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['18c4f7ab-ea86-4f39-a2a7-1a97d6386329', 'feae2b41-293e-4683-a5de-fbd9133b94e3']",,"[40.5, 14.2]",24508.0,Manuel Castellano Castro,6.0,Left Back,,,,,,,,,,,,"[40.0, 13.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.925
18c4f7ab-ea86-4f39-a2a7-1a97d6386329,10,1,00:00:04.761,0,4,2,2.96791,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['5d2e3cda-cbc2-420b-96f8-a33c306ae9de'],,"[40.0, 13.6]",24508.0,Manuel Castellano Castro,6.0,Left Back,10763.0,Asier Riesgo Unamuno,40.03124,2.3773928,1.0,Ground Pass,"[11.1, 41.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.761
5d2e3cda-cbc2-420b-96f8-a33c306ae9de,11,1,00:00:07.729,0,7,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['18c4f7ab-ea86-4f39-a2a7-1a97d6386329'],,"[11.1, 41.3]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.729
6cc54779-f92d-4cb4-9d88-cc480a6fd797,12,1,00:00:07.729,0,7,2,0.08,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['5d2e3cda-cbc2-420b-96f8-a33c306ae9de', '78505122-12ab-432b-a188-ca0ebd71c3ea']",,"[11.1, 41.3]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,"[11.1, 43.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.729
78505122-12ab-432b-a188-ca0ebd71c3ea,13,1,00:00:07.809,0,7,2,3.526834,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['c55aee44-84dd-47f5-b339-69c93f23b101'],,"[11.1, 43.6]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,55.481167,0.054098785,3.0,High Pass,"[66.5, 46.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.809
c55aee44-84dd-47f5-b339-69c93f23b101,14,1,00:00:11.336,0,11,2,0.0,9,Clearance,322,Eibar,9,From Kick Off,221,Levante UD,,,['78505122-12ab-432b-a188-ca0ebd71c3ea'],,"[53.6, 33.5]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.336
4fbd214d-e574-4c20-8918-971403705c10,15,1,00:00:13.526,0,13,2,1.446911,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['116212a2-da8d-492d-b1c9-92b37941744c'],,"[44.3, 51.8]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,22.78618,-0.15865526,3.0,High Pass,"[66.8, 48.2]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.526
116212a2-da8d-492d-b1c9-92b37941744c,16,1,00:00:14.973,0,14,2,0.0,9,Clearance,322,Eibar,9,From Kick Off,221,Levante UD,,,['4fbd214d-e574-4c20-8918-971403705c10'],,"[53.3, 31.9]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,True,40.0,Right Foot,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.973
fcf54bac-72b9-4be7-99a6-366b4ed2752d,17,1,00:00:31.158,0,31,3,1.831277,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['564454a0-f728-4461-bbf3-e4ac6359fb2e'],,"[31.9, 0.1]",24508.0,Manuel Castellano Castro,6.0,Left Back,6566.0,Borja González Tomás,36.857155,0.35178444,3.0,High Pass,"[66.5, 12.8]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.158
564454a0-f728-4461-bbf3-e4ac6359fb2e,18,1,00:00:32.990,0,32,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['fcf54bac-72b9-4be7-99a6-366b4ed2752d'],,"[66.5, 12.8]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.99
470011af-6149-4055-ad89-be535da3018e,19,1,00:00:33.030,0,33,3,1.72319,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['74cea274-cf6c-406e-b0ae-53f8e7bf5b5a'],,"[67.2, 13.9]",6566.0,Borja González Tomás,23.0,Center Forward,,,17.819653,0.7933345,2.0,Low Pass,"[79.7, 26.6]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.03
74cea274-cf6c-406e-b0ae-53f8e7bf5b5a,20,1,00:00:34.753,0,34,4,2.827927,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['470011af-6149-4055-ad89-be535da3018e', '8813eec0-049c-4d31-9d40-fa66712e3c56']",,"[40.4, 53.5]",6647.0,Zouhair Feddal,5.0,Left Center Back,23843.0,Diego Mariño Villar,28.572714,-2.9798963,1.0,Ground Pass,"[12.2, 48.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.753
8813eec0-049c-4d31-9d40-fa66712e3c56,21,1,00:00:37.581,0,37,4,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['74cea274-cf6c-406e-b0ae-53f8e7bf5b5a'],,"[12.2, 48.9]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.581
ae7ced10-3af4-4ed5-b7a2-d54e40c2925e,22,1,00:00:37.581,0,37,4,7.094279,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['02ce5923-9fd8-474e-9452-7de9ea76810d', '8813eec0-049c-4d31-9d40-fa66712e3c56']",,"[12.2, 48.9]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,"[14.5, 49.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.581
02ce5923-9fd8-474e-9452-7de9ea76810d,23,1,00:00:44.675,0,44,4,2.567533,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['63cbd221-8119-4210-84cc-4ae6ef3f5ec1'],,"[14.5, 49.7]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,6647.0,Zouhair Feddal,29.241238,-1.3780956,1.0,Ground Pass,"[20.1, 21.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.675
63cbd221-8119-4210-84cc-4ae6ef3f5ec1,24,1,00:00:47.243,0,47,4,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['02ce5923-9fd8-474e-9452-7de9ea76810d'],,"[20.1, 21.0]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.243
e0356e27-9524-477f-b700-98de9ef36fe5,25,1,00:00:47.243,0,47,4,4.107399,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['63cbd221-8119-4210-84cc-4ae6ef3f5ec1', 'd2a33583-a4fe-46b8-a204-36ef3d13ceea']",,"[20.1, 21.0]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[36.6, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.243
d2a33583-a4fe-46b8-a204-36ef3d13ceea,26,1,00:00:51.350,0,51,4,2.689972,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['ea4ae24f-9693-4fd5-aa44-fcd9f124df9d'],,"[36.6, 4.2]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,59.471844,0.34834003,3.0,High Pass,"[92.5, 24.5]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.35
ea4ae24f-9693-4fd5-aa44-fcd9f124df9d,27,1,00:00:54.040,0,54,5,1.162522,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['d2a33583-a4fe-46b8-a204-36ef3d13ceea', 'ebfc48d0-d0a0-4fc9-977a-bdb38d0fcfda']",,"[27.6, 55.6]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6557.0,Adrián González Morales,15.686937,-0.3378782,3.0,High Pass,"[42.4, 50.4]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.04
ebfc48d0-d0a0-4fc9-977a-bdb38d0fcfda,28,1,00:00:55.203,0,55,5,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['ea4ae24f-9693-4fd5-aa44-fcd9f124df9d'],,"[42.4, 50.4]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.203
1a1a870e-0b39-4ac7-a374-52cdb48f155d,29,1,00:00:55.203,0,55,5,1.951842,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['f901b7a7-f259-4c92-a1e8-49316a6546e0'],,"[41.9, 50.9]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,13.776793,-0.23441568,3.0,High Pass,"[55.3, 47.7]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.203
f901b7a7-f259-4c92-a1e8-49316a6546e0,30,1,00:00:57.154,0,57,5,2.868812,30,Pass,322,Eibar,1,Regular Play,221,Levante UD,,,"['1a1a870e-0b39-4ac7-a374-52cdb48f155d', 'c1b048d6-99a5-485e-aa41-b0788581dec1']",,"[64.8, 32.4]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,25.300198,0.3342499,3.0,High Pass,"[88.7, 40.7]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.154
c1b048d6-99a5-485e-aa41-b0788581dec1,31,1,00:01:00.023,1,0,5,2.484663,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['9d7565b4-2400-425f-b7ef-bed310af4063', 'f901b7a7-f259-4c92-a1e8-49316a6546e0']",,"[31.4, 39.4]",26764.0,Jon Ansotegi Gorostola,5.0,Left Center Back,24508.0,Manuel Castellano Castro,13.917615,-1.2263224,3.0,High Pass,"[36.1, 26.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.023
9d7565b4-2400-425f-b7ef-bed310af4063,32,1,00:01:02.508,1,2,5,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['c1b048d6-99a5-485e-aa41-b0788581dec1'],,"[36.1, 26.3]",24508.0,Manuel Castellano Castro,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.508
2746d7ab-81d3-4043-82b6-bedc65aacef0,33,1,00:01:02.508,1,2,5,0.0,4,Duel,322,Eibar,1,Regular Play,221,Levante UD,,,['d0829ca5-d262-4db1-b42b-4f7c22485619'],,"[84.2, 53.8]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.508
d0829ca5-d262-4db1-b42b-4f7c22485619,34,1,00:01:02.508,1,2,5,1.880156,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['2746d7ab-81d3-4043-82b6-bedc65aacef0', 'c1148bdd-1a84-414c-b26b-156d2082b3c1']",,"[35.9, 26.3]",24508.0,Manuel Castellano Castro,6.0,Left Back,6712.0,Gonzalo Escalante,10.673331,1.3439975,3.0,High Pass,"[38.3, 36.7]",,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.508
c1148bdd-1a84-414c-b26b-156d2082b3c1,35,1,00:01:04.388,1,4,5,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['d0829ca5-d262-4db1-b42b-4f7c22485619'],,"[38.3, 36.7]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.388
f4633c43-5ecd-4550-a089-03ad041a201d,36,1,00:01:04.388,1,4,5,0.734057,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['2dabdd45-5035-4b22-b58c-3a6df4a0f2b5', 'a9c84f54-5f6b-4a16-a81b-44403974a75a', 'c1148bdd-1a84-414c-b26b-156d2082b3c1']",,"[38.3, 36.7]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,"[38.9, 35.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.388
a9c84f54-5f6b-4a16-a81b-44403974a75a,37,1,00:01:04.605,1,4,5,0.837941,17,Pressure,322,Eibar,1,Regular Play,221,Levante UD,,,"['2dabdd45-5035-4b22-b58c-3a6df4a0f2b5', 'f4633c43-5ecd-4550-a089-03ad041a201d']",,"[82.9, 42.6]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.605
2dabdd45-5035-4b22-b58c-3a6df4a0f2b5,38,1,00:01:05.122,1,5,5,1.807336,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['3415ed1c-1de0-46da-a3a3-52698cfb8d83', 'a9c84f54-5f6b-4a16-a81b-44403974a75a']",,"[38.9, 35.8]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,5687.0,Takashi Inui,32.07647,-1.0806556,3.0,High Pass,"[54.0, 7.5]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.122
3415ed1c-1de0-46da-a3a3-52698cfb8d83,39,1,00:01:06.929,1,6,5,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['2dabdd45-5035-4b22-b58c-3a6df4a0f2b5'],,"[54.0, 7.5]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.929
