id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,counterpress,pass_cross,pass_cut_back,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,clearance_head,clearance_aerial_won,miscontrol_aerial_won,foul_won_defensive,pass_miscommunication,foul_committed_type_id,foul_committed_type_name,shot_first_time,pass_inswinging,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,dribble_nutmeg,shot_one_on_one,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,block_offensive,shot_open_goal,shot_redirect,pass_goal_assist,shot_deflected,block_deflection,timestamp_seconds
a55d3ce5-5aea-46b3-9383-c5fd52a1ed31,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7df61b51-7333-423b-9cd3-ae04c787ace9,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,221,Levante UD,433.0,"[{'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d566a65d-f74c-4503-b5b6-05b57ff79879,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,221,Levante UD,,,['393c522c-13e2-47b8-b5c4-176a631354d9'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
393c522c-13e2-47b8-b5c4-176a631354d9,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,207,Valencia,,,['d566a65d-f74c-4503-b5b6-05b57ff79879'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e7774b18-1cb5-4343-ac08-ad026ef9063a,5,1,00:00:00.852,0,0,2,2.431973,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['aa792be1-3cd3-42ea-b38a-f83e69794085'],True,"[60.0, 40.0]",6684.0,Roger Martí Salvador,23.0,Center Forward,26023.0,Juan Francisco García García,28.622543,-2.6701326,1.0,Ground Pass,"[34.5, 27.0]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852
aa792be1-3cd3-42ea-b38a-f83e69794085,6,1,00:00:03.284,0,3,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['e7774b18-1cb5-4343-ac08-ad026ef9063a'],,"[34.5, 27.0]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.284
304b3866-93fb-4b46-9f8e-2353ca3f5683,7,1,00:00:04.443,0,4,2,0.950962,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['5ed897e4-63b7-4b1f-8498-b889e5603a57'],,"[35.9, 25.8]",26023.0,Juan Francisco García García,5.0,Left Center Back,26012.0,David Navarro Pedrós,18.7,1.5707964,1.0,Ground Pass,"[35.9, 44.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.443
5ed897e4-63b7-4b1f-8498-b889e5603a57,8,1,00:00:05.394,0,5,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['304b3866-93fb-4b46-9f8e-2353ca3f5683'],,"[35.9, 44.5]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.394
07e52559-f349-4d98-bb0e-12e4920c8642,9,1,00:00:05.394,0,5,2,0.02855,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['5ed897e4-63b7-4b1f-8498-b889e5603a57', '65f94a3d-bb35-4635-a94e-5fce2cfeca28']",,"[35.9, 44.5]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,"[36.4, 44.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.394
65f94a3d-bb35-4635-a94e-5fce2cfeca28,10,1,00:00:05.423,0,5,2,1.364994,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['17a8ddbb-dfd8-4cea-ad7e-45212689785a'],,"[36.4, 44.7]",26012.0,David Navarro Pedrós,3.0,Right Center Back,26023.0,Juan Francisco García García,17.713837,-1.531269,1.0,Ground Pass,"[37.1, 27.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.423
17a8ddbb-dfd8-4cea-ad7e-45212689785a,11,1,00:00:06.788,0,6,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['65f94a3d-bb35-4635-a94e-5fce2cfeca28'],,"[37.1, 27.0]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.788
99f2f588-1aa4-43af-b23b-8f6c22ca8e38,12,1,00:00:06.788,0,6,2,3.665716,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['17a8ddbb-dfd8-4cea-ad7e-45212689785a', '996699d6-2a81-461e-91d4-1ae3eb296c23']",,"[37.1, 27.0]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,"[50.3, 14.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.788
996699d6-2a81-461e-91d4-1ae3eb296c23,13,1,00:00:10.454,0,10,2,1.654453,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['0062fe13-bde2-4c29-804d-95f5648522ed', 'f37b134e-b0f8-4117-9db6-c3c8492bb3e3']",,"[50.3, 14.0]",26023.0,Juan Francisco García García,5.0,Left Center Back,23943.0,Rubén García Santos,27.8,0.0,3.0,High Pass,"[78.1, 14.0]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.454
f37b134e-b0f8-4117-9db6-c3c8492bb3e3,14,1,00:00:12.108,0,12,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['996699d6-2a81-461e-91d4-1ae3eb296c23'],,"[85.5, 13.3]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.108
0062fe13-bde2-4c29-804d-95f5648522ed,15,1,00:00:12.108,0,12,2,2.769073,30,Pass,221,Levante UD,9,From Kick Off,207,Valencia,,,"['996699d6-2a81-461e-91d4-1ae3eb296c23', 'c897f6dc-430f-4050-803d-0e5b0db3f9c9', 'd2968433-941d-4b2d-b5fb-ab6e243feecc']",,"[42.0, 66.1]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,10802.0,André Filipe Tavares Gomes,21.593517,-0.2719384,3.0,High Pass,"[62.8, 60.3]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.108
d2968433-941d-4b2d-b5fb-ab6e243feecc,16,1,00:00:14.877,0,14,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,207,Valencia,,,['0062fe13-bde2-4c29-804d-95f5648522ed'],,"[58.3, 60.1]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.877
95701364-d322-49c7-9305-ca4feecc19b6,17,1,00:00:14.877,0,14,2,0.0,4,Duel,221,Levante UD,9,From Kick Off,207,Valencia,,,['c897f6dc-430f-4050-803d-0e5b0db3f9c9'],,"[62.8, 60.3]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.877
c897f6dc-430f-4050-803d-0e5b0db3f9c9,18,1,00:00:14.877,0,14,2,1.86118,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['0062fe13-bde2-4c29-804d-95f5648522ed', '507bb0fc-8e45-4264-9281-7a2cb53c4e63', '95701364-d322-49c7-9305-ca4feecc19b6']",,"[57.3, 19.8]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,6.747592,-0.69094324,3.0,High Pass,"[62.5, 15.5]",66.0,Recovery,,,,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.877
f5257727-8802-49b8-8a24-73768c3fafe5,19,1,00:00:16.384,0,16,2,1.631658,17,Pressure,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['0c15fc3b-6c45-42fd-872e-723b4b3b748c', '507bb0fc-8e45-4264-9281-7a2cb53c4e63']",,"[63.3, 15.5]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.384
507bb0fc-8e45-4264-9281-7a2cb53c4e63,20,1,00:00:16.738,0,16,2,0.0,2,Ball Recovery,221,Levante UD,9,From Kick Off,207,Valencia,,,"['c897f6dc-430f-4050-803d-0e5b0db3f9c9', 'f5257727-8802-49b8-8a24-73768c3fafe5']",,"[57.6, 64.6]",5741.0,Enzo Nicolás Pérez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.738
0c15fc3b-6c45-42fd-872e-723b4b3b748c,21,1,00:00:17.778,0,17,3,0.730194,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['c5881c51-9c85-4637-953f-edb6cf291516', 'f5257727-8802-49b8-8a24-73768c3fafe5']",,"[57.4, 57.7]",18724.0,Sofiane Feghouli,17.0,Right Wing,27482.0,Aderllan Leandro de Jesus Santos,3.992493,-2.7564352,1.0,Ground Pass,"[53.7, 56.2]",66.0,Recovery,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.778
c5881c51-9c85-4637-953f-edb6cf291516,22,1,00:00:18.508,0,18,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['0c15fc3b-6c45-42fd-872e-723b4b3b748c'],,"[53.7, 56.2]",27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.508
444f5a9f-2dd8-4147-b622-cf009e473f6c,23,1,00:00:18.508,0,18,3,0.059931,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['1de63311-3e34-4a02-9a2c-8cdca04a844b', 'c5881c51-9c85-4637-953f-edb6cf291516']",,"[53.7, 56.2]",27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,,,,,,,,,,,,"[53.7, 56.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.508
1de63311-3e34-4a02-9a2c-8cdca04a844b,24,1,00:00:18.568,0,18,3,1.001397,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['353124de-e968-4a99-b49b-312027d6f2ae'],,"[53.7, 56.2]",27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,6402.0,Francisco Alcácer García,16.1722,-0.7066142,1.0,Ground Pass,"[66.0, 45.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.568
353124de-e968-4a99-b49b-312027d6f2ae,25,1,00:00:19.569,0,19,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['1de63311-3e34-4a02-9a2c-8cdca04a844b'],,"[66.0, 45.7]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.569
9101fbed-52d3-4966-8c74-7bf11565a890,26,1,00:00:19.569,0,19,3,0.61759,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['353124de-e968-4a99-b49b-312027d6f2ae', '7530b4b8-3bc6-4ba6-a7af-07c744c92abc', 'a43b3861-378b-45d2-9fe1-d69f046d3351']",,"[66.0, 45.7]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,"[65.2, 44.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.569
7530b4b8-3bc6-4ba6-a7af-07c744c92abc,27,1,00:00:19.655,0,19,3,0.467637,17,Pressure,207,Valencia,1,Regular Play,221,Levante UD,,,['9101fbed-52d3-4966-8c74-7bf11565a890'],,"[57.9, 34.4]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.655
a43b3861-378b-45d2-9fe1-d69f046d3351,28,1,00:00:20.187,0,20,3,0.540978,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['140336c2-9205-4309-a55b-1b9c958c4b63'],,"[65.2, 44.0]",6402.0,Francisco Alcácer García,23.0,Center Forward,6763.0,Pablo Daniel Piatti,7.1561165,-0.9944211,1.0,Ground Pass,"[69.1, 38.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.187
140336c2-9205-4309-a55b-1b9c958c4b63,29,1,00:00:20.728,0,20,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['a43b3861-378b-45d2-9fe1-d69f046d3351'],,"[69.1, 38.0]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.728
a7162e6f-92b0-4626-845c-defd936b8456,30,1,00:00:20.728,0,20,3,0.896599,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['140336c2-9205-4309-a55b-1b9c958c4b63', '296f5d1e-0a3a-488e-a76f-aa426d80e6f7', '99e64649-505d-48e9-aa0c-268c3724e263']",,"[69.1, 38.0]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,"[68.8, 37.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.728
296f5d1e-0a3a-488e-a76f-aa426d80e6f7,31,1,00:00:20.917,0,20,3,0.716079,17,Pressure,207,Valencia,1,Regular Play,221,Levante UD,,,"['99e64649-505d-48e9-aa0c-268c3724e263', 'a7162e6f-92b0-4626-845c-defd936b8456']",,"[52.9, 41.4]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.917
99e64649-505d-48e9-aa0c-268c3724e263,32,1,00:00:21.624,0,21,3,1.137514,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['296f5d1e-0a3a-488e-a76f-aa426d80e6f7', 'e2da3434-ee17-44d8-be0c-014605419498']",,"[68.8, 37.5]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,6402.0,Francisco Alcácer García,5.2239833,-1.4749372,1.0,Ground Pass,"[69.3, 32.3]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.624
e2da3434-ee17-44d8-be0c-014605419498,33,1,00:00:22.762,0,22,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['99e64649-505d-48e9-aa0c-268c3724e263'],,"[69.3, 32.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.762
e6d9657f-bb1c-47d0-a048-e4f1c38a1375,34,1,00:00:22.762,0,22,3,0.078582,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['4b71c730-5019-4551-8241-ffb4cf56de71', 'e2da3434-ee17-44d8-be0c-014605419498']",,"[69.3, 32.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,"[68.8, 33.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.762
4b71c730-5019-4551-8241-ffb4cf56de71,35,1,00:00:22.841,0,22,3,2.302765,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['3b1d864d-2016-44e6-9518-aac5309fdc84'],,"[68.8, 33.4]",6402.0,Francisco Alcácer García,23.0,Center Forward,6596.0,José Luis Gayà Peña,33.095318,-0.79821795,1.0,Ground Pass,"[91.9, 9.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.841
3b1d864d-2016-44e6-9518-aac5309fdc84,36,1,00:00:25.143,0,25,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['4b71c730-5019-4551-8241-ffb4cf56de71'],,"[91.9, 9.7]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.143
00122329-2ece-4348-bb9c-de28f24cd2e6,37,1,00:00:25.143,0,25,3,2.568521,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['3b1d864d-2016-44e6-9518-aac5309fdc84', '54132d92-1704-4b4c-95cf-43cecbaf0156']",,"[91.9, 9.7]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[117.3, 19.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.143
54132d92-1704-4b4c-95cf-43cecbaf0156,38,1,00:00:27.712,0,27,3,0.78053,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['9e32ac2d-a871-4f90-bd93-96e6a49d46d8', 'ea7934da-da20-42be-a465-66f7f5f703b9']",,"[117.3, 19.1]",6596.0,José Luis Gayà Peña,6.0,Left Back,6402.0,Francisco Alcácer García,19.581879,1.9200037,2.0,Low Pass,"[110.6, 37.5]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.712
9e32ac2d-a871-4f90-bd93-96e6a49d46d8,39,1,00:00:28.492,0,28,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['54132d92-1704-4b4c-95cf-43cecbaf0156'],,"[109.6, 36.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.492
ea7934da-da20-42be-a465-66f7f5f703b9,40,1,00:00:28.492,0,28,3,0.0,9,Clearance,207,Valencia,1,Regular Play,221,Levante UD,,,['54132d92-1704-4b4c-95cf-43cecbaf0156'],,"[9.5, 42.6]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,True,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.492
65c12587-dec9-4ce2-b655-0d5ae7615927,41,1,00:00:41.043,0,41,3,0.807395,17,Pressure,207,Valencia,1,Regular Play,221,Levante UD,,,"['0847a3fc-5e07-4314-bb40-91378e54d372', '95b97092-86e9-4c15-b869-c43ffafde4bf', 'e04d7ffc-145f-4167-a55f-df6a392e341c']",,"[9.2, 66.6]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.043
