id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,out,foul_won_defensive,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,block_offensive,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cut_back,dribble_overrun,pass_outswinging,clearance_aerial_won,shot_aerial_won,goalkeeper_punched_out,pass_inswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_goal_assist,shot_one_on_one,block_deflection,shot_open_goal,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,timestamp_seconds
b4094c1b-e511-4823-af71-1508eb57e23a,11,1,00:00:06.479,0,6,2,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['795ddf8f-bca3-437d-a3c7-ba4c280cb0ce'],"[47.0, 71.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479
0f62517e-a798-4750-bdf2-4cc4826dbbfa,12,1,00:00:06.479,0,6,2,2.174167,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['b4094c1b-e511-4823-af71-1508eb57e23a', 'c728c49f-d66d-4843-a3b6-e7e23c487ee1']","[47.0, 71.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,"[49.2, 70.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479
c728c49f-d66d-4843-a3b6-e7e23c487ee1,13,1,00:00:08.653,0,8,2,1.304345,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['17ea2224-b836-4bcd-80c0-8724b003dc4d'],"[49.2, 70.5]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,4498.0,Jean-Sylvain Claude Babin,18.034689,-2.3758,1.0,Ground Pass,"[36.2, 58.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.653
17ea2224-b836-4bcd-80c0-8724b003dc4d,14,1,00:00:09.958,0,9,2,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['c728c49f-d66d-4843-a3b6-e7e23c487ee1'],"[36.2, 58.0]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958
97eaaa75-8cca-4a29-b6ef-716f50c2b4be,15,1,00:00:09.958,0,9,2,0.039999,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['17ea2224-b836-4bcd-80c0-8724b003dc4d', '6f300856-1a38-4bf9-8ab4-763b703347b0']","[36.2, 58.0]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,"[36.2, 58.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958
6f300856-1a38-4bf9-8ab4-763b703347b0,16,1,00:00:09.998,0,9,2,2.915218,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['f959ff33-5c49-4064-ad0f-3332b98f0494'],"[36.2, 58.0]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,27109.0,Youssef El-Arabi,42.081112,-0.092811346,3.0,High Pass,"[78.1, 54.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.998
f959ff33-5c49-4064-ad0f-3332b98f0494,17,1,00:00:12.913,0,12,2,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['6f300856-1a38-4bf9-8ab4-763b703347b0'],"[78.1, 54.1]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.913
7f235cb8-97f7-48ca-b7e1-e1686a35ca79,18,1,00:00:12.913,0,12,2,0.0,4,Duel,1049,Granada,9,From Kick Off,216,Getafe,,,['5d495373-5bfb-402b-bffa-af43a5aa110b'],"[42.0, 26.0]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.913
5d495373-5bfb-402b-bffa-af43a5aa110b,19,1,00:00:12.913,0,12,2,1.28184,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,"['3dcd8c9b-4c1b-403b-9bdb-34766b744b86', '7f235cb8-97f7-48ca-b7e1-e1686a35ca79', 'eed956eb-7ff4-4b72-96c1-2805fc29658e']","[78.1, 54.1]",27109.0,Youssef El-Arabi,23.0,Center Forward,6918.0,Isaac Ajayi Success,14.57738,0.25662538,3.0,High Pass,"[92.2, 57.8]",,,,,,,True,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.913
eed956eb-7ff4-4b72-96c1-2805fc29658e,20,1,00:00:14.195,0,14,2,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['5d495373-5bfb-402b-bffa-af43a5aa110b'],"[90.3, 58.8]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.195
3dcd8c9b-4c1b-403b-9bdb-34766b744b86,21,1,00:00:14.195,0,14,3,2.214537,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['5d495373-5bfb-402b-bffa-af43a5aa110b', 'aaad7b75-7e69-467e-9e8d-00f6b690fe96']","[27.9, 22.3]",27092.0,Abdoul Karim Yoda,6.0,Left Back,6625.0,Vicente Guaita Panadero,19.720295,2.5620286,2.0,Low Pass,"[11.4, 33.1]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.195
aaad7b75-7e69-467e-9e8d-00f6b690fe96,22,1,00:00:16.409,0,16,3,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['3dcd8c9b-4c1b-403b-9bdb-34766b744b86'],"[11.4, 33.1]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.409
f976a007-799f-4eb0-b873-42471210712c,23,1,00:00:16.409,0,16,3,2.688516,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['36d66d78-28f7-496e-883c-b8958b9625c1', 'aaad7b75-7e69-467e-9e8d-00f6b690fe96']","[11.4, 33.1]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,"[13.3, 37.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.409
36d66d78-28f7-496e-883c-b8958b9625c1,24,1,00:00:19.098,0,19,3,2.035152,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['d786aab4-4f8d-4a79-8c9b-f6c39f2f3233'],"[13.3, 37.3]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,27403.0,Santiago Vergini,28.311481,1.3026855,1.0,Ground Pass,"[20.8, 64.6]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.098
d786aab4-4f8d-4a79-8c9b-f6c39f2f3233,25,1,00:00:21.133,0,21,3,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['36d66d78-28f7-496e-883c-b8958b9625c1'],"[20.8, 64.6]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.133
f457f20d-d561-4e49-a8f9-b1ac87871913,26,1,00:00:21.133,0,21,3,5.633078,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['5ffa6c8f-40c7-45dd-8a25-57997c408146', 'd786aab4-4f8d-4a79-8c9b-f6c39f2f3233']","[20.8, 64.6]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,"[40.3, 74.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.133
5ffa6c8f-40c7-45dd-8a25-57997c408146,27,1,00:00:26.766,0,26,3,2.735777,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['4b5baedd-cb59-473e-97bd-b460ff979e61', '83ccdd77-69b2-4f10-8480-7bb20211d26f']","[40.3, 74.3]",27403.0,Santiago Vergini,3.0,Right Center Back,24035.0,Álvaro Vázquez García,56.664364,-0.047667045,3.0,High Pass,"[96.9, 71.6]",,,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.766
83ccdd77-69b2-4f10-8480-7bb20211d26f,28,1,00:00:29.502,0,29,3,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['5ffa6c8f-40c7-45dd-8a25-57997c408146'],"[95.8, 69.9]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.502
4b5baedd-cb59-473e-97bd-b460ff979e61,29,1,00:00:29.502,0,29,3,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,1049,Granada,,,['5ffa6c8f-40c7-45dd-8a25-57997c408146'],"[23.2, 8.5]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.502
135c06bd-f748-4ea0-90c3-3dfce5a18211,30,1,00:00:29.502,0,29,3,0.997042,43,Carry,216,Getafe,1,Regular Play,1049,Granada,,,"['18a0cb49-4a2b-416a-b822-156e0c732467', '4b5baedd-cb59-473e-97bd-b460ff979e61', 'a8d4ff76-4964-492f-9db7-92354ea24af1']","[23.2, 8.5]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,"[22.6, 4.2]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.502
a8d4ff76-4964-492f-9db7-92354ea24af1,31,1,00:00:29.758,0,29,3,0.92275,17,Pressure,216,Getafe,1,Regular Play,216,Getafe,,,"['135c06bd-f748-4ea0-90c3-3dfce5a18211', '18a0cb49-4a2b-416a-b822-156e0c732467']","[93.7, 70.6]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.758
18a0cb49-4a2b-416a-b822-156e0c732467,32,1,00:00:30.499,0,30,3,2.580553,30,Pass,216,Getafe,1,Regular Play,1049,Granada,,,"['32d59491-63fc-4edd-9e5e-0d86c24e68c4', '9277c783-43a2-4c87-9119-7d38c4e21e83', 'a8d4ff76-4964-492f-9db7-92354ea24af1']","[22.6, 4.2]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,25707.0,Francisco Manuel Rico Castro,33.36405,0.45292416,2.0,Low Pass,"[52.6, 18.8]",,,38.0,Left Foot,,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.499
9277c783-43a2-4c87-9119-7d38c4e21e83,33,1,00:00:33.079,0,33,3,,42,Ball Receipt*,216,Getafe,1,Regular Play,1049,Granada,,,['18a0cb49-4a2b-416a-b822-156e0c732467'],"[50.9, 22.2]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.079
32d59491-63fc-4edd-9e5e-0d86c24e68c4,34,1,00:00:33.079,0,33,3,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,['18a0cb49-4a2b-416a-b822-156e0c732467'],"[67.5, 61.3]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.079
8b9327a1-5420-469c-93d0-05f439521d50,35,1,00:00:33.079,0,33,3,0.519808,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['18614f4e-ba1b-4a9b-9bab-4ac8843bc71a', '32d59491-63fc-4edd-9e5e-0d86c24e68c4', '3ecf37f7-7877-455b-a7e9-8d1e2c57d1de']","[67.5, 61.3]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,"[68.4, 63.4]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.079
18614f4e-ba1b-4a9b-9bab-4ac8843bc71a,36,1,00:00:33.367,0,33,3,0.675946,17,Pressure,216,Getafe,1,Regular Play,1049,Granada,,,"['3ecf37f7-7877-455b-a7e9-8d1e2c57d1de', '8b9327a1-5420-469c-93d0-05f439521d50']","[49.2, 17.5]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.367
3ecf37f7-7877-455b-a7e9-8d1e2c57d1de,37,1,00:00:33.599,0,33,3,1.807644,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['18614f4e-ba1b-4a9b-9bab-4ac8843bc71a', 'a5544cce-7c8a-4f8b-abed-6084c992a193']","[68.4, 63.4]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,6627.0,Damián Nicolás Suárez Suárez,12.184006,1.8536055,3.0,High Pass,"[65.0, 75.1]",,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.599
