id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,foul_won_defensive,pass_switch,clearance_aerial_won,clearance_left_foot,out,pass_cross,duel_outcome_id,duel_outcome_name,clearance_other,pass_inswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,block_offensive,dribble_outcome_id,dribble_outcome_name,pass_outswinging,goalkeeper_end_location,foul_committed_advantage,foul_won_advantage,foul_committed_type_id,foul_committed_type_name,pass_cut_back,miscontrol_aerial_won,dribble_overrun,foul_committed_card_id,foul_committed_card_name,pass_through_ball,dribble_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,dribble_nutmeg,timestamp_seconds
0ff36497-f6f9-4b65-ad84-3510bab70a56,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,322,Eibar,4231.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 7170, 'name': 'Simone Verdi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 2}, {'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0181369f-5e30-4f1f-9d72-106c650c8ca9,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 26070, 'name': 'Antonio Rodríguez Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 27}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 10727, 'name': 'Răzvan Dincă Raț'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 9246, 'name': 'Patrick Ebert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
786f24fd-1190-4680-933d-ccb6a7fb20b4,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['129ef535-e1b2-4639-b536-2a9eba66a23c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
129ef535-e1b2-4639-b536-2a9eba66a23c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,360,Rayo Vallecano,,,['786f24fd-1190-4680-933d-ccb6a7fb20b4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e98c8161-3caf-4923-bcd4-c8f480d39f38,5,1,00:00:00.240,0,0,2,0.995436,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['6bcdc43d-5886-497d-b870-33b2b67970f3'],True,"[61.0, 40.1]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,6566.0,Borja González Tomás,3.1257,1.6991196,1.0,Ground Pass,"[60.6, 43.2]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
6bcdc43d-5886-497d-b870-33b2b67970f3,6,1,00:00:01.236,0,1,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['e98c8161-3caf-4923-bcd4-c8f480d39f38'],,"[60.6, 43.2]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.236
e943b07a-7f08-42f8-8018-c24fe56fc41f,7,1,00:00:01.236,0,1,2,1.461283,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['6e583784-6bda-4e7f-9a5c-40d01a52f691'],,"[61.4, 42.4]",6566.0,Borja González Tomás,23.0,Center Forward,6775.0,Daniel García Carrillo,15.750873,-2.962875,1.0,Ground Pass,"[45.9, 39.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.236
6e583784-6bda-4e7f-9a5c-40d01a52f691,8,1,00:00:02.697,0,2,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['e943b07a-7f08-42f8-8018-c24fe56fc41f'],,"[45.9, 39.6]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.697
0059f727-6e2d-4a1e-ad04-a0d31090bb19,9,1,00:00:02.697,0,2,2,0.674169,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['065300b8-d649-47de-9576-2afd2ff32f91', '2e21fbf5-833a-43a5-82b0-c45e55cfdd88', '6e583784-6bda-4e7f-9a5c-40d01a52f691']",,"[45.9, 39.6]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[44.7, 38.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.697
2e21fbf5-833a-43a5-82b0-c45e55cfdd88,10,1,00:00:03.076,0,3,2,0.333585,17,Pressure,322,Eibar,9,From Kick Off,360,Rayo Vallecano,,,"['0059f727-6e2d-4a1e-ad04-a0d31090bb19', '065300b8-d649-47de-9576-2afd2ff32f91']",,"[72.8, 42.2]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.076
065300b8-d649-47de-9576-2afd2ff32f91,11,1,00:00:03.371,0,3,2,1.645185,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,"['2e21fbf5-833a-43a5-82b0-c45e55cfdd88', '85d94237-9c2b-4d4e-a372-ac68d0485c1b']",,"[44.7, 38.5]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,27239.0,Aleksandar Pantić,27.291758,-2.1527014,1.0,Ground Pass,"[29.7, 15.7]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.371
85d94237-9c2b-4d4e-a372-ac68d0485c1b,12,1,00:00:05.016,0,5,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['065300b8-d649-47de-9576-2afd2ff32f91'],,"[29.7, 15.7]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.016
a9ca841e-c971-4055-b7e7-066a8aa2307b,13,1,00:00:05.016,0,5,2,1.432669,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['28ed7a4c-177a-4e15-847b-72df9ea1be54', '4df83a75-e2ea-4f8c-8f4b-95ec5adef398', '85d94237-9c2b-4d4e-a372-ac68d0485c1b']",,"[29.7, 15.7]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,True,"[30.6, 12.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.016
28ed7a4c-177a-4e15-847b-72df9ea1be54,14,1,00:00:05.992,0,5,2,0.448485,17,Pressure,322,Eibar,9,From Kick Off,360,Rayo Vallecano,,,['a9ca841e-c971-4055-b7e7-066a8aa2307b'],,"[87.2, 63.6]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.992
4df83a75-e2ea-4f8c-8f4b-95ec5adef398,15,1,00:00:06.449,0,6,2,3.066715,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,"['0de3a1a1-8ba4-4cd1-b1b8-f8e57e6d1ddf', '18dc11d7-be5f-4b3b-9393-eb597d4c9623']",,"[30.6, 12.0]",27239.0,Aleksandar Pantić,5.0,Left Center Back,6566.0,Borja González Tomás,56.661537,0.39492688,3.0,High Pass,"[82.9, 33.8]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.449
18dc11d7-be5f-4b3b-9393-eb597d4c9623,16,1,00:00:09.516,0,9,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['4df83a75-e2ea-4f8c-8f4b-95ec5adef398'],,"[80.9, 32.6]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.516
0de3a1a1-8ba4-4cd1-b1b8-f8e57e6d1ddf,17,1,00:00:09.516,0,9,3,0.0,10,Interception,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['4df83a75-e2ea-4f8c-8f4b-95ec5adef398'],,"[37.2, 46.3]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.516
cd35305a-9140-4483-be22-806a0c11b64d,18,1,00:00:09.516,0,9,3,1.673244,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0de3a1a1-8ba4-4cd1-b1b8-f8e57e6d1ddf', 'b5346c29-97ea-4fe7-9a24-15919e1f755e', 'cbf3488c-a9c6-427a-8029-b582c60a2cb9']",,"[37.2, 46.3]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,True,"[30.0, 46.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.516
cbf3488c-a9c6-427a-8029-b582c60a2cb9,19,1,00:00:10.858,0,10,3,0.478347,17,Pressure,360,Rayo Vallecano,1,Regular Play,322,Eibar,,,"['b5346c29-97ea-4fe7-9a24-15919e1f755e', 'cd35305a-9140-4483-be22-806a0c11b64d']",,"[90.1, 35.2]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.858
b5346c29-97ea-4fe7-9a24-15919e1f755e,20,1,00:00:11.189,0,11,3,0.953694,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['7ab2bccd-3498-4e30-b394-b099db1a4f11', 'cbf3488c-a9c6-427a-8029-b582c60a2cb9']",,"[30.0, 46.6]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,26607.0,José Raúl Baena Urdiales,9.513149,-0.05258306,1.0,Ground Pass,"[39.5, 46.1]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.189
7ab2bccd-3498-4e30-b394-b099db1a4f11,21,1,00:00:12.143,0,12,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b5346c29-97ea-4fe7-9a24-15919e1f755e'],,"[39.5, 46.1]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.143
fa685a6f-dcdf-4a3b-9e88-4095d9fd052e,22,1,00:00:12.143,0,12,3,0.562671,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4f742158-0454-4300-90dc-b90f45f7485f', '66e3501d-c0bb-4d5e-a4a7-95be67ff09df', '7ab2bccd-3498-4e30-b394-b099db1a4f11']",,"[39.5, 46.1]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[40.1, 45.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.143
4f742158-0454-4300-90dc-b90f45f7485f,23,1,00:00:12.485,0,12,3,0.328723,17,Pressure,360,Rayo Vallecano,1,Regular Play,322,Eibar,,,"['66e3501d-c0bb-4d5e-a4a7-95be67ff09df', 'fa685a6f-dcdf-4a3b-9e88-4095d9fd052e']",,"[80.6, 34.0]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.485
62260ba7-bd39-43b6-a176-ae29d5b22f3e,24,1,00:00:12.582,0,12,3,0.303825,17,Pressure,360,Rayo Vallecano,1,Regular Play,322,Eibar,,,['66e3501d-c0bb-4d5e-a4a7-95be67ff09df'],,"[78.9, 35.1]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.582
66e3501d-c0bb-4d5e-a4a7-95be67ff09df,25,1,00:00:12.705,0,12,3,0.585348,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0b38019f-351e-4c09-b27d-5c85148bef8c', '4f742158-0454-4300-90dc-b90f45f7485f', '62260ba7-bd39-43b6-a176-ae29d5b22f3e']",,"[40.1, 45.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,26848.0,Roberto Trashorras Gayoso,12.447088,0.893546,1.0,Ground Pass,"[47.9, 54.7]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.705
0b38019f-351e-4c09-b27d-5c85148bef8c,26,1,00:00:13.291,0,13,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['66e3501d-c0bb-4d5e-a4a7-95be67ff09df'],,"[47.9, 54.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.291
36c315c3-e50f-46f5-aa77-4c06bc1df107,27,1,00:00:13.291,0,13,3,4.257588,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0b38019f-351e-4c09-b27d-5c85148bef8c', '27f82d52-ff44-4356-8dc0-086200152c58', 'ed7a8a17-37aa-4b45-9890-9a84a1f841d7']",,"[47.9, 54.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[55.6, 26.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.291
27f82d52-ff44-4356-8dc0-086200152c58,28,1,00:00:14.684,0,14,3,1.480519,17,Pressure,360,Rayo Vallecano,1,Regular Play,322,Eibar,,,['36c315c3-e50f-46f5-aa77-4c06bc1df107'],,"[68.4, 39.0]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.684
ed7a8a17-37aa-4b45-9890-9a84a1f841d7,29,1,00:00:17.548,0,17,3,1.301865,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['7f2248d5-06e0-456e-9685-9ee72ab8026c'],,"[55.6, 26.4]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,7900.0,Tiago Manuel Dias Correia,26.690823,-1.0098141,1.0,Ground Pass,"[69.8, 3.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.548
7f2248d5-06e0-456e-9685-9ee72ab8026c,30,1,00:00:18.850,0,18,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['ed7a8a17-37aa-4b45-9890-9a84a1f841d7'],,"[69.8, 3.8]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85
f79b43b6-bbc3-445e-9da2-6fd36a0a7793,31,1,00:00:18.850,0,18,3,0.093663,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['414950df-9cb3-4eb8-b7de-2a551b5a3180', '7f2248d5-06e0-456e-9685-9ee72ab8026c']",,"[69.8, 3.8]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,"[69.8, 3.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85
414950df-9cb3-4eb8-b7de-2a551b5a3180,32,1,00:00:18.944,0,18,3,1.352448,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['ba42a5a0-77bb-4802-8c01-e91973aa739c'],,"[69.8, 3.8]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,11542.0,Javier Guerra Rodríguez,13.72953,1.110406,1.0,Ground Pass,"[75.9, 16.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.944
ba42a5a0-77bb-4802-8c01-e91973aa739c,33,1,00:00:20.296,0,20,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['414950df-9cb3-4eb8-b7de-2a551b5a3180'],,"[75.9, 16.1]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.296
553cd34c-841a-4f24-9339-5756189ea029,34,1,00:00:20.296,0,20,3,2.841074,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['9dc69127-5e40-4a2b-91fd-10d80b987b92', 'b8053b56-f064-4a42-a47b-5f1ffec7681d', 'ba42a5a0-77bb-4802-8c01-e91973aa739c']",,"[75.9, 16.1]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,True,"[75.1, 16.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.296
9dc69127-5e40-4a2b-91fd-10d80b987b92,35,1,00:00:20.920,0,20,3,2.382161,17,Pressure,360,Rayo Vallecano,1,Regular Play,322,Eibar,,,"['553cd34c-841a-4f24-9339-5756189ea029', 'b8053b56-f064-4a42-a47b-5f1ffec7681d']",,"[43.6, 62.9]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.92
b8053b56-f064-4a42-a47b-5f1ffec7681d,36,1,00:00:23.137,0,23,3,1.251142,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['5dccb51f-7c51-4588-ae5d-083b2b39662f', '9dc69127-5e40-4a2b-91fd-10d80b987b92']",,"[75.1, 16.6]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,10727.0,Răzvan Dincă Raț,14.169333,-1.6697627,1.0,Ground Pass,"[73.7, 2.5]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.137
5dccb51f-7c51-4588-ae5d-083b2b39662f,37,1,00:00:24.388,0,24,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b8053b56-f064-4a42-a47b-5f1ffec7681d'],,"[73.7, 2.5]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.388
f6e78042-5009-4444-8e9d-e907c60d1ce9,38,1,00:00:24.388,0,24,3,0.868554,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['5dccb51f-7c51-4588-ae5d-083b2b39662f', 'fbfef052-2c01-4363-8417-fe451582d929']",,"[73.7, 2.5]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,"[73.7, 2.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.388
fbfef052-2c01-4363-8417-fe451582d929,39,1,00:00:25.257,0,25,3,2.849489,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['04420880-ac99-4994-8f2b-762bec855116'],,"[73.7, 2.5]",10727.0,Răzvan Dincă Raț,6.0,Left Back,11542.0,Javier Guerra Rodríguez,43.375683,0.5534674,3.0,High Pass,"[110.6, 25.3]",38.0,Left Foot,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.257
04420880-ac99-4994-8f2b-762bec855116,40,1,00:00:28.106,0,28,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['fbfef052-2c01-4363-8417-fe451582d929'],,"[110.6, 25.3]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.106
