id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,foul_won_defensive,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,carry_end_location,pass_assisted_shot_id,pass_shot_assist,counterpress,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_deflected,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_deflected,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,goalkeeper_end_location,pass_cross,out,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,miscontrol_aerial_won,shot_aerial_won,clearance_left_foot,ball_recovery_recovery_failure,clearance_right_foot,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_straight,dribble_overrun,ball_recovery_offensive,pass_no_touch,pass_cut_back,pass_through_ball,pass_inswinging,pass_goal_assist,foul_committed_offensive,shot_follows_dribble,timestamp_seconds
0f39c013-6688-479a-bfd9-ba040bf51029,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,218,Real Betis,4231.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 52}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 16}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1ab57d6d-0802-478f-88d7-7977431bd205,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,1049,Granada,442.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 6847, 'name': 'Adalberto Peñaranda Maestre'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 27}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
64b830c4-2c61-4967-b5d2-2f5cce74df63,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,1049,Granada,,,['bdb6d32f-f1e5-47a5-9840-4936a91facf7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
bdb6d32f-f1e5-47a5-9840-4936a91facf7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,218,Real Betis,,,['64b830c4-2c61-4967-b5d2-2f5cce74df63'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7e82f9ca-d498-46f7-931f-0aec5432f932,5,1,00:00:00.928,0,0,2,1.055124,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['a0192da7-b3b3-4dad-9e26-b13fb16dee32'],True,"[60.0, 40.0]",6832.0,Rubén Castro Martín,23.0,Center Forward,6697.0,Daniel Ceballos Fernández,4.554119,-2.987274,1.0,Ground Pass,"[55.5, 39.3]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.928
a0192da7-b3b3-4dad-9e26-b13fb16dee32,6,1,00:00:01.984,0,1,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['7e82f9ca-d498-46f7-931f-0aec5432f932'],,"[55.5, 39.3]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.984
2fc1d168-47d5-4a45-841c-ea2bf6d364a4,7,1,00:00:02.021,0,2,2,1.439621,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['dfaae699-30d8-4d67-a42c-39127ee6acc2'],True,"[55.1, 39.9]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,7161.0,Germán Alejandro Pezzella,24.001041,3.049801,1.0,Ground Pass,"[31.2, 42.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.021
dfaae699-30d8-4d67-a42c-39127ee6acc2,8,1,00:00:03.461,0,3,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['2fc1d168-47d5-4a45-841c-ea2bf6d364a4'],,"[31.2, 42.1]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.461
d403d5d7-2767-4c61-acf7-ea27ce15f0b8,9,1,00:00:04.622,0,4,2,3.293518,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4f0f6f0f-ddbe-4b33-a234-6b2d472c2db7'],,"[34.5, 48.2]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6655.0,Fabián Ruiz Peña,58.197594,-0.5698921,3.0,High Pass,"[83.5, 16.8]",,,40.0,Right Foot,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.622
4f0f6f0f-ddbe-4b33-a234-6b2d472c2db7,10,1,00:00:07.477,0,7,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['d403d5d7-2767-4c61-acf7-ea27ce15f0b8'],,"[82.5, 18.2]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.477
5ca9836f-e935-4084-a5c5-ab6c68c6945e,11,1,00:00:07.477,0,7,2,0.0,22,Foul Committed,218,Real Betis,9,From Kick Off,218,Real Betis,,,['e00da49d-0367-4093-abb3-d6917b08de38'],,"[81.8, 14.7]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.477
e00da49d-0367-4093-abb3-d6917b08de38,12,1,00:00:07.477,0,7,2,0.0,21,Foul Won,218,Real Betis,9,From Kick Off,1049,Granada,,,['5ca9836f-e935-4084-a5c5-ab6c68c6945e'],,"[38.3, 65.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.477
0bfc2aec-94f0-4cdb-ae32-07d93f241475,13,1,00:00:35.765,0,35,3,3.152545,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['3de2058e-e14a-4770-9e47-62955206f2d7'],,"[36.2, 63.3]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,63.549194,-0.46153644,3.0,High Pass,"[93.1, 35.0]",62.0,Free Kick,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.765
3de2058e-e14a-4770-9e47-62955206f2d7,14,1,00:00:38.918,0,38,3,0.0,9,Clearance,1049,Granada,3,From Free Kick,218,Real Betis,,,['0bfc2aec-94f0-4cdb-ae32-07d93f241475'],,"[27.0, 45.1]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,True,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.918
251d9105-62d6-4a3e-8174-b9d8cc554870,15,1,00:00:41.325,0,41,3,0.0,22,Foul Committed,1049,Granada,3,From Free Kick,1049,Granada,,,['9b8d8fd8-ead3-4697-a9c5-ecd1621aa48b'],,"[98.2, 62.0]",27109.0,Youssef El-Arabi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.325
9b8d8fd8-ead3-4697-a9c5-ecd1621aa48b,16,1,00:00:41.325,0,41,3,0.0,21,Foul Won,1049,Granada,3,From Free Kick,218,Real Betis,,,['251d9105-62d6-4a3e-8174-b9d8cc554870'],,"[21.9, 18.1]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.325
be4e75e3-0209-4b6b-956f-78f3a19d684c,17,1,00:00:56.024,0,56,4,2.487747,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['1fe09b00-b032-4450-b659-01931ff9eed9'],,"[24.3, 15.6]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,7161.0,Germán Alejandro Pezzella,41.814472,1.5971061,1.0,Ground Pass,"[23.2, 57.4]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.024
1fe09b00-b032-4450-b659-01931ff9eed9,18,1,00:00:58.512,0,58,4,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['be4e75e3-0209-4b6b-956f-78f3a19d684c'],,"[23.2, 57.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.512
9efb4f5e-2ea0-4ac3-b3d8-ee4e4f5b94ef,19,1,00:00:58.512,0,58,4,1.068357,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['1fe09b00-b032-4450-b659-01931ff9eed9', 'c172e285-a3f8-403b-9832-faf5c1450d4b']",,"[23.2, 57.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,"[22.5, 56.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.512
c172e285-a3f8-403b-9832-faf5c1450d4b,20,1,00:00:59.580,0,59,4,1.128934,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['db24a127-e218-463f-8038-8638f71ec956'],,"[22.5, 56.0]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6593.0,Martín Montoya Torralbo,21.35603,0.98539114,1.0,Ground Pass,"[34.3, 73.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.58
db24a127-e218-463f-8038-8638f71ec956,21,1,00:01:00.709,1,0,4,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['c172e285-a3f8-403b-9832-faf5c1450d4b'],,"[34.3, 73.8]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.709
5dd715da-3ccf-4bc6-b3a9-9408c3d84c5c,22,1,00:01:00.709,1,0,4,0.187351,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['a7866913-ca2e-4fa0-89af-5105f1ae55d7', 'db24a127-e218-463f-8038-8638f71ec956']",,"[34.3, 73.8]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,"[34.5, 73.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.709
a7866913-ca2e-4fa0-89af-5105f1ae55d7,23,1,00:01:00.896,1,0,4,1.612088,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['44c3ed6c-7bf8-47d5-a8c3-9e854bb020a8'],,"[34.5, 73.3]",6593.0,Martín Montoya Torralbo,2.0,Right Back,6697.0,Daniel Ceballos Fernández,8.324061,-1.8507462,1.0,Ground Pass,"[32.2, 65.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.896
44c3ed6c-7bf8-47d5-a8c3-9e854bb020a8,24,1,00:01:02.508,1,2,4,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['a7866913-ca2e-4fa0-89af-5105f1ae55d7'],,"[32.2, 65.3]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.508
e60d7ff6-e4b5-490a-ba44-1f315f58d9c6,25,1,00:01:02.508,1,2,4,0.977633,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['44c3ed6c-7bf8-47d5-a8c3-9e854bb020a8', '8805f287-4182-4719-9d38-a16c3a3a0183', 'eec705ac-3d33-4fe1-b8ae-5117ac2fba79']",,"[32.2, 65.3]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,"[40.4, 69.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.508
eec705ac-3d33-4fe1-b8ae-5117ac2fba79,26,1,00:01:03.132,1,3,4,0.611162,17,Pressure,218,Real Betis,3,From Free Kick,1049,Granada,,,"['8805f287-4182-4719-9d38-a16c3a3a0183', 'e60d7ff6-e4b5-490a-ba44-1f315f58d9c6']",,"[79.9, 13.7]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.132
8805f287-4182-4719-9d38-a16c3a3a0183,27,1,00:01:03.486,1,3,4,0.373152,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['7101c7ee-f09b-4cf5-8313-a553ab883d6d', 'eec705ac-3d33-4fe1-b8ae-5117ac2fba79']",,"[40.4, 69.1]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,3.3241541,0.12062367,2.0,Low Pass,"[43.7, 69.5]",,,40.0,Right Foot,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.486
7101c7ee-f09b-4cf5-8313-a553ab883d6d,28,1,00:01:03.859,1,3,4,0.0,6,Block,218,Real Betis,3,From Free Kick,1049,Granada,,,['8805f287-4182-4719-9d38-a16c3a3a0183'],,"[76.4, 10.6]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.859
35424c32-9417-4676-8992-52b7b7112b3a,29,1,00:01:07.601,1,7,4,1.00852,17,Pressure,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['137b3336-3114-466a-b7a7-a290c9daa7ef', '362ac872-71ae-45b1-a3ce-7b494a46b126', 'fd7e8aee-d6c0-49d8-81d6-10f97e3412d2']",,"[24.8, 75.7]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.601
362ac872-71ae-45b1-a3ce-7b494a46b126,30,1,00:01:07.828,1,7,5,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,['35424c32-9417-4676-8992-52b7b7112b3a'],,"[108.8, 4.9]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.828
fd7e8aee-d6c0-49d8-81d6-10f97e3412d2,31,1,00:01:07.828,1,7,5,0.540436,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['137b3336-3114-466a-b7a7-a290c9daa7ef', '35424c32-9417-4676-8992-52b7b7112b3a', '362ac872-71ae-45b1-a3ce-7b494a46b126']",,"[108.8, 4.9]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,,True,,,,,,"[105.4, 7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.828
137b3336-3114-466a-b7a7-a290c9daa7ef,32,1,00:01:08.368,1,8,5,1.24,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['35424c32-9417-4676-8992-52b7b7112b3a', 'fbbb8d70-d9e1-4215-97d9-efac4e06b784']",,"[105.4, 7.8]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,6918.0,Isaac Ajayi Success,14.173567,2.17054,2.0,Low Pass,"[97.4, 19.5]",,,40.0,Right Foot,,,,,True,,,,,,,172517f8-ad08-4256-8fde-3100ca2ee5a1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.368
fbbb8d70-d9e1-4215-97d9-efac4e06b784,33,1,00:01:09.608,1,9,5,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['137b3336-3114-466a-b7a7-a290c9daa7ef'],,"[97.4, 19.5]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.608
cce606da-ff6c-4635-97ed-56f1ce7c018c,34,1,00:01:09.608,1,9,5,1.046339,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['172517f8-ad08-4256-8fde-3100ca2ee5a1', '718fcdc5-1c1c-4a63-89e8-bff24d59f3f6', 'fbbb8d70-d9e1-4215-97d9-efac4e06b784']",,"[97.4, 19.5]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,True,,,,,,"[98.7, 22.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.608
718fcdc5-1c1c-4a63-89e8-bff24d59f3f6,35,1,00:01:10.584,1,10,5,0.226261,17,Pressure,1049,Granada,1,Regular Play,218,Real Betis,,,"['172517f8-ad08-4256-8fde-3100ca2ee5a1', 'cce606da-ff6c-4635-97ed-56f1ce7c018c']",,"[22.5, 60.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.584
172517f8-ad08-4256-8fde-3100ca2ee5a1,36,1,00:01:10.654,1,10,5,0.346962,16,Shot,1049,Granada,1,Regular Play,1049,Granada,,,"['44d3556b-9c9c-47af-925b-c64a5421a7f0', '718fcdc5-1c1c-4a63-89e8-bff24d59f3f6', 'cbeebcc2-5fda-4ce1-a4dc-36d6ff760f46']",,"[98.7, 22.1]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,0.0145147955,"[117.8, 36.0, 2.0]",137b3336-3114-466a-b7a7-a290c9daa7ef,91.0,Half Volley,40.0,Right Foot,87.0,Open Play,100.0,Saved,True,"[{'location': [106.1, 40.1], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 30.3], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 24.2], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 16.8], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 12.9], 'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.8, 16.4], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 37.3], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 52.3], 'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [83.7, 17.2], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 40.7], 'player': {'id': 6847, 'name': 'Adalberto Peñaranda Maestre'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.654
44d3556b-9c9c-47af-925b-c64a5421a7f0,37,1,00:01:11.001,1,11,5,0.0,6,Block,1049,Granada,1,Regular Play,218,Real Betis,,,['172517f8-ad08-4256-8fde-3100ca2ee5a1'],,"[18.6, 55.6]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.001
