id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,clearance_left_foot,pass_switch,pass_technique_id,pass_technique_name,pass_outswinging,shot_aerial_won,dribble_outcome_id,dribble_outcome_name,clearance_head,shot_first_time,pass_inswinging,pass_cut_back,pass_through_ball,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,dribble_overrun,clearance_aerial_won,50_50_outcome_id,50_50_outcome_name,shot_open_goal,pass_goal_assist,ball_recovery_recovery_failure,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_penalty,foul_won_penalty,pass_no_touch,dribble_nutmeg,timestamp_seconds
9244acf9-698b-46f9-b54f-22e13937c1b1,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 6}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 6744, 'name': 'Luciano Vietto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 23}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d96d8b3f-9973-46fc-ba77-744aa0c0a793,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,210,Real Sociedad,433.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 10754, 'name': 'Héctor Hernández Ortega'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 6770, 'name': 'Esteban Félix Granero Molina'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 8522, 'name': 'Armindo Tué Na Bangna'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
00accf5e-913b-4e1e-bd87-3c8e98365e60,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['99ff2b75-5f83-47d9-8914-e1cd397708f0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
99ff2b75-5f83-47d9-8914-e1cd397708f0,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,210,Real Sociedad,,,['00accf5e-913b-4e1e-bd87-3c8e98365e60'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
72987d64-21c1-41a5-b646-7c42e1f76eb3,5,1,00:00:00.650,0,0,2,0.516066,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['04355980-5886-4e86-b11d-9e9b1838ae21'],"[61.0, 40.1]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,6770.0,Esteban Félix Granero Molina,5.903389,-1.6046816,1.0,Ground Pass,"[60.8, 34.2]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65
04355980-5886-4e86-b11d-9e9b1838ae21,6,1,00:00:01.167,0,1,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['72987d64-21c1-41a5-b646-7c42e1f76eb3'],"[60.8, 34.2]",6770.0,Esteban Félix Granero Molina,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.167
eef69540-f146-4eb1-bfc7-8823a3541dce,7,1,00:00:01.167,0,1,2,0.53353703,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['04355980-5886-4e86-b11d-9e9b1838ae21', '1a6b41d2-e00c-4598-9bd2-6a73111a8491']","[60.8, 34.2]",6770.0,Esteban Félix Granero Molina,13.0,Right Center Midfield,,,,,,,,,,,,"[60.4, 39.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.167
1a6b41d2-e00c-4598-9bd2-6a73111a8491,8,1,00:00:01.700,0,1,2,1.288413,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['d0f18bc9-1989-4f18-830e-a3682a2d0ebf'],"[60.4, 39.7]",6770.0,Esteban Félix Granero Molina,13.0,Right Center Midfield,16622.0,Mikel González de Martín Martínez,25.622255,2.5958185,1.0,Ground Pass,"[38.5, 53.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
d0f18bc9-1989-4f18-830e-a3682a2d0ebf,9,1,00:00:02.988,0,2,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['1a6b41d2-e00c-4598-9bd2-6a73111a8491'],"[38.5, 53.0]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.988
12f6281d-fba1-4c77-b277-f928c85dfd57,10,1,00:00:02.988,0,2,2,1.112048,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['53055d95-2dfb-4c75-b45b-993ef2018fff', 'c669b965-970f-49f8-9e65-2ed84dfec726', 'd0f18bc9-1989-4f18-830e-a3682a2d0ebf']","[38.5, 53.0]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,"[43.6, 49.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.988
c669b965-970f-49f8-9e65-2ed84dfec726,11,1,00:00:03.792,0,3,2,0.351955,17,Pressure,210,Real Sociedad,9,From Kick Off,212,Atlético Madrid,,,"['12f6281d-fba1-4c77-b277-f928c85dfd57', '53055d95-2dfb-4c75-b45b-993ef2018fff']","[73.1, 30.2]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.792
53055d95-2dfb-4c75-b45b-993ef2018fff,12,1,00:00:04.101,0,4,2,2.753621,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['0d7b6861-0760-4439-aacb-dd641f291aca', '6a0a3957-442a-4dda-b520-b7524fff0419', 'c669b965-970f-49f8-9e65-2ed84dfec726']","[43.6, 49.8]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,6690.0,Xabier Prieto Argarate,47.529465,-0.42506036,3.0,High Pass,"[86.9, 30.2]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.101
0d7b6861-0760-4439-aacb-dd641f291aca,13,1,00:00:06.854,0,6,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['53055d95-2dfb-4c75-b45b-993ef2018fff'],"[86.9, 24.9]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.854
6a0a3957-442a-4dda-b520-b7524fff0419,14,1,00:00:06.854,0,6,3,2.232623,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['53055d95-2dfb-4c75-b45b-993ef2018fff', 'e8022a6d-676c-48d6-8fc5-460f7ccd1b58']","[33.2, 49.9]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,19668.0,Augusto Matías Fernández,18.873262,-0.473126,3.0,High Pass,"[50.0, 41.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.854
e8022a6d-676c-48d6-8fc5-460f7ccd1b58,15,1,00:00:09.087,0,9,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['6a0a3957-442a-4dda-b520-b7524fff0419'],"[50.0, 41.3]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.087
2a087d27-da30-4484-801d-d92e34e46104,16,1,00:00:09.287,0,9,3,1.053489,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['67a9ed01-aa70-490d-bd6f-d3b96c2e0475'],"[49.7, 41.3]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,5487.0,Antoine Griezmann,9.213577,0.05429441,3.0,High Pass,"[58.9, 41.8]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.287
67a9ed01-aa70-490d-bd6f-d3b96c2e0475,17,1,00:00:10.340,0,10,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['2a087d27-da30-4484-801d-d92e34e46104'],"[58.9, 41.8]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34
d3f859f3-ebfa-4d8d-8988-9367d81eb696,18,1,00:00:10.340,0,10,3,0.084537,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['67a9ed01-aa70-490d-bd6f-d3b96c2e0475', 'b956cb44-16af-44d5-9662-7ea1bcf55097']","[58.9, 41.8]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,"[58.9, 41.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34
b956cb44-16af-44d5-9662-7ea1bcf55097,19,1,00:00:10.425,0,10,3,1.952762,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['7f4138a8-e0c7-400f-aefe-72b7e272e735'],"[58.9, 41.8]",5487.0,Antoine Griezmann,24.0,Left Center Forward,6381.0,Saúl Ñíguez Esclapez,8.956003,-1.6826866,3.0,High Pass,"[57.9, 32.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.425
7f4138a8-e0c7-400f-aefe-72b7e272e735,20,1,00:00:12.378,0,12,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['b956cb44-16af-44d5-9662-7ea1bcf55097'],"[57.9, 32.9]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.378
384b3967-29fa-4a37-81e4-7eb7369f1906,21,1,00:00:12.449,0,12,3,0.85498,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['20d0b776-d1f0-4a85-9cc4-2a629713cc52'],"[63.4, 32.2]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,5487.0,Antoine Griezmann,9.885848,0.8928958,3.0,High Pass,"[69.6, 39.9]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.449
20d0b776-d1f0-4a85-9cc4-2a629713cc52,22,1,00:00:13.304,0,13,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['384b3967-29fa-4a37-81e4-7eb7369f1906'],"[69.6, 39.9]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.304
81219de4-a224-4a72-a822-de66f3cf2ff5,23,1,00:00:13.304,0,13,3,0.191585,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['19579e98-768b-47cd-be59-d80db939be2e', '20d0b776-d1f0-4a85-9cc4-2a629713cc52']","[69.6, 39.9]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,"[69.6, 40.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.304
19579e98-768b-47cd-be59-d80db939be2e,24,1,00:00:13.495,0,13,3,0.266033,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2af307d5-7efe-4206-b79a-08130f4e035c', '3248e14c-480f-4001-8f47-eaf3eacc44cf']","[69.6, 40.5]",5487.0,Antoine Griezmann,24.0,Left Center Forward,6744.0,Luciano Vietto,4.1773195,1.7634971,2.0,Low Pass,"[68.8, 44.6]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.495
3248e14c-480f-4001-8f47-eaf3eacc44cf,25,1,00:00:13.761,0,13,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['19579e98-768b-47cd-be59-d80db939be2e'],"[69.9, 44.6]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.761
2af307d5-7efe-4206-b79a-08130f4e035c,26,1,00:00:13.761,0,13,3,3.620896,30,Pass,212,Atlético Madrid,1,Regular Play,210,Real Sociedad,,,"['09e4f58e-929e-49f5-97c6-3398152d9011', '19579e98-768b-47cd-be59-d80db939be2e', 'ac2fdbfe-6e66-4bbe-aa95-4dc237baaa91']","[51.3, 35.5]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,8584.0,Jonathas Cristian de Jesus,40.376354,0.13664316,3.0,High Pass,"[91.3, 41.0]",40.0,Right Foot,64.0,Interception,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.761
ac2fdbfe-6e66-4bbe-aa95-4dc237baaa91,27,1,00:00:17.382,0,17,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,210,Real Sociedad,,,['2af307d5-7efe-4206-b79a-08130f4e035c'],"[83.2, 37.5]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.382
09e4f58e-929e-49f5-97c6-3398152d9011,28,1,00:00:17.382,0,17,3,0.0,9,Clearance,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['2af307d5-7efe-4206-b79a-08130f4e035c'],"[28.8, 39.1]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.382
00f9c626-babb-4cc9-9852-9b1293ab4257,29,1,00:00:20.920,0,20,3,1.472408,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['0f3d4fa1-5486-4c9c-9c9a-44c6c031490d', '38104561-2df2-4006-aff0-13a4f00fa263']","[39.1, 41.6]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,5487.0,Antoine Griezmann,14.991331,-0.3048745,3.0,High Pass,"[53.4, 37.1]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.92
38104561-2df2-4006-aff0-13a4f00fa263,30,1,00:00:22.392,0,22,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['00f9c626-babb-4cc9-9852-9b1293ab4257'],"[54.2, 38.7]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.392
0f3d4fa1-5486-4c9c-9c9a-44c6c031490d,31,1,00:00:22.392,0,22,3,0.0,10,Interception,212,Atlético Madrid,1,Regular Play,210,Real Sociedad,,,['00f9c626-babb-4cc9-9852-9b1293ab4257'],"[66.7, 43.0]",16539.0,Diego Antonio Reyes Rosales,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.392
57775a8e-5833-4fa6-8cf9-7ff0d91e00df,32,1,00:00:23.983,0,23,3,0.215946,17,Pressure,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,,"[37.7, 33.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.983
8393b227-37de-4573-b637-4c78c687de8c,33,1,00:00:24.455,0,24,4,1.486194,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d2cc34ab-8f56-4f35-8b77-c0638f1b06a7'],"[82.4, 48.1]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,8522.0,Armindo Tué Na Bangna,20.831947,1.720161,2.0,Low Pass,"[79.3, 68.7]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.455
d2cc34ab-8f56-4f35-8b77-c0638f1b06a7,34,1,00:00:25.941,0,25,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8393b227-37de-4573-b637-4c78c687de8c'],"[79.3, 68.7]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.941
377f53f1-74a2-4f72-a7aa-d28548b44312,35,1,00:00:25.941,0,25,4,2.390413,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6f51013b-656a-410f-9cbf-da79339ad3d9', '7b68da01-a2fd-425b-b723-f564a636ad17', 'd2cc34ab-8f56-4f35-8b77-c0638f1b06a7']","[79.3, 68.7]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,"[93.9, 73.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.941
7b68da01-a2fd-425b-b723-f564a636ad17,36,1,00:00:27.022,0,27,4,0.860145,17,Pressure,210,Real Sociedad,1,Regular Play,212,Atlético Madrid,,,['377f53f1-74a2-4f72-a7aa-d28548b44312'],"[32.1, 11.7]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.022
6f51013b-656a-410f-9cbf-da79339ad3d9,37,1,00:00:28.331,0,28,4,1.388913,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['52d2422b-2bd5-4e2e-b0c9-9592f693fd1f'],"[93.9, 73.5]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,6770.0,Esteban Félix Granero Molina,9.542537,-2.237354,1.0,Ground Pass,"[88.0, 66.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.331
52d2422b-2bd5-4e2e-b0c9-9592f693fd1f,38,1,00:00:29.720,0,29,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6f51013b-656a-410f-9cbf-da79339ad3d9'],"[88.0, 66.0]",6770.0,Esteban Félix Granero Molina,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.72
86a5d22d-2e96-49fa-ba20-3c0d10cd8d54,39,1,00:00:29.720,0,29,4,2.16839,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['4d4628f5-5dd9-464e-a3bf-785fe536c6bc', '52d2422b-2bd5-4e2e-b0c9-9592f693fd1f', '67eb9405-4872-4c96-acec-0ab13d157719']","[88.0, 66.0]",6770.0,Esteban Félix Granero Molina,13.0,Right Center Midfield,,,,,,,,,,,,"[86.5, 62.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.72
67eb9405-4872-4c96-acec-0ab13d157719,40,1,00:00:30.760,0,30,4,0.979536,17,Pressure,210,Real Sociedad,1,Regular Play,212,Atlético Madrid,,,['86a5d22d-2e96-49fa-ba20-3c0d10cd8d54'],"[29.3, 16.9]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.76
4d4628f5-5dd9-464e-a3bf-785fe536c6bc,41,1,00:00:31.888,0,31,4,1.458685,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['cbf5581f-6095-4854-835c-1cf2e218a6e7'],"[86.5, 62.0]",6770.0,Esteban Félix Granero Molina,13.0,Right Center Midfield,6679.0,Aritz Elustondo Irribaria,14.1039,1.8880626,1.0,Ground Pass,"[82.1, 75.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.888
