id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,counterpress,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_straight,pass_technique_id,pass_technique_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,pass_outswinging,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,pass_switch,ball_recovery_recovery_failure,clearance_aerial_won,pass_cross,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,pass_inswinging,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,clearance_other,pass_through_ball,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,player_off_permanent,shot_aerial_won,timestamp_seconds
9dbd104f-f926-4561-b82c-26937710eddf,422,1,00:11:54.297,11,54,24,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['b6a58308-b425-4f32-96b3-b62237f9115d'],,"[61.4, 10.7]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.297
992b77ad-7dbf-41cd-91a6-a1acdd82e744,423,1,00:11:54.297,11,54,24,1.774971,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['1aae1a3d-2424-4d13-8623-9fb375781c28', '9dbd104f-f926-4561-b82c-26937710eddf']",,"[61.4, 10.7]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,"[65.1, 10.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.297
1aae1a3d-2424-4d13-8623-9fb375781c28,424,1,00:11:56.072,11,56,24,1.610468,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['dd79bf3c-fc95-4462-81c8-81aa41227b64'],,"[65.1, 10.2]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,6752.0,Víctor Ruíz Torre,27.156216,2.3718183,1.0,Ground Pass,"[45.6, 29.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.072
dd79bf3c-fc95-4462-81c8-81aa41227b64,425,1,00:11:57.682,11,57,24,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['1aae1a3d-2424-4d13-8623-9fb375781c28'],,"[45.6, 29.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.682
7ed0e285-426d-4679-b182-9a12f00aa114,426,1,00:11:57.682,11,57,24,5.173774,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['5287c8b8-cea5-4f51-a396-0580d1dd0c27', 'dd79bf3c-fc95-4462-81c8-81aa41227b64']",,"[45.6, 29.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[56.6, 42.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.682
5287c8b8-cea5-4f51-a396-0580d1dd0c27,427,1,00:12:02.856,12,2,24,1.34382,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['c9d6d8b5-0072-4780-b06a-169b34319926'],,"[56.6, 42.0]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,3324.0,Eric Bertrand Bailly,16.630093,1.6309646,1.0,Ground Pass,"[55.6, 58.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.856
c9d6d8b5-0072-4780-b06a-169b34319926,428,1,00:12:04.200,12,4,24,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['5287c8b8-cea5-4f51-a396-0580d1dd0c27'],,"[55.6, 58.6]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.2
927f065a-e27f-4614-8a97-3da37ae79399,429,1,00:12:04.200,12,4,24,1.69666,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['462ee12f-0980-41fa-a08b-00b9bbd7b5cf', 'c9d6d8b5-0072-4780-b06a-169b34319926']",,"[55.6, 58.6]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[63.6, 64.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.2
462ee12f-0980-41fa-a08b-00b9bbd7b5cf,430,1,00:12:05.897,12,5,24,0.351175,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['55d51392-4a8e-4c0b-8a8f-bf3c034c5d7a', 'fbb599b7-8917-43cf-b586-a8acc63870ad']",,"[63.6, 64.1]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6357.0,Jonathan dos Santos Ramírez,8.302409,-0.024091724,1.0,Ground Pass,"[71.9, 63.9]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.897
fbb599b7-8917-43cf-b586-a8acc63870ad,431,1,00:12:06.248,12,6,24,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['462ee12f-0980-41fa-a08b-00b9bbd7b5cf'],,"[78.8, 64.6]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.248
55d51392-4a8e-4c0b-8a8f-bf3c034c5d7a,432,1,00:12:06.248,12,6,25,0.0,10,Interception,213,Sevilla,6,From Counter,213,Sevilla,,,['462ee12f-0980-41fa-a08b-00b9bbd7b5cf'],,"[48.2, 16.2]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,True,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.248
e5315c1e-eaff-4dba-ab3a-e2e478bf16ae,433,1,00:12:06.248,12,6,25,1.470669,43,Carry,213,Sevilla,6,From Counter,213,Sevilla,,,"['55d51392-4a8e-4c0b-8a8f-bf3c034c5d7a', '7c032bbb-bb84-4e2d-9775-a8a93a563ea9']",,"[48.2, 16.2]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,"[53.9, 17.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.248
7c032bbb-bb84-4e2d-9775-a8a93a563ea9,434,1,00:12:07.718,12,7,25,1.154388,30,Pass,213,Sevilla,6,From Counter,213,Sevilla,,,['dbe75bf5-0689-43f7-8a14-5ead6e9e31eb'],,"[53.9, 17.9]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,6401.0,Kevin Gameiro,13.091982,0.6007138,1.0,Ground Pass,"[64.7, 25.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.718
dbe75bf5-0689-43f7-8a14-5ead6e9e31eb,435,1,00:12:08.873,12,8,25,,42,Ball Receipt*,213,Sevilla,6,From Counter,213,Sevilla,,,['7c032bbb-bb84-4e2d-9775-a8a93a563ea9'],,"[64.7, 25.3]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.873
6f77d599-fc89-46a1-a6ee-97a0ecd0b9f3,436,1,00:12:08.873,12,8,25,2.878143,43,Carry,213,Sevilla,6,From Counter,213,Sevilla,,,"['8fa02b9a-d3f0-4af2-a94d-00a68f3db094', 'dbe75bf5-0689-43f7-8a14-5ead6e9e31eb']",,"[64.7, 25.3]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,"[87.0, 26.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.873
8fa02b9a-d3f0-4af2-a94d-00a68f3db094,437,1,00:12:11.751,12,11,25,1.673569,30,Pass,213,Sevilla,6,From Counter,213,Sevilla,,,['a219fae6-4e58-46be-bc54-00d8d09a8e4e'],,"[87.0, 26.5]",6401.0,Kevin Gameiro,23.0,Center Forward,8523.0,Yevhen Konoplyanka,12.902713,-1.2392422,1.0,Ground Pass,"[91.2, 14.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.751
a219fae6-4e58-46be-bc54-00d8d09a8e4e,438,1,00:12:13.425,12,13,25,,42,Ball Receipt*,213,Sevilla,6,From Counter,213,Sevilla,,,['8fa02b9a-d3f0-4af2-a94d-00a68f3db094'],,"[91.2, 14.3]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.425
6ae2cc37-7326-4905-a604-55b142a01b00,439,1,00:12:13.425,12,13,25,1.783285,43,Carry,213,Sevilla,6,From Counter,213,Sevilla,,,"['a219fae6-4e58-46be-bc54-00d8d09a8e4e', 'dc030413-cdff-4c11-bd49-9d67fd4863f5']",,"[91.2, 14.3]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,"[106.2, 23.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.425
dc030413-cdff-4c11-bd49-9d67fd4863f5,440,1,00:12:15.208,12,15,25,1.785572,30,Pass,213,Sevilla,6,From Counter,213,Sevilla,,,['2a6a7d56-c37e-4923-b4e3-3f5ec9785674'],,"[106.2, 23.9]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,27483.0,Benoît Trémoulinas,11.815245,-0.050803702,1.0,Ground Pass,"[118.0, 23.3]",40.0,Right Foot,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.208
2a6a7d56-c37e-4923-b4e3-3f5ec9785674,441,1,00:12:16.993,12,16,25,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['dc030413-cdff-4c11-bd49-9d67fd4863f5'],,"[118.0, 23.3]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.993
3938c6bb-a796-4f18-b769-35ba0dcbaf9a,442,1,00:12:42.330,12,42,26,4.064383,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,,True,"[4.0, 45.0]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,64.71143,-0.7668211,3.0,High Pass,"[50.6, 0.1]",40.0,Right Foot,62.0,Free Kick,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.33
eb7a87d9-207e-40ef-8e1a-e7673b30fd30,443,1,00:13:04.594,13,4,27,0.872333,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['4eb3bd16-ff5b-4ce7-96b7-05d505d2a8d7'],,"[66.8, 80.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,3497.0,Vicente Iborra De La Fuente,12.209013,-1.1034857,2.0,Low Pass,"[72.3, 69.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.594
4eb3bd16-ff5b-4ce7-96b7-05d505d2a8d7,444,1,00:13:05.466,13,5,27,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['eb7a87d9-207e-40ef-8e1a-e7673b30fd30'],,"[72.3, 69.1]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.466
f1fcd5ee-fb60-4ca9-ab25-9c5839df4eae,445,1,00:13:05.466,13,5,27,0.079999,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['4eb3bd16-ff5b-4ce7-96b7-05d505d2a8d7', '529e0a6f-fa9c-4a67-bebe-96486edb5d1d']",,"[72.3, 69.1]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,"[70.1, 71.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.466
529e0a6f-fa9c-4a67-bebe-96486edb5d1d,446,1,00:13:05.546,13,5,27,1.251938,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['7cd521ee-b941-496a-8d5d-a3fc23950046'],,"[70.1, 71.2]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,6672.0,Jorge Andújar Moreno,5.6938562,2.6071973,1.0,Ground Pass,"[65.2, 74.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.546
7cd521ee-b941-496a-8d5d-a3fc23950046,447,1,00:13:06.798,13,6,27,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['529e0a6f-fa9c-4a67-bebe-96486edb5d1d'],,"[65.2, 74.1]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.798
40c5e3df-4c86-4de3-8fed-adaa0bbbd91f,448,1,00:13:06.798,13,6,27,1.49786,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['7cd521ee-b941-496a-8d5d-a3fc23950046', 'fc8fed3e-91b5-405d-83ca-b937c82be65c']",,"[65.2, 74.1]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,"[56.1, 71.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.798
fc8fed3e-91b5-405d-83ca-b937c82be65c,449,1,00:13:08.296,13,8,27,1.562352,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['a68647ad-0458-43da-8d31-8fc80fa7807c'],,"[56.1, 71.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,10476.0,Timothée Kolodziejczak,39.826874,-2.195716,1.0,Ground Pass,"[32.8, 39.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.296
a68647ad-0458-43da-8d31-8fc80fa7807c,450,1,00:13:09.858,13,9,27,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['fc8fed3e-91b5-405d-83ca-b937c82be65c'],,"[32.8, 39.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.858
7d5d4741-65e9-4675-9a1a-9990de7dd5da,451,1,00:13:09.858,13,9,27,4.457207,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['a68647ad-0458-43da-8d31-8fc80fa7807c', 'f41c6b47-b96e-4f07-8796-f412bd07a71b']",,"[32.8, 39.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[34.4, 36.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.858
f41c6b47-b96e-4f07-8796-f412bd07a71b,452,1,00:13:14.315,13,14,27,2.046849,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['d0467fb3-6bb3-4cd9-9c61-2d4202425fd5'],,"[34.4, 36.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6823.0,Sergio Rico González,24.135036,3.087703,1.0,Ground Pass,"[10.3, 37.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.315
d0467fb3-6bb3-4cd9-9c61-2d4202425fd5,453,1,00:13:16.362,13,16,27,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['f41c6b47-b96e-4f07-8796-f412bd07a71b'],,"[10.3, 37.3]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.362
5583d83c-4d2f-4f2f-951b-2715f37a3f2c,454,1,00:13:16.362,13,16,27,1.961348,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['0fc319db-afef-40aa-8246-5564fc75b614', 'd0467fb3-6bb3-4cd9-9c61-2d4202425fd5']",,"[10.3, 37.3]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,"[8.1, 42.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.362
0fc319db-afef-40aa-8246-5564fc75b614,455,1,00:13:18.324,13,18,27,1.030415,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['aec84c26-5348-4f3c-8871-479358a64fdc'],,"[8.1, 42.0]",6823.0,Sergio Rico González,1.0,Goalkeeper,3637.0,Grzegorz Krychowiak,21.392756,0.2551824,1.0,Ground Pass,"[28.8, 47.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.324
aec84c26-5348-4f3c-8871-479358a64fdc,456,1,00:13:19.354,13,19,27,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['0fc319db-afef-40aa-8246-5564fc75b614'],,"[28.8, 47.4]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.354
10863f21-9aa8-49d7-83c8-d807229ff347,457,1,00:13:19.354,13,19,27,1.312119,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['558516ad-f749-40af-b3d7-eb97b9003758'],,"[29.6, 49.6]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,6823.0,Sergio Rico González,19.176027,-2.85613,1.0,Ground Pass,"[11.2, 44.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.354
558516ad-f749-40af-b3d7-eb97b9003758,458,1,00:13:20.666,13,20,27,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['10863f21-9aa8-49d7-83c8-d807229ff347'],,"[11.2, 44.2]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.666
c69eb8aa-0d4b-40e9-b969-1b724fd326a0,459,1,00:13:20.666,13,20,27,0.12,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['558516ad-f749-40af-b3d7-eb97b9003758', 'd88eb026-9948-4977-aa51-0f89f03c851b']",,"[11.2, 44.2]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,"[12.5, 41.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.666
d88eb026-9948-4977-aa51-0f89f03c851b,460,1,00:13:20.786,13,20,27,2.372592,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['927f7fc8-fad5-4321-ac8c-78bb05178fb4'],,"[12.5, 41.7]",6823.0,Sergio Rico González,1.0,Goalkeeper,10476.0,Timothée Kolodziejczak,28.514208,-1.5392278,1.0,Ground Pass,"[13.4, 13.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.7860000000001
927f7fc8-fad5-4321-ac8c-78bb05178fb4,461,1,00:13:23.159,13,23,27,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['d88eb026-9948-4977-aa51-0f89f03c851b'],,"[13.4, 13.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.159
31a19474-1a1c-4ef7-bd23-36f684badac7,462,1,00:13:23.159,13,23,27,1.557664,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['3f7413db-b617-485b-af02-b9f0f9fc8dbf', '927f7fc8-fad5-4321-ac8c-78bb05178fb4']",,"[13.4, 13.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[23.0, 13.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.159
3f7413db-b617-485b-af02-b9f0f9fc8dbf,463,1,00:13:24.716,13,24,27,1.679903,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['a44999d7-f86b-4c94-9a13-fb61f6c6a7cc'],,"[23.0, 13.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,3637.0,Grzegorz Krychowiak,13.536986,1.4968573,1.0,Ground Pass,"[24.0, 26.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.716
a44999d7-f86b-4c94-9a13-fb61f6c6a7cc,464,1,00:13:26.396,13,26,27,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['3f7413db-b617-485b-af02-b9f0f9fc8dbf'],,"[24.0, 26.5]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.396
65dad0e5-9067-43c8-ba52-b18d228b042b,465,1,00:13:26.396,13,26,27,2.082232,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['79790451-5e53-42c0-8b72-2606346fa60c', 'a44999d7-f86b-4c94-9a13-fb61f6c6a7cc']",,"[24.0, 26.5]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,"[31.0, 28.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.396
79790451-5e53-42c0-8b72-2606346fa60c,466,1,00:13:28.478,13,28,27,2.199332,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['8cec6bd9-58e6-4536-b2df-2b718b67b1e7'],,"[31.0, 28.6]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,3253.0,Adil Rami,39.921547,1.465395,1.0,Ground Pass,"[35.2, 68.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.478
8cec6bd9-58e6-4536-b2df-2b718b67b1e7,467,1,00:13:30.678,13,30,27,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['79790451-5e53-42c0-8b72-2606346fa60c'],,"[35.2, 68.3]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.678
