id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,off_camera,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,pass_switch,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,foul_won_defensive,pass_deflected,pass_goal_assist,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_type_id,foul_committed_type_name,shot_first_time,pass_inswinging,clearance_left_foot,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,dribble_overrun,pass_no_touch,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,foul_won_advantage,timestamp_seconds
a0f041c5-0b6d-4e8d-b522-66dbc9ff99c3,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,209,Celta Vigo,4231.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5e3b6e3a-bc2e-412c-98cf-3f162906ed6f,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,210,Real Sociedad,433.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6605, 'name': 'Joseba Zaldúa Bengoetxea'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3023, 'name': 'Yuri Berchiche Izeta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 28}, {'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
302f3ddb-cf31-4640-991c-27f80476b5cf,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,210,Real Sociedad,,,['1653e503-b2f3-4171-b170-9f052beb3400'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1653e503-b2f3-4171-b170-9f052beb3400,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['302f3ddb-cf31-4640-991c-27f80476b5cf'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
dea0252d-e4b9-4c00-9ce0-6bd1a29662c3,5,1,00:00:00.819,0,0,2,0.324904,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['abc867ec-b3b6-49a3-a5aa-2ef980871be0'],"[61.0, 40.1]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,6690.0,Xabier Prieto Argarate,2.1213202,-1.7126933,1.0,Ground Pass,"[60.7, 38.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819
abc867ec-b3b6-49a3-a5aa-2ef980871be0,6,1,00:00:01.143,0,1,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['dea0252d-e4b9-4c00-9ce0-6bd1a29662c3'],"[60.7, 38.0]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.143
5ec73cea-51ad-4323-9355-a1fe168b752f,7,1,00:00:01.997,0,1,2,1.171113,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['5992edfb-4378-4bd7-b17d-66b89748846e'],"[59.6, 39.2]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,6665.0,Íñigo Martínez Berridi,23.16722,-2.6663625,1.0,Ground Pass,"[39.0, 28.6]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.997
5992edfb-4378-4bd7-b17d-66b89748846e,8,1,00:00:03.168,0,3,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['5ec73cea-51ad-4323-9355-a1fe168b752f'],"[39.0, 28.6]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.168
7604f014-2de5-4a39-b6e3-4c69e1f9dd6c,9,1,00:00:03.831,0,3,2,1.069696,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['4134adbc-e8f4-49d9-ba19-aac9895355b5'],"[39.0, 28.3]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,6679.0,Aritz Elustondo Irribaria,29.584625,1.6825733,1.0,Ground Pass,"[35.7, 57.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.831
4134adbc-e8f4-49d9-ba19-aac9895355b5,10,1,00:00:04.901,0,4,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['7604f014-2de5-4a39-b6e3-4c69e1f9dd6c'],"[35.7, 57.7]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.901
3a1f056d-e13f-4488-9cee-04f09241f7c5,11,1,00:00:04.901,0,4,2,2.589714,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['4134adbc-e8f4-49d9-ba19-aac9895355b5', 'de90cb0e-0482-481f-b3b4-a4d705d8787e']","[35.7, 57.7]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,"[36.1, 56.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.901
de90cb0e-0482-481f-b3b4-a4d705d8787e,12,1,00:00:07.491,0,7,2,1.265713,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['60b61f80-155a-4c1d-abd2-757578875174'],"[36.1, 56.9]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,6605.0,Joseba Zaldúa Bengoetxea,26.38219,0.9144074,1.0,Ground Pass,"[52.2, 77.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.491
60b61f80-155a-4c1d-abd2-757578875174,13,1,00:00:08.756,0,8,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['de90cb0e-0482-481f-b3b4-a4d705d8787e'],"[52.2, 77.8]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.756
5315db8b-fdff-4338-ba73-a7b5344e5983,14,1,00:00:08.756,0,8,2,1.271561,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['4607a424-c488-4e86-8f4d-d438fc88f167', '60b61f80-155a-4c1d-abd2-757578875174']","[52.2, 77.8]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,"[52.5, 74.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.756
4607a424-c488-4e86-8f4d-d438fc88f167,15,1,00:00:10.028,0,10,2,0.853533,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['5a779109-5ad0-4721-b1e3-631f988ea781'],"[52.5, 74.9]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,6899.0,Rubén Pardo Gutiérrez,14.524806,-0.13118665,1.0,Ground Pass,"[66.9, 73.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.028
3876642a-fdc6-4c88-a8c9-6ba73b79eace,16,1,00:00:10.653,0,10,2,1.185233,17,Pressure,210,Real Sociedad,9,From Kick Off,209,Celta Vigo,,,"['54797df4-56b6-44d6-896b-2ca313e6b31a', '5a779109-5ad0-4721-b1e3-631f988ea781', 'c6975c1f-efba-4595-b303-4670133be990']","[52.0, 10.9]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.653
5a779109-5ad0-4721-b1e3-631f988ea781,17,1,00:00:10.881,0,10,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['3876642a-fdc6-4c88-a8c9-6ba73b79eace', '4607a424-c488-4e86-8f4d-d438fc88f167']","[66.9, 73.0]",6899.0,Rubén Pardo Gutiérrez,13.0,Right Center Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.881
c6975c1f-efba-4595-b303-4670133be990,18,1,00:00:10.881,0,10,2,0.858421,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['3876642a-fdc6-4c88-a8c9-6ba73b79eace', '54797df4-56b6-44d6-896b-2ca313e6b31a', '5a779109-5ad0-4721-b1e3-631f988ea781']","[66.9, 73.0]",6899.0,Rubén Pardo Gutiérrez,13.0,Right Center Midfield,,,,,,,,,,,,,"[66.4, 75.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.881
54797df4-56b6-44d6-896b-2ca313e6b31a,19,1,00:00:11.740,0,11,2,0.298848,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['3876642a-fdc6-4c88-a8c9-6ba73b79eace', '78cdef8a-1006-4dfc-9e6c-baa707d22ad3']","[66.4, 75.1]",6899.0,Rubén Pardo Gutiérrez,13.0,Right Center Midfield,,,2.942788,-0.17073521,2.0,Low Pass,"[69.3, 74.6]",40.0,Right Foot,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74
78cdef8a-1006-4dfc-9e6c-baa707d22ad3,20,1,00:00:12.039,0,12,2,0.0,6,Block,210,Real Sociedad,9,From Kick Off,209,Celta Vigo,,,['54797df4-56b6-44d6-896b-2ca313e6b31a'],"[50.8, 5.5]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.039
6a3e0d82-72cb-4d4e-a033-49f0096b49df,21,1,00:00:22.659,0,22,3,2.030503,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['a2080442-6a50-4af2-8384-713d11a07a1b', 'c34456f7-08f9-49a2-850a-962b49ce26dd']","[76.4, 80.0]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,8584.0,Jonathas Cristian de Jesus,24.616255,-0.28834397,2.0,Low Pass,"[100.0, 73.0]",,,67.0,Throw-in,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.659
a2080442-6a50-4af2-8384-713d11a07a1b,22,1,00:00:24.689,0,24,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['6a3e0d82-72cb-4d4e-a033-49f0096b49df'],"[99.3, 69.9]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.689
c34456f7-08f9-49a2-850a-962b49ce26dd,23,1,00:00:24.689,0,24,3,0.0,2,Ball Recovery,210,Real Sociedad,4,From Throw In,209,Celta Vigo,,,['6a3e0d82-72cb-4d4e-a033-49f0096b49df'],"[20.1, 7.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.689
658cbedc-0783-410b-9bb5-deb520d57c48,24,1,00:00:24.689,0,24,3,1.114754,43,Carry,210,Real Sociedad,4,From Throw In,209,Celta Vigo,,,"['6f1f97a2-fa3a-490b-b454-45cfbe23dab1', 'c34456f7-08f9-49a2-850a-962b49ce26dd']","[20.1, 7.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,"[20.1, 3.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.689
6f1f97a2-fa3a-490b-b454-45cfbe23dab1,25,1,00:00:25.804,0,25,3,1.733802,30,Pass,210,Real Sociedad,4,From Throw In,209,Celta Vigo,,,['79bb2645-6a06-4614-b2db-71270aa6f453'],"[20.1, 3.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6797.0,Daniel Wass,34.87607,0.100524575,2.0,Low Pass,"[54.8, 6.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.804
4aa32af7-889f-4b99-8b8f-c7dd7b787b1a,26,1,00:00:27.464,0,27,3,0.055823,17,Pressure,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,,"[64.0, 69.7]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.464
79bb2645-6a06-4614-b2db-71270aa6f453,27,1,00:00:27.538,0,27,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,209,Celta Vigo,,,['6f1f97a2-fa3a-490b-b454-45cfbe23dab1'],"[54.8, 6.6]",6797.0,Daniel Wass,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.538
b036df02-f1f0-4e41-a407-7bcf34e88775,28,1,00:00:27.538,0,27,3,0.084251,43,Carry,210,Real Sociedad,4,From Throw In,209,Celta Vigo,,,"['79bb2645-6a06-4614-b2db-71270aa6f453', '8d3acd25-5f59-4906-b848-0b124ca5a437']","[54.8, 6.6]",6797.0,Daniel Wass,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[54.2, 6.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.538
8d3acd25-5f59-4906-b848-0b124ca5a437,29,1,00:00:27.622,0,27,3,0.0,38,Miscontrol,210,Real Sociedad,4,From Throw In,209,Celta Vigo,,,,"[54.2, 6.2]",6797.0,Daniel Wass,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.622
e72387eb-6bcf-4cf1-910f-f585d2ee252e,30,1,00:00:29.215,0,29,3,3.001401,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['e0cb2669-7b6e-4c03-8e86-c512371ae64e'],"[64.8, 63.1]",6899.0,Rubén Pardo Gutiérrez,13.0,Right Center Midfield,6665.0,Íñigo Martínez Berridi,31.00258,3.1286902,1.0,Ground Pass,"[33.8, 63.5]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.215
e0cb2669-7b6e-4c03-8e86-c512371ae64e,31,1,00:00:32.216,0,32,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['e72387eb-6bcf-4cf1-910f-f585d2ee252e'],"[33.8, 63.5]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.216
713eb9da-438c-40f5-aedf-d108f6b0e0ed,32,1,00:00:32.216,0,32,3,0.328854,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['9e79908a-f561-45ef-b72a-271566ffceef', 'e0cb2669-7b6e-4c03-8e86-c512371ae64e']","[33.8, 63.5]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,"[32.4, 62.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.216
9e79908a-f561-45ef-b72a-271566ffceef,33,1,00:00:32.545,0,32,3,1.861613,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['2e4c08f6-96b6-4011-8050-9484d336bb61'],"[32.4, 62.2]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,6694.0,Gerónimo Rulli,26.920067,-2.4958627,1.0,Ground Pass,"[10.9, 46.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.545
2e4c08f6-96b6-4011-8050-9484d336bb61,34,1,00:00:34.407,0,34,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['9e79908a-f561-45ef-b72a-271566ffceef'],"[10.9, 46.0]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.407
0fc924a7-05a6-48ca-b532-f68845fafb5f,35,1,00:00:34.407,0,34,3,2.039594,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['2e4c08f6-96b6-4011-8050-9484d336bb61', 'a9b8e9ed-2dec-417b-8954-fb3e21a22e52']","[10.9, 46.0]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,"[10.9, 46.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.407
a9b8e9ed-2dec-417b-8954-fb3e21a22e52,36,1,00:00:36.446,0,36,3,3.216407,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['13688583-4331-4d8c-958f-6e9432dc3a59', 'be6e7383-4786-4c20-bbe3-9c45ab00308e']","[10.9, 46.0]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,8584.0,Jonathas Cristian de Jesus,70.938354,-0.16283119,3.0,High Pass,"[80.9, 34.5]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.446
13688583-4331-4d8c-958f-6e9432dc3a59,37,1,00:00:39.663,0,39,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['a9b8e9ed-2dec-417b-8954-fb3e21a22e52'],"[76.1, 39.7]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.663
be6e7383-4786-4c20-bbe3-9c45ab00308e,38,1,00:00:39.663,0,39,4,1.675894,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['1c8d04fd-2be9-4b62-a58d-2f35d158396b', 'a9b8e9ed-2dec-417b-8954-fb3e21a22e52']","[39.2, 45.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,27341.0,Marcelo Alfonso Díaz Rojas,16.064869,0.3296244,2.0,Low Pass,"[54.4, 50.8]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.663
1c8d04fd-2be9-4b62-a58d-2f35d158396b,39,1,00:00:41.338,0,41,4,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['be6e7383-4786-4c20-bbe3-9c45ab00308e'],"[54.4, 50.8]",27341.0,Marcelo Alfonso Díaz Rojas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.338
a95eea55-2af7-4663-965e-95b6528e2070,40,1,00:00:41.338,0,41,4,2.255639,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['1c8d04fd-2be9-4b62-a58d-2f35d158396b', '31a1fb4d-1381-4928-bd3b-69888bce021c']","[54.4, 50.8]",27341.0,Marcelo Alfonso Díaz Rojas,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[63.2, 53.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.338
