id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,counterpress,out,dribble_outcome_id,dribble_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,pass_switch,pass_aerial_won,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,clearance_left_foot,interception_outcome_id,interception_outcome_name,pass_no_touch,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,dribble_overrun,ball_recovery_recovery_failure,pass_cut_back,shot_first_time,dribble_nutmeg,clearance_right_foot,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_inswinging,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_deflected,block_deflection,pass_goal_assist,timestamp_seconds
53c51a1d-bae8-4008-8b5f-3cb623d743c8,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,210,Real Sociedad,433.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6605, 'name': 'Joseba Zaldúa Bengoetxea'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3023, 'name': 'Yuri Berchiche Izeta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6633, 'name': 'Markel Bergara Larrañaga'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 8522, 'name': 'Armindo Tué Na Bangna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 28}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9f746ffc-c229-41b0-98c5-a6799e0a694e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5202, 'name': 'José Ignacio Fernández Iglesias'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 21147, 'name': 'Borja Mayoral Moya'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 29}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ed235c81-333f-43fa-88ec-e70215b53b0b,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,220,Real Madrid,,,['30c92151-b626-4919-af21-047292fe6f2b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
30c92151-b626-4919-af21-047292fe6f2b,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['ed235c81-333f-43fa-88ec-e70215b53b0b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
018ffde6-d91b-4cc0-8021-b8fb8b478d9a,5,1,00:00:00.795,0,0,2,1.36559,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['5b55af9d-5286-454c-a810-3342f2700f8a'],"[60.0, 40.0]",21147.0,Borja Mayoral Moya,23.0,Center Forward,5539.0,Carlos Henrique Casimiro,15.140013,3.0688734,1.0,Ground Pass,"[44.9, 41.1]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.795
5b55af9d-5286-454c-a810-3342f2700f8a,6,1,00:00:02.160,0,2,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['018ffde6-d91b-4cc0-8021-b8fb8b478d9a'],"[44.9, 41.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16
adef3480-9fd5-4fee-a9ea-25dfb4a07982,7,1,00:00:02.160,0,2,2,1.159807,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['5b55af9d-5286-454c-a810-3342f2700f8a', '7b2416d8-d536-4c92-acc6-a33c179f3d0d']","[44.9, 41.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[45.4, 41.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16
7b2416d8-d536-4c92-acc6-a33c179f3d0d,8,1,00:00:03.320,0,3,2,1.653132,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['acdab57a-8e2e-4a08-a452-36d3b9f652f1'],"[45.4, 41.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,3063.0,Danilo Luiz da Silva,27.995178,1.7941146,1.0,Ground Pass,"[39.2, 68.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32
acdab57a-8e2e-4a08-a452-36d3b9f652f1,9,1,00:00:04.973,0,4,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['7b2416d8-d536-4c92-acc6-a33c179f3d0d'],"[39.2, 68.4]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.973
01989de5-5af9-4e3a-bc09-9ea52479b421,10,1,00:00:04.973,0,4,2,0.6383,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['631624e4-631d-4928-82d0-7e5d2c0b9ae2', 'acdab57a-8e2e-4a08-a452-36d3b9f652f1']","[39.2, 68.4]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,"[39.2, 66.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.973
631624e4-631d-4928-82d0-7e5d2c0b9ae2,11,1,00:00:05.611,0,5,2,0.96324,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['6b73193c-fd26-4e3f-8d1a-42382ae3ca74'],"[39.2, 66.9]",3063.0,Danilo Luiz da Silva,2.0,Right Back,5485.0,Raphaël Varane,20.68671,-2.4177604,1.0,Ground Pass,"[23.7, 53.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.611
6b73193c-fd26-4e3f-8d1a-42382ae3ca74,12,1,00:00:06.575,0,6,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['631624e4-631d-4928-82d0-7e5d2c0b9ae2'],"[23.7, 53.2]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.575
8d76efef-f5d2-4ad0-b886-4733db1d0490,13,1,00:00:06.575,0,6,2,0.868154,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['6b73193c-fd26-4e3f-8d1a-42382ae3ca74', '6bf95ddd-428c-40c8-9ac3-59f6324fb0c0', 'f97e0d35-bdef-439d-872f-69e49a92adb2']","[23.7, 53.2]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[24.3, 49.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.575
f97e0d35-bdef-439d-872f-69e49a92adb2,14,1,00:00:06.657,0,6,2,0.7231,17,Pressure,220,Real Madrid,9,From Kick Off,210,Real Sociedad,,,['8d76efef-f5d2-4ad0-b886-4733db1d0490'],"[91.7, 28.3]",6685.0,Mikel Oyarzabal Ugarte,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.657
6bf95ddd-428c-40c8-9ac3-59f6324fb0c0,15,1,00:00:07.443,0,7,2,1.456404,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['95979b50-1ee1-4dbe-80c6-846d1e62868f'],"[24.3, 49.9]",5485.0,Raphaël Varane,3.0,Right Center Back,5695.0,James David Rodríguez Rubio,30.972569,-0.8814321,1.0,Ground Pass,"[44.0, 26.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.443
95979b50-1ee1-4dbe-80c6-846d1e62868f,16,1,00:00:08.899,0,8,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['6bf95ddd-428c-40c8-9ac3-59f6324fb0c0'],"[44.0, 26.0]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.899
a0b8fba3-e9de-4711-8b66-bb4f733e6680,17,1,00:00:08.899,0,8,2,0.120986,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['1c1773cb-ec58-437c-827e-56de810a1d50', '95979b50-1ee1-4dbe-80c6-846d1e62868f']","[44.0, 26.0]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[44.7, 25.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.899
1c1773cb-ec58-437c-827e-56de810a1d50,18,1,00:00:09.020,0,9,2,1.962198,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['8ebb2b63-2110-4e90-960c-757be7545a8b'],"[44.7, 25.0]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5202.0,José Ignacio Fernández Iglesias,19.339596,-1.7844176,2.0,Low Pass,"[40.6, 6.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.02
8ebb2b63-2110-4e90-960c-757be7545a8b,19,1,00:00:10.982,0,10,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['1c1773cb-ec58-437c-827e-56de810a1d50'],"[40.6, 6.1]",5202.0,José Ignacio Fernández Iglesias,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.982
37a2fe34-ec53-43e0-81bc-93cea3d06cdf,20,1,00:00:10.982,0,10,2,2.404825,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['0b93c637-b318-43ab-a5d8-da58b9cf1a36', '8ebb2b63-2110-4e90-960c-757be7545a8b']","[40.6, 6.1]",5202.0,José Ignacio Fernández Iglesias,6.0,Left Back,,,,,,,,,,,,"[42.5, 5.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.982
0b93c637-b318-43ab-a5d8-da58b9cf1a36,21,1,00:00:13.387,0,13,2,0.852538,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['2488074a-1dd9-4273-934e-ec62f2bc1976'],"[42.5, 5.4]",5202.0,José Ignacio Fernández Iglesias,6.0,Left Back,5695.0,James David Rodríguez Rubio,13.251792,1.4192945,1.0,Ground Pass,"[44.5, 18.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.387
2488074a-1dd9-4273-934e-ec62f2bc1976,22,1,00:00:14.240,0,14,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['0b93c637-b318-43ab-a5d8-da58b9cf1a36'],"[44.5, 18.5]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.24
e274b339-81b8-407c-a873-78ed00739300,23,1,00:00:14.240,0,14,2,0.74524,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['2488074a-1dd9-4273-934e-ec62f2bc1976', '9850406f-3a56-4d9b-b092-82d9f3ba67e4']","[44.5, 18.5]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[45.6, 17.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.24
9850406f-3a56-4d9b-b092-82d9f3ba67e4,24,1,00:00:14.985,0,14,2,1.050598,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['ecdb79c5-d6f5-44c3-b394-e1e151545e2a'],"[45.6, 17.9]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5200.0,Lucas Vázquez Iglesias,24.725088,-0.40754712,1.0,Ground Pass,"[68.3, 8.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.985
ecdb79c5-d6f5-44c3-b394-e1e151545e2a,25,1,00:00:16.036,0,16,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['9850406f-3a56-4d9b-b092-82d9f3ba67e4'],"[68.3, 8.1]",5200.0,Lucas Vázquez Iglesias,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.036
ccc1b99b-a476-422b-a777-c02f2bd28e52,26,1,00:00:16.036,0,16,2,0.999646,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['1bab1fca-5646-4781-81cd-2ce990c7b353', 'ecdb79c5-d6f5-44c3-b394-e1e151545e2a']","[68.3, 8.1]",5200.0,Lucas Vázquez Iglesias,21.0,Left Wing,,,,,,,,,,,,"[69.8, 9.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.036
1bab1fca-5646-4781-81cd-2ce990c7b353,27,1,00:00:17.035,0,17,2,0.402512,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['d2f47407-5fb0-4d28-b8e5-07e83e7376ea'],"[69.8, 9.4]",5200.0,Lucas Vázquez Iglesias,21.0,Left Wing,5695.0,James David Rodríguez Rubio,11.107204,2.3243582,1.0,Ground Pass,"[62.2, 17.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.035
006d6cd4-645d-47e1-badd-67978317fe85,28,1,00:00:17.315,0,17,2,1.243983,17,Pressure,220,Real Madrid,9,From Kick Off,210,Real Sociedad,,,"['7511869b-fe51-49b8-bbda-f6541df60356', 'bbb97b92-4ac5-4a88-80cd-eece720b4633', 'd2f47407-5fb0-4d28-b8e5-07e83e7376ea']","[57.5, 60.0]",6633.0,Markel Bergara Larrañaga,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.315
d2f47407-5fb0-4d28-b8e5-07e83e7376ea,29,1,00:00:17.438,0,17,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['006d6cd4-645d-47e1-badd-67978317fe85', '1bab1fca-5646-4781-81cd-2ce990c7b353']","[62.2, 17.5]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.438
7511869b-fe51-49b8-bbda-f6541df60356,30,1,00:00:17.438,0,17,2,0.464536,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['006d6cd4-645d-47e1-badd-67978317fe85', 'bbb97b92-4ac5-4a88-80cd-eece720b4633', 'd2f47407-5fb0-4d28-b8e5-07e83e7376ea']","[62.2, 17.5]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[62.6, 18.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.438
bbb97b92-4ac5-4a88-80cd-eece720b4633,31,1,00:00:17.902,0,17,2,0.0,3,Dispossessed,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['006d6cd4-645d-47e1-badd-67978317fe85', '21b5b37d-5eb1-4550-b273-6a89de6d7b66']","[62.6, 18.5]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.902
21b5b37d-5eb1-4550-b273-6a89de6d7b66,32,1,00:00:17.902,0,17,2,0.0,4,Duel,220,Real Madrid,9,From Kick Off,210,Real Sociedad,,,['bbb97b92-4ac5-4a88-80cd-eece720b4633'],"[57.5, 61.6]",6633.0,Markel Bergara Larrañaga,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,13.0,Lost In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.902
c738735c-6753-4c94-b2c0-a15abf96d82b,33,1,00:00:19.493,0,19,2,0.573525,17,Pressure,220,Real Madrid,9,From Kick Off,210,Real Sociedad,,,['22d2642b-c51d-451f-beae-ec23aa276851'],"[56.3, 65.4]",6633.0,Markel Bergara Larrañaga,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.493
22d2642b-c51d-451f-beae-ec23aa276851,34,1,00:00:19.904,0,19,2,0.160189,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['06d04eb8-4623-40a2-a230-c31f3ca13169', 'c738735c-6753-4c94-b2c0-a15abf96d82b']","[63.8, 15.1]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,2.6925824,-2.878598,1.0,Ground Pass,"[61.2, 14.4]",64.0,Interception,40.0,Right Foot,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.904
06d04eb8-4623-40a2-a230-c31f3ca13169,35,1,00:00:20.064,0,20,2,0.0,6,Block,220,Real Madrid,9,From Kick Off,210,Real Sociedad,,,['22d2642b-c51d-451f-beae-ec23aa276851'],"[58.9, 65.7]",6671.0,Asier Illarramendi Andonegi,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.064
1c0062b5-1b04-4cb5-90d7-7884820a0414,36,1,00:00:20.726,0,20,2,1.069109,17,Pressure,220,Real Madrid,9,From Kick Off,210,Real Sociedad,,,"['503e508a-4393-4d4f-a88c-12b94ed78f71', '56dffbe7-5a47-439e-a3ed-78d2a925dea5', 'c0a06f2d-ed18-47df-9e59-b4f67ab1fa0a']","[56.3, 64.3]",6633.0,Markel Bergara Larrañaga,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.726
c026ddb7-8e1c-4f42-8fca-7275cc0b835f,37,1,00:00:20.774,0,20,2,0.584351,17,Pressure,220,Real Madrid,9,From Kick Off,210,Real Sociedad,,,"['503e508a-4393-4d4f-a88c-12b94ed78f71', 'c0a06f2d-ed18-47df-9e59-b4f67ab1fa0a']","[53.6, 62.1]",6671.0,Asier Illarramendi Andonegi,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.774
503e508a-4393-4d4f-a88c-12b94ed78f71,38,1,00:00:21.231,0,21,2,0.0,2,Ball Recovery,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['1c0062b5-1b04-4cb5-90d7-7884820a0414', 'c026ddb7-8e1c-4f42-8fca-7275cc0b835f']","[65.3, 17.9]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.231
c0a06f2d-ed18-47df-9e59-b4f67ab1fa0a,39,1,00:00:21.231,0,21,2,0.20299,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['1c0062b5-1b04-4cb5-90d7-7884820a0414', '503e508a-4393-4d4f-a88c-12b94ed78f71', '56dffbe7-5a47-439e-a3ed-78d2a925dea5', 'c026ddb7-8e1c-4f42-8fca-7275cc0b835f']","[65.3, 17.9]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[63.8, 20.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.231
56dffbe7-5a47-439e-a3ed-78d2a925dea5,40,1,00:00:21.434,0,21,2,0.0,3,Dispossessed,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['1c0062b5-1b04-4cb5-90d7-7884820a0414', '8cf9e96f-63f5-4e5d-bb6b-6c008b5c0572']","[63.8, 20.1]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.434
8cf9e96f-63f5-4e5d-bb6b-6c008b5c0572,41,1,00:00:21.434,0,21,3,0.0,4,Duel,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['56dffbe7-5a47-439e-a3ed-78d2a925dea5'],"[56.3, 60.0]",6633.0,Markel Bergara Larrañaga,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,4.0,Won,11.0,Tackle,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.434
4b46da81-b742-4b8d-bc6e-abe59e00f213,42,1,00:00:21.434,0,21,3,0.954932,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['8cf9e96f-63f5-4e5d-bb6b-6c008b5c0572', 'a5fcff93-1134-40c6-83c1-da7a11376b9b']","[56.3, 60.0]",6633.0,Markel Bergara Larrañaga,10.0,Center Defensive Midfield,,,,,,,,,,,,"[52.7, 65.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.434
