id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,out,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_aerial_won,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,pass_through_ball,pass_goal_assist,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,block_deflection,dribble_overrun,clearance_head,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,50_50_outcome_id,50_50_outcome_name,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,pass_deflected,pass_cut_back,clearance_aerial_won,shot_first_time,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_punched_out,foul_won_defensive,pass_no_touch,timestamp_seconds
5949b943-9a27-4ef2-b657-f78b9ad01604,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 20542, 'name': 'Álvaro Negredo Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4d68eb59-1af0-4b85-8f0c-ff6770495572,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 7034, 'name': 'Mateo Pablo Musacchio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6765, 'name': 'Rodrigo Hernández Cascante'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 29}, {'player': {'id': 6783, 'name': 'Samuel García Sánchez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6735, 'name': 'Adrián López Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
485efd76-85a4-4ac2-ae0e-7a730679f777,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,222,Villarreal,,,['5e7eb4a1-0e8d-4318-a483-dd0376f2db1a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5e7eb4a1-0e8d-4318-a483-dd0376f2db1a,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,207,Valencia,,,['485efd76-85a4-4ac2-ae0e-7a730679f777'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
fca4b26e-c2f5-4e99-9161-c87d5e40b319,5,1,00:00:01.162,0,1,2,2.31979,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['a910d2fb-f7f2-43dd-ac5a-26b172df46ae'],"[60.0, 40.0]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,3638.0,Shkodran Mustafi,25.423218,3.0430982,1.0,Ground Pass,"[34.7, 42.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.162
a910d2fb-f7f2-43dd-ac5a-26b172df46ae,6,1,00:00:03.482,0,3,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['fca4b26e-c2f5-4e99-9161-c87d5e40b319'],"[34.7, 42.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.482
97a46dc3-7f81-4e53-947b-8920b3f2542f,7,1,00:00:03.482,0,3,2,1.228245,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['448264c8-ffca-49fb-b726-c6c3895f4e43', 'a910d2fb-f7f2-43dd-ac5a-26b172df46ae']","[34.7, 42.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[35.8, 44.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.482
448264c8-ffca-49fb-b726-c6c3895f4e43,8,1,00:00:04.710,0,4,2,2.439367,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['cd78079b-125e-402a-a7f0-fadcb71f5740', 'f0549472-5d7c-4699-96d0-67e8d87dc7c6']","[35.8, 44.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6594.0,Santiago Mina Lorenzo,50.11387,-0.53152174,3.0,High Pass,"[79.0, 19.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71
f0549472-5d7c-4699-96d0-67e8d87dc7c6,9,1,00:00:07.149,0,7,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['448264c8-ffca-49fb-b726-c6c3895f4e43'],"[77.5, 22.8]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.149
cd78079b-125e-402a-a7f0-fadcb71f5740,10,1,00:00:07.149,0,7,3,2.397857,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['3f05d015-7334-46fe-a6b8-f6f89beec24f', '448264c8-ffca-49fb-b726-c6c3895f4e43']","[41.1, 60.9]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,6783.0,Samuel García Sánchez,18.693583,1.1047564,2.0,Low Pass,"[49.5, 77.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.149
db4a5312-fe50-4c37-9dc4-3ac986b27b24,11,1,00:00:09.186,0,9,3,0.471861,17,Pressure,222,Villarreal,1,Regular Play,207,Valencia,,,"['37ed2b21-83b6-49b9-bd9d-44200eb8a711', '3f05d015-7334-46fe-a6b8-f6f89beec24f', '9acdda25-7188-4c27-b1cf-88d94f433564']","[66.8, 3.6]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.186
3f05d015-7334-46fe-a6b8-f6f89beec24f,12,1,00:00:09.547,0,9,3,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,"['cd78079b-125e-402a-a7f0-fadcb71f5740', 'db4a5312-fe50-4c37-9dc4-3ac986b27b24']","[49.5, 77.6]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.547
37ed2b21-83b6-49b9-bd9d-44200eb8a711,13,1,00:00:09.547,0,9,3,0.110735,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['92af9d88-eb3a-41bb-8ec2-3ccf30a0cb70', '9acdda25-7188-4c27-b1cf-88d94f433564', 'db4a5312-fe50-4c37-9dc4-3ac986b27b24']","[52.4, 77.6]",6783.0,Samuel García Sánchez,12.0,Right Midfield,26009.0,Roberto Soldado Rillo,4.159327,-0.4743999,1.0,Ground Pass,"[56.1, 75.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.547
9acdda25-7188-4c27-b1cf-88d94f433564,14,1,00:00:09.658,0,9,3,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,"['37ed2b21-83b6-49b9-bd9d-44200eb8a711', 'db4a5312-fe50-4c37-9dc4-3ac986b27b24']","[63.4, 70.1]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.658
92af9d88-eb3a-41bb-8ec2-3ccf30a0cb70,15,1,00:00:09.658,0,9,3,0.0,6,Block,222,Villarreal,1,Regular Play,207,Valencia,,,['37ed2b21-83b6-49b9-bd9d-44200eb8a711'],"[64.0, 4.4]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.658
1b29f094-2234-48c1-952e-f42e91aaa68e,16,1,00:00:23.406,0,23,4,0.966102,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['2e6cb22f-0668-4ce3-886e-503fb85004a8'],"[66.4, 80.0]",5588.0,Antonio Rukavina,2.0,Right Back,6771.0,Manuel Trigueros Muñoz,10.023972,-2.642246,2.0,Low Pass,"[57.6, 75.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.406
2e6cb22f-0668-4ce3-886e-503fb85004a8,17,1,00:00:24.372,0,24,4,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['1b29f094-2234-48c1-952e-f42e91aaa68e'],"[57.6, 75.2]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.372
2db63bb9-70ae-4e83-998b-aa10048e6aea,18,1,00:00:24.372,0,24,4,0.032677002,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['2e6cb22f-0668-4ce3-886e-503fb85004a8', 'b6fb7997-e48e-42ad-8194-75b4ed951ab6']","[57.6, 75.2]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[56.9, 74.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.372
b6fb7997-e48e-42ad-8194-75b4ed951ab6,19,1,00:00:24.404,0,24,4,0.0,38,Miscontrol,222,Villarreal,4,From Throw In,222,Villarreal,,,,"[56.9, 74.2]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.404
e2254d09-0965-4b10-84b1-fe5486a028bc,20,1,00:00:24.713,0,24,4,0.496543,17,Pressure,222,Villarreal,4,From Throw In,222,Villarreal,,,['cb67a7d4-4cbc-43c6-875e-2886a3ed0829'],"[55.7, 73.5]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.713
cb67a7d4-4cbc-43c6-875e-2886a3ed0829,21,1,00:00:25.183,0,25,4,0.976872,30,Pass,222,Villarreal,4,From Throw In,207,Valencia,,,"['59e7051f-c57c-4c42-a921-8d320b4dee34', 'd30e28c6-837a-441c-b34e-9f51c505a6f7', 'e2254d09-0965-4b10-84b1-fe5486a028bc']","[70.9, 9.1]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,10802.0,André Filipe Tavares Gomes,5.6044626,2.8706458,1.0,Ground Pass,"[65.5, 10.6]",38.0,Left Foot,66.0,Recovery,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.183
d30e28c6-837a-441c-b34e-9f51c505a6f7,22,1,00:00:26.160,0,26,4,,42,Ball Receipt*,222,Villarreal,4,From Throw In,207,Valencia,,,['cb67a7d4-4cbc-43c6-875e-2886a3ed0829'],"[64.2, 9.1]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.16
59e7051f-c57c-4c42-a921-8d320b4dee34,23,1,00:00:26.160,0,26,4,0.0,10,Interception,222,Villarreal,4,From Throw In,222,Villarreal,,,['cb67a7d4-4cbc-43c6-875e-2886a3ed0829'],"[54.6, 69.5]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.16
db71ca8a-1487-49a4-a8a7-e8c61d9072e0,24,1,00:00:26.160,0,26,4,0.843284,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['239befe4-e1d0-4cfd-be07-a791bfdb40a6', '59e7051f-c57c-4c42-a921-8d320b4dee34', 'f526220c-12d2-4630-bf3d-413e4ef723d1']","[54.6, 69.5]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[55.7, 66.0]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.16
239befe4-e1d0-4cfd-be07-a791bfdb40a6,25,1,00:00:26.311,0,26,4,0.810357,17,Pressure,222,Villarreal,4,From Throw In,207,Valencia,,,"['db71ca8a-1487-49a4-a8a7-e8c61d9072e0', 'f526220c-12d2-4630-bf3d-413e4ef723d1']","[63.6, 10.2]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.311
f526220c-12d2-4630-bf3d-413e4ef723d1,26,1,00:00:27.003,0,27,4,0.941944,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['239befe4-e1d0-4cfd-be07-a791bfdb40a6', '6bf224a9-1d9a-4730-a4c9-a54ecdc9dfe1']","[55.7, 66.0]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,6735.0,Adrián López Álvarez,15.673225,-0.86217004,1.0,Ground Pass,"[65.9, 54.1]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.003
6bf224a9-1d9a-4730-a4c9-a54ecdc9dfe1,27,1,00:00:27.945,0,27,4,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['f526220c-12d2-4630-bf3d-413e4ef723d1'],"[65.9, 54.1]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.945
a7000605-74ba-4dba-acee-e1c3eaa87a45,28,1,00:00:27.945,0,27,4,1.246175,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['6bf224a9-1d9a-4730-a4c9-a54ecdc9dfe1', 'b52117d9-6f0d-4015-9a28-07dac269068c', 'd0deef13-5bd1-4f2c-bc70-0c4fc4ac7c70']","[65.9, 54.1]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,"[70.4, 50.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.945
d0deef13-5bd1-4f2c-bc70-0c4fc4ac7c70,29,1,00:00:29.060,0,29,4,0.287642,17,Pressure,222,Villarreal,4,From Throw In,207,Valencia,,,"['a7000605-74ba-4dba-acee-e1c3eaa87a45', 'b52117d9-6f0d-4015-9a28-07dac269068c']","[47.8, 28.8]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.06
b52117d9-6f0d-4015-9a28-07dac269068c,30,1,00:00:29.192,0,29,4,1.526588,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['bb963307-0765-44fe-90f3-a1a1298f0f33', 'd0deef13-5bd1-4f2c-bc70-0c4fc4ac7c70']","[70.4, 50.4]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,6829.0,Samuel Castillejo Azuaga,25.468609,-1.2800916,1.0,Ground Pass,"[77.7, 26.0]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.192
bb963307-0765-44fe-90f3-a1a1298f0f33,31,1,00:00:30.718,0,30,4,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['b52117d9-6f0d-4015-9a28-07dac269068c'],"[77.7, 26.0]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.718
9c72eee2-91d9-441a-9bb9-29001c0e2a00,32,1,00:00:30.718,0,30,4,2.521072,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['58c13732-eaa7-4f86-b424-849ec663d340', 'bb963307-0765-44fe-90f3-a1a1298f0f33']","[77.7, 26.0]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,"[81.8, 26.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.718
58c13732-eaa7-4f86-b424-849ec663d340,33,1,00:00:33.239,0,33,4,0.92604,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['50835683-447b-4868-afe4-c1496301d075', 'f25c20c5-25a5-4224-ba6d-c261f356c0b9']","[81.8, 26.9]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,6735.0,Adrián López Álvarez,20.72993,0.20401798,1.0,Ground Pass,"[102.1, 31.1]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.239
50835683-447b-4868-afe4-c1496301d075,34,1,00:00:34.165,0,34,4,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['58c13732-eaa7-4f86-b424-849ec663d340'],"[97.6, 32.8]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.165
f25c20c5-25a5-4224-ba6d-c261f356c0b9,35,1,00:00:34.165,0,34,4,0.0,9,Clearance,222,Villarreal,4,From Throw In,207,Valencia,,,['58c13732-eaa7-4f86-b424-849ec663d340'],"[18.0, 49.0]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.165
6e80a16c-7df7-4eba-af41-cefe822ace80,36,1,00:00:34.916,0,34,4,0.588957,30,Pass,222,Villarreal,4,From Throw In,207,Valencia,,,['76769320-72b3-4af8-9e04-6ace8a8b1e04'],"[27.9, 56.0]",5718.0,Rodrigo Moreno Machado,17.0,Right Wing,6751.0,Javier Fuego Martínez,4.90408,-1.61159,1.0,Ground Pass,"[27.7, 51.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.916
76769320-72b3-4af8-9e04-6ace8a8b1e04,37,1,00:00:35.505,0,35,4,,42,Ball Receipt*,222,Villarreal,4,From Throw In,207,Valencia,,,['6e80a16c-7df7-4eba-af41-cefe822ace80'],"[27.7, 51.1]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.505
f3622793-8379-4b42-998c-875257dc7330,38,1,00:00:35.505,0,35,4,0.734826,43,Carry,222,Villarreal,4,From Throw In,207,Valencia,,,"['65d26fee-3997-45f2-9d68-c1717353042f', '76769320-72b3-4af8-9e04-6ace8a8b1e04', 'ef90a2d0-d83d-409c-b257-83ba61b07b75']","[27.7, 51.1]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,"[26.9, 51.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.505
ef90a2d0-d83d-409c-b257-83ba61b07b75,39,1,00:00:35.752,0,35,4,0.605641,17,Pressure,222,Villarreal,4,From Throw In,222,Villarreal,,,"['63cf6093-bd6f-458a-b924-ebe1a01c92b5', '65d26fee-3997-45f2-9d68-c1717353042f', 'f3622793-8379-4b42-998c-875257dc7330']","[91.0, 27.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.752
65d26fee-3997-45f2-9d68-c1717353042f,40,1,00:00:36.240,0,36,4,0.117052,30,Pass,222,Villarreal,4,From Throw In,207,Valencia,,,"['2678ebc3-8ee9-446d-bba6-e4613391442b', '63cf6093-bd6f-458a-b924-ebe1a01c92b5', 'ef90a2d0-d83d-409c-b257-83ba61b07b75']","[26.9, 51.1]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,6595.0,Daniel Parejo Muñoz,3.2280025,-0.28255495,1.0,Ground Pass,"[30.0, 50.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.24
