id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,counterpress,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,duel_outcome_id,duel_outcome_name,pass_deflected,shot_first_time,goalkeeper_end_location,pass_switch,pass_goal_assist,out,clearance_right_foot,foul_committed_offensive,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,clearance_aerial_won,pass_inswinging,shot_one_on_one,pass_cut_back,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,block_offensive,foul_committed_type_id,foul_committed_type_name,pass_through_ball,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,pass_miscommunication,timestamp_seconds
0002dfcc-30f9-403e-92d2-ef0736f53ba2,894,1,00:23:15.675,23,15,49,0.394324,17,Pressure,219,RC Deportivo La Coruña,7,From Goal Kick,360,Rayo Vallecano,,,"['246ef208-4b59-414b-b625-de7b5cefb0cf', 'c6b532b6-10f1-47a1-a713-2493e35e98ca']",,"[50.2, 6.9]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.675
c6b532b6-10f1-47a1-a713-2493e35e98ca,895,1,00:23:16.005,23,16,49,0.0,38,Miscontrol,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['0002dfcc-30f9-403e-92d2-ef0736f53ba2'],,"[68.6, 72.4]",5582.0,Celso Borges Mora,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.005
2b882058-1734-4988-8018-1c0a0673d216,896,1,00:23:16.175,23,16,49,0.0,6,Block,219,RC Deportivo La Coruña,7,From Goal Kick,360,Rayo Vallecano,,,,,"[51.3, 8.6]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.175
c9346816-0f57-4b11-8536-f689b54732e9,897,1,00:23:16.755,23,16,50,1.010133,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b9ded836-a634-4783-b644-94e243d1d81b'],,"[50.9, 9.8]",11298.0,José Ignacio Martínez García,6.0,Left Back,26607.0,José Raúl Baena Urdiales,10.716809,1.5147802,1.0,Ground Pass,"[51.5, 20.5]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.755
385a37b9-4d51-4cb7-9758-c5a569856b2f,898,1,00:23:16.814,23,16,50,0.24242,17,Pressure,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,,,"[68.2, 71.2]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.814
b9ded836-a634-4783-b644-94e243d1d81b,899,1,00:23:17.766,23,17,50,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['c9346816-0f57-4b11-8536-f689b54732e9'],,"[51.5, 20.5]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.766
3e545562-6f5e-4981-9311-28529a3e2aae,900,1,00:23:17.766,23,17,50,0.722184,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['b9ded836-a634-4783-b644-94e243d1d81b', 'f6814e1c-2a1c-463f-8f34-1d8265a7bb0d']",,"[51.5, 20.5]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[54.7, 16.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.766
f6814e1c-2a1c-463f-8f34-1d8265a7bb0d,901,1,00:23:18.488,23,18,50,0.784141,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['bf7b0cc7-2364-46bb-a308-d41c3399ac2b'],,"[54.7, 16.4]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,11539.0,Adrián Embarba Blázquez,18.506756,-0.67052156,1.0,Ground Pass,"[69.2, 4.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.488
bf7b0cc7-2364-46bb-a308-d41c3399ac2b,902,1,00:23:19.272,23,19,50,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f6814e1c-2a1c-463f-8f34-1d8265a7bb0d'],,"[69.2, 4.9]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.272
59c061b4-451a-4abb-8132-fdd355922a29,903,1,00:23:19.272,23,19,50,1.666022,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['bf7b0cc7-2364-46bb-a308-d41c3399ac2b', 'd07aa6d8-4d75-41f7-ba42-162db040e7a4']",,"[69.2, 4.9]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,"[76.3, 9.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.272
d07aa6d8-4d75-41f7-ba42-162db040e7a4,904,1,00:23:20.938,23,20,50,1.914818,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['c8c1daea-f5e2-4cf9-bb05-e1b06c98219a'],,"[76.3, 9.8]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,11542.0,Javier Guerra Rodríguez,28.086296,0.25188702,1.0,Ground Pass,"[103.5, 16.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.938
c8c1daea-f5e2-4cf9-bb05-e1b06c98219a,905,1,00:23:22.853,23,22,50,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d07aa6d8-4d75-41f7-ba42-162db040e7a4'],,"[103.5, 16.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.853
610ad84a-c287-4f5a-b3f0-65625013de62,906,1,00:23:22.853,23,22,50,0.164061,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['3a8e9803-d43d-44c2-9e92-5e72987a4601', 'c8c1daea-f5e2-4cf9-bb05-e1b06c98219a']",,"[103.5, 16.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,"[106.1, 15.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.853
3a8e9803-d43d-44c2-9e92-5e72987a4601,907,1,00:23:23.017,23,23,50,1.260464,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['d8620581-3c5d-4f5e-9979-08d7d11db85e', 'f132bec2-b0df-457f-ac3e-0fd28f865add']",,"[106.1, 15.7]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,9246.0,Patrick Ebert,12.845622,1.3749275,2.0,Low Pass,"[108.6, 28.3]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.017
d8620581-3c5d-4f5e-9979-08d7d11db85e,908,1,00:23:24.277,23,24,50,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['3a8e9803-d43d-44c2-9e92-5e72987a4601'],,"[107.8, 45.1]",9246.0,Patrick Ebert,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.277
f132bec2-b0df-457f-ac3e-0fd28f865add,909,1,00:23:24.277,23,24,50,0.0,9,Clearance,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['3a8e9803-d43d-44c2-9e92-5e72987a4601'],,"[11.5, 51.8]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.277
25405f73-eabf-4349-809b-fc7b0a8bdc01,910,1,00:23:28.994,23,28,50,0.630549,17,Pressure,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,"['a19d7902-89df-40cc-ab72-afc7d407a55b', 'b3eaf106-4480-443e-9d21-f7562d371c1d']",,"[7.9, 67.1]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.994
d6954f6d-5efe-4fcb-b6ed-8d6115f9578a,911,1,00:23:29.122,23,29,50,0.571043,17,Pressure,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,"['a19d7902-89df-40cc-ab72-afc7d407a55b', 'b3eaf106-4480-443e-9d21-f7562d371c1d']",,"[7.7, 67.1]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.122
b3eaf106-4480-443e-9d21-f7562d371c1d,912,1,00:23:29.406,23,29,50,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['25405f73-eabf-4349-809b-fc7b0a8bdc01', 'd6954f6d-5efe-4fcb-b6ed-8d6115f9578a']",,"[112.9, 13.2]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.406
a19d7902-89df-40cc-ab72-afc7d407a55b,913,1,00:23:29.406,23,29,50,0.43149,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['141a1f01-f32b-4885-a513-4a26408409ce', '25405f73-eabf-4349-809b-fc7b0a8bdc01', 'b3eaf106-4480-443e-9d21-f7562d371c1d', 'd6954f6d-5efe-4fcb-b6ed-8d6115f9578a']",,"[112.9, 13.2]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,"[112.9, 12.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.406
141a1f01-f32b-4885-a513-4a26408409ce,914,1,00:23:29.837,23,29,50,0.0,3,Dispossessed,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1997a445-6380-441a-a6c3-307289b2fa88'],,"[112.9, 12.3]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.837
1997a445-6380-441a-a6c3-307289b2fa88,915,1,00:23:29.837,23,29,50,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['141a1f01-f32b-4885-a513-4a26408409ce'],,"[7.2, 67.8]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.837
ab600c1b-bcb9-4489-9a9c-35507128fdca,916,1,00:23:29.837,23,29,50,0.889253,43,Carry,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,"['1997a445-6380-441a-a6c3-307289b2fa88', '5a3b401a-9175-4fb3-9ac1-4006f19b404e', 'a6513abf-f7d6-4a1f-a05c-02ddcde0f338']",,"[7.2, 67.8]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,"[8.6, 74.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.837
5a3b401a-9175-4fb3-9ac1-4006f19b404e,917,1,00:23:30.445,23,30,50,0.324437,17,Pressure,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['a6513abf-f7d6-4a1f-a05c-02ddcde0f338', 'ab600c1b-bcb9-4489-9a9c-35507128fdca']",,"[112.9, 8.9]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.445
a6513abf-f7d6-4a1f-a05c-02ddcde0f338,918,1,00:23:30.727,23,30,50,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['5a3b401a-9175-4fb3-9ac1-4006f19b404e'],,"[8.6, 74.7]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.727
3055cb5b-ed37-4721-83da-828e56f19af4,919,1,00:23:49.878,23,49,51,0.844514,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['52ea5511-d574-4fef-9540-328e1131cb18'],,"[107.6, 0.1]",11298.0,José Ignacio Martínez García,6.0,Left Back,26848.0,Roberto Trashorras Gayoso,9.027182,2.2541876,2.0,Low Pass,"[101.9, 7.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.878
52ea5511-d574-4fef-9540-328e1131cb18,920,1,00:23:50.722,23,50,51,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['3055cb5b-ed37-4721-83da-828e56f19af4'],,"[101.9, 7.1]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.722
d708740f-9ea5-4156-8a0c-77fa056b7c59,921,1,00:23:50.722,23,50,51,2.980164,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['52ea5511-d574-4fef-9540-328e1131cb18', '8c4423c5-5df0-4fd9-9fdd-dc9161a0d463', 'dc23997d-5b2b-45b9-ae60-77ded9394a07']",,"[101.9, 7.1]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[98.6, 9.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.722
8c4423c5-5df0-4fd9-9fdd-dc9161a0d463,922,1,00:23:51.532,23,51,51,2.243127,17,Pressure,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,"['d708740f-9ea5-4156-8a0c-77fa056b7c59', 'dc23997d-5b2b-45b9-ae60-77ded9394a07']",,"[16.1, 71.1]",6738.0,Juan Francisco Moreno Fuertes,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.532
dc23997d-5b2b-45b9-ae60-77ded9394a07,923,1,00:23:53.703,23,53,51,2.84209,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['8c4423c5-5df0-4fd9-9fdd-dc9161a0d463', 'e9c6271f-bfb9-4098-9347-987099e6eb19']",,"[98.6, 9.6]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,4711.0,Pablo Hernández Domínguez,50.552944,1.1336912,3.0,High Pass,"[120.0, 55.4]",40.0,Right Foot,,,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.703
e9c6271f-bfb9-4098-9347-987099e6eb19,924,1,00:23:56.545,23,56,51,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['dc23997d-5b2b-45b9-ae60-77ded9394a07'],,"[112.0, 46.3]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.545
abbd75d2-1931-440d-8475-2c8345c0b7f2,925,1,00:24:24.813,24,24,52,3.197061,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['63ff81b9-4138-4471-bfdc-763327fccc26', 'd3e5398e-dd6b-4d65-9ac4-4f321766ab4a']",,"[6.0, 36.0]",27305.0,Germán Darío Lux,1.0,Goalkeeper,5582.0,Celso Borges Mora,74.36162,0.24726176,3.0,High Pass,"[78.1, 54.2]",40.0,Right Foot,63.0,Goal Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.813
d3e5398e-dd6b-4d65-9ac4-4f321766ab4a,926,1,00:24:28.010,24,28,52,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['abbd75d2-1931-440d-8475-2c8345c0b7f2'],,"[76.7, 52.8]",5582.0,Celso Borges Mora,13.0,Right Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.01
85cba7bd-e18d-40ac-84f1-857beb82f7b5,927,1,00:24:28.010,24,28,52,0.0,4,Duel,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['63ff81b9-4138-4471-bfdc-763327fccc26'],,"[78.1, 54.2]",5582.0,Celso Borges Mora,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.01
63ff81b9-4138-4471-bfdc-763327fccc26,928,1,00:24:28.010,24,28,53,1.286586,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['85cba7bd-e18d-40ac-84f1-857beb82f7b5', '9dc47879-4de1-4a9f-aa2d-d00c8df630fe', 'abbd75d2-1931-440d-8475-2c8345c0b7f2']",,"[42.0, 25.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,11542.0,Javier Guerra Rodríguez,17.582378,-0.49163014,3.0,High Pass,"[57.5, 17.6]",,,66.0,Recovery,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.01
9dc47879-4de1-4a9f-aa2d-d00c8df630fe,929,1,00:24:29.297,24,29,53,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['63ff81b9-4138-4471-bfdc-763327fccc26'],,"[57.5, 17.6]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.297
aaf67e9b-985a-4cb0-af5b-3bd8a7e26414,930,1,00:24:29.297,24,29,53,0.117931,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['3bdee10a-8da9-4156-9636-dd90c4469e7d', '9dc47879-4de1-4a9f-aa2d-d00c8df630fe']",,"[57.5, 17.6]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,"[58.1, 17.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.297
3bdee10a-8da9-4156-9636-dd90c4469e7d,931,1,00:24:29.415,24,29,53,1.258121,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['337505ad-92dd-49a3-ae3d-3e1e94101893'],,"[58.1, 17.7]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,11539.0,Adrián Embarba Blázquez,8.905055,-3.1078975,3.0,High Pass,"[49.2, 17.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.415
337505ad-92dd-49a3-ae3d-3e1e94101893,932,1,00:24:30.673,24,30,53,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['3bdee10a-8da9-4156-9636-dd90c4469e7d'],,"[49.2, 17.4]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.673
7986eb72-7aa4-4e30-abb6-4651c2bb1be2,933,1,00:24:30.673,24,30,53,0.509149,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['337505ad-92dd-49a3-ae3d-3e1e94101893', '789f6fc5-8b3f-46f0-972f-2b2ccf347fb1', 'a58ca436-7dbe-42ac-b44d-ecfb9fb2c56f']",,"[49.2, 17.4]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,"[49.8, 16.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.673
a58ca436-7dbe-42ac-b44d-ecfb9fb2c56f,934,1,00:24:30.868,24,30,53,0.231283,17,Pressure,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['7986eb72-7aa4-4e30-abb6-4651c2bb1be2'],,"[74.2, 64.4]",5582.0,Celso Borges Mora,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.868
789f6fc5-8b3f-46f0-972f-2b2ccf347fb1,935,1,00:24:31.182,24,31,53,0.0,3,Dispossessed,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['04dc8d9e-bdc3-4373-9ec8-88e05981a300'],,"[49.8, 16.3]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.182
04dc8d9e-bdc3-4373-9ec8-88e05981a300,936,1,00:24:31.182,24,31,54,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['789f6fc5-8b3f-46f0-972f-2b2ccf347fb1'],,"[70.3, 63.8]",5582.0,Celso Borges Mora,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.182
278b26c0-d130-4a0b-90d5-5dc19df9ae16,937,1,00:24:31.182,24,31,54,1.536902,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['04dc8d9e-bdc3-4373-9ec8-88e05981a300', '2c19a637-89bb-45fc-8f5e-ad2a0f3ce106', '4ddcc842-6aff-4335-a524-2ff19cef947a']",,"[70.3, 63.8]",5582.0,Celso Borges Mora,13.0,Right Center Midfield,,,,,,,,,,,,"[69.2, 72.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.182
