id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_switch,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,out,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,carry_end_location,duel_outcome_id,duel_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_right_foot,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,injury_stoppage_in_chain,dribble_nutmeg,pass_cut_back,shot_first_time,ball_recovery_recovery_failure,clearance_left_foot,pass_no_touch,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_outswinging,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_inswinging,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,shot_saved_to_post,goalkeeper_shot_saved_to_post,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,block_offensive,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,timestamp_seconds
fdac95ca-398d-4a2b-b239-df2173a27c44,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,4141.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 23974, 'name': 'Roberto Antonio Correa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 25}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1b1ae826-fbb4-431d-a484-3f0e06c42fc7,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 6349, 'name': 'Federico Julián Fazio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 23972, 'name': 'José Joaquín Matos García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 23936, 'name': 'Antonio Jesús Cotán Pérez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 7154, 'name': 'Sebastián Carlos Cristóforo Pepe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 23}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 30454, 'name': 'Francisco José Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 36}, {'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
bcf5723c-6a19-45a4-8917-52e26b25ed86,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['428b89fc-87e7-43b2-a837-d16085e37e86'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
428b89fc-87e7-43b2-a837-d16085e37e86,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,213,Sevilla,,,['bcf5723c-6a19-45a4-8917-52e26b25ed86'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
fe36ba1f-bfce-4184-be77-3fa05db75a83,5,1,00:00:00.794,0,0,2,1.488613,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['1b2ccc05-bb35-4df0-838c-374aeb7b3051'],True,"[61.0, 40.1]",3486.0,Fernando Llorente Torres,23.0,Center Forward,10476.0,Timothée Kolodziejczak,24.270557,-2.7572608,1.0,Ground Pass,"[38.5, 31.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.794
1b2ccc05-bb35-4df0-838c-374aeb7b3051,6,1,00:00:02.283,0,2,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['fe36ba1f-bfce-4184-be77-3fa05db75a83'],,"[38.5, 31.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.283
acb3dab7-d891-41ed-be6e-30a384fb5aaa,7,1,00:00:03.971,0,3,2,3.027224,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['823b239c-b621-4959-8968-15e3098cb607'],,"[38.7, 33.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,59.220352,0.7507645,3.0,High Pass,"[82.0, 73.5]",40.0,Right Foot,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.971
bb8722a6-3fbf-4329-a048-a33cc60acc09,8,1,00:00:06.998,0,6,2,0.0,4,Duel,213,Sevilla,9,From Kick Off,213,Sevilla,,,['823b239c-b621-4959-8968-15e3098cb607'],,"[82.0, 73.5]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.998
823b239c-b621-4959-8968-15e3098cb607,9,1,00:00:06.998,0,6,2,0.0,9,Clearance,213,Sevilla,9,From Kick Off,214,Espanyol,,,"['acb3dab7-d891-41ed-be6e-30a384fb5aaa', 'bb8722a6-3fbf-4329-a048-a33cc60acc09']",,"[38.1, 6.6]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,True,,,True,True,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.998
0a076431-7dac-4457-8f8c-0066674396b6,10,1,00:00:18.536,0,18,3,1.190966,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['f8ffc919-7a65-46a7-afae-f81b33e03920'],,"[84.7, 80.0]",10881.0,Diogo José Rosário Gomes Figueiras,2.0,Right Back,7154.0,Sebastián Carlos Cristóforo Pepe,8.39345,-1.8360034,2.0,Low Pass,"[82.5, 71.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.536
f8ffc919-7a65-46a7-afae-f81b33e03920,11,1,00:00:19.727,0,19,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['0a076431-7dac-4457-8f8c-0066674396b6'],,"[82.5, 71.9]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.727
77ae5544-0c27-45a3-ba3c-ba7bcbd36fb4,12,1,00:00:19.727,0,19,3,0.08,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['19fe4968-b86a-4923-8c54-1b25b6e4cc59', 'f8ffc919-7a65-46a7-afae-f81b33e03920']",,"[82.5, 71.9]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,"[82.5, 71.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.727
19fe4968-b86a-4923-8c54-1b25b6e4cc59,13,1,00:00:19.807,0,19,3,0.974203,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['48878b8c-edce-4588-ae21-c9d21a1ee214'],,"[82.5, 71.9]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,10881.0,Diogo José Rosário Gomes Figueiras,6.4381676,1.6797383,1.0,Ground Pass,"[81.8, 78.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.807
48878b8c-edce-4588-ae21-c9d21a1ee214,14,1,00:00:20.781,0,20,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['19fe4968-b86a-4923-8c54-1b25b6e4cc59'],,"[81.8, 78.3]",10881.0,Diogo José Rosário Gomes Figueiras,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.781
759b00cc-dc62-4a22-b0ca-ff50b102bdac,15,1,00:00:20.781,0,20,3,0.965441,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['3b64ed32-1a6e-4b0f-8a20-118e157f499f', '48878b8c-edce-4588-ae21-c9d21a1ee214', '92d1e02a-579e-480f-8256-acfa1f95580f']",,"[81.8, 78.3]",10881.0,Diogo José Rosário Gomes Figueiras,2.0,Right Back,,,,,,,,,,,,,,,True,,,,,,,,"[75.6, 78.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.781
3b64ed32-1a6e-4b0f-8a20-118e157f499f,16,1,00:00:21.286,0,21,3,0.405867,17,Pressure,213,Sevilla,4,From Throw In,214,Espanyol,,,['759b00cc-dc62-4a22-b0ca-ff50b102bdac'],,"[37.0, 2.4]",5719.0,Marco Asensio Willemsen,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.286
92d1e02a-579e-480f-8256-acfa1f95580f,17,1,00:00:21.746,0,21,3,2.423211,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['63e87b04-a1a0-4222-9ab2-c8eecd2f93d0'],,"[75.6, 78.3]",10881.0,Diogo José Rosário Gomes Figueiras,2.0,Right Back,6349.0,Federico Julián Fazio,24.240461,-3.0838058,1.0,Ground Pass,"[51.4, 76.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.746
63e87b04-a1a0-4222-9ab2-c8eecd2f93d0,18,1,00:00:24.170,0,24,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['92d1e02a-579e-480f-8256-acfa1f95580f'],,"[51.4, 76.9]",6349.0,Federico Julián Fazio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.17
e954556c-7ac0-4249-a2d7-082452a881b1,19,1,00:00:24.170,0,24,3,0.08,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['5a276fac-08e8-4bb1-98ec-12544a26c796', '63e87b04-a1a0-4222-9ab2-c8eecd2f93d0']",,"[51.4, 76.9]",6349.0,Federico Julián Fazio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,"[51.4, 76.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.17
5a276fac-08e8-4bb1-98ec-12544a26c796,20,1,00:00:24.250,0,24,3,3.424993,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['015c0a12-6903-48bd-adf6-a4a8649e5cc7'],,"[51.4, 76.9]",6349.0,Federico Julián Fazio,3.0,Right Center Back,10476.0,Timothée Kolodziejczak,36.892548,-1.8032838,1.0,Ground Pass,"[42.9, 41.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.25
e90fa6ec-a1af-4aa3-b7b3-a14cf089de7c,21,1,00:00:26.831,0,26,3,0.807313,17,Pressure,213,Sevilla,4,From Throw In,214,Espanyol,,,,,"[74.7, 35.9]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.831
015c0a12-6903-48bd-adf6-a4a8649e5cc7,22,1,00:00:27.675,0,27,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['5a276fac-08e8-4bb1-98ec-12544a26c796'],,"[42.9, 41.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.675
1c13afb6-ed2e-494e-b46d-86209541b5de,23,1,00:00:27.675,0,27,3,0.079999,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['015c0a12-6903-48bd-adf6-a4a8649e5cc7', '5295cf52-32c5-4469-bd69-500fd77f8ae6']",,"[42.9, 41.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,"[42.1, 39.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.675
5295cf52-32c5-4469-bd69-500fd77f8ae6,24,1,00:00:27.755,0,27,3,0.965089,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['b3348f58-7968-4393-ba70-f87d83f1498d'],,"[42.1, 39.4]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,7154.0,Sebastián Carlos Cristóforo Pepe,20.886599,-0.091093354,1.0,Ground Pass,"[62.9, 37.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.755
42f3bde0-edc6-4056-8bd9-e8b1c2a18b9b,25,1,00:00:28.519,0,28,3,1.621245,17,Pressure,213,Sevilla,4,From Throw In,214,Espanyol,,,"['0cd9cd48-8df9-41a3-87b3-1553151a5e49', 'b3348f58-7968-4393-ba70-f87d83f1498d']",,"[54.1, 40.7]",5598.0,Óscar Esau Duarte Gaitán,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.519
b3348f58-7968-4393-ba70-f87d83f1498d,26,1,00:00:28.720,0,28,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,"['42f3bde0-edc6-4056-8bd9-e8b1c2a18b9b', '5295cf52-32c5-4469-bd69-500fd77f8ae6']",,"[62.9, 37.5]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.72
0cd9cd48-8df9-41a3-87b3-1553151a5e49,27,1,00:00:28.720,0,28,3,2.671447,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['42f3bde0-edc6-4056-8bd9-e8b1c2a18b9b', '9e6e19a2-ed52-4fb8-b1ac-be51e61924b3', 'b3348f58-7968-4393-ba70-f87d83f1498d', 'f79a2c1c-7d07-4701-b828-7e19e64467d6']",,"[62.9, 37.5]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,"[63.3, 33.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.72
f79a2c1c-7d07-4701-b828-7e19e64467d6,28,1,00:00:30.364,0,30,3,1.02675,17,Pressure,213,Sevilla,4,From Throw In,214,Espanyol,,,['0cd9cd48-8df9-41a3-87b3-1553151a5e49'],,"[57.9, 43.7]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.364
9e6e19a2-ed52-4fb8-b1ac-be51e61924b3,29,1,00:00:31.391,0,31,3,0.0,3,Dispossessed,213,Sevilla,4,From Throw In,213,Sevilla,,,['4d2b7c70-a6a2-45db-92aa-2b5a01846bff'],,"[63.3, 33.7]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.391
4d2b7c70-a6a2-45db-92aa-2b5a01846bff,30,1,00:00:31.391,0,31,3,0.0,4,Duel,213,Sevilla,4,From Throw In,214,Espanyol,,,['9e6e19a2-ed52-4fb8-b1ac-be51e61924b3'],,"[56.8, 46.4]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.391
b4ddc1fd-8a93-4c15-be19-4aeb12536fa2,31,1,00:00:32.507,0,32,3,1.023689,30,Pass,213,Sevilla,4,From Throw In,214,Espanyol,,,['fe4bb9c4-b01d-47ea-9339-3c9352a9fd46'],,"[57.0, 49.1]",5598.0,Óscar Esau Duarte Gaitán,10.0,Center Defensive Midfield,7781.0,Felipe Salvador Caicedo Corozo,18.916924,-0.11124099,1.0,Ground Pass,"[75.8, 47.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.507
fe4bb9c4-b01d-47ea-9339-3c9352a9fd46,32,1,00:00:33.530,0,33,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,214,Espanyol,,,['b4ddc1fd-8a93-4c15-be19-4aeb12536fa2'],,"[75.8, 47.0]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.53
c873fdd5-14a8-4de5-98cb-2860e0448039,33,1,00:00:33.530,0,33,3,0.562458,43,Carry,213,Sevilla,4,From Throw In,214,Espanyol,,,"['72e11853-bb82-4042-ae66-9e1fdeb48a22', 'fe4bb9c4-b01d-47ea-9339-3c9352a9fd46']",,"[75.8, 47.0]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,"[80.8, 45.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.53
72e11853-bb82-4042-ae66-9e1fdeb48a22,34,1,00:00:34.093,0,34,3,0.0,38,Miscontrol,213,Sevilla,4,From Throw In,214,Espanyol,,,,,"[80.8, 45.5]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.093
bfa5aae2-f6f8-42fb-b4be-865362f5cb7f,35,1,00:00:35.256,0,35,3,2.568669,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['9c0c872d-9ab9-4515-8105-13f60e546872'],,"[38.1, 41.4]",23936.0,Antonio Jesús Cotán Pérez,9.0,Right Defensive Midfield,6823.0,Sergio Rico González,28.810589,-2.9530463,1.0,Ground Pass,"[9.8, 36.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.256
4e50d933-c2f4-40cc-b226-7b89902b3d01,36,1,00:00:37.639,0,37,3,0.449114,17,Pressure,213,Sevilla,4,From Throw In,214,Espanyol,,,"['36cbd034-abb5-4fb3-bef3-3351ce463e3e', '622d7ba1-9fbf-420e-a187-7c660601302f', '9c0c872d-9ab9-4515-8105-13f60e546872']",,"[103.3, 40.5]",5719.0,Marco Asensio Willemsen,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.639
9c0c872d-9ab9-4515-8105-13f60e546872,37,1,00:00:37.824,0,37,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,"['4e50d933-c2f4-40cc-b226-7b89902b3d01', 'bfa5aae2-f6f8-42fb-b4be-865362f5cb7f']",,"[9.8, 36.0]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.824
622d7ba1-9fbf-420e-a187-7c660601302f,38,1,00:00:37.824,0,37,3,0.247149,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['36cbd034-abb5-4fb3-bef3-3351ce463e3e', '4e50d933-c2f4-40cc-b226-7b89902b3d01', '9c0c872d-9ab9-4515-8105-13f60e546872']",,"[9.8, 36.0]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,True,,,,,,,,"[9.6, 36.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.824
36cbd034-abb5-4fb3-bef3-3351ce463e3e,39,1,00:00:38.071,0,38,3,2.095286,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,"['4e50d933-c2f4-40cc-b226-7b89902b3d01', 'f5b3f830-e3ec-4e94-807f-484e81fcb31c']",,"[9.6, 36.2]",6823.0,Sergio Rico González,1.0,Goalkeeper,23972.0,José Joaquín Matos García,39.820724,-0.93332225,3.0,High Pass,"[33.3, 4.2]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.071
f5b3f830-e3ec-4e94-807f-484e81fcb31c,40,1,00:00:40.167,0,40,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['36cbd034-abb5-4fb3-bef3-3351ce463e3e'],,"[33.3, 4.2]",23972.0,José Joaquín Matos García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.167
