id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,counterpress,pass_switch,out,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,pass_cross,shot_first_time,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,clearance_right_foot,pass_inswinging,pass_outswinging,clearance_aerial_won,clearance_head,shot_saved_off_target,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive,pass_goal_assist,miscontrol_aerial_won,dribble_overrun,foul_committed_offensive,shot_one_on_one,ball_recovery_offensive,foul_committed_type_id,foul_committed_type_name,pass_cut_back,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,block_offensive,pass_straight,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,shot_open_goal,timestamp_seconds
e7b85fc4-84fc-4c0c-967b-c5ea8af533ef,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 27480, 'name': 'Lucas Alfonso Orbán Alegre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 2}, {'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3f854d85-d66e-455c-a149-3c4ba427315f,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5df7d178-0f68-4019-9283-7c12d46968e4,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,207,Valencia,,,['04438827-d295-46d6-bb9b-00d9e4748855'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
04438827-d295-46d6-bb9b-00d9e4748855,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,220,Real Madrid,,,['5df7d178-0f68-4019-9283-7c12d46968e4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2a7ea673-0f94-4d9b-9ed9-af168f892335,5,1,00:00:00.012,0,0,2,0.38353,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['f2dd1acf-5c4f-426d-acac-8d8f5dcda5e5'],"[61.0, 40.1]",5463.0,Luka Modrić,13.0,Right Center Midfield,19677.0,Karim Benzema,5.510898,1.7717506,1.0,Ground Pass,"[59.9, 45.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012
f2dd1acf-5c4f-426d-acac-8d8f5dcda5e5,6,1,00:00:00.396,0,0,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['2a7ea673-0f94-4d9b-9ed9-af168f892335'],"[59.9, 45.5]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396
8c6c8748-27a9-4f89-b9bb-0fb4e847e4cd,7,1,00:00:00.396,0,0,2,0.170113,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['c8c18b32-cb09-4ebb-bb87-6a7f3dc685d3', 'f2dd1acf-5c4f-426d-acac-8d8f5dcda5e5']","[59.9, 45.5]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,"[59.3, 45.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396
c8c18b32-cb09-4ebb-bb87-6a7f3dc685d3,8,1,00:00:00.566,0,0,2,1.139211,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['98ad83ef-a3bf-480e-a290-46a053398d36'],"[59.3, 45.5]",19677.0,Karim Benzema,23.0,Center Forward,5574.0,Toni Kroos,11.792371,-2.7500632,1.0,Ground Pass,"[48.4, 41.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566
98ad83ef-a3bf-480e-a290-46a053398d36,9,1,00:00:01.705,0,1,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['c8c18b32-cb09-4ebb-bb87-6a7f3dc685d3'],"[48.4, 41.0]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.705
c4e773cb-f151-4572-b53c-d67f60bc082f,10,1,00:00:01.705,0,1,2,0.934004,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['98ad83ef-a3bf-480e-a290-46a053398d36', 'd429aa52-cca2-4da9-a56d-9f24e46206f0']","[48.4, 41.0]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[48.4, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.705
d429aa52-cca2-4da9-a56d-9f24e46206f0,11,1,00:00:02.639,0,2,2,1.278299,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['90ad7b49-a1fe-4060-ab09-b850bed36c9a'],"[48.4, 41.0]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5456.0,Mateo Kovačić,13.76154,-1.4761891,1.0,Ground Pass,"[49.7, 27.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639
90ad7b49-a1fe-4060-ab09-b850bed36c9a,12,1,00:00:03.917,0,3,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['d429aa52-cca2-4da9-a56d-9f24e46206f0'],"[49.7, 27.3]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.917
bd9b8a51-e37d-4b47-8616-b17c2b4fd267,13,1,00:00:03.917,0,3,2,2.612258,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['90ad7b49-a1fe-4060-ab09-b850bed36c9a', 'f9eca246-a7b2-4e55-8f5a-b238e0404d28']","[49.7, 27.3]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,"[52.9, 24.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.917
f9eca246-a7b2-4e55-8f5a-b238e0404d28,14,1,00:00:06.530,0,6,2,1.49065,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['12b7f6dc-5054-4293-8c0e-1a3f17b1e589'],"[52.9, 24.8]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,20016.0,Kléper Laveran Lima Ferreira,22.203604,2.8397825,1.0,Ground Pass,"[31.7, 31.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53
12b7f6dc-5054-4293-8c0e-1a3f17b1e589,15,1,00:00:08.020,0,8,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['f9eca246-a7b2-4e55-8f5a-b238e0404d28'],"[31.7, 31.4]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02
d85e283d-6424-41e6-806a-832306199eb6,16,1,00:00:08.020,0,8,2,0.637767,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['12b7f6dc-5054-4293-8c0e-1a3f17b1e589', '17e71064-d60d-4b04-aca1-3cb6e99e5ada']","[31.7, 31.4]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[32.1, 31.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02
17e71064-d60d-4b04-aca1-3cb6e99e5ada,17,1,00:00:08.658,0,8,2,1.70121,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['f40591e0-8463-4a3a-9ff4-e08a4450b58c'],"[32.1, 31.4]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5201.0,Sergio Ramos García,24.858198,1.502355,1.0,Ground Pass,"[33.8, 56.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.658
f40591e0-8463-4a3a-9ff4-e08a4450b58c,18,1,00:00:10.359,0,10,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['17e71064-d60d-4b04-aca1-3cb6e99e5ada'],"[33.8, 56.2]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.359
4b4b1b1c-bf37-4bf0-8e90-0a3a84bb3a2b,19,1,00:00:10.359,0,10,2,1.887287,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['178e37da-b081-4366-a199-085dcdc24cba', 'c6ab5694-4ecf-4645-b25b-616400320d52', 'f40591e0-8463-4a3a-9ff4-e08a4450b58c']","[33.8, 56.2]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[36.0, 63.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.359
c6ab5694-4ecf-4645-b25b-616400320d52,20,1,00:00:11.574,0,11,2,0.823798,17,Pressure,220,Real Madrid,9,From Kick Off,207,Valencia,,,"['178e37da-b081-4366-a199-085dcdc24cba', '4b4b1b1c-bf37-4bf0-8e90-0a3a84bb3a2b']","[83.5, 20.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.574
178e37da-b081-4366-a199-085dcdc24cba,21,1,00:00:12.247,0,12,2,0.80452,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['298ec705-2e96-489f-a024-3dcf35b8f0ef', 'c6ab5694-4ecf-4645-b25b-616400320d52']","[36.0, 63.7]",5201.0,Sergio Ramos García,5.0,Left Center Back,5463.0,Luka Modrić,12.175796,1.2360595,1.0,Ground Pass,"[40.0, 75.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.247
298ec705-2e96-489f-a024-3dcf35b8f0ef,22,1,00:00:13.051,0,13,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['178e37da-b081-4366-a199-085dcdc24cba'],"[40.0, 75.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.051
5ec397a2-fd57-4559-a327-2e50c365422b,23,1,00:00:13.051,0,13,2,1.36595,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['298ec705-2e96-489f-a024-3dcf35b8f0ef', '697185f9-b605-42d2-933c-8a225bb05469', 'c0160236-c456-450b-826f-40dda5e25403']","[40.0, 75.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[41.5, 78.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.051
c0160236-c456-450b-826f-40dda5e25403,24,1,00:00:13.639,0,13,2,0.898827,17,Pressure,220,Real Madrid,9,From Kick Off,207,Valencia,,,"['5ec397a2-fd57-4559-a327-2e50c365422b', '697185f9-b605-42d2-933c-8a225bb05469']","[77.9, 2.9]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.639
697185f9-b605-42d2-933c-8a225bb05469,25,1,00:00:14.417,0,14,2,1.197019,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['5867672b-f43f-4cf9-b4fd-dc3702aa66f4', 'c0160236-c456-450b-826f-40dda5e25403']","[41.5, 78.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,3063.0,Danilo Luiz da Silva,15.970598,-0.09406123,1.0,Ground Pass,"[57.4, 77.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.417
a24261c8-de98-49af-b126-1791c2c8b27c,26,1,00:00:15.096,0,15,2,3.256288,17,Pressure,220,Real Madrid,9,From Kick Off,207,Valencia,,,"['5867672b-f43f-4cf9-b4fd-dc3702aa66f4', '636a122e-9928-4160-9064-5cfdc8219274', 'b3d6c547-6760-42bc-afbb-07c0f522b964']","[61.7, 2.5]",7797.0,Rodrigo Javier De Paul,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.096
5867672b-f43f-4cf9-b4fd-dc3702aa66f4,27,1,00:00:15.614,0,15,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['697185f9-b605-42d2-933c-8a225bb05469', 'a24261c8-de98-49af-b126-1791c2c8b27c']","[57.4, 77.2]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.614
b3d6c547-6760-42bc-afbb-07c0f522b964,28,1,00:00:15.614,0,15,2,2.641495,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['5867672b-f43f-4cf9-b4fd-dc3702aa66f4', '636a122e-9928-4160-9064-5cfdc8219274', 'a24261c8-de98-49af-b126-1791c2c8b27c']","[57.4, 77.2]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,"[48.6, 78.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.614
636a122e-9928-4160-9064-5cfdc8219274,29,1,00:00:18.256,0,18,2,0.296931,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['a24261c8-de98-49af-b126-1791c2c8b27c', 'd36dd15b-a0a9-4469-8c72-907130d89fff', 'dc882130-2d70-4fcb-9b37-45cfc2f149b1']","[48.6, 78.9]",3063.0,Danilo Luiz da Silva,2.0,Right Back,6399.0,Gareth Frank Bale,6.0299253,0.09966865,1.0,Ground Pass,"[54.6, 79.5]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.256
d36dd15b-a0a9-4469-8c72-907130d89fff,30,1,00:00:18.553,0,18,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['636a122e-9928-4160-9064-5cfdc8219274'],"[58.0, 77.8]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.553
dc882130-2d70-4fcb-9b37-45cfc2f149b1,31,1,00:00:18.553,0,18,2,0.0,6,Block,220,Real Madrid,9,From Kick Off,207,Valencia,,,['636a122e-9928-4160-9064-5cfdc8219274'],"[65.5, 0.6]",7797.0,Rodrigo Javier De Paul,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.553
db7e5137-3c91-4b1d-8f1e-d9eecfc1f87d,32,1,00:00:20.252,0,20,3,1.122027,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['9146cedd-6bfd-4e1c-b0fc-085215fa60d3'],"[64.0, 13.2]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,6595.0,Daniel Parejo Muñoz,7.0604534,-2.8691294,1.0,Ground Pass,"[57.2, 11.3]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.252
9146cedd-6bfd-4e1c-b0fc-085215fa60d3,33,1,00:00:21.374,0,21,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['db7e5137-3c91-4b1d-8f1e-d9eecfc1f87d'],"[57.2, 11.3]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.374
a990ba6a-6d0b-4b78-abb1-29f150f7d3f8,34,1,00:00:21.374,0,21,3,1.729768,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['9146cedd-6bfd-4e1c-b0fc-085215fa60d3', 'b7ea9717-74f8-4fd8-8bc2-982a79165a41']","[57.2, 11.3]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,,,,,,,,,,,,"[53.5, 19.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.374
b7ea9717-74f8-4fd8-8bc2-982a79165a41,35,1,00:00:23.104,0,23,3,1.395608,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['a416a98c-f679-4452-9eb0-1a3117bc8419'],"[53.5, 19.0]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,4406.0,Aymen Abdennour,18.478365,3.0494628,1.0,Ground Pass,"[35.1, 20.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.104
a416a98c-f679-4452-9eb0-1a3117bc8419,36,1,00:00:24.500,0,24,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['b7ea9717-74f8-4fd8-8bc2-982a79165a41'],"[35.1, 20.7]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
6cae7555-1dc0-416e-b1ee-52988bf62e2b,37,1,00:00:24.500,0,24,3,2.766211,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['12954d1e-60dc-464b-bdc4-643ea83d1828', 'a416a98c-f679-4452-9eb0-1a3117bc8419']","[35.1, 20.7]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,"[36.0, 18.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
12954d1e-60dc-464b-bdc4-643ea83d1828,38,1,00:00:27.266,0,27,3,1.110878,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['f08150be-dcc4-4120-8491-d0cc02ced99e'],"[36.0, 18.5]",4406.0,Aymen Abdennour,5.0,Left Center Back,27480.0,Lucas Alfonso Orbán Alegre,14.946571,-1.1430614,1.0,Ground Pass,"[42.2, 4.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.266
f08150be-dcc4-4120-8491-d0cc02ced99e,39,1,00:00:28.377,0,28,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['12954d1e-60dc-464b-bdc4-643ea83d1828'],"[42.2, 4.9]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.377
92f8f7eb-baf8-4a54-9602-db155b5d6ad1,40,1,00:00:28.377,0,28,3,1.229847,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['3431663a-1471-488d-924a-06f446211777', 'f08150be-dcc4-4120-8491-d0cc02ced99e']","[42.2, 4.9]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,"[34.7, 7.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.377
