id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,foul_won_defensive,off_camera,duel_type_id,duel_type_name,pass_aerial_won,pass_switch,interception_outcome_id,interception_outcome_name,out,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_outswinging,shot_aerial_won,clearance_head,clearance_aerial_won,pass_cross,clearance_right_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_straight,foul_committed_offensive,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,pass_no_touch,shot_first_time,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,pass_inswinging,timestamp_seconds
94d27401-b4f5-460a-a8e3-42ff69671f2e,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,4231.0,"[{'player': {'id': 7905, 'name': 'Raúl Lizoáin Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 24}, {'player': {'id': 15602, 'name': 'Juan Carlos Valerón Santana'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
51cd8cd2-4c09-4b52-baf1-d00232b007e0,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6386, 'name': 'Eneko Bóveda Altube'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 12191, 'name': 'Gorka Elustondo Urkola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6842, 'name': 'Iker Muniain Goñi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
649501a0-853c-425a-8418-e15b7e1b987d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,215,Athletic Club,,,['9f3b9dc5-81bc-4991-a119-51f776446f7b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9f3b9dc5-81bc-4991-a119-51f776446f7b,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['649501a0-853c-425a-8418-e15b7e1b987d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
71847a1f-2c81-4109-bb73-ecc01d9ee1e1,5,1,00:00:01.158,0,1,2,1.947512,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['470fa5d6-e6be-4580-95ee-94f1f134ddd0'],"[60.0, 40.0]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,12191.0,Gorka Elustondo Urkola,21.447844,-2.7593546,1.0,Ground Pass,"[40.1, 32.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.158
470fa5d6-e6be-4580-95ee-94f1f134ddd0,6,1,00:00:03.105,0,3,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['71847a1f-2c81-4109-bb73-ecc01d9ee1e1'],"[40.1, 32.0]",12191.0,Gorka Elustondo Urkola,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.105
ecff2668-b00c-43e0-a122-06f305dccb41,7,1,00:00:03.105,0,3,2,0.754709,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['470fa5d6-e6be-4580-95ee-94f1f134ddd0', 'bf5694ee-6483-4967-a43d-f4d768dcc953']","[40.1, 32.0]",12191.0,Gorka Elustondo Urkola,5.0,Left Center Back,,,,,,,,,,,,"[40.8, 32.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.105
bf5694ee-6483-4967-a43d-f4d768dcc953,8,1,00:00:03.860,0,3,2,3.998869,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['52db3988-d4c1-499b-a975-a697fc921b6f'],"[40.8, 32.3]",12191.0,Gorka Elustondo Urkola,5.0,Left Center Back,,,63.765274,0.6306411,3.0,High Pass,"[92.3, 69.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86
52db3988-d4c1-499b-a975-a697fc921b6f,9,1,00:00:07.859,0,7,2,1.499101,30,Pass,215,Athletic Club,9,From Kick Off,208,Las Palmas,,,"['bf5694ee-6483-4967-a43d-f4d768dcc953', 'c38ef94e-f6d0-4de3-836a-8817e1d90507']","[27.8, 10.2]",6932.0,Dani Castellano Betancor,6.0,Left Back,10755.0,Jonathan Viera Ramos,17.722584,-0.15865526,2.0,Low Pass,"[45.3, 7.4]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.859
c38ef94e-f6d0-4de3-836a-8817e1d90507,10,1,00:00:09.358,0,9,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,208,Las Palmas,,,['52db3988-d4c1-499b-a975-a697fc921b6f'],"[45.3, 7.4]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.358
fbc3d6eb-34c9-4516-9f12-9c3d48192eac,11,1,00:00:09.358,0,9,2,0.71430403,43,Carry,215,Athletic Club,9,From Kick Off,208,Las Palmas,,,"['c38ef94e-f6d0-4de3-836a-8817e1d90507', 'd32cf5f8-0f05-4bd6-bfe0-4b56062d3dc9']","[45.3, 7.4]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,"[45.2, 7.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.358
d32cf5f8-0f05-4bd6-bfe0-4b56062d3dc9,12,1,00:00:10.072,0,10,2,1.048423,30,Pass,215,Athletic Club,9,From Kick Off,208,Las Palmas,,,"['381acc43-fb50-452f-b844-ffab8a99a26f', '55e330dc-6fb0-4235-9883-4317aae78aae']","[45.2, 7.4]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,6932.0,Dani Castellano Betancor,2.9529645,-1.076855,2.0,Low Pass,"[46.6, 4.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.072
55e330dc-6fb0-4235-9883-4317aae78aae,13,1,00:00:11.121,0,11,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,208,Las Palmas,,,['d32cf5f8-0f05-4bd6-bfe0-4b56062d3dc9'],"[41.5, 3.8]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.121
381acc43-fb50-452f-b844-ffab8a99a26f,14,1,00:00:11.121,0,11,2,0.467724,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['3d547340-72d7-43cb-bc42-58bd7848d46c', 'd32cf5f8-0f05-4bd6-bfe0-4b56062d3dc9']","[73.5, 75.3]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6393.0,Iñaki Williams Arthuer,5.3037724,-0.79873073,2.0,Low Pass,"[77.2, 71.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.121
3d547340-72d7-43cb-bc42-58bd7848d46c,15,1,00:00:11.588,0,11,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['381acc43-fb50-452f-b844-ffab8a99a26f'],"[77.2, 71.5]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.588
574bdfdf-a499-4392-aff4-2c6bbe199b20,16,1,00:00:11.661,0,11,2,1.261453,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['9c527046-8c6c-4964-a14b-251b386194bc'],"[77.2, 71.5]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,6649.0,Óscar de Marcos Arana,5.215362,-3.0648208,3.0,High Pass,"[72.0, 71.1]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.661
9c527046-8c6c-4964-a14b-251b386194bc,17,1,00:00:12.922,0,12,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['574bdfdf-a499-4392-aff4-2c6bbe199b20'],"[72.0, 71.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.922
c2e4b25d-c55a-4dae-a7b6-1bcde694e8ab,18,1,00:00:12.922,0,12,2,0.157333,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['3ec0c3a1-63b4-46f8-b256-1e04e2da3eaa', '9c527046-8c6c-4964-a14b-251b386194bc']","[72.0, 71.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[72.1, 71.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.922
3ec0c3a1-63b4-46f8-b256-1e04e2da3eaa,19,1,00:00:13.080,0,13,2,1.02742,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['16e14864-20d4-4586-a5d1-a26e3a9ae66f', 'c32809b1-1959-429b-96dd-baa413ffe43f']","[72.1, 71.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6393.0,Iñaki Williams Arthuer,10.770794,0.22471116,1.0,Ground Pass,"[82.6, 73.5]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.08
c32809b1-1959-429b-96dd-baa413ffe43f,20,1,00:00:14.107,0,14,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['3ec0c3a1-63b4-46f8-b256-1e04e2da3eaa'],"[79.8, 74.1]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.107
16e14864-20d4-4586-a5d1-a26e3a9ae66f,21,1,00:00:14.107,0,14,3,0.855892,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3ec0c3a1-63b4-46f8-b256-1e04e2da3eaa', 'ffac8673-d301-4b6e-b764-e82b8c9dab1f']","[37.5, 6.6]",6932.0,Dani Castellano Betancor,6.0,Left Back,15805.0,Hernán Daniel Santana Trujillo,9.642613,0.71200085,1.0,Ground Pass,"[44.8, 12.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.107
ffac8673-d301-4b6e-b764-e82b8c9dab1f,22,1,00:00:14.963,0,14,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['16e14864-20d4-4586-a5d1-a26e3a9ae66f'],"[44.8, 12.9]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.963
a90e8f43-7780-4870-85f7-8c05dd40b6ea,23,1,00:00:14.963,0,14,3,0.060562,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['38e2d779-4f6c-4506-999c-4ba5f12a812c', 'ffac8673-d301-4b6e-b764-e82b8c9dab1f']","[44.8, 12.9]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[44.8, 12.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.963
38e2d779-4f6c-4506-999c-4ba5f12a812c,24,1,00:00:15.024,0,15,3,0.446693,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['dfc664a1-9c28-43bd-8710-9957bfa44fa9'],"[44.8, 12.9]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,10755.0,Jonathan Viera Ramos,3.757659,2.010639,1.0,Ground Pass,"[43.2, 16.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.024
dfc664a1-9c28-43bd-8710-9957bfa44fa9,25,1,00:00:15.470,0,15,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['38e2d779-4f6c-4506-999c-4ba5f12a812c'],"[43.2, 16.3]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.47
72467606-2107-4dee-b2b7-8d1b3132cf2b,26,1,00:00:15.470,0,15,3,0.072271004,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['9f26e684-fffe-4994-9c5d-53e319ec5e8e', 'dfc664a1-9c28-43bd-8710-9957bfa44fa9']","[43.2, 16.3]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,"[44.1, 17.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.47
9f26e684-fffe-4994-9c5d-53e319ec5e8e,27,1,00:00:15.543,0,15,3,0.64059,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,"[44.1, 17.8]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,3.9115214,1.6475682,1.0,Ground Pass,"[43.8, 21.7]",40.0,Right Foot,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.543
9cf28d09-e566-48a3-91e3-fc51569b0073,28,1,00:00:16.436,0,16,3,0.0,22,Foul Committed,208,Las Palmas,1,Regular Play,215,Athletic Club,,,['367a14fe-9e13-4eba-a643-eac0a991247d'],"[74.8, 59.1]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.436
367a14fe-9e13-4eba-a643-eac0a991247d,29,1,00:00:16.436,0,16,3,0.0,21,Foul Won,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9cf28d09-e566-48a3-91e3-fc51569b0073'],"[45.3, 21.0]",6929.0,José Vicente Gómez Umpiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.436
908ef265-8400-44c7-bca3-1e72f6a51c18,30,1,00:00:31.395,0,31,4,1.370581,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['313a1c30-9cc6-4e5c-acb1-d02363dae81e'],"[45.3, 20.1]",6929.0,José Vicente Gómez Umpiérrez,9.0,Right Defensive Midfield,8440.0,Aythami Artiles Oliva,35.87116,1.8678606,1.0,Ground Pass,"[34.8, 54.4]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.395
313a1c30-9cc6-4e5c-acb1-d02363dae81e,31,1,00:00:32.766,0,32,4,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['908ef265-8400-44c7-bca3-1e72f6a51c18'],"[34.8, 54.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.766
c55e5e39-dbdb-4bab-bf1a-cb3b13d57332,32,1,00:00:33.410,0,33,4,0.80939,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['251716ec-8fab-4160-9f3a-8d89e0832a37'],"[34.8, 54.8]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,6927.0,David García Santana,21.9,1.5707964,1.0,Ground Pass,"[34.8, 76.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.41
251716ec-8fab-4160-9f3a-8d89e0832a37,33,1,00:00:34.220,0,34,4,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['c55e5e39-dbdb-4bab-bf1a-cb3b13d57332'],"[34.8, 76.7]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.22
e7b0d82a-a57c-4a71-b827-461100c32b6d,34,1,00:00:34.220,0,34,4,0.328505,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['251716ec-8fab-4160-9f3a-8d89e0832a37', 'b776011e-70e3-46eb-84f4-232c016c80be']","[34.8, 76.7]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,"[35.7, 76.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.22
b776011e-70e3-46eb-84f4-232c016c80be,35,1,00:00:34.548,0,34,4,2.163517,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['6ac71989-dbf8-40cc-8110-83bbc1a20bd5'],"[35.7, 76.0]",6927.0,David García Santana,2.0,Right Back,7905.0,Raúl Lizoáin Cruz,33.745667,-2.3876307,1.0,Ground Pass,"[11.1, 52.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.548
6ac71989-dbf8-40cc-8110-83bbc1a20bd5,36,1,00:00:36.712,0,36,4,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['b776011e-70e3-46eb-84f4-232c016c80be'],"[11.1, 52.9]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.712
22eb7698-5e0f-4051-935b-818d46317eb0,37,1,00:00:36.712,0,36,4,0.405853,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['3efbf9bb-4403-426c-8e3d-8b154a99ae59', '6ac71989-dbf8-40cc-8110-83bbc1a20bd5']","[11.1, 52.9]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,,,,,,,,,,,,"[12.4, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.712
3efbf9bb-4403-426c-8e3d-8b154a99ae59,38,1,00:00:37.117,0,37,4,1.548393,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['17383931-d340-4958-bedf-2df29079d489'],"[12.4, 50.6]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,7907.0,Pedro Bigas Rigo,23.007824,-1.1499242,1.0,Ground Pass,"[21.8, 29.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.117
17383931-d340-4958-bedf-2df29079d489,39,1,00:00:38.666,0,38,4,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['3efbf9bb-4403-426c-8e3d-8b154a99ae59'],"[21.8, 29.6]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.666
73fe1cdd-413a-491b-8785-6eca451f021d,40,1,00:00:38.666,0,38,4,1.516417,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['17383931-d340-4958-bedf-2df29079d489', 'b8332126-a182-4f70-b761-fe5b093ce3f9']","[21.8, 29.6]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[22.2, 29.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.666
b8332126-a182-4f70-b761-fe5b093ce3f9,41,1,00:00:40.182,0,40,4,0.802886,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['b3231dd3-fa07-452e-89f8-f3af43a1b1c9'],"[22.2, 29.6]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,6929.0,José Vicente Gómez Umpiérrez,12.647924,0.08708081,1.0,Ground Pass,"[34.8, 30.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.182
