id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,shot_first_time,off_camera,shot_one_on_one,out,clearance_aerial_won,clearance_head,block_deflection,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,foul_committed_advantage,foul_won_advantage,pass_cut_back,foul_won_defensive,clearance_left_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_offensive,pass_outswinging,dribble_overrun,foul_committed_type_id,foul_committed_type_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_deflected,pass_goal_assist,block_offensive,pass_no_touch,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,timestamp_seconds
394a0511-48a1-4a6f-bdc7-6d50b48b9ad1,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
533b92ed-7756-4f99-b473-c376ed9f66be,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
17035b4a-0f6a-4142-8413-5973c2155888,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,217,Barcelona,,,['aeb41bb0-12e7-41d5-870e-a438f2938ece'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
aeb41bb0-12e7-41d5-870e-a438f2938ece,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,207,Valencia,,,['17035b4a-0f6a-4142-8413-5973c2155888'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
44b41a37-1fbe-40fe-ae76-ad2c141bb097,5,1,00:00:01.561,0,1,2,0.6925,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['054ae9d4-79a5-4ebd-a1fd-2fdf5c528c06'],"[61.0, 40.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,2.641969,-2.0852478,1.0,Ground Pass,"[59.7, 37.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.561
054ae9d4-79a5-4ebd-a1fd-2fdf5c528c06,6,1,00:00:02.253,0,2,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['44b41a37-1fbe-40fe-ae76-ad2c141bb097'],"[59.7, 37.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.253
61687d90-12bf-4d80-94a7-453790d8c981,7,1,00:00:02.253,0,2,2,1.678869,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['9852b0cc-e4f7-407a-926e-5270b535bab2'],"[59.7, 40.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,10.323759,3.0737357,1.0,Ground Pass,"[49.4, 40.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.253
9852b0cc-e4f7-407a-926e-5270b535bab2,8,1,00:00:03.932,0,3,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['61687d90-12bf-4d80-94a7-453790d8c981'],"[49.4, 40.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.932
19fa9105-ebed-438c-af5a-21728384e4bd,9,1,00:00:03.932,0,3,2,1.020831,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['9852b0cc-e4f7-407a-926e-5270b535bab2', 'a94190fd-a46d-43f1-90af-f5a31d12f876']","[49.4, 40.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[49.2, 36.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.932
a94190fd-a46d-43f1-90af-f5a31d12f876,10,1,00:00:04.953,0,4,2,0.885224,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['82986929-315a-4d1c-988c-64ba2769ea7b'],"[49.2, 36.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5216.0,Andrés Iniesta Luján,10.317461,-0.9854819,1.0,Ground Pass,"[54.9, 28.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.953
82986929-315a-4d1c-988c-64ba2769ea7b,11,1,00:00:05.838,0,5,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a94190fd-a46d-43f1-90af-f5a31d12f876'],"[54.9, 28.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.838
79ae42c4-e9fa-49ef-84f3-3721d88c0279,12,1,00:00:05.838,0,5,2,1.394476,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['82986929-315a-4d1c-988c-64ba2769ea7b', 'c1016511-4168-4fde-8bd3-2a5c2659b473']","[54.9, 28.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[56.2, 23.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.838
c1016511-4168-4fde-8bd3-2a5c2659b473,13,1,00:00:07.233,0,7,2,1.7061,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['6ac2cc96-ce76-4c69-bede-f437d04f11bb'],"[56.2, 23.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,4320.0,Neymar da Silva Santos Junior,19.386593,-1.19029,1.0,Ground Pass,"[63.4, 5.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.233
6ac2cc96-ce76-4c69-bede-f437d04f11bb,14,1,00:00:08.939,0,8,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c1016511-4168-4fde-8bd3-2a5c2659b473'],"[63.4, 5.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.939
956d5179-472c-483e-9c79-b6bc5e6afe4f,15,1,00:00:08.939,0,8,2,1.099783,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['4279ebf3-50b5-4960-8d49-a127b5e7ffe5', '6ac2cc96-ce76-4c69-bede-f437d04f11bb']","[63.4, 5.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[64.8, 4.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.939
4279ebf3-50b5-4960-8d49-a127b5e7ffe5,16,1,00:00:10.039,0,10,2,1.358136,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['096068c0-5121-433e-bd55-2ec32cfea39c'],"[64.8, 4.9]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5211.0,Jordi Alba Ramos,14.71224,2.7875953,1.0,Ground Pass,"[51.0, 10.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.039
096068c0-5121-433e-bd55-2ec32cfea39c,17,1,00:00:11.397,0,11,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4279ebf3-50b5-4960-8d49-a127b5e7ffe5'],"[51.0, 10.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.397
4afec236-798b-4e89-af51-a13f0b6722a8,18,1,00:00:11.397,0,11,2,1.043781,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['096068c0-5121-433e-bd55-2ec32cfea39c', '75be3385-99bb-41f5-8439-593fda55f395']","[51.0, 10.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[51.0, 10.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.397
75be3385-99bb-41f5-8439-593fda55f395,19,1,00:00:12.441,0,12,2,0.822019,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['19371885-691d-4073-9774-889f6d9f50e1'],"[51.0, 10.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,5506.0,Javier Alejandro Mascherano,19.55326,2.4612608,1.0,Ground Pass,"[35.8, 22.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.441
19371885-691d-4073-9774-889f6d9f50e1,20,1,00:00:13.263,0,13,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['75be3385-99bb-41f5-8439-593fda55f395'],"[35.8, 22.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.263
fc4b9ceb-3ddb-450d-ba51-5b8d3ad145db,21,1,00:00:13.263,0,13,2,1.442505,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['19371885-691d-4073-9774-889f6d9f50e1', 'b324cfbb-f8a1-46a0-bb25-45202277a4ef']","[35.8, 22.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[35.5, 26.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.263
b324cfbb-f8a1-46a0-bb25-45202277a4ef,22,1,00:00:14.705,0,14,2,1.696657,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a1a311ed-c999-4e82-a620-ae4e85e4e56e'],"[35.5, 26.6]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,29.349276,1.6287519,1.0,Ground Pass,"[33.8, 55.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.705
a1a311ed-c999-4e82-a620-ae4e85e4e56e,23,1,00:00:16.402,0,16,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['b324cfbb-f8a1-46a0-bb25-45202277a4ef'],"[33.8, 55.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.402
45afb7f5-62a0-4a6a-8eac-9fabc03f3f3f,24,1,00:00:16.402,0,16,2,0.944153,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['a1a311ed-c999-4e82-a620-ae4e85e4e56e', 'a41b8754-da8f-43b1-927d-9d395c66e309']","[33.8, 55.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[34.3, 61.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.402
a41b8754-da8f-43b1-927d-9d395c66e309,25,1,00:00:17.346,0,17,2,1.611564,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['92ce4cef-893a-4bc5-b45a-c254788d5c8d'],"[34.3, 61.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4324.0,Daniel Alves da Silva,19.287561,0.6715021,1.0,Ground Pass,"[49.4, 73.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.346
92ce4cef-893a-4bc5-b45a-c254788d5c8d,26,1,00:00:18.957,0,18,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a41b8754-da8f-43b1-927d-9d395c66e309'],"[49.4, 73.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.957
6dfba482-5511-47fa-bbb4-31f0202ab163,27,1,00:00:18.957,0,18,2,0.040002,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['92ce4cef-893a-4bc5-b45a-c254788d5c8d', 'aba16b5d-e0a0-4a3d-ab75-04366060c6fe']","[49.4, 73.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[49.4, 73.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.957
aba16b5d-e0a0-4a3d-ab75-04366060c6fe,28,1,00:00:18.997,0,18,2,2.111275,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['8281d0e7-f7c9-4ed8-81f0-f3bd50a1e39d'],"[49.4, 73.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,5213.0,Gerard Piqué Bernabéu,12.653063,-2.844837,1.0,Ground Pass,"[37.3, 70.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.997
8281d0e7-f7c9-4ed8-81f0-f3bd50a1e39d,29,1,00:00:21.109,0,21,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['aba16b5d-e0a0-4a3d-ab75-04366060c6fe'],"[37.3, 70.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.109
07343f00-28a8-452e-a8b7-618366a20983,30,1,00:00:21.109,0,21,2,3.200025,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['2e9cbc62-432d-4106-a4ce-c3f8932d1c24', '8281d0e7-f7c9-4ed8-81f0-f3bd50a1e39d']","[37.3, 70.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[43.2, 55.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.109
2e9cbc62-432d-4106-a4ce-c3f8932d1c24,31,1,00:00:24.309,0,24,2,2.004858,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['afb46dfb-f731-4646-ab5f-c278e72e87fb'],"[43.2, 55.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5506.0,Javier Alejandro Mascherano,34.7,-1.5707964,1.0,Ground Pass,"[43.2, 20.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.309
afb46dfb-f731-4646-ab5f-c278e72e87fb,32,1,00:00:26.314,0,26,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['2e9cbc62-432d-4106-a4ce-c3f8932d1c24'],"[43.2, 20.7]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.314
2da8b872-078f-48cc-bab8-15ca977ae7e8,33,1,00:00:26.314,0,26,2,3.064856,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['1f0115c3-16de-44d5-aea4-a6b61d89f4c1', 'afb46dfb-f731-4646-ab5f-c278e72e87fb']","[43.2, 20.7]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[57.4, 25.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.314
1f0115c3-16de-44d5-aea4-a6b61d89f4c1,34,1,00:00:29.378,0,29,2,1.518082,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['04b9ca5b-6f29-400a-ab05-5dce98fd5dcb'],"[57.4, 25.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,21.672333,1.7799561,1.0,Ground Pass,"[52.9, 46.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.378
04b9ca5b-6f29-400a-ab05-5dce98fd5dcb,35,1,00:00:30.896,0,30,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['1f0115c3-16de-44d5-aea4-a6b61d89f4c1'],"[52.9, 46.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.896
83a6d9e7-8ad7-46fb-9842-7f87c52d0cc2,36,1,00:00:30.896,0,30,2,2.782304,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['04b9ca5b-6f29-400a-ab05-5dce98fd5dcb', '334372b2-b572-4bc5-a943-0dab36c38f1d']","[52.9, 46.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[55.5, 46.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.896
334372b2-b572-4bc5-a943-0dab36c38f1d,37,1,00:00:33.679,0,33,2,1.960457,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['3bdf87c9-f4a1-42bc-b08e-7b795d4bc58b'],"[55.5, 46.3]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5506.0,Javier Alejandro Mascherano,17.3,-1.5707964,1.0,Ground Pass,"[55.5, 29.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.679
3bdf87c9-f4a1-42bc-b08e-7b795d4bc58b,38,1,00:00:35.639,0,35,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['334372b2-b572-4bc5-a943-0dab36c38f1d'],"[55.5, 29.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.639
8e8409f7-971e-4ae8-9931-5bd7f080b9f0,39,1,00:00:35.639,0,35,2,4.128824,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['29d9c2c9-c8b4-4784-ab78-72f06a694cd6', '3bdf87c9-f4a1-42bc-b08e-7b795d4bc58b']","[55.5, 29.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[59.6, 31.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.639
29d9c2c9-c8b4-4784-ab78-72f06a694cd6,40,1,00:00:39.768,0,39,2,1.807087,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['2a4b17a4-8ebf-4d3f-b87b-cff1be265465'],"[59.6, 31.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,14.558159,1.6602124,1.0,Ground Pass,"[58.3, 45.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.768
2a4b17a4-8ebf-4d3f-b87b-cff1be265465,41,1,00:00:41.575,0,41,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['29d9c2c9-c8b4-4784-ab78-72f06a694cd6'],"[58.3, 45.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.575
