id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,off_camera,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,interception_outcome_id,interception_outcome_name,pass_no_touch,counterpress,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,clearance_head,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,pass_switch,pass_deflected,block_deflection,shot_open_goal,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,miscontrol_aerial_won,pass_straight,clearance_aerial_won,shot_aerial_won,foul_committed_advantage,foul_won_advantage,pass_inswinging,goalkeeper_punched_out,50_50_outcome_id,50_50_outcome_name,pass_outswinging,foul_won_defensive,pass_goal_assist,ball_recovery_recovery_failure,clearance_other,pass_cut_back,ball_recovery_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_miscommunication,foul_committed_penalty,dribble_nutmeg,timestamp_seconds
09d5c3cb-f63f-4f82-adde-d09b7b767f51,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,322,Eibar,442.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 24453, 'name': 'Josip Radošević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 5}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 24}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4981ee37-acf0-4a27-988f-cf4831c7f331,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5d1c7b7b-5e99-43b4-aca1-3235ae5be1c0,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,217,Barcelona,,,['a70d7d1b-998a-4127-af72-0b3c7d18a1d7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a70d7d1b-998a-4127-af72-0b3c7d18a1d7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['5d1c7b7b-5e99-43b4-aca1-3235ae5be1c0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
50048d51-bad1-4566-8838-c1a6ac0c55e4,5,1,00:00:01.548,0,1,2,0.574,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['0494e744-f681-48e7-8dab-e0792398d6c3'],"[60.0, 40.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,1.5,-2.2142975,1.0,Ground Pass,"[59.1, 38.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.548
0494e744-f681-48e7-8dab-e0792398d6c3,6,1,00:00:02.122,0,2,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['50048d51-bad1-4566-8838-c1a6ac0c55e4'],"[59.1, 38.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.122
36b1fb16-6ebe-4f4f-a2cd-25b81c9f47b2,7,1,00:00:02.122,0,2,2,0.04,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['0494e744-f681-48e7-8dab-e0792398d6c3', '57bff06d-4aa5-48ed-b1d9-e95c7ad67fcb']","[59.1, 38.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[59.1, 40.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.122
57bff06d-4aa5-48ed-b1d9-e95c7ad67fcb,8,1,00:00:02.162,0,2,2,0.927799,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['38e9063a-be94-4ae9-b69b-4a1706481abe'],"[59.1, 40.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,12.955694,3.0488362,2.0,Low Pass,"[46.2, 41.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.162
38e9063a-be94-4ae9-b69b-4a1706481abe,9,1,00:00:03.089,0,3,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['57bff06d-4aa5-48ed-b1d9-e95c7ad67fcb'],"[46.2, 41.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.089
10788be3-3f7a-4172-851e-4ae504d1cfc3,10,1,00:00:03.089,0,3,2,1.232101,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['38e9063a-be94-4ae9-b69b-4a1706481abe', '53a11a7f-4656-488f-988c-63be94738717', 'f380ff8b-7abf-430d-a402-bdc8d964a5c9']","[46.2, 41.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[47.4, 41.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.089
53a11a7f-4656-488f-988c-63be94738717,11,1,00:00:03.758,0,3,2,0.967365,17,Pressure,217,Barcelona,9,From Kick Off,322,Eibar,,,"['10788be3-3f7a-4172-851e-4ae504d1cfc3', 'f380ff8b-7abf-430d-a402-bdc8d964a5c9']","[65.6, 36.3]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.758
f380ff8b-7abf-430d-a402-bdc8d964a5c9,12,1,00:00:04.321,0,4,2,1.9288,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['53a11a7f-4656-488f-988c-63be94738717', '91d9d55e-0b3b-4de6-99b7-8b44600eb0e8']","[47.4, 41.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5211.0,Jordi Alba Ramos,33.2,-1.5707964,1.0,Ground Pass,"[47.4, 8.5]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.321
91d9d55e-0b3b-4de6-99b7-8b44600eb0e8,13,1,00:00:06.250,0,6,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['f380ff8b-7abf-430d-a402-bdc8d964a5c9'],"[47.4, 8.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25
3fec7428-f4c0-42e8-b0fa-f610cabfd77b,14,1,00:00:06.250,0,6,2,0.6528,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['74348754-b320-4d57-adda-a42a7758450c', '91d9d55e-0b3b-4de6-99b7-8b44600eb0e8']","[47.4, 8.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[47.2, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25
74348754-b320-4d57-adda-a42a7758450c,15,1,00:00:06.903,0,6,2,1.8769,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['82c9115d-a6fa-4a31-8bed-871e69cbe715'],"[47.2, 6.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,5506.0,Javier Alejandro Mascherano,27.064737,2.4189394,1.0,Ground Pass,"[26.9, 24.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.903
82c9115d-a6fa-4a31-8bed-871e69cbe715,16,1,00:00:08.780,0,8,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['74348754-b320-4d57-adda-a42a7758450c'],"[26.9, 24.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78
58652262-d374-41ff-a3e4-27f1d944db9f,17,1,00:00:08.780,0,8,2,0.7441,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['82c9115d-a6fa-4a31-8bed-871e69cbe715', 'e20de2d5-d1e0-4adb-9393-1e5d45a20125']","[26.9, 24.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[26.9, 24.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78
e20de2d5-d1e0-4adb-9393-1e5d45a20125,18,1,00:00:09.524,0,9,2,1.900187,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4a3be9c5-6082-4124-94ec-b4d3ce85f7e2'],"[26.9, 24.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,30.700651,1.5773109,1.0,Ground Pass,"[26.7, 55.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.524
4a3be9c5-6082-4124-94ec-b4d3ce85f7e2,19,1,00:00:11.424,0,11,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['e20de2d5-d1e0-4adb-9393-1e5d45a20125'],"[26.7, 55.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.424
882fbc8a-249e-4dda-95a9-72cae1d64c6b,20,1,00:00:11.424,0,11,2,2.297213,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['4a3be9c5-6082-4124-94ec-b4d3ce85f7e2', 'd639cba8-bfda-46fa-8009-d78718ee035b']","[26.7, 55.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[28.1, 54.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.424
d639cba8-bfda-46fa-8009-d78718ee035b,21,1,00:00:13.721,0,13,2,2.2972,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['85586cf3-bb55-48ee-a7f1-df4923f9d414'],"[28.1, 54.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5506.0,Javier Alejandro Mascherano,30.316498,-1.6037877,1.0,Ground Pass,"[27.1, 24.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.721
85586cf3-bb55-48ee-a7f1-df4923f9d414,22,1,00:00:16.019,0,16,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d639cba8-bfda-46fa-8009-d78718ee035b'],"[27.1, 24.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.019
3044508f-b8d7-4ed4-98ee-f97cf1814759,23,1,00:00:16.019,0,16,2,1.8723,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['9111e1c0-80af-4582-bfc7-9f90d2ab0c29'],"[27.1, 24.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5211.0,Jordi Alba Ramos,26.100767,-0.63583845,1.0,Ground Pass,"[48.1, 9.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.019
9111e1c0-80af-4582-bfc7-9f90d2ab0c29,24,1,00:00:17.891,0,17,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['3044508f-b8d7-4ed4-98ee-f97cf1814759'],"[48.1, 9.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.891
f3f74eb6-d441-462d-9263-12f35beed67a,25,1,00:00:17.891,0,17,2,1.2701,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['84f15289-b733-41ff-87af-62b8dff02d39', '9111e1c0-80af-4582-bfc7-9f90d2ab0c29']","[48.1, 9.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[48.6, 7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.891
84f15289-b733-41ff-87af-62b8dff02d39,26,1,00:00:19.161,0,19,2,0.9981,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['0b9f6a6f-266e-478b-87fe-b4f07ebcd4a8'],"[48.6, 7.8]",5211.0,Jordi Alba Ramos,6.0,Left Back,6616.0,Munir El Haddadi Mohamed,7.4168725,-0.06746502,1.0,Ground Pass,"[56.0, 7.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.161
0b9f6a6f-266e-478b-87fe-b4f07ebcd4a8,27,1,00:00:20.159,0,20,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['84f15289-b733-41ff-87af-62b8dff02d39'],"[56.0, 7.3]",6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.159
fa873d39-a61a-422c-9db1-c534732b99a9,28,1,00:00:20.159,0,20,2,0.8797,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['0b9f6a6f-266e-478b-87fe-b4f07ebcd4a8', '57ad504c-c60b-4be2-841a-4e3521b76828']","[56.0, 7.3]",6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,,,,,,,,,,,,"[56.0, 7.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.159
57ad504c-c60b-4be2-841a-4e3521b76828,29,1,00:00:21.039,0,21,2,1.696,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['e6a3e69d-52dd-49c2-b9ef-e750067c1713'],"[56.0, 7.3]",6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,5506.0,Javier Alejandro Mascherano,21.942652,2.3110638,2.0,Low Pass,"[41.2, 23.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.039
e6a3e69d-52dd-49c2-b9ef-e750067c1713,30,1,00:00:22.735,0,22,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['57ad504c-c60b-4be2-841a-4e3521b76828'],"[41.2, 23.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.735
516e56f1-000c-4ac4-a06f-bbdf722b667c,31,1,00:00:22.735,0,22,2,1.2883,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['b69d331b-3351-4167-9da9-8eddf6949098', 'e6a3e69d-52dd-49c2-b9ef-e750067c1713']","[41.2, 23.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[42.9, 25.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.735
b69d331b-3351-4167-9da9-8eddf6949098,32,1,00:00:24.023,0,24,2,2.223,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c9db65e8-81dd-406f-84e4-44069e2518ff'],"[42.9, 25.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,27.81798,1.606752,1.0,Ground Pass,"[41.9, 53.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.023
c9db65e8-81dd-406f-84e4-44069e2518ff,33,1,00:00:26.246,0,26,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['b69d331b-3351-4167-9da9-8eddf6949098'],"[41.9, 53.3]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.246
c0b2d924-3dec-47fe-a6f6-11bd1123f8fe,34,1,00:00:26.246,0,26,2,2.2522,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['f91ef993-034d-44df-9f0f-f8cf88e1ddd1'],"[41.9, 53.3]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4691.0,Claudio Andrés Bravo Muñoz,24.791328,-2.7700748,1.0,Ground Pass,"[18.8, 44.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.246
f91ef993-034d-44df-9f0f-f8cf88e1ddd1,35,1,00:00:28.498,0,28,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c0b2d924-3dec-47fe-a6f6-11bd1123f8fe'],"[18.8, 44.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.498
e5da2985-2151-41f7-b07c-c4a168eb28c8,36,1,00:00:28.498,0,28,2,0.08,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['f91ef993-034d-44df-9f0f-f8cf88e1ddd1', 'fc226f9f-574d-43bb-a805-8ffa146a334c']","[18.8, 44.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[18.8, 44.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.498
fc226f9f-574d-43bb-a805-8ffa146a334c,37,1,00:00:28.578,0,28,2,2.119,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['3328e4cf-8bb0-4cf9-b27d-4a352a446e48'],"[18.8, 44.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5211.0,Jordi Alba Ramos,44.32437,-0.99593437,2.0,Low Pass,"[42.9, 7.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.578
3328e4cf-8bb0-4cf9-b27d-4a352a446e48,38,1,00:00:30.697,0,30,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['fc226f9f-574d-43bb-a805-8ffa146a334c'],"[42.9, 7.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.697
75a0a8e7-4c93-4484-b3cf-6e13c2cf5976,39,1,00:00:30.697,0,30,2,1.4873,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['3328e4cf-8bb0-4cf9-b27d-4a352a446e48', 'ed1c08a0-ef4d-414c-b38b-09d8c2ef2b46', 'f1c7873a-74c1-49f1-8b5f-977f74fbcb60']","[42.9, 7.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[41.4, 5.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.697
f1c7873a-74c1-49f1-8b5f-977f74fbcb60,40,1,00:00:31.289,0,31,2,1.252036,17,Pressure,217,Barcelona,9,From Kick Off,322,Eibar,,,"['75a0a8e7-4c93-4484-b3cf-6e13c2cf5976', 'ed1c08a0-ef4d-414c-b38b-09d8c2ef2b46']","[69.1, 71.1]",6712.0,Gonzalo Escalante,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.289
