id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,pass_switch,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,out,shot_first_time,pass_inswinging,pass_technique_id,pass_technique_name,pass_straight,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,clearance_left_foot,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,block_deflection,pass_outswinging,clearance_other,injury_stoppage_in_chain,ball_recovery_recovery_failure,miscontrol_aerial_won,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,dribble_no_touch,shot_one_on_one,shot_aerial_won,timestamp_seconds
feca50e5-f0df-4b15-a732-7d03db729a16,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6890, 'name': 'Andreu Fontàs Prat'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f5d7244f-b11e-4b89-ad70-1f96a54becfc,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,207,Valencia,4141.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 2}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 6725, 'name': 'Zakaria Bakkali'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 16}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
63219e42-cb2d-4683-9b9f-14ab5f72cfb6,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['21dbb806-9c7a-4ee6-acef-7117b4d5100c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
21dbb806-9c7a-4ee6-acef-7117b4d5100c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,207,Valencia,,,['63219e42-cb2d-4683-9b9f-14ab5f72cfb6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f982cb41-6c3a-4ca2-a762-15c0779be6e2,5,1,00:00:00.582,0,0,2,0.496771,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['b2b33571-498b-4770-8f15-4a57aa223c2b'],True,"[61.0, 40.1]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,6402.0,Francisco Alcácer García,4.00125,1.5957911,1.0,Ground Pass,"[60.9, 44.1]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582
b2b33571-498b-4770-8f15-4a57aa223c2b,6,1,00:00:01.078,0,1,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['f982cb41-6c3a-4ca2-a762-15c0779be6e2'],,"[60.9, 44.1]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.078
96512b40-ac3b-4af1-9f92-958393f97473,7,1,00:00:01.158,0,1,2,1.868659,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['5732ccb0-df9a-4a4a-a72e-fd6dbd358ec6'],True,"[59.4, 44.1]",6402.0,Francisco Alcácer García,23.0,Center Forward,6592.0,Rúben Miguel Nunes Vezo,27.20919,-2.544416,1.0,Ground Pass,"[36.9, 28.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.158
5732ccb0-df9a-4a4a-a72e-fd6dbd358ec6,8,1,00:00:03.027,0,3,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['96512b40-ac3b-4af1-9f92-958393f97473'],,"[36.9, 28.8]",6592.0,Rúben Miguel Nunes Vezo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.027
d0cb6d24-1a48-4b4b-9659-94358457c315,9,1,00:00:03.058,0,3,2,2.317565,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['a840e65a-1199-4e65-9363-89a2cc93b379'],,"[36.9, 28.8]",6592.0,Rúben Miguel Nunes Vezo,5.0,Left Center Back,3638.0,Shkodran Mustafi,22.75478,2.4620473,1.0,Ground Pass,"[19.2, 43.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.058
a840e65a-1199-4e65-9363-89a2cc93b379,10,1,00:00:05.375,0,5,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['d0cb6d24-1a48-4b4b-9659-94358457c315'],,"[19.2, 43.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.375
5c571e6f-fc18-41a2-bcc3-c6188e362dbd,11,1,00:00:05.375,0,5,2,1.636399,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['a1837695-890b-4f58-b345-15249ccee207'],,"[19.2, 43.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6898.0,Jaume Doménech Sánchez,10.456099,2.9685824,1.0,Ground Pass,"[8.9, 44.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.375
a1837695-890b-4f58-b345-15249ccee207,12,1,00:00:07.012,0,7,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['5c571e6f-fc18-41a2-bcc3-c6188e362dbd'],,"[8.9, 44.9]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.012
6c23d6d4-39d6-43ad-af1e-0a18fa912768,13,1,00:00:07.012,0,7,2,0.039999,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['a1837695-890b-4f58-b345-15249ccee207', 'fb20e4ff-4304-4091-aba6-5dc5820d0479']",,"[8.9, 44.9]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,"[8.9, 44.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.012
fb20e4ff-4304-4091-aba6-5dc5820d0479,14,1,00:00:07.052,0,7,2,4.140682,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['d54942ce-7257-45d8-8976-3714ea17d242'],,"[8.9, 44.9]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,56.160217,-0.04631267,3.0,High Pass,"[65.0, 42.3]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.052
d54942ce-7257-45d8-8976-3714ea17d242,15,1,00:00:11.192,0,11,2,4.194946,30,Pass,207,Valencia,9,From Kick Off,209,Celta Vigo,,,"['8f63632c-795a-456f-9d85-8ce401b10490', '9039043c-966a-4d91-ada5-6cba15486864', 'fb20e4ff-4304-4091-aba6-5dc5820d0479']",,"[55.1, 37.8]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,5217.0,Iago Aspas Juncal,48.65717,0.45997116,3.0,High Pass,"[98.7, 59.4]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.192
9039043c-966a-4d91-ada5-6cba15486864,16,1,00:00:15.387,0,15,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,209,Celta Vigo,,,['d54942ce-7257-45d8-8976-3714ea17d242'],,"[97.3, 56.0]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.387
8f63632c-795a-456f-9d85-8ce401b10490,17,1,00:00:15.387,0,15,2,1.79654,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['4adc0cea-8e0c-4514-83f1-d2d6eb734d3c', 'd54942ce-7257-45d8-8976-3714ea17d242', 'fcbc6555-3565-4a55-a9b6-8b442d797b9f']",,"[21.4, 20.7]",6592.0,Rúben Miguel Nunes Vezo,5.0,Left Center Back,6725.0,Zakaria Bakkali,38.390102,-0.323398,3.0,High Pass,"[57.8, 8.5]",66.0,Recovery,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.387
4adc0cea-8e0c-4514-83f1-d2d6eb734d3c,18,1,00:00:17.184,0,17,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['8f63632c-795a-456f-9d85-8ce401b10490'],,"[56.4, 8.4]",6725.0,Zakaria Bakkali,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.184
fcbc6555-3565-4a55-a9b6-8b442d797b9f,19,1,00:00:17.184,0,17,2,1.056225,30,Pass,207,Valencia,9,From Kick Off,209,Celta Vigo,,,"['4394741a-864c-4373-b009-5d1f296bb430', '8f63632c-795a-456f-9d85-8ce401b10490', '90fda365-c3db-4871-9f5d-cbb998dd25bf']",,"[62.3, 71.6]",6805.0,Hugo Mallo Novegil,2.0,Right Back,7105.0,Fabián Ariel Orellana Valenzuela,13.631214,-0.30551067,2.0,Low Pass,"[75.3, 67.5]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.184
90fda365-c3db-4871-9f5d-cbb998dd25bf,20,1,00:00:18.240,0,18,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,209,Celta Vigo,,,['fcbc6555-3565-4a55-a9b6-8b442d797b9f'],,"[76.7, 68.5]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.24
4394741a-864c-4373-b009-5d1f296bb430,21,1,00:00:18.240,0,18,2,0.0,10,Interception,207,Valencia,9,From Kick Off,207,Valencia,,,['fcbc6555-3565-4a55-a9b6-8b442d797b9f'],,"[44.8, 12.6]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.24
44d41c0d-3005-499d-8968-f3d74e262496,22,1,00:00:19.751,0,19,2,1.489719,17,Pressure,207,Valencia,9,From Kick Off,209,Celta Vigo,,,"['5d575fc8-68d7-4c7a-a740-4c775dd8f5f5', '85556925-f818-4e2d-847b-544339aed549']",,"[68.2, 73.0]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.751
85556925-f818-4e2d-847b-544339aed549,23,1,00:00:19.877,0,19,2,0.0,2,Ball Recovery,207,Valencia,9,From Kick Off,207,Valencia,,,['44d41c0d-3005-499d-8968-f3d74e262496'],,"[52.0, 3.7]",6725.0,Zakaria Bakkali,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.877
5d575fc8-68d7-4c7a-a740-4c775dd8f5f5,24,1,00:00:19.877,0,19,2,3.48569,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['44d41c0d-3005-499d-8968-f3d74e262496', '56d1047f-5fbf-4286-a29d-4438340b996a', '85556925-f818-4e2d-847b-544339aed549']",,"[52.0, 3.7]",6725.0,Zakaria Bakkali,16.0,Left Midfield,,,,,,,,,,,,"[50.9, 7.1]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.877
56d1047f-5fbf-4286-a29d-4438340b996a,25,1,00:00:23.363,0,23,2,2.425026,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['51ebfb13-38b7-4252-8b79-0b2136d8c754', 'd751bb48-4340-448a-bf67-b712b0abed6c']",,"[50.9, 7.1]",6725.0,Zakaria Bakkali,16.0,Left Midfield,6402.0,Francisco Alcácer García,38.485973,0.31435546,3.0,High Pass,"[87.5, 19.0]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.363
51ebfb13-38b7-4252-8b79-0b2136d8c754,26,1,00:00:25.788,0,25,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['56d1047f-5fbf-4286-a29d-4438340b996a'],,"[87.2, 22.9]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.788
d751bb48-4340-448a-bf67-b712b0abed6c,27,1,00:00:25.788,0,25,3,0.0,10,Interception,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['56d1047f-5fbf-4286-a29d-4438340b996a'],,"[32.6, 61.1]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.788
cefc99b5-59fb-4126-a340-070c28b73561,28,1,00:00:25.788,0,25,3,1.98156,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['543de5ed-023d-4a6b-9013-5b2fccc82622', '5955d530-d7a3-4a7c-83c9-2e82672a91a7', 'd751bb48-4340-448a-bf67-b712b0abed6c']",,"[32.6, 61.1]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,"[35.9, 68.6]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.788
5955d530-d7a3-4a7c-83c9-2e82672a91a7,29,1,00:00:27.358,0,27,3,0.663486,17,Pressure,209,Celta Vigo,1,Regular Play,207,Valencia,,,"['543de5ed-023d-4a6b-9013-5b2fccc82622', 'cefc99b5-59fb-4126-a340-070c28b73561']",,"[85.4, 15.6]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.358
543de5ed-023d-4a6b-9013-5b2fccc82622,30,1,00:00:27.769,0,27,3,0.936736,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['04d0c9de-aec4-44cf-b45e-6402ea3dc2c5', '5955d530-d7a3-4a7c-83c9-2e82672a91a7']",,"[35.9, 68.6]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,6805.0,Hugo Mallo Novegil,9.158603,1.0191413,1.0,Ground Pass,"[40.7, 76.4]",,,38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.769
31519be8-4efc-411b-974a-ed5595564314,31,1,00:00:28.558,0,28,3,0.361335,17,Pressure,209,Celta Vigo,1,Regular Play,207,Valencia,,,"['04d0c9de-aec4-44cf-b45e-6402ea3dc2c5', '7232ddaf-17d9-454d-96f9-7e13c67d1bea']",,"[76.1, 4.3]",6725.0,Zakaria Bakkali,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.558
04d0c9de-aec4-44cf-b45e-6402ea3dc2c5,32,1,00:00:28.706,0,28,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['31519be8-4efc-411b-974a-ed5595564314', '543de5ed-023d-4a6b-9013-5b2fccc82622']",,"[40.7, 76.4]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.706
7232ddaf-17d9-454d-96f9-7e13c67d1bea,33,1,00:00:28.706,0,28,3,0.270093,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['04d0c9de-aec4-44cf-b45e-6402ea3dc2c5', '22d09327-1bda-4851-9a32-85bae8cfdf9d', '31519be8-4efc-411b-974a-ed5595564314']",,"[40.7, 76.4]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[40.0, 76.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.706
22d09327-1bda-4851-9a32-85bae8cfdf9d,34,1,00:00:28.976,0,28,3,1.76373,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['64e421d3-eda9-4500-aec1-a01595a02aa5'],,"[40.0, 76.3]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6801.0,Pedro Pablo Hernández,29.220028,-0.64213216,3.0,High Pass,"[63.4, 58.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.976
3af19a0b-3233-4646-8369-87d8955025e0,35,1,00:00:30.358,0,30,3,2.377218,17,Pressure,209,Celta Vigo,1,Regular Play,207,Valencia,,,"['64e421d3-eda9-4500-aec1-a01595a02aa5', 'd3f76504-9113-4fcb-9cdd-cd03aa85a831']",,"[53.7, 22.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.358
64e421d3-eda9-4500-aec1-a01595a02aa5,36,1,00:00:30.740,0,30,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['22d09327-1bda-4851-9a32-85bae8cfdf9d', '3af19a0b-3233-4646-8369-87d8955025e0']",,"[63.4, 58.8]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.74
d3f76504-9113-4fcb-9cdd-cd03aa85a831,37,1,00:00:30.740,0,30,3,3.526303,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0fa14e70-d23f-41d5-a5cc-266fa8974f94', '397e01da-aaa1-45f0-b5c5-4c083cf7d8d0', '3af19a0b-3233-4646-8369-87d8955025e0', '64e421d3-eda9-4500-aec1-a01595a02aa5']",,"[63.4, 58.8]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[62.8, 63.9]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.74
0fa14e70-d23f-41d5-a5cc-266fa8974f94,38,1,00:00:34.266,0,34,3,0.0,22,Foul Committed,209,Celta Vigo,1,Regular Play,207,Valencia,,,"['397e01da-aaa1-45f0-b5c5-4c083cf7d8d0', 'd3f76504-9113-4fcb-9cdd-cd03aa85a831']",,"[57.3, 16.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.266
397e01da-aaa1-45f0-b5c5-4c083cf7d8d0,39,1,00:00:34.266,0,34,3,0.0,21,Foul Won,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['0fa14e70-d23f-41d5-a5cc-266fa8974f94'],,"[62.8, 63.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.266
442256bc-a70d-4257-a272-b3208731bc8f,40,1,00:00:39.653,0,39,4,2.109047,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['62b8d9a2-3d3f-42bf-95dd-770e90442215'],,"[63.1, 57.5]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,6802.0,Jonathan Castro Otto,38.364826,-1.7835281,1.0,Ground Pass,"[55.0, 20.0]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.653
62b8d9a2-3d3f-42bf-95dd-770e90442215,41,1,00:00:41.762,0,41,4,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['442256bc-a70d-4257-a272-b3208731bc8f'],,"[55.0, 20.0]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.762
