id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,miscontrol_aerial_won,pass_switch,foul_committed_advantage,foul_won_advantage,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,foul_won_defensive,clearance_aerial_won,dribble_nutmeg,out,pass_through_ball,pass_outswinging,clearance_left_foot,pass_cut_back,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,pass_deflected,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,block_offensive,dribble_overrun,ball_recovery_offensive,pass_goal_assist,shot_open_goal,timestamp_seconds
41d3e8e4-22bf-4363-b7f8-4a46f326a1ab,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,442.0,"[{'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 23838, 'name': 'Pablo Pérez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 23}, {'player': {'id': 6926, 'name': 'Alen Halilović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 25}, {'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6e4d2a48-12a5-43d1-8acd-89cfbc278f26,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 20542, 'name': 'Álvaro Negredo Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
234ea18f-f41e-45e0-8b6a-8a73642d30d0,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['3663b0ab-a658-4af1-b95e-c84a5fbc9cab'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3663b0ab-a658-4af1-b95e-c84a5fbc9cab,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['234ea18f-f41e-45e0-8b6a-8a73642d30d0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
77bd9c6e-902b-483d-9887-291e97ffdd93,5,1,00:00:01.335,0,1,2,1.471375,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['71e6f06a-47dd-4fdf-bb0a-68c34d4d73ed'],True,"[61.0, 40.1]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,18724.0,Sofiane Feghouli,5.841233,2.4775465,1.0,Ground Pass,"[56.4, 43.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.335
71e6f06a-47dd-4fdf-bb0a-68c34d4d73ed,6,1,00:00:02.806,0,2,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['77bd9c6e-902b-483d-9887-291e97ffdd93'],,"[56.4, 43.7]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.806
4f0955f3-2d35-47f5-b74a-039cee7c7bf0,7,1,00:00:02.942,0,2,2,1.370689,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['add56dd3-3d06-41e7-b6d4-c74852131434'],,"[56.2, 43.4]",18724.0,Sofiane Feghouli,17.0,Right Wing,3638.0,Shkodran Mustafi,21.48418,2.8537025,1.0,Ground Pass,"[35.6, 49.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.942
add56dd3-3d06-41e7-b6d4-c74852131434,8,1,00:00:04.313,0,4,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['4f0955f3-2d35-47f5-b74a-039cee7c7bf0'],,"[35.6, 49.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.313
bca0e464-2a01-4d9c-b0bb-e450faf577ad,9,1,00:00:04.313,0,4,2,1.733343,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['072024e4-ff9c-4369-ab1d-c40bde7ebaf3', 'add56dd3-3d06-41e7-b6d4-c74852131434']",,"[35.6, 49.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[30.0, 49.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.313
072024e4-ff9c-4369-ab1d-c40bde7ebaf3,10,1,00:00:06.046,0,6,2,2.645134,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['7c6e1c28-6de7-4218-9ee7-c097d92f6c9f'],,"[30.0, 49.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,63.4618,-0.35065576,3.0,High Pass,"[89.6, 27.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.046
7c6e1c28-6de7-4218-9ee7-c097d92f6c9f,11,1,00:00:08.692,0,8,2,2.662561,30,Pass,207,Valencia,9,From Kick Off,1041,Sporting Gijón,,,"['072024e4-ff9c-4369-ab1d-c40bde7ebaf3', '4d74af30-c28d-41af-b610-b675a4a20fa2', 'a0022ad5-13b1-4b48-a785-23430ad3cd9f']",,"[30.5, 52.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,13107.0,Sergio Álvarez Díaz,14.821606,0.0540015,3.0,High Pass,"[45.3, 53.4]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.692
4d74af30-c28d-41af-b610-b675a4a20fa2,12,1,00:00:11.354,0,11,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,1041,Sporting Gijón,,,['7c6e1c28-6de7-4218-9ee7-c097d92f6c9f'],,"[45.5, 57.0]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.354
a0022ad5-13b1-4b48-a785-23430ad3cd9f,13,1,00:00:11.354,0,11,2,1.94474,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['53b2b924-d4d3-4ab2-9146-24167e4cdd28', '7c6e1c28-6de7-4218-9ee7-c097d92f6c9f', 'b1e33d82-c55c-466b-b808-0a346031e6d1']",,"[74.8, 26.7]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,3.6674242,-1.7628443,3.0,High Pass,"[74.1, 23.1]",,,66.0,Recovery,,9.0,Incomplete,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.354
b1e33d82-c55c-466b-b808-0a346031e6d1,14,1,00:00:11.354,0,11,2,0.0,4,Duel,207,Valencia,9,From Kick Off,1041,Sporting Gijón,,,['a0022ad5-13b1-4b48-a785-23430ad3cd9f'],,"[45.3, 53.4]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.354
53b2b924-d4d3-4ab2-9146-24167e4cdd28,15,1,00:00:13.299,0,13,3,0.270502,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['a0022ad5-13b1-4b48-a785-23430ad3cd9f', 'd52bb17f-e356-48d4-b987-cf4b627f88e5']",,"[46.0, 57.0]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,6926.0,Alen Halilović,2.5,1.2870022,1.0,Ground Pass,"[46.7, 59.4]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.299
d52bb17f-e356-48d4-b987-cf4b627f88e5,16,1,00:00:13.569,0,13,3,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['53b2b924-d4d3-4ab2-9146-24167e4cdd28'],,"[46.7, 59.4]",6926.0,Alen Halilović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.569
ccf07512-eba6-4b5f-98e5-d643d6b03664,17,1,00:00:13.569,0,13,3,0.667987,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['51270bd2-f490-4772-804f-053b7f9fa717', '59770022-436b-401f-93ec-253bc65f5bfe', 'd52bb17f-e356-48d4-b987-cf4b627f88e5']",,"[46.7, 59.4]",6926.0,Alen Halilović,22.0,Right Center Forward,,,,,,,,,,,,"[47.9, 62.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.569
51270bd2-f490-4772-804f-053b7f9fa717,18,1,00:00:13.726,0,13,3,0.521019,17,Pressure,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,"['59770022-436b-401f-93ec-253bc65f5bfe', 'a045ace7-50ea-4ca3-aa48-879f4d9c2727', 'ccf07512-eba6-4b5f-98e5-d643d6b03664']",,"[72.7, 20.4]",5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.726
289a2d26-e69a-4f6f-bc65-44f253863c61,19,1,00:00:14.237,0,14,3,0.0,39,Dribbled Past,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,"['59770022-436b-401f-93ec-253bc65f5bfe', 'a045ace7-50ea-4ca3-aa48-879f4d9c2727']",,"[72.2, 17.3]",5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.237
59770022-436b-401f-93ec-253bc65f5bfe,20,1,00:00:14.237,0,14,3,0.0,14,Dribble,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['289a2d26-e69a-4f6f-bc65-44f253863c61', '51270bd2-f490-4772-804f-053b7f9fa717']",,"[47.9, 62.8]",6926.0,Alen Halilović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.237
a045ace7-50ea-4ca3-aa48-879f4d9c2727,21,1,00:00:14.237,0,14,3,1.712687,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['04b21763-98f4-4caf-882a-5660ebe779c8', '289a2d26-e69a-4f6f-bc65-44f253863c61', '51270bd2-f490-4772-804f-053b7f9fa717', '59770022-436b-401f-93ec-253bc65f5bfe', '7d5d84b0-0f12-4980-a07e-65191da6d72f']",,"[47.9, 62.8]",6926.0,Alen Halilović,22.0,Right Center Forward,,,,,,,,,,,,"[54.0, 70.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.237
7d5d84b0-0f12-4980-a07e-65191da6d72f,22,1,00:00:15.308,0,15,3,0.261569,17,Pressure,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['a045ace7-50ea-4ca3-aa48-879f4d9c2727'],,"[66.1, 10.0]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.308
04b21763-98f4-4caf-882a-5660ebe779c8,23,1,00:00:15.950,0,15,3,0.0,14,Dribble,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['c1e0760c-b2fb-4b1e-9b01-75f7ced13010'],,"[54.0, 70.1]",6926.0,Alen Halilović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.95
c1e0760c-b2fb-4b1e-9b01-75f7ced13010,24,1,00:00:15.950,0,15,3,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['04b21763-98f4-4caf-882a-5660ebe779c8'],,"[66.1, 10.0]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,True,,11.0,Tackle,True,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.95
611aa7ab-f5d1-442a-8171-1399b69d7606,25,1,00:00:16.205,0,16,3,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,,,"[66.4, 15.6]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.205
e824d463-7f71-4158-afac-65ea4322674a,26,1,00:00:16.779,0,16,3,0.392082,17,Pressure,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,,,"[66.6, 10.7]",5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.779
bdfe905f-8990-47b6-b96a-92a35aaff40f,27,1,00:00:17.295,0,17,3,1.819689,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['1519bdf3-594d-45e0-8ab9-96585d960ae0'],,"[53.5, 69.6]",6926.0,Alen Halilović,22.0,Right Center Forward,18398.0,Omar Mascarell González,18.613167,-1.608413,1.0,Ground Pass,"[52.8, 51.0]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.295
1519bdf3-594d-45e0-8ab9-96585d960ae0,28,1,00:00:19.115,0,19,3,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['bdfe905f-8990-47b6-b96a-92a35aaff40f'],,"[52.8, 51.0]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.115
92b25634-def7-4e51-8679-2968d173685b,29,1,00:00:19.115,0,19,3,0.049446,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['7c5b8512-f282-492f-819c-731d7362d6c2'],,"[52.5, 51.0]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,2.9546573,-1.152572,2.0,Low Pass,"[53.7, 48.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.115
7c5b8512-f282-492f-819c-731d7362d6c2,30,1,00:00:19.164,0,19,3,0.0,6,Block,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['92b25634-def7-4e51-8679-2968d173685b'],,"[66.4, 31.8]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.164
820fe62e-05c1-4bd9-b8d3-3fd6691b5cdb,31,1,00:00:21.487,0,21,3,0.26153,17,Pressure,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['d45f5ec8-af2e-431d-bf7b-3f11d20b3f44'],,"[65.9, 43.9]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.487
d45f5ec8-af2e-431d-bf7b-3f11d20b3f44,32,1,00:00:21.682,0,21,3,2.914386,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['69738595-b19f-404b-a50f-37f282157617', '820fe62e-05c1-4bd9-b8d3-3fd6691b5cdb']",,"[54.2, 37.4]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,6581.0,Jonathan Rodríguez Menéndez,32.67736,-1.4665601,2.0,Low Pass,"[57.6, 4.9]",38.0,Left Foot,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.682
69738595-b19f-404b-a50f-37f282157617,33,1,00:00:24.596,0,24,3,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['d45f5ec8-af2e-431d-bf7b-3f11d20b3f44'],,"[57.6, 4.9]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.596
7b80dcac-19d6-4c01-a5ac-850efb88e7ac,34,1,00:00:24.596,0,24,3,3.105354,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['5e2cbbc9-d4bf-40ba-9a59-04484536b548'],,"[57.6, 4.9]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,6573.0,Bernardo José Espinosa Zúñiga,33.003788,-0.015150356,1.0,Ground Pass,"[90.6, 4.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.596
3edac5f4-a902-4c89-9b0b-0ffa35a3f6e7,35,1,00:00:27.365,0,27,3,0.414605,17,Pressure,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,"['5e2cbbc9-d4bf-40ba-9a59-04484536b548', 'dc7157d3-e86a-4085-a3a7-0f94be120ab0']",,"[30.3, 75.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.365
5e2cbbc9-d4bf-40ba-9a59-04484536b548,36,1,00:00:27.702,0,27,3,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['3edac5f4-a902-4c89-9b0b-0ffa35a3f6e7', '7b80dcac-19d6-4c01-a5ac-850efb88e7ac']",,"[90.6, 4.4]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.702
dc7157d3-e86a-4085-a3a7-0f94be120ab0,37,1,00:00:27.702,0,27,3,0.078361,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['1aad1d01-031c-4d00-91a7-6248e78e93d4', '3edac5f4-a902-4c89-9b0b-0ffa35a3f6e7', '5e2cbbc9-d4bf-40ba-9a59-04484536b548']",,"[90.6, 4.4]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,"[89.8, 4.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.702
1aad1d01-031c-4d00-91a7-6248e78e93d4,38,1,00:00:27.780,0,27,3,0.0,3,Dispossessed,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['b8489199-e41d-42f3-9abc-6b471c9b51c9'],,"[89.8, 4.4]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.78
b8489199-e41d-42f3-9abc-6b471c9b51c9,39,1,00:00:27.780,0,27,3,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['1aad1d01-031c-4d00-91a7-6248e78e93d4'],,"[30.3, 75.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,11.0,Tackle,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.78
9cce49e2-9267-459a-bcf1-be0ece335dd4,40,1,00:00:29.895,0,29,3,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,,,"[32.9, 76.9]",5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.895
