id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,foul_won_defensive,pass_switch,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_head,clearance_aerial_won,pass_outswinging,block_deflection,clearance_left_foot,out,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_type_id,foul_committed_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,pass_deflected,miscontrol_aerial_won,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,shot_follows_dribble,dribble_overrun,pass_no_touch,foul_committed_advantage,foul_won_advantage,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9f6cc23a-2144-449d-aadf-d64529601b1b,1037,1,00:27:06.615,27,6,55,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['6e6a8c77-aeda-45fb-b362-fe7614eec43b'],,"[85.4, 72.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.615,2.474999999999909,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5420876729540626
f0901c0f-2881-4808-837c-e1f269b039f2,1038,1,00:27:06.615,27,6,55,1.531941,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['9f6cc23a-2144-449d-aadf-d64529601b1b', 'd102cda3-7b34-4d23-96ef-fbecca7baa25']",,"[85.4, 72.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,"[86.6, 64.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.615,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7665923267244406
d102cda3-7b34-4d23-96ef-fbecca7baa25,1039,1,00:27:08.147,27,8,55,2.3454,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['89618b80-37ea-42c1-8f4b-fa1e952b9aeb'],,"[86.6, 64.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5246.0,Luis Alberto Suárez Díaz,48.014164,-0.8797914,3.0,High Pass,"[117.2, 27.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.147,1.5319999999999254,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.81418155976433
cc7443c2-0fc0-4fd1-b938-a40c67b140a9,1040,1,00:27:10.316,27,10,55,0.185865,17,Pressure,217,Barcelona,3,From Free Kick,221,Levante UD,,,"['89618b80-37ea-42c1-8f4b-fa1e952b9aeb', 'f8e579f2-cc1b-4b19-9132-29d4e9804802']",,"[7.3, 46.0]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.316,2.1690000000000964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.22124859850041978
89618b80-37ea-42c1-8f4b-fa1e952b9aeb,1041,1,00:27:10.493,27,10,55,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['cc7443c2-0fc0-4fd1-b938-a40c67b140a9', 'd102cda3-7b34-4d23-96ef-fbecca7baa25']",,"[117.2, 27.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.493,0.17699999999990723,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22372967843024127
f8e579f2-cc1b-4b19-9132-29d4e9804802,1042,1,00:27:10.493,27,10,55,0.08,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['89618b80-37ea-42c1-8f4b-fa1e952b9aeb', 'cc7443c2-0fc0-4fd1-b938-a40c67b140a9', 'f1649983-061a-4d41-a1c6-d56a3f883bb5']",,"[117.2, 27.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,True,"[118.4, 27.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.493,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5400150449704083
f1649983-061a-4d41-a1c6-d56a3f883bb5,1043,1,00:27:10.573,27,10,55,0.1059,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['b6342179-b935-4abe-9da3-7917bbaee459', 'bc41b27f-adfe-4626-a1ab-17b8a70e5219']",,"[118.4, 27.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,4320.0,Neymar da Silva Santos Junior,9.226592,1.646737,2.0,Low Pass,"[117.7, 36.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.573,0.08000000000015461,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7443429716008634
bc41b27f-adfe-4626-a1ab-17b8a70e5219,1044,1,00:27:10.679,27,10,55,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['f1649983-061a-4d41-a1c6-d56a3f883bb5'],,"[112.8, 38.7]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.679,0.10599999999999454,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14876571003602557
b6342179-b935-4abe-9da3-7917bbaee459,1045,1,00:27:10.679,27,10,55,0.0,6,Block,217,Barcelona,3,From Free Kick,221,Levante UD,,,['f1649983-061a-4d41-a1c6-d56a3f883bb5'],,"[2.4, 43.9]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.679,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6772629034628296
0cbbcd93-29b3-451d-a38d-cdff9bf74bef,1046,1,00:27:11.813,27,11,56,0.0,2,Ball Recovery,221,Levante UD,6,From Counter,221,Levante UD,,,,,"[4.8, 45.1]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.813,1.1340000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3726116512542713
0a4a5561-66c5-45f9-af1d-bbef77c66826,1047,1,00:27:11.813,27,11,56,0.71829,43,Carry,221,Levante UD,6,From Counter,221,Levante UD,,,"['0cbbcd93-29b3-451d-a38d-cdff9bf74bef', '351e2b69-c407-414c-b409-4a140fec0417']",,"[4.8, 45.1]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,"[4.8, 45.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.813,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10733948644744051
351e2b69-c407-414c-b409-4a140fec0417,1048,1,00:27:12.531,27,12,56,1.549441,30,Pass,221,Levante UD,6,From Counter,221,Levante UD,,,['89f9dba0-1423-4314-b825-4210aecd9d98'],,"[4.8, 45.1]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,24149.0,José Antonio García Rabasco,16.646921,0.95613337,1.0,Ground Pass,"[14.4, 58.7]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.531,0.7179999999998472,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8827725596906608
89f9dba0-1423-4314-b825-4210aecd9d98,1049,1,00:27:14.080,27,14,56,,42,Ball Receipt*,221,Levante UD,6,From Counter,221,Levante UD,,,['351e2b69-c407-414c-b409-4a140fec0417'],,"[14.4, 58.7]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.08,1.5489999999999782,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7139033289998237
2f9959cf-a2ab-4b2b-8a2f-b9fa25a9e3ac,1050,1,00:27:14.080,27,14,56,1.912298,43,Carry,221,Levante UD,6,From Counter,221,Levante UD,,,"['89f9dba0-1423-4314-b825-4210aecd9d98', 'af617ab4-c5e2-49c5-83d6-1880a35be8a1']",,"[14.4, 58.7]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,"[16.0, 59.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.08,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.626930283174465
af617ab4-c5e2-49c5-83d6-1880a35be8a1,1051,1,00:27:15.993,27,15,56,2.440003,30,Pass,221,Levante UD,6,From Counter,221,Levante UD,,,['43d802ff-a0d3-4c90-b611-b98ba04c118e'],,"[16.0, 59.4]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,7141.0,Giuseppe Rossi,42.088,-0.35932684,1.0,Ground Pass,"[55.4, 44.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.993,1.913000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3902365211836111
43d802ff-a0d3-4c90-b611-b98ba04c118e,1052,1,00:27:18.433,27,18,56,,42,Ball Receipt*,221,Levante UD,6,From Counter,221,Levante UD,,,['af617ab4-c5e2-49c5-83d6-1880a35be8a1'],,"[55.4, 44.6]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.433,2.4400000000000546,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2754209524036887
cb650d91-f468-4b31-b43f-28c6187f293b,1053,1,00:27:18.960,27,18,56,0.727641,30,Pass,221,Levante UD,6,From Counter,221,Levante UD,,,"['2f5d1250-8a61-4a50-a58d-9bbfe54d778b', 'edfde3dd-7739-4658-831f-e46cfe0617e5']",True,"[54.7, 46.3]",7141.0,Giuseppe Rossi,23.0,Center Forward,5678.0,Jefferson Andrés Lerma Solís,2.9529645,-0.49394137,2.0,Low Pass,"[57.3, 44.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.96,0.5270000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5782284799113308
2f5d1250-8a61-4a50-a58d-9bbfe54d778b,1054,1,00:27:19.688,27,19,56,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['cb650d91-f468-4b31-b43f-28c6187f293b'],,"[58.6, 46.9]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.688,0.7280000000000655,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.567176005147424
edfde3dd-7739-4658-831f-e46cfe0617e5,1055,1,00:27:19.688,27,19,56,0.0,22,Foul Committed,221,Levante UD,1,Regular Play,217,Barcelona,,,['cb650d91-f468-4b31-b43f-28c6187f293b'],,"[63.8, 33.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,,,,,,,,,,,,,,,,,,,,,,1639.688,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06572240648700411
3bf2f231-bcd3-4169-b3dd-570d3a56901e,1056,1,00:27:41.309,27,41,57,2.929677,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['3a37b209-1917-4c5b-9b1d-60bf1f87c1ba'],,"[63.4, 42.8]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,6784.0,Antonio García Aranda,41.864185,-1.31481,2.0,Low Pass,"[74.0, 2.3]",40.0,Right Foot,62.0,Free Kick,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.309,21.620999999999867,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7822475516815406
3a37b209-1917-4c5b-9b1d-60bf1f87c1ba,1057,1,00:27:44.238,27,44,57,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['3bf2f231-bcd3-4169-b3dd-570d3a56901e'],,"[74.0, 2.3]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.238,2.9290000000000873,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8165154174804595
d27ac6ff-1811-460a-a14b-7c562589c41b,1058,1,00:27:44.238,27,44,57,2.490923,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['3a37b209-1917-4c5b-9b1d-60bf1f87c1ba', '68d60a2d-20e7-4295-a94c-2b872784916d']",,"[74.0, 2.3]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,"[75.9, 3.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.238,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8900306235590483
68d60a2d-20e7-4295-a94c-2b872784916d,1059,1,00:27:46.729,27,46,57,0.6702,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['11156441-855b-43f9-9323-1dc131cf124a', '8fd13d9e-00bb-4dc9-b2d2-e886055ca7c1']",,"[75.9, 3.4]",6784.0,Antonio García Aranda,6.0,Left Back,6668.0,José Luis Morales Nogales,17.622997,0.44588298,2.0,Low Pass,"[91.8, 11.0]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.729,2.4909999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.21268332434494863
8fd13d9e-00bb-4dc9-b2d2-e886055ca7c1,1060,1,00:27:47.399,27,47,57,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['68d60a2d-20e7-4295-a94c-2b872784916d'],,"[99.8, 17.0]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.399,0.6699999999998454,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09903972338728373
11156441-855b-43f9-9323-1dc131cf124a,1061,1,00:27:47.399,27,47,57,0.0,9,Clearance,221,Levante UD,3,From Free Kick,217,Barcelona,,,['68d60a2d-20e7-4295-a94c-2b872784916d'],,"[28.3, 69.1]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.399,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4810608401818798
caeba01f-2775-47ca-92ad-00a371c8e563,1062,1,00:27:49.379,27,49,57,0.0,2,Ball Recovery,221,Levante UD,3,From Free Kick,221,Levante UD,,,,,"[90.2, 29.0]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.379,1.9800000000000182,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35455083902218354
1d441856-7cd9-4dce-9e6a-ab15d9ef06cd,1063,1,00:27:49.379,27,49,57,1.162834,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['aa14515e-3d2d-4b35-a9ae-55f361941fde', 'caeba01f-2775-47ca-92ad-00a371c8e563', 'cf8bea2f-0234-4deb-89e9-67bd3fdb799d']",,"[90.2, 29.0]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,True,"[98.2, 26.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.379,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8365824647855113
aa14515e-3d2d-4b35-a9ae-55f361941fde,1064,1,00:27:49.458,27,49,57,0.55447,17,Pressure,221,Levante UD,3,From Free Kick,217,Barcelona,,,['1d441856-7cd9-4dce-9e6a-ab15d9ef06cd'],,"[18.4, 52.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.458,0.07900000000017826,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.022157927025823643
cf8bea2f-0234-4deb-89e9-67bd3fdb799d,1065,1,00:27:50.542,27,50,57,0.0,14,Dribble,221,Levante UD,3,From Free Kick,221,Levante UD,,,['921bc87b-f8ea-4dda-993c-a2607f7f7a51'],,"[98.2, 26.9]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.542,1.0839999999998327,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8233460591397305
921bc87b-f8ea-4dda-993c-a2607f7f7a51,1066,1,00:27:50.542,27,50,57,0.0,4,Duel,221,Levante UD,3,From Free Kick,217,Barcelona,,,['cf8bea2f-0234-4deb-89e9-67bd3fdb799d'],,"[21.9, 53.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.542,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10089582225537119
8d4a3239-ed02-4a1a-96bd-87efca2fde8e,1067,1,00:27:50.542,27,50,57,0.12,43,Carry,221,Levante UD,3,From Free Kick,217,Barcelona,,,"['83bd1d0e-4cb3-4f5d-8d31-47bbdd69c04e', '921bc87b-f8ea-4dda-993c-a2607f7f7a51']",,"[21.9, 53.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,"[21.6, 52.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.542,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08280851538238199
83bd1d0e-4cb3-4f5d-8d31-47bbdd69c04e,1068,1,00:27:50.662,27,50,57,0.0,22,Foul Committed,221,Levante UD,3,From Free Kick,217,Barcelona,,,,,"[21.6, 52.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,,,,,,,,7.0,Yellow Card,True,,,,,,,,,,,,1670.662,0.12000000000011823,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9762294921960448
