id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,out,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,clearance_head,foul_committed_advantage,foul_won_advantage,clearance_right_foot,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_outswinging,pass_switch,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,clearance_aerial_won,miscontrol_aerial_won,dribble_overrun,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,pass_cut_back,pass_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
bc54328d-1ad6-492b-af5a-fcbacef5f446,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6386, 'name': 'Eneko Bóveda Altube'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 6392, 'name': 'Íñigo Lekue Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 30}, {'player': {'id': 6388, 'name': 'Ander Iturraspe Derteano'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6656, 'name': 'Mikel Rico Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6842, 'name': 'Iker Muniain Goñi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 15}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3122241334299084
950ca97e-9e9d-47bd-87d4-17b94a685c67,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,442.0,"[{'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 18404, 'name': 'José Ángel Crespo Rincón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 14}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 23}, {'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8562358922593268
ddadd320-395d-4703-a1e5-43fd03aaec5f,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,['d76df62c-aefa-4e23-8faf-6f13b26fa005'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3859909161587015
d76df62c-aefa-4e23-8faf-6f13b26fa005,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['ddadd320-395d-4703-a1e5-43fd03aaec5f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2290648333868649
890b7f70-f687-418e-b60c-34b132da8f31,5,1,00:00:00.342,0,0,2,0.179656,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['480e2d56-1433-4751-a921-24465862c94b'],True,"[61.0, 40.1]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,26685.0,Nicolás Ladislao Fedor Flores,5.6920996,2.819842,1.0,Ground Pass,"[55.6, 41.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342,0.342,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10861564540197444
480e2d56-1433-4751-a921-24465862c94b,6,1,00:00:00.521,0,0,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['890b7f70-f687-418e-b60c-34b132da8f31'],,"[55.6, 41.9]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521,0.179,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6326046215579738
184b2e8a-90c2-465b-a9f4-d29811bb5b68,7,1,00:00:00.587,0,0,2,1.075847,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['914fae09-1cd5-42fc-b8ba-5a8d5d1d28ad'],True,"[54.8, 42.3]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,26848.0,Roberto Trashorras Gayoso,19.948935,-2.6958804,1.0,Ground Pass,"[36.8, 33.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587,0.06599999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.44726712003769153
914fae09-1cd5-42fc-b8ba-5a8d5d1d28ad,8,1,00:00:01.663,0,1,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['184b2e8a-90c2-465b-a9f4-d29811bb5b68'],,"[36.8, 33.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.663,1.076,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7202913157051603
86ccc37d-10a8-4f7a-bdb1-4c8fbcb40337,9,1,00:00:02.405,0,2,2,1.279374,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['a08f73ab-c1f7-4456-834d-9fc998acb652'],,"[37.3, 33.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,18404.0,José Ángel Crespo Rincón,7.648529,-2.300696,1.0,Ground Pass,"[32.2, 28.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.405,0.7419999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5610864731716445
a08f73ab-c1f7-4456-834d-9fc998acb652,10,1,00:00:03.684,0,3,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['86ccc37d-10a8-4f7a-bdb1-4c8fbcb40337'],,"[32.2, 28.2]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.684,1.2790000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28260218750374644
9b6072e6-fe8f-4971-bcb8-c522a0253e07,11,1,00:00:03.684,0,3,2,2.100255,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['a08f73ab-c1f7-4456-834d-9fc998acb652', 'a7157e2f-4e4b-4f2b-89db-a727eb6bc7da']",,"[32.2, 28.2]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,"[36.1, 24.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.684,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9516592900167077
a7157e2f-4e4b-4f2b-89db-a727eb6bc7da,12,1,00:00:05.785,0,5,2,3.067324,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['7fa64b86-e1a8-4fb8-8136-47cfd80e1398', '83003a9d-ba37-42f5-a0ae-8db9e4786a17']",,"[36.1, 24.5]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,26685.0,Nicolás Ladislao Fedor Flores,47.602627,-0.0105038155,3.0,High Pass,"[83.7, 24.0]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.785,2.101,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.512156125182624
7fa64b86-e1a8-4fb8-8136-47cfd80e1398,13,1,00:00:08.852,0,8,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['a7157e2f-4e4b-4f2b-89db-a727eb6bc7da'],,"[82.5, 24.5]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.852,3.067,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4113940812601451
7a1219cd-50f1-4da6-90f7-5cde1c7bfa67,14,1,00:00:08.852,0,8,2,0.0,4,Duel,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['83003a9d-ba37-42f5-a0ae-8db9e4786a17'],,"[83.7, 24.0]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.852,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7203470473583314
83003a9d-ba37-42f5-a0ae-8db9e4786a17,15,1,00:00:08.852,0,8,3,1.886125,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['734b135d-df3a-40ec-aa18-5bfcb2e10a2a', '7a1219cd-50f1-4da6-90f7-5cde1c7bfa67', 'a7157e2f-4e4b-4f2b-89db-a727eb6bc7da']",,"[36.4, 56.1]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,6788.0,Xabier Etxeita Gorritxategi,17.980545,-3.0469046,3.0,High Pass,"[18.5, 54.4]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.852,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3991360543095446
3932c520-5290-4f82-806b-ae9146574f44,16,1,00:00:10.130,0,10,3,0.735558,17,Pressure,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,"['6ec5b24c-aae4-4b38-8839-18281c397f34', '734b135d-df3a-40ec-aa18-5bfcb2e10a2a']",,"[99.5, 24.1]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.13,1.2780000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.571077983493134
734b135d-df3a-40ec-aa18-5bfcb2e10a2a,17,1,00:00:10.738,0,10,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['3932c520-5290-4f82-806b-ae9146574f44', '83003a9d-ba37-42f5-a0ae-8db9e4786a17']",,"[18.5, 54.4]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.738,0.6079999999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40780271602784957
6ec5b24c-aae4-4b38-8839-18281c397f34,18,1,00:00:10.748,0,10,3,3.144381,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['3932c520-5290-4f82-806b-ae9146574f44', '94b3ce68-26a1-4ea5-8fe8-3201f68efbaf']",,"[18.7, 53.9]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,6649.0,Óscar de Marcos Arana,21.858637,2.1410344,2.0,Low Pass,"[6.9, 72.3]",37.0,Head,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.748,0.009999999999999787,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8286055694292169
94b3ce68-26a1-4ea5-8fe8-3201f68efbaf,19,1,00:00:13.892,0,13,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['6ec5b24c-aae4-4b38-8839-18281c397f34'],,"[6.9, 72.3]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.892,3.144,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5353266658790504
51076bf0-7e8d-4ab3-a194-00afa2f3a38e,20,1,00:00:13.892,0,13,3,0.025082,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['053bd579-c714-4e88-9beb-93505246cdb2', '94b3ce68-26a1-4ea5-8fe8-3201f68efbaf']",,"[6.9, 72.3]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[4.3, 74.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.892,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03184071085321183
053bd579-c714-4e88-9beb-93505246cdb2,21,1,00:00:13.917,0,13,3,2.147606,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['0d4a5fa6-4a2c-4858-8652-7339b5f9ccd2'],,"[4.3, 74.0]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,44.123463,-0.39060703,3.0,High Pass,"[45.1, 57.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.917,0.025000000000000355,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7092499676473605
0d4a5fa6-4a2c-4858-8652-7339b5f9ccd2,22,1,00:00:16.065,0,16,4,0.978514,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['053bd579-c714-4e88-9beb-93505246cdb2', '70f36a8d-8f83-4dd5-afcd-c1ef0366e617']",,"[75.0, 22.9]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,26848.0,Roberto Trashorras Gayoso,7.1021123,-2.1353657,2.0,Low Pass,"[71.2, 16.9]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.065,2.1480000000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.29206327301813906
70f36a8d-8f83-4dd5-afcd-c1ef0366e617,23,1,00:00:17.043,0,17,4,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['0d4a5fa6-4a2c-4858-8652-7339b5f9ccd2'],,"[71.2, 16.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.043,0.977999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22663866894913665
43596195-01ac-4156-945a-78f0e0c9aa4a,24,1,00:00:17.043,0,17,4,1.045435,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['1ec8bd69-f48b-4343-b732-66beaa510886', '5ddf1f5c-e742-41a7-b379-75232567319e', '70f36a8d-8f83-4dd5-afcd-c1ef0366e617']",,"[71.2, 16.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[70.9, 16.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.043,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9281516478506779
1ec8bd69-f48b-4343-b732-66beaa510886,25,1,00:00:17.773,0,17,4,0.657247,17,Pressure,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,,,"['43596195-01ac-4156-945a-78f0e0c9aa4a', '5ddf1f5c-e742-41a7-b379-75232567319e']",,"[46.8, 59.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.773,0.7300000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8538718465952017
5ddf1f5c-e742-41a7-b379-75232567319e,26,1,00:00:18.089,0,18,4,1.112592,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['1ec8bd69-f48b-4343-b732-66beaa510886', '89c79361-dece-47cf-a089-61c8eaa71b25']",,"[70.9, 16.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,26685.0,Nicolás Ladislao Fedor Flores,18.516209,-0.3644596,1.0,Ground Pass,"[88.2, 10.1]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.089,0.31599999999999895,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03634751680775283
c27fed41-4b31-4446-9a2b-1f392a35ba90,27,1,00:00:18.952,0,18,4,0.302378,17,Pressure,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,,,"['35ce474f-352c-4823-9a14-9960a6d5d789', '89c79361-dece-47cf-a089-61c8eaa71b25']",,"[31.2, 67.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.952,0.8630000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7077642250464864
89c79361-dece-47cf-a089-61c8eaa71b25,28,1,00:00:19.201,0,19,4,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['5ddf1f5c-e742-41a7-b379-75232567319e', 'c27fed41-4b31-4446-9a2b-1f392a35ba90']",,"[88.2, 10.1]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.201,0.24899999999999878,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7744443233032333
35ce474f-352c-4823-9a14-9960a6d5d789,29,1,00:00:19.201,0,19,4,0.073535,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['89c79361-dece-47cf-a089-61c8eaa71b25', '9b42df5d-3b1b-4333-b3ff-9f7aba39fcad', 'c27fed41-4b31-4446-9a2b-1f392a35ba90']",,"[88.2, 10.1]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,"[87.2, 9.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.201,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47682171881747426
9b42df5d-3b1b-4333-b3ff-9f7aba39fcad,30,1,00:00:19.275,0,19,4,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[87.2, 9.1]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.275,0.07399999999999807,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.350069127539269
85645183-c8a0-4f35-8938-4cc2136b5f62,31,1,00:00:27.684,0,27,5,1.159691,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['9c179128-4119-401e-975c-355dbfdfc7d5'],,"[32.6, 80.0]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6388.0,Ander Iturraspe Derteano,15.285614,-1.9318641,2.0,Low Pass,"[27.2, 65.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.684,8.409000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.46171798881023696
