id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,off_camera,pass_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_aerial_won,goalkeeper_end_location,foul_won_defensive,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_committed_card_id,foul_committed_card_name,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,shot_first_time,foul_committed_advantage,foul_won_advantage,pass_cross,interception_outcome_id,interception_outcome_name,shot_deflected,block_deflection,out,pass_through_ball,ball_recovery_recovery_failure,pass_inswinging,dribble_nutmeg,pass_cut_back,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,injury_stoppage_in_chain,pass_deflected,shot_open_goal,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,dribble_overrun,ball_recovery_offensive,pass_miscommunication,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9bd0f064-92a0-44e9-a288-5f79838852d7,939,1,00:21:54.518,21,54,53,0.724947,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['acaa25fb-ba62-47fe-b73c-cc6b1cacc9c6', 'b3f5ab18-738e-4b69-aeae-351b75efe17d']","[14.9, 42.9]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,"[15.7, 42.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.518,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6514718925945806
b3f5ab18-738e-4b69-aeae-351b75efe17d,940,1,00:21:55.243,21,55,53,1.328884,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['0d019dc8-4f28-4b5c-9654-1318d5d9fa5c'],"[15.7, 42.9]",6823.0,Sergio Rico González,1.0,Goalkeeper,3253.0,Adil Rami,9.811218,0.5229388,1.0,Ground Pass,"[24.2, 47.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.243,0.724999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3574979451858943
0d019dc8-4f28-4b5c-9654-1318d5d9fa5c,941,1,00:21:56.572,21,56,53,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['b3f5ab18-738e-4b69-aeae-351b75efe17d'],"[24.2, 47.8]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.572,1.3289999999999509,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9950483219659458
175db0c5-53c8-4635-a683-9d7dc3d392fc,942,1,00:21:56.572,21,56,53,3.518832,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['0d019dc8-4f28-4b5c-9654-1318d5d9fa5c', '3dc59c3c-ea99-4700-b502-b1ea51249f54']","[24.2, 47.8]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[31.1, 47.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.572,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04845645242906749
3dc59c3c-ea99-4700-b502-b1ea51249f54,943,1,00:22:00.090,22,0,53,2.579175,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['81d652fa-e1a9-43ba-ac70-69c62fa92c44'],"[31.1, 47.1]",3253.0,Adil Rami,3.0,Right Center Back,10476.0,Timothée Kolodziejczak,44.2,-1.1760052,3.0,High Pass,"[48.1, 6.3]",40.0,Right Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.09,3.518000000000029,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.08955414737631062
81d652fa-e1a9-43ba-ac70-69c62fa92c44,944,1,00:22:02.670,22,2,53,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['3dc59c3c-ea99-4700-b502-b1ea51249f54'],"[48.1, 6.3]",10476.0,Timothée Kolodziejczak,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.67,2.5800000000001546,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2664119544106085
7cf236c6-3607-44e9-98b7-86e8d06901b6,945,1,00:22:02.670,22,2,53,1.517513,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['81d652fa-e1a9-43ba-ac70-69c62fa92c44', 'd9aefce8-0c28-4da6-ba8a-b387a1e3546b']","[48.1, 6.3]",10476.0,Timothée Kolodziejczak,6.0,Left Back,,,,,,,,,,,,"[54.7, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.67,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23985359413324492
d9aefce8-0c28-4da6-ba8a-b387a1e3546b,946,1,00:22:04.187,22,4,53,1.955934,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['6a281d32-12f7-4b18-9313-f5e811bb4273'],"[54.7, 6.6]",10476.0,Timothée Kolodziejczak,6.0,Left Back,,,49.17367,1.0160772,3.0,High Pass,"[80.6, 48.4]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.187,1.5169999999998254,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5655430699109796
6a281d32-12f7-4b18-9313-f5e811bb4273,947,1,00:22:06.143,22,6,53,1.383112,30,Pass,213,Sevilla,1,Regular Play,215,Athletic Club,,,"['d9aefce8-0c28-4da6-ba8a-b387a1e3546b', 'e629dae1-3df8-4056-9098-9370b99ba58c']","[39.5, 31.7]",26087.0,Carlos Gurpegi Nausia,5.0,Left Center Back,,,15.383432,0.10419644,2.0,Low Pass,"[54.8, 33.3]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.143,1.956000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.86912272075977
e629dae1-3df8-4056-9098-9370b99ba58c,948,1,00:22:07.526,22,7,53,0.432147,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3f02a9aa-5277-42bc-bfee-f051aa61b152', '6a281d32-12f7-4b18-9313-f5e811bb4273', '7e91f060-d6b6-42c4-9ad5-4a9dcdc48346']","[65.3, 46.8]",30454.0,Francisco José Sánchez Rodríguez,12.0,Right Midfield,3497.0,Vicente Iborra De La Fuente,7.5802374,-0.14562838,2.0,Low Pass,"[72.8, 45.7]",38.0,Left Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.526,1.3830000000000382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9566776127497526
7e91f060-d6b6-42c4-9ad5-4a9dcdc48346,949,1,00:22:07.958,22,7,53,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['e629dae1-3df8-4056-9098-9370b99ba58c'],"[76.9, 44.1]",3497.0,Vicente Iborra De La Fuente,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.958,0.43200000000001637,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8604146880139178
3f02a9aa-5277-42bc-bfee-f051aa61b152,950,1,00:22:07.958,22,7,54,0.0,10,Interception,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['e629dae1-3df8-4056-9098-9370b99ba58c'],"[47.3, 34.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.958,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5457589464280446
960bfaf3-6022-4bf5-91a7-78c612716586,951,1,00:22:07.958,22,7,54,0.461057,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['05f66848-6945-4c40-92eb-835f156fd580', '3f02a9aa-5277-42bc-bfee-f051aa61b152']","[47.3, 34.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[48.7, 35.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.958,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8397560885509187
05f66848-6945-4c40-92eb-835f156fd580,952,1,00:22:08.419,22,8,54,1.113189,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['3b7fc179-e1f6-4941-8b98-941e1ee758af'],"[48.7, 35.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6391.0,Raúl García Escudero,9.64002,0.6455758,1.0,Ground Pass,"[56.4, 41.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.419,0.46100000000001273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.34221817189219905
3b7fc179-e1f6-4941-8b98-941e1ee758af,953,1,00:22:09.532,22,9,54,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['05f66848-6945-4c40-92eb-835f156fd580'],"[56.4, 41.0]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.532,1.112999999999829,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9389316477155087
40617d6e-fd4b-4666-a575-4ef37af79fb3,954,1,00:22:09.532,22,9,54,1.868236,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['0f1ed12a-711c-4259-bbd8-536a8af8d231', '3b7fc179-e1f6-4941-8b98-941e1ee758af', '86fb5609-7dde-438e-8004-15371f787544']","[56.4, 41.0]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[56.1, 41.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.532,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4600890396042383
86fb5609-7dde-438e-8004-15371f787544,955,1,00:22:09.546,22,9,54,1.356575,17,Pressure,215,Athletic Club,1,Regular Play,213,Sevilla,,,['40617d6e-fd4b-4666-a575-4ef37af79fb3'],"[65.1, 42.5]",30454.0,Francisco José Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.546,0.014000000000123691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5661495813704773
fb6f7511-baa2-417a-836b-4f04695533a7,956,1,00:22:10.667,22,10,54,0.655957,17,Pressure,215,Athletic Club,1,Regular Play,213,Sevilla,,,,"[63.2, 37.6]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.667,1.1209999999998672,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.35608927035544824
c75ad0e8-04d4-4356-8dc6-9b58b901bae5,957,1,00:22:11.401,22,11,54,0.0,39,Dribbled Past,215,Athletic Club,1,Regular Play,213,Sevilla,,,"['0f1ed12a-711c-4259-bbd8-536a8af8d231', 'fe24e373-c517-4c49-8b85-a61e0f19673d']","[64.0, 38.2]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.401,0.734000000000151,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.545441566077385
0f1ed12a-711c-4259-bbd8-536a8af8d231,958,1,00:22:11.401,22,11,54,0.0,14,Dribble,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['c75ad0e8-04d4-4356-8dc6-9b58b901bae5'],"[56.1, 41.9]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,1331.401,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6942577119819442
fe24e373-c517-4c49-8b85-a61e0f19673d,959,1,00:22:11.401,22,11,54,1.78262,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['0f1ed12a-711c-4259-bbd8-536a8af8d231', 'c75ad0e8-04d4-4356-8dc6-9b58b901bae5', 'fe00deb0-9da2-42bc-9be5-a7b0449c7252']","[56.1, 41.9]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[58.2, 54.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.401,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6055016887855972
fe00deb0-9da2-42bc-9be5-a7b0449c7252,960,1,00:22:13.183,22,13,54,0.940262,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['6f616c0c-2ec5-4bc3-92e2-96ca5cbf9eb8'],"[58.2, 54.7]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6393.0,Iñaki Williams Arthuer,21.83575,1.423718,1.0,Ground Pass,"[61.4, 76.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.183,1.7819999999999254,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9484804130515782
6f616c0c-2ec5-4bc3-92e2-96ca5cbf9eb8,961,1,00:22:14.124,22,14,54,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['fe00deb0-9da2-42bc-9be5-a7b0449c7252'],"[61.4, 76.3]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.124,0.9410000000000309,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7554782235502178
71785742-5fe4-4d82-bb20-1748a4b6adc0,962,1,00:22:14.124,22,14,54,1.581524,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['6f616c0c-2ec5-4bc3-92e2-96ca5cbf9eb8', 'a4b162ed-f9de-499e-b687-d37af68028aa', 'dbb1284d-0c74-4292-a6b9-7fe6b6af187f']","[61.4, 76.3]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,"[56.8, 74.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.124,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38023657997129
dbb1284d-0c74-4292-a6b9-7fe6b6af187f,963,1,00:22:14.804,22,14,54,0.879057,17,Pressure,215,Athletic Club,1,Regular Play,213,Sevilla,,,['71785742-5fe4-4d82-bb20-1748a4b6adc0'],"[57.0, 5.7]",10476.0,Timothée Kolodziejczak,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.804,0.6800000000000637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8725267502506275
a4b162ed-f9de-499e-b687-d37af68028aa,964,1,00:22:15.705,22,15,54,0.741142,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['be96dde3-4ae2-4efd-97cc-3e8bea64382f'],"[56.8, 74.4]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,6392.0,Íñigo Lekue Martínez,9.502105,-3.1205432,1.0,Ground Pass,"[47.3, 74.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.705,0.9009999999998399,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25797953295608045
be96dde3-4ae2-4efd-97cc-3e8bea64382f,965,1,00:22:16.446,22,16,54,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['a4b162ed-f9de-499e-b687-d37af68028aa'],"[47.3, 74.2]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.446,0.7409999999999854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4273948810322853
49a4a1d3-ad5b-466e-8177-9bf205a1e867,966,1,00:22:16.446,22,16,54,0.562721,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['b74f8395-61f9-448a-b103-26f6cff56475', 'be96dde3-4ae2-4efd-97cc-3e8bea64382f']","[47.3, 74.2]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,,,,,,,,,,,,"[47.9, 73.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.446,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9081329173371063
b74f8395-61f9-448a-b103-26f6cff56475,967,1,00:22:17.009,22,17,54,1.607342,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['2594f711-9b44-47e4-a9ac-46be4930f814'],"[47.9, 73.1]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,6386.0,Eneko Bóveda Altube,28.04318,-2.1736345,1.0,Ground Pass,"[32.0, 50.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.009,0.5630000000001019,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8631272817015634
2594f711-9b44-47e4-a9ac-46be4930f814,968,1,00:22:18.616,22,18,54,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['b74f8395-61f9-448a-b103-26f6cff56475'],"[32.0, 50.0]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.616,1.606999999999971,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2298733720740619
0b650cb2-8832-40ae-b03d-031b52549fe1,969,1,00:22:18.616,22,18,54,0.644212,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['2594f711-9b44-47e4-a9ac-46be4930f814', '62e41381-e257-4741-b487-f1cb2db0edb0']","[32.0, 50.0]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,"[32.8, 49.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.616,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20273852680282367
62e41381-e257-4741-b487-f1cb2db0edb0,970,1,00:22:19.261,22,19,54,1.838136,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['f5e32e6d-2209-4817-b130-c814ac0a93c5'],"[32.8, 49.4]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,6576.0,Gorka Iraizoz Moreno,26.493961,-2.5305574,1.0,Ground Pass,"[11.1, 34.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.261,0.6449999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.08396282889076956
f5e32e6d-2209-4817-b130-c814ac0a93c5,971,1,00:22:21.099,22,21,54,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['62e41381-e257-4741-b487-f1cb2db0edb0'],"[11.1, 34.2]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.099,1.8379999999999654,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.607275104593191
7f02ea00-dd74-488a-810e-bafa99d07859,972,1,00:22:21.099,22,21,54,5.117238,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['39666fed-4323-45af-8614-28e3ddaa7c45', 'f5e32e6d-2209-4817-b130-c814ac0a93c5']","[11.1, 34.2]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[15.3, 33.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.099,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6472469803311423
39666fed-4323-45af-8614-28e3ddaa7c45,973,1,00:22:26.216,22,26,54,2.901424,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['1f1312fc-90bb-4bd9-aaa2-29468d22947d'],"[15.3, 33.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,49.879555,-0.13877827,3.0,High Pass,"[64.7, 27.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.216,5.116999999999962,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.908272984067966
