id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,out,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,dribble_overrun,pass_cross,pass_through_ball,pass_technique_id,pass_technique_name,miscontrol_aerial_won,pass_goal_assist,shot_deflected,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_outswinging,clearance_aerial_won,pass_deflected,foul_won_defensive,pass_inswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,shot_aerial_won,50_50_outcome_id,50_50_outcome_name,dribble_nutmeg,pass_cut_back,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_no_touch,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
33cabed8-bb1c-48f0-9212-9970f1a77a09,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 18404, 'name': 'José Ángel Crespo Rincón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.04441275781782783
2fc3a539-7ded-446f-8c94-d096c124af56,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 3990, 'name': 'Jesé Rodríguez Ruiz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.40257472238852754
41546a6a-893d-4ddf-89fd-06e327fc7460,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,,,['df0764a5-9b32-4beb-bc65-bb7e6a57b422'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.28320036515047264
df0764a5-9b32-4beb-bc65-bb7e6a57b422,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['41546a6a-893d-4ddf-89fd-06e327fc7460'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6561627453201366
421b5809-6053-480d-9ead-d3ec2b74dd12,5,1,00:00:01.140,0,1,2,0.432994,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['c9e82c12-07c1-48cf-92ce-0d8fed0e6bb8'],"[60.0, 40.0]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,4711.0,Pablo Hernández Domínguez,2.0248456,2.145101,1.0,Ground Pass,"[58.9, 41.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,1.14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.201530385291806
c9e82c12-07c1-48cf-92ce-0d8fed0e6bb8,6,1,00:00:01.573,0,1,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['421b5809-6053-480d-9ead-d3ec2b74dd12'],"[58.9, 41.7]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.573,0.43300000000000005,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23345439195427642
f9790850-ae0d-46b6-9158-7557487d75c8,7,1,00:00:01.573,0,1,2,1.708443,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['18fc7c3f-9128-4a96-bba3-bef1aade211c'],"[58.7, 41.7]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,6852.0,Jozabed Sánchez Ruiz,16.376812,-2.9945142,1.0,Ground Pass,"[42.5, 39.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.573,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2958686636819401
18fc7c3f-9128-4a96-bba3-bef1aade211c,8,1,00:00:03.282,0,3,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['f9790850-ae0d-46b6-9158-7557487d75c8'],"[42.5, 39.3]",6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.282,1.709,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7708929874527329
e9842cb5-5f07-403b-b1a0-64f8aa213667,9,1,00:00:03.282,0,3,2,1.016436,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['18fc7c3f-9128-4a96-bba3-bef1aade211c', 'be1b335e-c8ca-45ec-ad55-0f77a72689b7']","[42.5, 39.3]",6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[42.5, 39.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.282,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7239280890595833
be1b335e-c8ca-45ec-ad55-0f77a72689b7,10,1,00:00:04.298,0,4,2,1.565713,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['e4b28a98-dfe4-4804-b136-973684989f0b'],"[42.5, 39.3]",6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,18404.0,José Ángel Crespo Rincón,22.273302,-1.9237868,1.0,Ground Pass,"[34.8, 18.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.298,1.016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8267631989858201
e4b28a98-dfe4-4804-b136-973684989f0b,11,1,00:00:05.864,0,5,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['be1b335e-c8ca-45ec-ad55-0f77a72689b7'],"[34.8, 18.4]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.864,1.5659999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2462996578838511
27110799-196f-4c13-8e8c-d832dca7eb8c,12,1,00:00:05.864,0,5,2,1.749284,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['7562fbc7-0fcc-4a2c-8d09-74af84a7f688', 'e4b28a98-dfe4-4804-b136-973684989f0b']","[34.8, 18.4]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,"[35.9, 12.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.864,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03952625062330861
7562fbc7-0fcc-4a2c-8d09-74af84a7f688,13,1,00:00:07.613,0,7,2,2.883382,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['cad5faea-0ced-407a-a514-92e155ee8b8e'],"[35.9, 12.4]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,7900.0,Tiago Manuel Dias Correia,61.67471,-0.13662308,3.0,High Pass,"[97.0, 4.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.613,1.7490000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3543756371939877
cad5faea-0ced-407a-a514-92e155ee8b8e,14,1,00:00:10.497,0,10,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['7562fbc7-0fcc-4a2c-8d09-74af84a7f688'],"[97.0, 4.0]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.497,2.8839999999999995,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8245746396739025
adbb9076-c646-41dd-9f86-e025ee645831,15,1,00:00:10.497,0,10,2,0.0,38,Miscontrol,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,"[97.5, 4.0]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.497,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9574658786599001
a3420186-4009-43e6-9a0d-f0babaef43e0,16,1,00:00:12.860,0,12,2,1.909669,17,Pressure,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['b10225b9-4c97-4c27-ad1d-0fadb3a16b5b'],"[109.0, 2.6]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.86,2.3629999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5295443457571549
b10225b9-4c97-4c27-ad1d-0fadb3a16b5b,17,1,00:00:13.472,0,13,2,0.0,28,Shield,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,,,['a3420186-4009-43e6-9a0d-f0babaef43e0'],"[7.3, 77.5]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.472,0.6120000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2965765196856607
02b4a68a-a8ed-4e59-9d1d-9c6277b72bbe,18,1,00:00:43.458,0,43,3,3.71505,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['7dfc1e5e-8e00-49e5-a9f5-0918a09fb095', 'c76b8f0d-162d-40c4-ab67-ec7d9d55d8d8']","[7.0, 44.1]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,19677.0,Karim Benzema,75.26414,-0.2169396,3.0,High Pass,"[80.5, 27.9]",40.0,Right Foot,63.0,Goal Kick,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.458,29.985999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3839979273047661
7dfc1e5e-8e00-49e5-a9f5-0918a09fb095,19,1,00:00:47.173,0,47,3,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['02b4a68a-a8ed-4e59-9d1d-9c6277b72bbe'],"[84.2, 37.0]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.173,3.7150000000000034,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6198773602078308
c76b8f0d-162d-40c4-ab67-ec7d9d55d8d8,20,1,00:00:47.173,0,47,3,2.220206,30,Pass,220,Real Madrid,7,From Goal Kick,360,Rayo Vallecano,,,"['02b4a68a-a8ed-4e59-9d1d-9c6277b72bbe', '1c1c2868-1045-40ab-8941-cd88766277a4', '5564494e-9091-421b-acbc-bd4463823df3']","[39.6, 52.2]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,11539.0,Adrián Embarba Blázquez,31.666544,0.47918308,3.0,High Pass,"[67.7, 66.8]",40.0,Right Foot,66.0,Recovery,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.173,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.18286591079145453
5564494e-9091-421b-acbc-bd4463823df3,21,1,00:00:49.394,0,49,3,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,360,Rayo Vallecano,,,['c76b8f0d-162d-40c4-ab67-ec7d9d55d8d8'],"[61.5, 67.5]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.394,2.2209999999999965,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5116404446017339
1c1c2868-1045-40ab-8941-cd88766277a4,22,1,00:00:49.394,0,49,3,1.295862,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['a21627cb-f01e-4890-a6ea-d5d7f4aa8127', 'c76b8f0d-162d-40c4-ab67-ec7d9d55d8d8']","[52.4, 13.3]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,4926.0,Francisco Román Alarcón Suárez,14.579437,-0.4697825,2.0,Low Pass,"[65.4, 6.7]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.394,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.13917905575786338
a21627cb-f01e-4890-a6ea-d5d7f4aa8127,23,1,00:00:50.689,0,50,3,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['1c1c2868-1045-40ab-8941-cd88766277a4'],"[65.4, 6.7]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.689,1.2950000000000017,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3490746955612587
8062d56f-68f5-4ffa-ad5a-16b7fad94153,24,1,00:00:50.689,0,50,3,2.357864,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['2b1067d4-0f04-4cc1-8f81-8de5e64fd378', 'a21627cb-f01e-4890-a6ea-d5d7f4aa8127']","[65.4, 6.7]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[74.9, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.689,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7117581483300197
2b1067d4-0f04-4cc1-8f81-8de5e64fd378,25,1,00:00:53.047,0,53,3,0.541214,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['0a4ce716-eab0-45c4-ba23-b1c5a161eb38', '52de0e1e-4660-4969-b937-64c4aeaf116b']","[74.9, 5.5]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,3990.0,Jesé Rodríguez Ruiz,8.273452,1.4374461,1.0,Ground Pass,"[76.0, 13.7]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.047,2.357999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.42128197113173926
52de0e1e-4660-4969-b937-64c4aeaf116b,26,1,00:00:53.589,0,53,3,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['2b1067d4-0f04-4cc1-8f81-8de5e64fd378'],"[74.7, 14.3]",3990.0,Jesé Rodríguez Ruiz,21.0,Left Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.589,0.5420000000000016,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2593004723295167
0a4ce716-eab0-45c4-ba23-b1c5a161eb38,27,1,00:00:53.589,0,53,4,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['2b1067d4-0f04-4cc1-8f81-8de5e64fd378'],"[44.1, 66.4]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.589,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49570115102642887
c6fecf2d-3a88-459c-99d3-c1492a5253ff,28,1,00:00:53.589,0,53,4,0.664162,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0a4ce716-eab0-45c4-ba23-b1c5a161eb38', 'ea92526b-b1df-4165-9d91-df2d04d45598', 'f4db89a9-cab0-40ac-b6f2-0b230a8e3141']","[44.1, 66.4]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[46.2, 67.4]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.589,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6361213695321849
ea92526b-b1df-4165-9d91-df2d04d45598,29,1,00:00:53.989,0,53,4,0.640467,17,Pressure,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,,,"['c6fecf2d-3a88-459c-99d3-c1492a5253ff', 'f4db89a9-cab0-40ac-b6f2-0b230a8e3141']","[73.9, 12.7]",3990.0,Jesé Rodríguez Ruiz,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.989,0.3999999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.012485932372321873
f4db89a9-cab0-40ac-b6f2-0b230a8e3141,30,1,00:00:54.253,0,54,4,0.460455,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['b965e742-1b34-498f-ba2c-7c3ecb06bb3a', 'ea92526b-b1df-4165-9d91-df2d04d45598']","[46.2, 67.4]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,11539.0,Adrián Embarba Blázquez,6.203225,1.9333405,1.0,Ground Pass,"[44.0, 73.2]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.253,0.2640000000000029,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8137062641998246
