id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_cross,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance_left_foot,pass_switch,pass_outswinging,shot_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,pass_deflected,block_deflection,clearance_right_foot,foul_committed_offensive,pass_straight,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,ball_recovery_recovery_failure,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,pass_goal_assist,pass_through_ball,shot_first_time,pass_cut_back,shot_open_goal,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,pass_no_touch,goalkeeper_punched_out,pass_miscommunication,clearance_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
601d2345-d7dd-4e4a-b4a9-77c29679a180,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,1049,Granada,4231.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 26781, 'name': 'Diego Mainz García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 24577, 'name': 'Salvador Ruiz Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 18721, 'name': 'Robert Ibáñez Castro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7706747149053739
5e8e2781-d0bc-43ef-8328-8aa90d87599f,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,322,Eibar,4231.0,"[{'player': {'id': 27462, 'name': 'Xabier Iruretagoiena Aranzamendi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 5}, {'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7647937637359802
cafa5ee4-5a4a-4448-ac42-dae684e96087,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,1049,Granada,,,['4b6566e5-f7d8-4738-a4db-e93da7cc8992'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5583680939186985
4b6566e5-f7d8-4738-a4db-e93da7cc8992,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,322,Eibar,,,['cafa5ee4-5a4a-4448-ac42-dae684e96087'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.37503923742290846
6a0effe5-6c64-4388-bd29-46e9aa31d4af,5,1,00:00:00.182,0,0,2,0.52235,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['2bc821f3-02d3-42e6-b5dc-04b6ba50d02b'],"[60.0, 40.0]",27109.0,Youssef El-Arabi,23.0,Center Forward,26797.0,Francisco Medina Luna,0.5,1.5707964,1.0,Ground Pass,"[60.0, 40.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182,0.182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5718867736105432
2bc821f3-02d3-42e6-b5dc-04b6ba50d02b,6,1,00:00:00.704,0,0,2,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['6a0effe5-6c64-4388-bd29-46e9aa31d4af'],"[60.0, 40.5]",26797.0,Francisco Medina Luna,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704,0.522,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44620638986486993
35c3fdbc-3c15-4918-ad27-f828b997154c,7,1,00:00:00.704,0,0,2,3.073823,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['01526f75-b39f-4831-ae76-9b6329be1107', '2bc821f3-02d3-42e6-b5dc-04b6ba50d02b']","[60.0, 40.5]",26797.0,Francisco Medina Luna,21.0,Left Wing,,,,,,,,,,,,"[63.4, 51.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3194901899934406
01526f75-b39f-4831-ae76-9b6329be1107,8,1,00:00:03.778,0,3,2,2.371507,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['68090d07-2719-45b5-8a07-77e8ca504788'],"[63.4, 51.4]",26797.0,Francisco Medina Luna,21.0,Left Wing,18721.0,Robert Ibáñez Castro,42.67798,0.16476347,3.0,High Pass,"[105.5, 58.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.778,3.074,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.26423124178825874
ddeff158-c932-4665-ae83-1a843356ef77,9,1,00:00:05.503,0,5,2,3.05479,17,Pressure,1049,Granada,9,From Kick Off,322,Eibar,,,"['6784f8c1-72b2-48c2-82f0-26f1a6c54b25', '68090d07-2719-45b5-8a07-77e8ca504788']","[15.3, 16.2]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.503,1.725,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.14463339417636933
68090d07-2719-45b5-8a07-77e8ca504788,10,1,00:00:06.149,0,6,2,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,"['01526f75-b39f-4831-ae76-9b6329be1107', 'ddeff158-c932-4665-ae83-1a843356ef77']","[105.5, 58.4]",18721.0,Robert Ibáñez Castro,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.149,0.6459999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8279604483488393
6784f8c1-72b2-48c2-82f0-26f1a6c54b25,11,1,00:00:06.149,0,6,2,2.719851,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['4fefc568-c45e-4c78-b7a7-d4fef0ed95df', '68090d07-2719-45b5-8a07-77e8ca504788', '9184e1e1-b6cf-4aba-b94d-11728193b277', 'ddeff158-c932-4665-ae83-1a843356ef77']","[105.5, 58.4]",18721.0,Robert Ibáñez Castro,17.0,Right Wing,,,,,,,,,,,,"[118.8, 54.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.149,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7496734894069086
4fefc568-c45e-4c78-b7a7-d4fef0ed95df,12,1,00:00:08.579,0,8,2,0.289584,17,Pressure,1049,Granada,9,From Kick Off,322,Eibar,,,['6784f8c1-72b2-48c2-82f0-26f1a6c54b25'],"[2.2, 22.9]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.579,2.4300000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8179045275225791
9184e1e1-b6cf-4aba-b94d-11728193b277,13,1,00:00:08.869,0,8,2,0.0,3,Dispossessed,1049,Granada,9,From Kick Off,1049,Granada,,,['3e045d5c-17ef-42cb-9750-e466928a367a'],"[118.8, 54.2]",18721.0,Robert Ibáñez Castro,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.869,0.28999999999999915,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.623972112335392
3e045d5c-17ef-42cb-9750-e466928a367a,14,1,00:00:08.869,0,8,2,0.0,4,Duel,1049,Granada,9,From Kick Off,322,Eibar,,,['9184e1e1-b6cf-4aba-b94d-11728193b277'],"[1.3, 25.9]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,True,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.869,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8095851084768337
217de83d-85b4-4319-ad19-4a07065dd428,15,1,00:00:39.441,0,39,3,1.11282,30,Pass,1049,Granada,2,From Corner,1049,Granada,,,['42a1a868-c69a-40c8-a0a9-9f61a1dc0627'],"[120.0, 80.0]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,33.340816,-1.6910591,3.0,High Pass,"[116.0, 46.9]",38.0,Left Foot,61.0,Corner,,,,,,,9.0,Incomplete,True,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.441,30.572000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.05490462233413096
42a1a868-c69a-40c8-a0a9-9f61a1dc0627,16,1,00:00:40.554,0,40,3,0.0,9,Clearance,1049,Granada,2,From Corner,322,Eibar,,,['217de83d-85b4-4319-ad19-4a07065dd428'],"[4.1, 33.2]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.554,1.1129999999999995,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.893315334604116
6a214399-0ecc-4998-92a8-2ae28957b89f,17,1,00:00:43.945,0,43,3,0.333506,17,Pressure,1049,Granada,2,From Corner,322,Eibar,,,['b60d58ab-ed9b-4e94-aaf1-3d44ee5ef13c'],"[40.9, 5.7]",24070.0,Saúl Berjón Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.945,3.3909999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.21210778852121714
b60d58ab-ed9b-4e94-aaf1-3d44ee5ef13c,18,1,00:00:44.165,0,44,3,0.281837,30,Pass,1049,Granada,2,From Corner,1049,Granada,,,['6a214399-0ecc-4998-92a8-2ae28957b89f'],"[82.5, 75.1]",24783.0,Javier Márquez Moreno,11.0,Left Defensive Midfield,,,5.491812,0.9928944,2.0,Low Pass,"[85.5, 79.7]",40.0,Right Foot,66.0,Recovery,,True,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.165,0.21999999999999886,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.879009576037185
92d89efe-7971-4d9f-b869-6c44ad1c7a07,19,1,00:01:03.602,1,3,4,2.79864,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['73ab8656-58cd-41e1-a464-210c3d96b506'],"[41.6, 0.1]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,24070.0,Saúl Berjón Pérez,29.930086,0.23606479,3.0,High Pass,"[70.7, 7.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.602,19.436999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7357865882588784
73ab8656-58cd-41e1-a464-210c3d96b506,20,1,00:01:06.400,1,6,4,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['92d89efe-7971-4d9f-b869-6c44ad1c7a07'],"[70.7, 7.1]",24070.0,Saúl Berjón Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,2.798000000000009,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47439271678273365
a5005f97-f5e7-474e-8485-4104d29cce74,21,1,00:01:06.400,1,6,4,0.0,4,Duel,322,Eibar,4,From Throw In,1049,Granada,,,['fe740996-f3f8-4e66-909d-b4fa92d588f4'],"[49.0, 72.3]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19763650759588458
fe740996-f3f8-4e66-909d-b4fa92d588f4,22,1,00:01:06.400,1,6,4,1.162439,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['3d01e4f6-5d65-4fb8-b65d-2afa50bd6f38', 'a5005f97-f5e7-474e-8485-4104d29cce74']","[71.1, 7.8]",24070.0,Saúl Berjón Pérez,21.0,Left Wing,6700.0,Sergio Enrich Ametller,6.987131,1.7288862,2.0,Low Pass,"[70.0, 14.7]",,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8254280589254696
58a1bae6-1c93-40d9-a45e-900d5b552a8d,23,1,00:01:07.137,1,7,4,0.839193,17,Pressure,322,Eibar,4,From Throw In,1049,Granada,,,"['3d01e4f6-5d65-4fb8-b65d-2afa50bd6f38', 'c72c02d6-8b33-439d-b652-87c6526a1f5d', 'ebc5606a-0167-484f-95c0-e56978308d2d']","[49.5, 60.8]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.137,0.7369999999999948,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5394090154402503
3d01e4f6-5d65-4fb8-b65d-2afa50bd6f38,24,1,00:01:07.563,1,7,4,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,"['58a1bae6-1c93-40d9-a45e-900d5b552a8d', 'fe740996-f3f8-4e66-909d-b4fa92d588f4']","[70.0, 14.7]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.563,0.42600000000000193,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6361990671902862
ebc5606a-0167-484f-95c0-e56978308d2d,25,1,00:01:07.563,1,7,4,0.087646,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['3d01e4f6-5d65-4fb8-b65d-2afa50bd6f38', '58a1bae6-1c93-40d9-a45e-900d5b552a8d', 'c72c02d6-8b33-439d-b652-87c6526a1f5d']","[70.0, 14.7]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,"[72.2, 18.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.563,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02178668502663328
c72c02d6-8b33-439d-b652-87c6526a1f5d,26,1,00:01:07.650,1,7,4,0.0,14,Dribble,322,Eibar,4,From Throw In,322,Eibar,,,"['58a1bae6-1c93-40d9-a45e-900d5b552a8d', 'e684b2e5-ca4e-4d9b-8b93-b997f6f72d71']","[72.2, 18.7]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.65,0.0870000000000033,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3620192874083187
e684b2e5-ca4e-4d9b-8b93-b997f6f72d71,27,1,00:01:07.650,1,7,4,0.0,4,Duel,322,Eibar,4,From Throw In,1049,Granada,,,['c72c02d6-8b33-439d-b652-87c6526a1f5d'],"[47.9, 61.4]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.65,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.385084549833691
c994b588-1bb9-4ec4-b63c-709cca7a94fb,28,1,00:01:07.860,1,7,4,0.689283,17,Pressure,322,Eibar,4,From Throw In,1049,Granada,,,,"[46.4, 66.9]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.86,0.20999999999999375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6962837628578054
604988f1-7635-490f-9fd6-b44010cb33b4,29,1,00:01:09.101,1,9,4,0.4,17,Pressure,322,Eibar,4,From Throw In,322,Eibar,,,,"[68.6, 13.0]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.101,1.2409999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8754912671064937
31a62d78-a638-4890-a937-c1c94a7f6b3d,30,1,00:01:09.531,1,9,4,2.033949,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['d649976a-fee5-4b6a-b607-77ee91c63532'],"[69.5, 15.1]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,6742.0,Sergio Gontán Gallardo,29.18527,1.3881847,1.0,Ground Pass,"[74.8, 43.8]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.531,0.4300000000000068,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9568287031709962
d649976a-fee5-4b6a-b607-77ee91c63532,31,1,00:01:11.565,1,11,4,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['31a62d78-a638-4890-a937-c1c94a7f6b3d'],"[74.8, 43.8]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.565,2.033999999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5697395162578484
0c130994-a16b-4311-828d-c097a65b1ed0,32,1,00:01:11.565,1,11,4,1.437555,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['660b5f47-0442-402c-b813-ee6be32c3c1e', 'd649976a-fee5-4b6a-b607-77ee91c63532']","[74.8, 43.8]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[85.0, 35.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.565,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9428791005773675
