id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,off_camera,pass_switch,counterpress,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_end_location,clearance_head,pass_cross,pass_inswinging,shot_aerial_won,ball_recovery_recovery_failure,dribble_overrun,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,shot_first_time,pass_deflected,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,shot_saved_off_target,goalkeeper_shot_saved_off_target,shot_one_on_one,pass_outswinging,goalkeeper_punched_out,clearance_other,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
090b2940-110f-410c-b0c3-85e660ef49df,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,221,Levante UD,433.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 27463, 'name': 'Mauricio Andrés Cuero Castillo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 27250, 'name': 'Nabil Ghilas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.950223351025513
ba7f3ad1-e3e0-46c4-bab0-d87008ba04c0,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,360,Rayo Vallecano,442.0,"[{'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 14}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6397242646664678
8a490ead-a882-4cc7-8d8b-ae82c580d45a,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,360,Rayo Vallecano,,,['919513f0-8278-4fc1-9261-7f0f02e2cedd'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5536350346574964
919513f0-8278-4fc1-9261-7f0f02e2cedd,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,221,Levante UD,,,['8a490ead-a882-4cc7-8d8b-ae82c580d45a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6969634669337036
26ea01df-61a3-4b07-9eb5-ce744255300a,5,1,00:00:00.804,0,0,2,0.799998,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['21fc3df5-ca97-40ef-b112-1c9eb1c191ed'],"[60.0, 40.0]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,11542.0,Javier Guerra Rodríguez,1.7262677,1.7454685,1.0,Ground Pass,"[59.7, 41.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804,0.804,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.52621470463996
21fc3df5-ca97-40ef-b112-1c9eb1c191ed,6,1,00:00:01.604,0,1,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['26ea01df-61a3-4b07-9eb5-ce744255300a'],"[59.7, 41.7]",11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.604,0.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6208878039352271
9e96c04b-1f93-4eed-81ff-1db83b50495c,7,1,00:00:01.604,0,1,2,0.8,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['0675db19-e6c7-4c29-b0ef-b70c4e70d94c'],"[59.5, 41.1]",11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,6852.0,Jozabed Sánchez Ruiz,15.305554,-2.4209187,1.0,Ground Pass,"[48.0, 31.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.604,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7352867042888968
0675db19-e6c7-4c29-b0ef-b70c4e70d94c,8,1,00:00:02.404,0,2,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['9e96c04b-1f93-4eed-81ff-1db83b50495c'],"[48.0, 31.0]",6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.404,0.7999999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9330960618241982
bf17411e-6ec6-4fd0-81fe-455643445661,9,1,00:00:02.404,0,2,2,0.399999,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['0675db19-e6c7-4c29-b0ef-b70c4e70d94c', 'c5211fe0-8b46-4187-818d-88891514e3e3']","[48.0, 31.0]",6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,,,,,,,,,,,,"[48.4, 26.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.404,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42125700819885803
c5211fe0-8b46-4187-818d-88891514e3e3,10,1,00:00:02.804,0,2,2,1.2,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['533e1c9c-278a-4cb5-8750-f9460bf6bf8d'],"[48.4, 26.6]",6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,11543.0,José Antonio Dorado Ramírez,13.431679,-2.456387,1.0,Ground Pass,"[38.0, 18.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.804,0.3999999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9565624424341506
533e1c9c-278a-4cb5-8750-f9460bf6bf8d,11,1,00:00:04.004,0,4,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['c5211fe0-8b46-4187-818d-88891514e3e3'],"[38.0, 18.1]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004,1.1999999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2838626874764171
aebfc598-8e4f-4a08-8eca-1756f6a6c0dd,12,1,00:00:04.004,0,4,2,0.596853,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['42c816d8-8273-4591-92c9-5689dc77516f', '533e1c9c-278a-4cb5-8750-f9460bf6bf8d']","[38.0, 18.1]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,"[39.7, 18.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9552845136988771
42c816d8-8273-4591-92c9-5689dc77516f,13,1,00:00:04.601,0,4,2,0.663191,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['bded7b27-f3d8-4a45-8a2f-f3d10a230f87'],"[39.7, 18.5]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,6852.0,Jozabed Sánchez Ruiz,12.480785,0.5857804,1.0,Ground Pass,"[50.1, 25.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.601,0.5970000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.770244328525922
bded7b27-f3d8-4a45-8a2f-f3d10a230f87,14,1,00:00:05.264,0,5,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['42c816d8-8273-4591-92c9-5689dc77516f'],"[50.1, 25.4]",6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.264,0.6630000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3816543717031625
7a58cdf7-f7df-4d16-b18e-12743ef159b4,15,1,00:00:05.264,0,5,2,0.399997,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['af8bbac2-ac1f-4e61-90e4-3b13b317b6b8', 'bded7b27-f3d8-4a45-8a2f-f3d10a230f87']","[50.1, 25.4]",6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,,,,,,,,,,,,"[45.8, 22.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.264,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6648584625263322
af8bbac2-ac1f-4e61-90e4-3b13b317b6b8,16,1,00:00:05.664,0,5,2,1.2,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['a6c111fb-3696-4839-a719-68fef44e321b'],"[45.8, 22.4]",6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,11543.0,José Antonio Dorado Ramírez,9.859513,-2.2772224,1.0,Ground Pass,"[39.4, 14.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.664,0.39999999999999947,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.47306550319686147
a6c111fb-3696-4839-a719-68fef44e321b,17,1,00:00:06.864,0,6,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['af8bbac2-ac1f-4e61-90e4-3b13b317b6b8'],"[39.4, 14.9]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.864,1.2000000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7597628496921648
45d78508-7f87-4789-a771-e483f469c440,18,1,00:00:06.864,0,6,2,0.8,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['4686b96a-d741-4de9-b118-8ce9508f35e1', '88bf39e6-ee28-4d96-b6b0-ed6f2cdebdaa', 'a6c111fb-3696-4839-a719-68fef44e321b']","[39.4, 14.9]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,"[36.7, 16.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.864,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7186596624529367
4686b96a-d741-4de9-b118-8ce9508f35e1,19,1,00:00:07.411,0,7,2,0.479992,17,Pressure,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,,,"['45d78508-7f87-4789-a771-e483f469c440', '88bf39e6-ee28-4d96-b6b0-ed6f2cdebdaa']","[80.7, 63.9]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.411,0.5469999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7126444278583506
88bf39e6-ee28-4d96-b6b0-ed6f2cdebdaa,20,1,00:00:07.664,0,7,2,1.174847,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['4686b96a-d741-4de9-b118-8ce9508f35e1', 'c096bb7e-34c6-4bc3-bc25-96e36241cf0e']","[36.7, 16.0]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,11298.0,José Ignacio Martínez García,20.012247,-0.77479786,1.0,Ground Pass,"[51.0, 2.0]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.664,0.2530000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.11917382413107946
8d9a2ec5-cf20-4ea2-90a5-a7cf25235d10,21,1,00:00:08.731,0,8,2,0.743457,17,Pressure,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,,,"['68ce52e9-b585-4797-8b22-2be58ef286f9', 'c096bb7e-34c6-4bc3-bc25-96e36241cf0e']","[68.9, 76.5]",27463.0,Mauricio Andrés Cuero Castillo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.731,1.0670000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6238840447687553
c096bb7e-34c6-4bc3-bc25-96e36241cf0e,22,1,00:00:08.839,0,8,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['88bf39e6-ee28-4d96-b6b0-ed6f2cdebdaa', '8d9a2ec5-cf20-4ea2-90a5-a7cf25235d10']","[51.0, 2.0]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.839,0.10800000000000054,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9708174294638015
68ce52e9-b585-4797-8b22-2be58ef286f9,23,1,00:00:08.839,0,8,2,0.675786,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['8d9a2ec5-cf20-4ea2-90a5-a7cf25235d10', 'b508f989-a238-4cf5-ae9a-fd04b4050285', 'c096bb7e-34c6-4bc3-bc25-96e36241cf0e']","[51.0, 2.0]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[51.0, 2.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.839,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6588985460702612
b508f989-a238-4cf5-ae9a-fd04b4050285,24,1,00:00:09.514,0,9,2,0.0,14,Dribble,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['f304ea74-52eb-461b-95bd-6827f1a2a33b'],"[51.0, 2.0]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.514,0.6749999999999989,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18762559479395524
f304ea74-52eb-461b-95bd-6827f1a2a33b,25,1,00:00:09.514,0,9,2,0.0,4,Duel,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,,,['b508f989-a238-4cf5-ae9a-fd04b4050285'],"[69.1, 78.1]",27463.0,Mauricio Andrés Cuero Castillo,17.0,Right Wing,,,,,,,,,,,,,True,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.514,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12088625935923591
e9d70204-a6ce-4687-a262-b7777ac9f7f0,26,1,00:00:19.400,0,19,3,1.429437,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['d8b4705e-3a48-42fc-9513-008bd5366542'],"[56.6, 0.1]",11298.0,José Ignacio Martínez García,6.0,Left Back,26685.0,Nicolás Ladislao Fedor Flores,18.147451,0.6721592,3.0,High Pass,"[70.8, 11.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,9.886,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9583436142687514
d8b4705e-3a48-42fc-9513-008bd5366542,27,1,00:00:20.830,0,20,3,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['e9d70204-a6ce-4687-a262-b7777ac9f7f0'],"[70.8, 11.4]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.83,1.4299999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7063788809659687
6c24c066-f7a8-4d06-a214-028887be4b91,28,1,00:00:20.830,0,20,3,0.099011,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['2c8aa607-8877-4a66-a208-949ad6672637', 'd8b4705e-3a48-42fc-9513-008bd5366542']","[70.8, 11.4]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,,,,,,,,,,,,"[70.8, 11.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.83,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33558229126298544
2c8aa607-8877-4a66-a208-949ad6672637,29,1,00:00:20.929,0,20,3,0.528782,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['2b8b7d1b-e189-4dcb-8463-e358f3243bdb'],"[70.8, 11.4]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,4711.0,Pablo Hernández Domínguez,8.414867,-3.082139,1.0,Ground Pass,"[62.4, 10.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.929,0.0990000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8195906265403571
2b8b7d1b-e189-4dcb-8463-e358f3243bdb,30,1,00:00:21.457,0,21,3,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['2c8aa607-8877-4a66-a208-949ad6672637'],"[62.4, 10.9]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.457,0.5280000000000022,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34522869123215794
bedad392-6826-4c26-9103-e8a60f1d736f,31,1,00:00:21.457,0,21,3,0.122068,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['2b8b7d1b-e189-4dcb-8463-e358f3243bdb', '99184698-9eae-482e-aaa3-b8819bc2c8a2']","[62.4, 10.9]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,,,,,,,,,,"[62.4, 10.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.457,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4215384260808477
