id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,ball_recovery_recovery_failure,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,off_camera,dribble_outcome_id,dribble_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,clearance_right_foot,clearance_left_foot,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,pass_cut_back,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_advantage,foul_won_advantage,pass_goal_assist,shot_aerial_won,shot_first_time,clearance_aerial_won,foul_committed_card_id,foul_committed_card_name,ball_recovery_offensive,dribble_nutmeg,pass_outswinging,block_deflection,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,shot_one_on_one,50_50_outcome_id,50_50_outcome_name,foul_committed_offensive,foul_committed_penalty,shot_follows_dribble,block_offensive,pass_straight,shot_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
c9c30d64-6a18-4c32-b11f-5a107fdf606a,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.21820073176695853
a9e419be-ce2a-4f9c-9d03-0f36e9057f77,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,208,Las Palmas,352.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 27522, 'name': 'Antolín Alcáraz Viveros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 16}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 23}, {'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 6626, 'name': 'Mubarak Wakaso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2317740558496567
af0cbeb4-9d15-4534-9921-4ba8237061b7,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,217,Barcelona,,,['8242ff7f-89c1-4c1b-8b26-3f2a74e6d301'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7233059348507775
8242ff7f-89c1-4c1b-8b26-3f2a74e6d301,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,208,Las Palmas,,,['af0cbeb4-9d15-4534-9921-4ba8237061b7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8668941322764672
10f183e1-eac5-42b8-91a6-3089cedac05f,5,1,00:00:00.929,0,0,2,0.668273,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c04deaf1-1056-4214-9a0e-6bc6e7f7cefc'],"[60.0, 40.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,4320.0,Neymar da Silva Santos Junior,2.7802877,-2.228685,1.0,Ground Pass,"[58.3, 37.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.929,0.929,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2176245610615808
c04deaf1-1056-4214-9a0e-6bc6e7f7cefc,6,1,00:00:01.597,0,1,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['10f183e1-eac5-42b8-91a6-3089cedac05f'],"[58.3, 37.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.597,0.6679999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.799617052126761
5afac607-d402-4823-a65c-229d79d9e119,7,1,00:00:01.597,0,1,2,0.079427,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['c04deaf1-1056-4214-9a0e-6bc6e7f7cefc', 'c679ef18-1b9b-4d8d-a718-729fec396306']","[58.3, 37.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[58.5, 37.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.597,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7864429147939077
c679ef18-1b9b-4d8d-a718-729fec396306,8,1,00:00:01.677,0,1,2,1.110802,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4605e9b1-9c97-42e5-b854-580fa8fb290b'],"[58.5, 37.6]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5506.0,Javier Alejandro Mascherano,14.990664,2.9127939,1.0,Ground Pass,"[43.9, 41.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.677,0.08000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.05010367816581196
4605e9b1-9c97-42e5-b854-580fa8fb290b,9,1,00:00:02.787,0,2,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c679ef18-1b9b-4d8d-a718-729fec396306'],"[43.9, 41.0]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.787,1.1099999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5201108577072474
df2a6936-dd55-4e76-933e-445203e7f8cc,10,1,00:00:02.787,0,2,2,3.226498,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['3837d193-b853-401f-8122-7cc9fdc78e76', '4605e9b1-9c97-42e5-b854-580fa8fb290b']","[43.9, 41.0]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,"[57.0, 34.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.787,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7380122774253509
3837d193-b853-401f-8122-7cc9fdc78e76,11,1,00:00:06.014,0,6,2,2.2472,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['f62c9fac-3fd7-4676-851b-8b45a4faff51'],"[57.0, 34.7]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,22102.0,Adriano Correia Claro,27.852468,-1.3903005,1.0,Ground Pass,"[62.0, 7.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.014,3.2270000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.35142114022310544
f62c9fac-3fd7-4676-851b-8b45a4faff51,12,1,00:00:08.261,0,8,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['3837d193-b853-401f-8122-7cc9fdc78e76'],"[62.0, 7.3]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.261,2.246999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23214372320965992
a4793ac3-d37c-46b0-8b5c-0a08e17b2e25,13,1,00:00:08.261,0,8,2,0.3118,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['4a1b2ba0-cb54-478f-b7d6-9f55cabe0e31', 'f62c9fac-3fd7-4676-851b-8b45a4faff51']","[62.0, 7.3]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,"[63.0, 7.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.261,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07681944378933814
4a1b2ba0-cb54-478f-b7d6-9f55cabe0e31,14,1,00:00:08.573,0,8,2,0.8181,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c5483224-ff1a-4cef-9a28-4e7c18eeaf9a'],"[63.0, 7.3]",22102.0,Adriano Correia Claro,6.0,Left Back,4320.0,Neymar da Silva Santos Junior,8.487638,0.60107374,1.0,Ground Pass,"[70.0, 12.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.573,0.31200000000000117,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9999491803693358
c5483224-ff1a-4cef-9a28-4e7c18eeaf9a,15,1,00:00:09.391,0,9,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4a1b2ba0-cb54-478f-b7d6-9f55cabe0e31'],"[70.0, 12.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.391,0.8179999999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8878642555080359
96b3fab7-d8fd-4498-bdc9-2529fad287bc,16,1,00:00:09.391,0,9,2,1.3131,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['ac0eb774-39cd-4779-9405-1193f6174beb'],"[70.0, 12.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,22102.0,Adriano Correia Claro,13.2924795,-2.5869806,1.0,Ground Pass,"[58.7, 5.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.391,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7831214073830034
ac0eb774-39cd-4779-9405-1193f6174beb,17,1,00:00:10.704,0,10,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['96b3fab7-d8fd-4498-bdc9-2529fad287bc'],"[58.7, 5.1]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.704,1.3130000000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43207848491942913
6c5570d4-59b9-4237-bfa3-7f7fb048c57b,18,1,00:00:10.704,0,10,2,0.7988,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['935218e5-9f89-4923-9ddf-85cb0d3c70e7', 'ac0eb774-39cd-4779-9405-1193f6174beb']","[58.7, 5.1]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,"[55.5, 7.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.704,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42567864535537825
935218e5-9f89-4923-9ddf-85cb0d3c70e7,19,1,00:00:11.503,0,11,2,1.6128,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['469f2b6a-bec0-4f9b-ad4c-12c78f8d919f'],"[55.5, 7.1]",22102.0,Adriano Correia Claro,6.0,Left Back,7068.0,Marc Bartra Aregall,17.708755,2.819842,1.0,Ground Pass,"[38.7, 12.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.503,0.7989999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7911974906341162
469f2b6a-bec0-4f9b-ad4c-12c78f8d919f,20,1,00:00:13.116,0,13,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['935218e5-9f89-4923-9ddf-85cb0d3c70e7'],"[38.7, 12.7]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.116,1.6129999999999995,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48344564249316524
ce4c0249-9610-4242-90f4-583d8f52613a,21,1,00:00:13.116,0,13,2,1.9712,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['469f2b6a-bec0-4f9b-ad4c-12c78f8d919f', '948c656b-3d1e-4f03-95d7-6ec56a39fbcb']","[38.7, 12.7]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,"[41.7, 22.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.116,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3772160848319611
948c656b-3d1e-4f03-95d7-6ec56a39fbcb,22,1,00:00:15.087,0,15,2,1.5998,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['1f14d7e0-79be-42e5-86b4-ea067667651c'],"[41.7, 22.5]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,34.024845,1.609013,1.0,Ground Pass,"[40.4, 56.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.087,1.971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5902595787887887
1f14d7e0-79be-42e5-86b4-ea067667651c,23,1,00:00:16.687,0,16,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['948c656b-3d1e-4f03-95d7-6ec56a39fbcb'],"[40.4, 56.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.687,1.6000000000000014,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4838434889104679
aff48950-e16c-48ec-8480-174e551c122a,24,1,00:00:16.687,0,16,2,2.9835,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['1f14d7e0-79be-42e5-86b4-ea067667651c', 'd9299f29-1ee7-4d9f-9861-03b62d7a1571']","[40.4, 56.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[47.6, 59.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.687,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6314990940129944
d9299f29-1ee7-4d9f-9861-03b62d7a1571,25,1,00:00:19.670,0,19,2,2.0205,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['5946be4f-2475-47e2-b99e-fcefd2d44cf7'],"[47.6, 59.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,7068.0,Marc Bartra Aregall,30.27887,-1.7066215,1.0,Ground Pass,"[43.5, 29.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67,2.9830000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6530295561318362
5946be4f-2475-47e2-b99e-fcefd2d44cf7,26,1,00:00:21.691,0,21,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d9299f29-1ee7-4d9f-9861-03b62d7a1571'],"[43.5, 29.1]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.691,2.0209999999999972,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7581896947668849
fe8fa219-e4ba-4049-be43-1259cb707631,27,1,00:00:21.691,0,21,2,4.27,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['5946be4f-2475-47e2-b99e-fcefd2d44cf7', 'd381af11-ba6b-4eae-9320-abba915a89cc']","[43.5, 29.1]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,"[56.7, 27.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.691,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07536992884928972
d381af11-ba6b-4eae-9320-abba915a89cc,28,1,00:00:25.961,0,25,2,1.4141,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4fcb4b41-9eb6-47e5-8009-c51706419b93'],"[56.7, 27.1]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,23.81701,1.8167933,1.0,Ground Pass,"[50.9, 50.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.961,4.27,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4709715195419363
4fcb4b41-9eb6-47e5-8009-c51706419b93,29,1,00:00:27.375,0,27,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d381af11-ba6b-4eae-9320-abba915a89cc'],"[50.9, 50.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.375,1.4140000000000015,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5380588264027251
5eb19377-6cc1-4bf5-86fc-857d01196c90,30,1,00:00:27.375,0,27,2,3.076799,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['4fcb4b41-9eb6-47e5-8009-c51706419b93', '7763b46c-6dd5-48cd-8bbe-776d70d9251a']","[50.9, 50.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[54.1, 54.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.375,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.017943477679239428
7763b46c-6dd5-48cd-8bbe-776d70d9251a,31,1,00:00:30.452,0,30,2,1.701101,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['f9ae963b-8f5f-458c-9ab5-1916ca06a6f3'],"[54.1, 54.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,7068.0,Marc Bartra Aregall,29.977491,-1.8133478,1.0,Ground Pass,"[46.9, 25.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.452,3.0770000000000017,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6250089906041995
f9ae963b-8f5f-458c-9ab5-1916ca06a6f3,32,1,00:00:32.153,0,32,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['7763b46c-6dd5-48cd-8bbe-776d70d9251a'],"[46.9, 25.6]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.153,1.700999999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3006304495985066
