id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,counterpress,pass_cross,out,pass_switch,off_camera,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,pass_cut_back,pass_goal_assist,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,foul_won_defensive,pass_outswinging,shot_aerial_won,shot_one_on_one,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,shot_open_goal,dribble_overrun,foul_committed_advantage,foul_won_advantage,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,block_deflection,pass_inswinging,shot_deflected,dribble_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
f2fd3ace-2877-4b98-9d1a-5e7dd3f2ea7f,1547,1,00:42:47.252,42,47,107,1.605119,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,"['05770da0-9910-4cf5-8d54-ce702c43361a', '6a46dcf6-7a7a-4ec5-85b3-66527b3cd123']","[63.3, 47.9]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,"[70.1, 47.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.252,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7780148658795948
05770da0-9910-4cf5-8d54-ce702c43361a,1548,1,00:42:48.857,42,48,107,0.363564,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,"['4a3f94e5-d78d-45cc-924f-3ebb352b06f3', 'ccc3e089-f13d-466f-98ba-ff5f97e804cc']","[70.1, 47.5]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,26685.0,Nicolás Ladislao Fedor Flores,3.6055512,0.5880026,1.0,Ground Pass,"[73.1, 49.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.857,1.6050000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3525684523025209
ccc3e089-f13d-466f-98ba-ff5f97e804cc,1549,1,00:42:49.220,42,49,107,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,['05770da0-9910-4cf5-8d54-ce702c43361a'],"[75.7, 56.8]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.22,0.362999999999829,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7055175435167808
4a3f94e5-d78d-45cc-924f-3ebb352b06f3,1550,1,00:42:49.220,42,49,107,0.0,10,Interception,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['05770da0-9910-4cf5-8d54-ce702c43361a'],"[47.0, 30.6]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.22,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7846882304489575
af4a90d1-c99e-465a-9dc6-4743933f3254,1551,1,00:42:49.220,42,49,107,1.427964,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['4a3f94e5-d78d-45cc-924f-3ebb352b06f3', '70a64824-0103-4426-af4e-6a1bbc02bdad', '7155e0b6-23cc-42be-82f4-738c53f68668']","[47.0, 30.6]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[53.0, 28.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.22,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4119093397507364
7155e0b6-23cc-42be-82f4-738c53f68668,1552,1,00:42:50.361,42,50,107,0.286939,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,"['70a64824-0103-4426-af4e-6a1bbc02bdad', 'af4a90d1-c99e-465a-9dc6-4743933f3254']","[68.9, 52.9]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.361,1.1410000000000764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3343043216511974
70a64824-0103-4426-af4e-6a1bbc02bdad,1553,1,00:42:50.648,42,50,107,0.0,14,Dribble,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['583e9c6d-dfe7-40e2-aa61-6c3ac54ed545', '7155e0b6-23cc-42be-82f4-738c53f68668']","[53.0, 28.2]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.648,0.28700000000026193,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4196619061553635
583e9c6d-dfe7-40e2-aa61-6c3ac54ed545,1554,1,00:42:50.648,42,50,107,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,['70a64824-0103-4426-af4e-6a1bbc02bdad'],"[67.1, 51.9]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.648,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5204720190233844
37a12c31-a7bb-43de-9fac-418680b17fad,1555,1,00:42:52.024,42,52,107,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,,"[65.7, 50.5]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.024,1.375999999999749,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5574480251278768
290351ab-34dd-47bb-9299-5f99445d2f22,1556,1,00:42:52.024,42,52,107,1.805681,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,"['37a12c31-a7bb-43de-9fac-418680b17fad', 'ef5f007d-7200-49bc-a51e-463402b6e9ca']","[65.7, 50.5]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[63.3, 47.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.024,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5876425756087444
ef5f007d-7200-49bc-a51e-463402b6e9ca,1557,1,00:42:53.829,42,53,107,1.725898,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,['653893d1-f8f3-4447-8897-3e5adead2945'],"[63.3, 47.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,24138.0,Joaquín José Marín Ruiz,25.784685,1.279711,1.0,Ground Pass,"[70.7, 72.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.829,1.805000000000291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7917258273890659
653893d1-f8f3-4447-8897-3e5adead2945,1558,1,00:42:55.555,42,55,107,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,['ef5f007d-7200-49bc-a51e-463402b6e9ca'],"[70.7, 72.6]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.555,1.725999999999658,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5857593632505355
42df7cbc-5d03-4982-b63c-5afe0e9317ba,1559,1,00:42:55.555,42,55,107,3.868088,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,"['653893d1-f8f3-4447-8897-3e5adead2945', 'fe792bae-b0cf-449a-87ae-0e76900f8467']","[70.7, 72.6]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[98.6, 77.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.555,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6539293295834652
fe792bae-b0cf-449a-87ae-0e76900f8467,1560,1,00:42:59.423,42,59,107,0.0,3,Dispossessed,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,['e5ffc25c-f2c7-4fe8-b3bf-54036e113649'],"[98.6, 77.3]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579.423,3.867999999999938,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18066215824333787
e5ffc25c-f2c7-4fe8-b3bf-54036e113649,1561,1,00:42:59.423,42,59,107,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['fe792bae-b0cf-449a-87ae-0e76900f8467'],"[21.5, 2.8]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,True,,,,,,,17.0,Success Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579.423,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04115690390995863
64e36e3d-0d30-4da0-945e-aafdf7b85e74,1562,1,00:43:09.452,43,9,108,1.101602,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['97960e94-e29f-4193-af0b-9c5b83f28449'],"[19.9, 0.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6777.0,Sidnei Rechel da Silva Júnior,12.083046,1.7876699,2.0,Low Pass,"[17.3, 11.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589.452,10.029000000000451,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5784273562217572
97960e94-e29f-4193-af0b-9c5b83f28449,1563,1,00:43:10.553,43,10,108,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['64e36e3d-0d30-4da0-945e-aafdf7b85e74'],"[17.3, 11.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.553,1.100999999999658,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32328963632873264
63c31ad5-8048-4795-90cc-9867f58d925e,1564,1,00:43:10.553,43,10,108,2.350309,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['97960e94-e29f-4193-af0b-9c5b83f28449', 'c418e1b1-664c-42d2-882f-0bc84d1a162c']","[17.3, 11.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[17.3, 11.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.553,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2109307131587843
c418e1b1-664c-42d2-882f-0bc84d1a162c,1565,1,00:43:12.904,43,12,108,1.809774,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['5a908b13-5bc8-483c-a1f1-fd7ba50cb3a4'],"[17.3, 11.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,27457.0,Manuel Fernández Muñíz,26.072592,1.8148447,1.0,Ground Pass,"[11.0, 37.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592.904,2.3510000000001128,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7870399865594371
5a908b13-5bc8-483c-a1f1-fd7ba50cb3a4,1566,1,00:43:14.713,43,14,108,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['c418e1b1-664c-42d2-882f-0bc84d1a162c'],"[11.0, 37.2]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.713,1.8090000000001965,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45845111164355923
b786463a-0f82-47d0-814a-f8b37754f41e,1567,1,00:43:14.713,43,14,108,3.339432,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['5a908b13-5bc8-483c-a1f1-fd7ba50cb3a4', '9eeecfd5-a153-43b8-9057-acc152ed102a']","[11.0, 37.2]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,,,,,,,,,,"[11.8, 30.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.713,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42236873982442036
9eeecfd5-a153-43b8-9057-acc152ed102a,1568,1,00:43:18.053,43,18,108,3.111589,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['5dd32bfe-677a-41cb-b0e0-f01e4180db7d', 'a2096496-8e4c-4094-9b70-c037c1bbcf18']","[11.8, 30.6]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,6732.0,Lucas Pérez Martínez,52.094723,-0.0864889,3.0,High Pass,"[63.7, 26.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.053,3.3399999999996908,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15173691538359757
5dd32bfe-677a-41cb-b0e0-f01e4180db7d,1569,1,00:43:21.164,43,21,108,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['9eeecfd5-a153-43b8-9057-acc152ed102a'],"[66.9, 26.1]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.164,3.111000000000331,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9843809975435408
72078333-0f24-4102-a2a4-16c7798a76c9,1570,1,00:43:21.164,43,21,108,0.0,4,Duel,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['a2096496-8e4c-4094-9b70-c037c1bbcf18'],"[63.7, 26.1]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.164,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6812438013735028
a2096496-8e4c-4094-9b70-c037c1bbcf18,1571,1,00:43:21.164,43,21,108,0.0,9,Clearance,219,RC Deportivo La Coruña,4,From Throw In,360,Rayo Vallecano,,,"['72078333-0f24-4102-a2a4-16c7798a76c9', '9eeecfd5-a153-43b8-9057-acc152ed102a']","[56.4, 54.0]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.164,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7225250269406469
19442ae6-16b5-4c67-8bb1-e6c10df3d6d8,1572,1,00:43:25.064,43,25,109,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,"[88.2, 74.6]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.064,3.899999999999636,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9077185161018465
f828ee0d-a72f-4d21-8ecd-5b7315d1941c,1573,1,00:43:25.064,43,25,109,2.107269,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['19442ae6-16b5-4c67-8bb1-e6c10df3d6d8', 'fbaa83cc-13b6-476b-8b36-d420c84a3a08']","[88.2, 74.6]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,"[89.4, 76.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.064,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6451116230558911
fbaa83cc-13b6-476b-8b36-d420c84a3a08,1574,1,00:43:27.172,43,27,109,0.606753,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['fd76b3b0-54c0-40d1-987c-597211eca7b7'],"[89.4, 76.0]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,4711.0,Pablo Hernández Domínguez,7.6967525,-1.9995743,1.0,Ground Pass,"[86.2, 69.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607.172,2.1080000000001746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9554582840147852
fd76b3b0-54c0-40d1-987c-597211eca7b7,1575,1,00:43:27.778,43,27,109,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['fbaa83cc-13b6-476b-8b36-d420c84a3a08'],"[86.2, 69.0]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607.778,0.6059999999997672,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4675644552797582
a11908fd-f316-46d2-bdc6-b0f42aa1c54b,1576,1,00:43:27.778,43,27,109,1.431973,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['358aed22-eebd-43dc-8efc-6d6aef3e49a4', 'fd76b3b0-54c0-40d1-987c-597211eca7b7']","[86.2, 69.0]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,"[88.8, 68.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607.778,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5769301690360388
358aed22-eebd-43dc-8efc-6d6aef3e49a4,1577,1,00:43:29.210,43,29,109,0.606288,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b136b067-d8a0-4d52-b254-c03314b78042'],"[88.8, 68.6]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,26848.0,Roberto Trashorras Gayoso,4.669047,2.3259008,1.0,Ground Pass,"[85.6, 72.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2609.21,1.4320000000002437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2564356882318559
b136b067-d8a0-4d52-b254-c03314b78042,1578,1,00:43:29.817,43,29,109,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['358aed22-eebd-43dc-8efc-6d6aef3e49a4'],"[85.6, 72.0]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2609.817,0.6069999999999709,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001043009221683877
3e90bd58-6eee-44d6-b2ad-77d6c160485f,1579,1,00:43:29.817,43,29,109,0.071936004,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0c1371be-d9be-4d7f-b890-a43f6b03fe6a', 'b136b067-d8a0-4d52-b254-c03314b78042']","[85.6, 72.0]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[83.3, 73.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2609.817,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38433192123263726
0c1371be-d9be-4d7f-b890-a43f6b03fe6a,1580,1,00:43:29.889,43,29,109,1.280027,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['85322f56-4e41-4856-95e0-fa711d462d84'],"[83.3, 73.4]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,26685.0,Nicolás Ladislao Fedor Flores,14.140014,0.25012442,1.0,Ground Pass,"[97.0, 76.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2609.889,0.07200000000011642,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.924651586153394
