id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,clearance_right_foot,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,out,pass_miscommunication,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,foul_committed_offensive,foul_won_defensive,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,goalkeeper_end_location,dribble_outcome_id,dribble_outcome_name,pass_goal_assist,pass_through_ball,shot_one_on_one,pass_switch,foul_committed_card_id,foul_committed_card_name,shot_first_time,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,pass_inswinging,dribble_nutmeg,pass_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
af251a62-c939-49f4-a972-24ee193494d0,11,1,00:00:05.860,0,5,2,1.379119,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['6ad15813-5a4d-4484-800a-80b323d01635', 'b6bbe493-f135-4409-863f-c673cf100c08']",,"[43.2, 19.5]",26023.0,Juan Francisco García García,6.0,Left Back,,,,,,,,,,,,"[47.0, 17.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6241738178272447
6ad15813-5a4d-4484-800a-80b323d01635,12,1,00:00:07.239,0,7,2,2.886428,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['5bd3af75-aa95-4796-b4fa-abfcd84e3865', 'e7f7f7ba-d462-4a92-9b67-c936405e5663']",,"[47.0, 17.7]",26023.0,Juan Francisco García García,6.0,Left Back,25134.0,Deyverson Brum Silva Acosta,51.23456,0.37361994,3.0,High Pass,"[94.7, 36.4]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.239,1.3789999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6536680851255284
e7f7f7ba-d462-4a92-9b67-c936405e5663,13,1,00:00:10.126,0,10,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['6ad15813-5a4d-4484-800a-80b323d01635'],,"[94.7, 36.4]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.126,2.8869999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05080553457735337
b85cbce9-7f55-4ad3-ae52-28d6a3233229,14,1,00:00:10.126,0,10,2,0.0,4,Duel,221,Levante UD,9,From Kick Off,221,Levante UD,,,['5bd3af75-aa95-4796-b4fa-abfcd84e3865'],,"[94.7, 36.4]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.126,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3176720161971499
5bd3af75-aa95-4796-b4fa-abfcd84e3865,15,1,00:00:10.126,0,10,2,0.0,9,Clearance,221,Levante UD,9,From Kick Off,214,Espanyol,,,"['6ad15813-5a4d-4484-800a-80b323d01635', 'b85cbce9-7f55-4ad3-ae52-28d6a3233229']",,"[25.4, 43.7]",5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,37.0,Head,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.126,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12247465381930311
2d936198-2129-4501-acbd-5f57b8ff2131,16,1,00:00:11.809,0,11,2,0.98154,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['f2c57216-fd78-41ad-86c7-af5afe9e4266'],,"[90.9, 26.7]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,6668.0,José Luis Morales Nogales,6.514599,-1.2587543,2.0,Low Pass,"[92.9, 20.5]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.809,1.6829999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6489596178784991
f2c57216-fd78-41ad-86c7-af5afe9e4266,17,1,00:00:12.790,0,12,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['2d936198-2129-4501-acbd-5f57b8ff2131'],,"[92.9, 20.5]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.79,0.9809999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2200871850028978
b07e391d-58b0-4eb8-8add-ce59e7ee64aa,18,1,00:00:12.790,0,12,2,1.01331,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['482c252d-e446-4990-8b23-381e6f5c7f7b', 'd35c5869-74e6-4dc4-bc2b-1190993aab98', 'f2c57216-fd78-41ad-86c7-af5afe9e4266']",,"[92.9, 20.5]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,"[92.9, 20.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.79,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25414520114785544
d35c5869-74e6-4dc4-bc2b-1190993aab98,19,1,00:00:12.933,0,12,2,0.971387,17,Pressure,221,Levante UD,9,From Kick Off,214,Espanyol,,,"['482c252d-e446-4990-8b23-381e6f5c7f7b', 'b07e391d-58b0-4eb8-8add-ce59e7ee64aa']",,"[27.2, 59.6]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.933,0.14300000000000068,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7508871155548517
482c252d-e446-4990-8b23-381e6f5c7f7b,20,1,00:00:13.803,0,13,2,1.465245,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['96223622-968e-4a8f-8e81-d01fb9381be4', 'd35c5869-74e6-4dc4-bc2b-1190993aab98']",,"[92.9, 20.5]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,5678.0,Jefferson Andrés Lerma Solís,8.190848,-0.31016806,1.0,Ground Pass,"[100.7, 18.0]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.803,0.870000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4799276879005818
96223622-968e-4a8f-8e81-d01fb9381be4,21,1,00:00:15.269,0,15,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['482c252d-e446-4990-8b23-381e6f5c7f7b'],,"[100.7, 18.0]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.269,1.4659999999999993,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21045354497688396
4e503624-d856-4989-a535-ed0c2852bac4,22,1,00:00:15.269,0,15,2,1.733449,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['4bfe0cbe-b177-4419-8ad3-6d967f8f22b1', '96223622-968e-4a8f-8e81-d01fb9381be4']",,"[100.7, 18.0]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,"[113.6, 14.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.269,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.335750394337206
4bfe0cbe-b177-4419-8ad3-6d967f8f22b1,23,1,00:00:17.002,0,17,2,0.249832,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['1202d2fc-5c00-4590-816f-98cb539b5f3b'],,"[113.6, 14.7]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,1.3,1.5707964,1.0,Ground Pass,"[113.6, 16.0]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.002,1.7329999999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4712434461545171
1202d2fc-5c00-4590-816f-98cb539b5f3b,24,1,00:00:17.252,0,17,2,0.0,6,Block,221,Levante UD,9,From Kick Off,214,Espanyol,,,['4bfe0cbe-b177-4419-8ad3-6d967f8f22b1'],,"[6.5, 64.1]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.252,0.25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49034685892371943
4249d5f4-8fba-41c3-b8c7-4cecdf41286a,25,1,00:00:19.022,0,19,2,0.853156,17,Pressure,221,Levante UD,9,From Kick Off,221,Levante UD,,,['82cf9fd7-60b4-4e59-bbfd-a0407aca6da4'],,"[113.8, 13.7]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.022,1.7699999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.20425314571355535
82cf9fd7-60b4-4e59-bbfd-a0407aca6da4,26,1,00:00:19.425,0,19,2,0.0,9,Clearance,221,Levante UD,9,From Kick Off,214,Espanyol,,,['4249d5f4-8fba-41c3-b8c7-4cecdf41286a'],,"[6.5, 63.4]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.425,0.40300000000000225,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7220254358521196
eb1ac28d-a3f9-41df-93a7-60f6df702909,27,1,00:00:20.072,0,20,3,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,,,"[3.7, 58.2]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.072,0.6469999999999985,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4513926989984133
067add63-808d-4c6d-bfd7-ad5277dc371f,28,1,00:00:20.072,0,20,3,0.463079,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['2e52c4af-cac6-44f8-8d19-b62533acd45a', 'eb1ac28d-a3f9-41df-93a7-60f6df702909']",,"[3.7, 58.2]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[3.7, 58.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.072,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7053153781237146
2e52c4af-cac6-44f8-8d19-b62533acd45a,29,1,00:00:20.535,0,20,3,0.164834,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['cfe67d0b-72d0-469a-8154-0d993bfcc7b1'],,"[3.7, 58.2]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,3.1400638,0.64987046,3.0,High Pass,"[6.2, 60.1]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.535,0.46300000000000097,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8733720907829219
