id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,counterpress,out,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_outswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,pass_cross,off_camera,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,pass_switch,clearance_right_foot,foul_won_defensive,clearance_left_foot,dribble_overrun,ball_recovery_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_cut_back,shot_aerial_won,shot_saved_off_target,goalkeeper_shot_saved_off_target,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,goalkeeper_punched_out,pass_inswinging,foul_committed_offensive,pass_no_touch,miscontrol_aerial_won,dribble_nutmeg,foul_committed_penalty,shot_saved_to_post,goalkeeper_shot_saved_to_post,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
1f4cfe01-a7be-4e83-b364-176801f63c8f,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 26020, 'name': 'Ángel Lafita Castillo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8085143684623234
fc7e0dfc-92bb-49db-8079-4e9dcd125a41,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 27}, {'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3625470961925593
02ccbc54-c5b3-4849-82cf-ac2f8e805281,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['8c9cd46a-1572-4a68-bc2d-1a4ced9329e5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8422989364235708
8c9cd46a-1572-4a68-bc2d-1a4ced9329e5,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,360,Rayo Vallecano,,,['02ccbc54-c5b3-4849-82cf-ac2f8e805281'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4741534020051654
9b577253-a669-4b9e-b6a8-c826b390aa10,5,1,00:00:00.191,0,0,2,0.512806,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['2c90d60f-7347-443e-9d29-33e8c4f0ec8e'],"[60.0, 40.0]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,6852.0,Jozabed Sánchez Ruiz,3.3015149,-1.6010901,1.0,Ground Pass,"[59.9, 36.7]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191,0.191,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.45216738416066293
2c90d60f-7347-443e-9d29-33e8c4f0ec8e,6,1,00:00:00.703,0,0,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['9b577253-a669-4b9e-b6a8-c826b390aa10'],"[59.9, 36.7]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703,0.512,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7260081604466972
82a8e8d6-e72d-425d-8ebc-829204e60ada,7,1,00:00:00.703,0,0,2,0.159999,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['2c9029f5-87bb-43ad-9eb5-c06dd9e06266', '2c90d60f-7347-443e-9d29-33e8c4f0ec8e']","[59.9, 36.7]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,"[59.7, 36.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8270570963457874
2c9029f5-87bb-43ad-9eb5-c06dd9e06266,8,1,00:00:00.863,0,0,2,0.989325,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['3a5626b3-8ab1-4de4-a9fe-983ee6c5a979'],"[59.7, 36.3]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,26848.0,Roberto Trashorras Gayoso,12.865458,-2.9380996,1.0,Ground Pass,"[47.1, 33.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.863,0.16000000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06236949152996374
3a5626b3-8ab1-4de4-a9fe-983ee6c5a979,9,1,00:00:01.853,0,1,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['2c9029f5-87bb-43ad-9eb5-c06dd9e06266'],"[47.1, 33.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.853,0.99,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6539365554231613
81946019-d7b9-4146-958c-104ebc5c40f6,10,1,00:00:01.853,0,1,2,2.279999,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['1faa749f-ea09-4e0c-bd80-875c3defbd76', '3a5626b3-8ab1-4de4-a9fe-983ee6c5a979']","[47.1, 33.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[50.6, 34.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.853,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5016818490924042
1faa749f-ea09-4e0c-bd80-875c3defbd76,11,1,00:00:04.133,0,4,2,1.732083,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['d1538307-0f5e-4a85-8c21-3d3ee968b789'],"[50.6, 34.6]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,11298.0,José Ignacio Martínez García,25.823439,-1.5281864,1.0,Ground Pass,"[51.7, 8.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.133,2.2800000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.14258206405809337
d1538307-0f5e-4a85-8c21-3d3ee968b789,12,1,00:00:05.865,0,5,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['1faa749f-ea09-4e0c-bd80-875c3defbd76'],"[51.7, 8.8]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.865,1.7320000000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.007040972525515499
42aa9af2-74e9-4290-b19e-dec4b658dcb1,13,1,00:00:05.865,0,5,2,0.831442,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['b88cb9b1-9ed4-4416-88e4-db498b9972c9', 'bd3da866-54f9-45d2-88f0-68c69c49f1f3', 'd1538307-0f5e-4a85-8c21-3d3ee968b789']","[51.7, 8.8]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[49.9, 9.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.865,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4569979443038108
b88cb9b1-9ed4-4416-88e4-db498b9972c9,14,1,00:00:06.227,0,6,2,0.486533,17,Pressure,360,Rayo Vallecano,9,From Kick Off,216,Getafe,,,"['42aa9af2-74e9-4290-b19e-dec4b658dcb1', 'bd3da866-54f9-45d2-88f0-68c69c49f1f3']","[66.4, 71.3]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.227,0.3620000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1828789993004044
bd3da866-54f9-45d2-88f0-68c69c49f1f3,15,1,00:00:06.696,0,6,2,1.69625,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['1c639399-d615-4c92-b56a-abe1369ea8e5', 'b88cb9b1-9ed4-4416-88e4-db498b9972c9']","[49.9, 9.1]",11298.0,José Ignacio Martínez García,6.0,Left Back,11543.0,José Antonio Dorado Ramírez,18.597042,2.9958932,1.0,Ground Pass,"[31.5, 11.8]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.696,0.4689999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7097939773031906
1c639399-d615-4c92-b56a-abe1369ea8e5,16,1,00:00:08.393,0,8,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['bd3da866-54f9-45d2-88f0-68c69c49f1f3'],"[31.5, 11.8]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.393,1.697000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8321532611426888
e38f9fb9-b7d4-4976-9611-df08e5ab5150,17,1,00:00:08.393,0,8,2,4.999991,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['1c639399-d615-4c92-b56a-abe1369ea8e5', '2d656379-c47f-4249-bda5-d8f21edb8545', 'a44fb737-ca24-431b-a04d-aabd65eaabb2']","[31.5, 11.8]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,"[48.4, 15.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.393,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23567233845519886
2d656379-c47f-4249-bda5-d8f21edb8545,18,1,00:00:12.329,0,12,2,1.238115,17,Pressure,360,Rayo Vallecano,9,From Kick Off,216,Getafe,,,"['a44fb737-ca24-431b-a04d-aabd65eaabb2', 'e38f9fb9-b7d4-4976-9611-df08e5ab5150']","[74.9, 62.2]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.329,3.936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9418798002941297
a44fb737-ca24-431b-a04d-aabd65eaabb2,19,1,00:00:13.393,0,13,2,3.206827,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['25126db1-724b-429a-b170-e2c90320a254', '2d656379-c47f-4249-bda5-d8f21edb8545', 'bdeb47dc-a38b-43ef-9d82-eed0ac09309a']","[48.4, 15.7]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,11542.0,Javier Guerra Rodríguez,60.568806,0.09424732,3.0,High Pass,"[108.7, 21.4]",,,38.0,Left Foot,,True,9.0,Incomplete,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.393,1.064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.34426781450953037
25126db1-724b-429a-b170-e2c90320a254,20,1,00:00:16.599,0,16,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['a44fb737-ca24-431b-a04d-aabd65eaabb2'],"[103.0, 20.3]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.599,3.2059999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4697699920517552
bdeb47dc-a38b-43ef-9d82-eed0ac09309a,21,1,00:00:16.599,0,16,3,0.0,23,Goal Keeper,216,Getafe,8,From Keeper,216,Getafe,,,['a44fb737-ca24-431b-a04d-aabd65eaabb2'],"[11.4, 58.7]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.599,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6529126198710625
60458ad4-68ef-42f4-9891-91588ceac6c1,22,1,00:00:16.599,0,16,3,17.470757,43,Carry,216,Getafe,8,From Keeper,216,Getafe,,,"['8fb909b6-4d18-420f-be6f-862847b16c39', 'bdeb47dc-a38b-43ef-9d82-eed0ac09309a']","[11.4, 58.7]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,"[18.9, 34.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.599,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.929908741763425
8fb909b6-4d18-420f-be6f-862847b16c39,23,1,00:00:34.070,0,34,3,5.604144,30,Pass,216,Getafe,8,From Keeper,216,Getafe,,,['850a221b-7f83-4653-8e6b-08385e401ff1'],"[18.9, 34.8]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,26020.0,Ángel Lafita Castillo,90.249435,-0.38626763,3.0,High Pass,"[102.5, 0.8]",,,40.0,Right Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.07,17.471,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.02842316168307546
850a221b-7f83-4653-8e6b-08385e401ff1,24,1,00:00:39.674,0,39,3,,42,Ball Receipt*,216,Getafe,8,From Keeper,216,Getafe,,,['8fb909b6-4d18-420f-be6f-862847b16c39'],"[94.3, 2.2]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.674,5.603999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6392725595012199
324d2837-6cef-41eb-a385-83fd3782e7b4,25,1,00:00:47.593,0,47,4,1.051336,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['69b21de5-5270-4eae-b6e9-12287ee6c740'],"[39.6, 80.0]",6914.0,Roberto Román Triguero,2.0,Right Back,26848.0,Roberto Trashorras Gayoso,11.1004505,-1.7611248,2.0,Low Pass,"[37.5, 69.1]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.593,7.919000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6446470927458081
69b21de5-5270-4eae-b6e9-12287ee6c740,26,1,00:00:48.644,0,48,4,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['324d2837-6cef-41eb-a385-83fd3782e7b4'],"[37.5, 69.1]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.644,1.0509999999999948,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09520107130688082
4cc8745a-2c27-4d87-8db1-f3a2a880db50,27,1,00:00:48.644,0,48,4,1.519999,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['00e426d6-4cd3-4889-a4e9-75d76a435d0c', '0c2aff03-0325-4de7-bd4f-31a2c520c514', '69b21de5-5270-4eae-b6e9-12287ee6c740']","[37.5, 69.1]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[35.8, 76.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.644,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7886610029569949
0c2aff03-0325-4de7-bd4f-31a2c520c514,28,1,00:00:49.425,0,49,4,0.72809,17,Pressure,360,Rayo Vallecano,4,From Throw In,216,Getafe,,,['4cc8745a-2c27-4d87-8db1-f3a2a880db50'],"[81.3, 11.9]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.425,0.7809999999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7642516583413439
41ab2a40-1643-43f5-b697-425f62da2cfd,29,1,00:00:50.153,0,50,4,0.042077,17,Pressure,360,Rayo Vallecano,4,From Throw In,216,Getafe,,,['00e426d6-4cd3-4889-a4e9-75d76a435d0c'],"[82.6, 5.3]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.153,0.7280000000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05117635124177533
00e426d6-4cd3-4889-a4e9-75d76a435d0c,30,1,00:00:50.164,0,50,4,0.728088,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['41ab2a40-1643-43f5-b697-425f62da2cfd', 'e3f707d1-8c98-45a7-993e-958c1bbc7160']","[35.8, 76.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,6713.0,Diego Javier Llorente Ríos,10.394229,-2.6176734,1.0,Ground Pass,"[26.8, 71.0]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.164,0.011000000000002785,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.40219859283281434
