id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_overrun,dribble_outcome_id,dribble_outcome_name,50_50_outcome_id,50_50_outcome_name,interception_outcome_id,interception_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,off_camera,out,duel_outcome_id,duel_outcome_name,pass_through_ball,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,ball_recovery_recovery_failure,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol_aerial_won,clearance_right_foot,foul_committed_advantage,foul_won_advantage,foul_won_defensive,shot_first_time,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_penalty,foul_won_penalty,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,pass_cut_back,dribble_nutmeg,shot_aerial_won,block_deflection,shot_saved_off_target,goalkeeper_shot_saved_off_target,injury_stoppage_in_chain,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9bea4c99-0638-4339-a908-a0c47a76a9f2,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6386, 'name': 'Eneko Bóveda Altube'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6842, 'name': 'Iker Muniain Goñi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.33924805539953506
c478c7f4-658b-4db7-b561-a1571577aa63,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,209,Celta Vigo,4231.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.501668169075882
395d56ed-4186-447f-bf56-866c3966089b,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,209,Celta Vigo,,,['9d3c6b46-4432-427b-94b3-407cf9129a0f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8708313558015013
9d3c6b46-4432-427b-94b3-407cf9129a0f,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['395d56ed-4186-447f-bf56-866c3966089b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19666851049575473
acc1d5be-aee6-4969-a5c1-a0eb716d5d0d,5,1,00:00:00.500,0,0,2,0.522961,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['d77066fd-afad-4deb-9157-0c8a696cbacd'],"[60.0, 40.0]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6389.0,Mikel San José Domínguez,1.118034,-2.0344439,1.0,Ground Pass,"[59.5, 39.0]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.06744765253583718
d77066fd-afad-4deb-9157-0c8a696cbacd,6,1,00:00:01.023,0,1,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['acc1d5be-aee6-4969-a5c1-a0eb716d5d0d'],"[59.5, 39.0]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.023,0.5229999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5339960512204107
3b123738-aad9-4dd6-9f4d-587c0948a172,7,1,00:00:01.023,0,1,2,1.695839,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['6a4987f7-7a07-4902-8231-33506e1b4b48'],"[59.8, 38.7]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6788.0,Xabier Etxeita Gorritxategi,29.173447,-2.7101426,1.0,Ground Pass,"[33.3, 26.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.023,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.46562806118493905
6a4987f7-7a07-4902-8231-33506e1b4b48,8,1,00:00:02.719,0,2,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['3b123738-aad9-4dd6-9f4d-587c0948a172'],"[33.3, 26.5]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.719,1.696,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8505610543403231
62d3e021-0d63-4b20-98a6-6d7ffcfbba8b,9,1,00:00:02.719,0,2,2,1.358797,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['5aa53429-5ecc-4e41-a672-c27e7cd23321', '6a4987f7-7a07-4902-8231-33506e1b4b48']","[33.3, 26.5]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,,,,,,,,,,,,"[36.1, 27.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.719,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8271450975533952
5aa53429-5ecc-4e41-a672-c27e7cd23321,10,1,00:00:04.078,0,4,2,4.410774,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['af75a334-a75a-4ba4-af9e-ff213233afdd'],"[36.1, 27.0]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,,,53.3,-0.39479113,3.0,High Pass,"[85.3, 6.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.078,1.3590000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09392373333286941
af75a334-a75a-4ba4-af9e-ff213233afdd,11,1,00:00:08.489,0,8,2,0.0,2,Ball Recovery,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,['5aa53429-5ecc-4e41-a672-c27e7cd23321'],"[34.8, 73.6]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.489,4.4110000000000005,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3525278275913074
cba56341-1330-4938-a185-06a6bca2d8dc,12,1,00:00:08.489,0,8,2,0.71102,43,Carry,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,"['ab520a4f-f315-40fc-ac7d-cdd44752a3ed', 'af75a334-a75a-4ba4-af9e-ff213233afdd']","[34.8, 73.6]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[31.7, 77.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.489,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9489638861719054
ab520a4f-f315-40fc-ac7d-cdd44752a3ed,13,1,00:00:09.200,0,9,2,1.096426,30,Pass,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,['4caeea09-8fb7-4b50-a93b-eaecba61b8d3'],"[31.7, 77.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6794.0,Gustavo Daniel Cabral Cáceres,24.212807,-2.5501537,1.0,Ground Pass,"[11.6, 64.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,0.7109999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8796880641534586
4caeea09-8fb7-4b50-a93b-eaecba61b8d3,14,1,00:00:10.296,0,10,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,['ab520a4f-f315-40fc-ac7d-cdd44752a3ed'],"[11.6, 64.3]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.296,1.096,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18972210821135405
8e4c15bf-a9bb-407f-a576-cb5144d06d9c,15,1,00:00:10.296,0,10,2,1.818182,43,Carry,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,"['0dcc04ac-c781-4bd4-a606-fc4f5781ed1a', '4caeea09-8fb7-4b50-a93b-eaecba61b8d3']","[11.6, 64.3]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[11.2, 67.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.296,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3865424705974545
0dcc04ac-c781-4bd4-a606-fc4f5781ed1a,16,1,00:00:12.114,0,12,2,2.562805,30,Pass,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,"['1fcb769c-645f-4018-b5fe-306ebdde2eb3', 'd2c60d75-fe7a-4db3-a4f3-c2735264264d']","[11.2, 67.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,7105.0,Fabián Ariel Orellana Valenzuela,45.911327,-0.09598423,3.0,High Pass,"[56.9, 63.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.114,1.8180000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7474687877418897
d2c60d75-fe7a-4db3-a4f3-c2735264264d,17,1,00:00:14.677,0,14,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,['0dcc04ac-c781-4bd4-a606-fc4f5781ed1a'],"[56.9, 63.0]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.677,2.562999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8257945801533412
57d59fc6-7871-47eb-b340-873767910263,18,1,00:00:14.677,0,14,2,0.0,4,Duel,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,['1fcb769c-645f-4018-b5fe-306ebdde2eb3'],"[56.9, 63.0]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.677,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5157559974570349
1fcb769c-645f-4018-b5fe-306ebdde2eb3,19,1,00:00:14.677,0,14,2,1.499692,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['0dcc04ac-c781-4bd4-a606-fc4f5781ed1a', '4f6599ee-fd3c-463e-a0fa-7c8d14fc7c21', '57d59fc6-7871-47eb-b340-873767910263']","[63.2, 17.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6389.0,Mikel San José Domínguez,12.035364,0.15012248,3.0,High Pass,"[75.1, 18.9]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.677,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.45246866163222765
4f6599ee-fd3c-463e-a0fa-7c8d14fc7c21,20,1,00:00:16.177,0,16,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['1fcb769c-645f-4018-b5fe-306ebdde2eb3'],"[75.1, 18.9]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.177,1.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2528695880197991
6c5af2ad-f62c-485b-a98a-f0a2c8fe410e,21,1,00:00:16.219,0,16,2,1.596622,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['b39f52af-7379-4866-82f0-70301dea17a3'],"[75.1, 18.9]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6394.0,Aritz Aduriz Zubeldia,9.222797,-0.16336615,3.0,High Pass,"[84.2, 17.4]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.219,0.04200000000000159,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1470997991474735
b39f52af-7379-4866-82f0-70301dea17a3,22,1,00:00:17.816,0,17,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['6c5af2ad-f62c-485b-a98a-f0a2c8fe410e'],"[84.2, 17.4]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.816,1.5969999999999978,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4079745414197421
59ab9215-0230-4c11-94ac-39bf17c024e0,23,1,00:00:17.816,0,17,2,1.052208,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['b39f52af-7379-4866-82f0-70301dea17a3', 'b5a9d0ef-f02e-4af9-91a5-e0a8efb960b3', 'f1ecef05-3948-49cb-98d9-b253f140f410']","[84.2, 17.4]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,"[81.9, 16.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.816,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40054722820018074
f1ecef05-3948-49cb-98d9-b253f140f410,24,1,00:00:18.068,0,18,2,0.504489,17,Pressure,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,['59ab9215-0230-4c11-94ac-39bf17c024e0'],"[35.9, 62.7]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.068,0.25200000000000244,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.667134848921901
f55f238f-7517-437b-9c2b-56ff896ba0a7,25,1,00:00:18.829,0,18,2,0.0,2,Ball Recovery,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,,"[37.4, 63.5]",27341.0,Marcelo Alfonso Díaz Rojas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.829,0.7609999999999992,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0005671044992455743
d3e9f7bc-3180-40ee-b7ab-aef36aaff746,26,1,00:00:18.829,0,18,2,1.846069,43,Carry,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,"['66fa02b2-ee9f-4fa2-be55-2e323e96bcf2', 'f55f238f-7517-437b-9c2b-56ff896ba0a7']","[37.4, 63.5]",27341.0,Marcelo Alfonso Díaz Rojas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[37.7, 62.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.829,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7100810730531839
b5a9d0ef-f02e-4af9-91a5-e0a8efb960b3,27,1,00:00:18.868,0,18,2,0.0,38,Miscontrol,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,,"[81.9, 16.6]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.868,0.038999999999997925,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6420637144238822
765374e1-41f7-4449-9a9d-00e705707d19,28,1,00:00:19.517,0,19,2,0.463708,17,Pressure,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,,"[81.6, 17.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.517,0.6490000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.42534384091763167
3268f5ab-05e0-42c2-8ea2-5490c6009ed7,29,1,00:00:20.372,0,20,2,0.589926,17,Pressure,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['66fa02b2-ee9f-4fa2-be55-2e323e96bcf2'],"[82.4, 17.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.372,0.8550000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8233972466180511
66fa02b2-ee9f-4fa2-be55-2e323e96bcf2,30,1,00:00:20.675,0,20,2,0.503391,30,Pass,215,Athletic Club,9,From Kick Off,209,Celta Vigo,,,"['3268f5ab-05e0-42c2-8ea2-5490c6009ed7', '9cf707cc-111c-47c9-b12b-87eb3e3b5c40']","[37.7, 62.5]",27341.0,Marcelo Alfonso Díaz Rojas,9.0,Right Defensive Midfield,7105.0,Fabián Ariel Orellana Valenzuela,7.1421285,0.7952988,1.0,Ground Pass,"[42.7, 67.6]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.675,0.3030000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8791871504607103
