id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,counterpress,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_aerial_won,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,out,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_outswinging,pass_shot_assist,shot_first_time,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,block_save_block,foul_committed_card_id,foul_committed_card_name,pass_deflected,block_deflection,clearance_right_foot,clearance_other,pass_cut_back,clearance_aerial_won,ball_recovery_recovery_failure,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,block_offensive,pass_through_ball,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,pass_inswinging,miscontrol_aerial_won,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
bb4812ef-8096-4859-a5aa-f9b0cb59eb6d,738,1,00:23:05.628,23,5,60,0.0,4,Duel,218,Real Betis,4,From Throw In,214,Espanyol,,,['1bdbc738-cf0f-48bf-b312-a8d417ac1e85'],"[59.8, 63.1]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,11.0,Tackle,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.628,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.061867648710200784
353c4d5c-dc72-4a13-a630-aea28eacc375,739,1,00:23:05.628,23,5,60,1.14148,43,Carry,218,Real Betis,4,From Throw In,214,Espanyol,,,"['b6d4568f-c7ab-42a5-9b44-6af5bfffa0bb', 'bb4812ef-8096-4859-a5aa-f9b0cb59eb6d']","[59.8, 63.1]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[57.8, 57.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.628,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7459610503765904
b6d4568f-c7ab-42a5-9b44-6af5bfffa0bb,740,1,00:23:06.769,23,6,60,0.897902,30,Pass,218,Real Betis,4,From Throw In,214,Espanyol,,,['32790fe2-a599-4539-b4cb-30a4607b2960'],"[57.8, 57.9]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,5719.0,Marco Asensio Willemsen,10.973149,-1.246164,1.0,Ground Pass,"[61.3, 47.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.769,1.1410000000000764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.898654713328899
32790fe2-a599-4539-b4cb-30a4607b2960,741,1,00:23:07.667,23,7,60,,42,Ball Receipt*,218,Real Betis,4,From Throw In,214,Espanyol,,,['b6d4568f-c7ab-42a5-9b44-6af5bfffa0bb'],"[61.3, 47.5]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.667,0.8979999999999109,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8049421314267301
df24c0e3-5b72-4065-8b5e-b009fb28a4da,742,1,00:23:07.667,23,7,60,3.755443,43,Carry,218,Real Betis,4,From Throw In,214,Espanyol,,,"['32790fe2-a599-4539-b4cb-30a4607b2960', 'e92f41db-4a1e-409f-9e90-d2e53c966e7d']","[61.3, 47.5]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,"[89.7, 38.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.667,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44332998239182586
e92f41db-4a1e-409f-9e90-d2e53c966e7d,743,1,00:23:11.422,23,11,60,0.316344,30,Pass,218,Real Betis,4,From Throw In,214,Espanyol,,,"['05ba863c-5abb-4c38-b44d-6c90f2915185', '44c78f48-dd41-4574-a6c8-30be0d17844d']","[89.7, 38.8]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,6838.0,Hernán Arsenio Pérez González,4.110961,-0.32175055,1.0,Ground Pass,"[93.6, 37.5]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.422,3.755000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8871881832305673
44c78f48-dd41-4574-a6c8-30be0d17844d,744,1,00:23:11.739,23,11,60,,42,Ball Receipt*,218,Real Betis,4,From Throw In,214,Espanyol,,,['e92f41db-4a1e-409f-9e90-d2e53c966e7d'],"[98.6, 41.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.739,0.3170000000000073,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28501099534907015
05ba863c-5abb-4c38-b44d-6c90f2915185,745,1,00:23:11.739,23,11,60,0.0,6,Block,218,Real Betis,4,From Throw In,218,Real Betis,,,['e92f41db-4a1e-409f-9e90-d2e53c966e7d'],"[26.5, 42.6]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.739,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5646473870328489
a4908d11-ebb0-43ae-b74b-905a86413ca6,746,1,00:23:13.662,23,13,60,0.0,2,Ball Recovery,218,Real Betis,4,From Throw In,218,Real Betis,,,,"[34.1, 48.2]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.662,1.9230000000000018,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36333040200930444
075e0259-7e56-41c8-9993-863af249306f,747,1,00:23:13.662,23,13,60,5.361422,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['a4908d11-ebb0-43ae-b74b-905a86413ca6', 'f7cdb810-90b0-4b19-b952-e5e2769e9fbf']","[34.1, 48.2]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,"[59.4, 64.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.662,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4944380580730824
f7cdb810-90b0-4b19-b952-e5e2769e9fbf,748,1,00:23:19.023,23,19,60,1.084548,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['cd894ecf-2f41-4a5d-a1c4-203a64d8f2a6'],"[59.4, 64.3]",6872.0,Bruno González Cabrera,3.0,Right Center Back,6873.0,Francisco Portillo Soler,9.453042,-1.6767807,1.0,Ground Pass,"[58.4, 54.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.023,5.360999999999876,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.13261792190138177
cd894ecf-2f41-4a5d-a1c4-203a64d8f2a6,749,1,00:23:20.108,23,20,60,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['f7cdb810-90b0-4b19-b952-e5e2769e9fbf'],"[58.4, 54.9]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.108,1.0850000000000364,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3590537869920768
23a82ef1-e190-428a-b4bb-027de24e378e,750,1,00:23:20.108,23,20,60,2.611817,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['cd894ecf-2f41-4a5d-a1c4-203a64d8f2a6', 'd504baf5-f2ef-4fee-a4fa-202f0072212e']","[58.4, 54.9]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,,,,,,,,,,,,"[65.9, 49.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.108,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8469912428237569
d504baf5-f2ef-4fee-a4fa-202f0072212e,751,1,00:23:22.720,23,22,60,1.364799,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['5d505f96-0c80-4088-aee4-3741ad8ba292'],"[65.9, 49.3]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,24132.0,Francisco Miguel Varela Martín,29.561123,-1.6351143,2.0,Low Pass,"[64.0, 19.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.72,2.61200000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9150036067355188
5d505f96-0c80-4088-aee4-3741ad8ba292,752,1,00:23:24.085,23,24,60,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['d504baf5-f2ef-4fee-a4fa-202f0072212e'],"[64.0, 19.8]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.085,1.365000000000009,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8187980637021772
6c588daa-5208-4727-a32e-c7ee212fc165,753,1,00:23:24.085,23,24,60,3.299566,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['5d505f96-0c80-4088-aee4-3741ad8ba292', 'c8985e3a-985c-49b7-936f-f9ef3ab4b232']","[64.0, 19.8]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,"[64.4, 16.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.085,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.800918748670948
c8985e3a-985c-49b7-936f-f9ef3ab4b232,754,1,00:23:27.384,23,27,60,1.090579,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['40274924-a44e-4dbe-97e0-3c53bc86e490'],"[64.4, 16.6]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,26723.0,Álvaro Cejudo Carmona,16.773788,-0.8867447,1.0,Ground Pass,"[75.0, 3.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.384,3.298999999999978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3436034838408608
40274924-a44e-4dbe-97e0-3c53bc86e490,755,1,00:23:28.475,23,28,60,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['c8985e3a-985c-49b7-936f-f9ef3ab4b232'],"[75.0, 3.6]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.475,1.0909999999998945,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.744418886814875
dc5188c8-e18c-4464-b5b3-2a18aa06ebf7,756,1,00:23:28.475,23,28,60,0.068509,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['40274924-a44e-4dbe-97e0-3c53bc86e490', '82966d84-4e9b-451f-867e-3d71285086db']","[75.0, 3.6]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,"[78.7, 1.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.475,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8444728814123537
82966d84-4e9b-451f-867e-3d71285086db,757,1,00:23:28.543,23,28,60,1.485123,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['d469eba5-95c1-4dc3-8edd-a4366823c8a9'],"[78.7, 1.9]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,27346.0,Petros Matheus dos Santos Araújo,15.420765,2.3837104,1.0,Ground Pass,"[67.5, 12.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.543,0.06799999999998363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7214151557256602
d469eba5-95c1-4dc3-8edd-a4366823c8a9,758,1,00:23:30.028,23,30,60,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['82966d84-4e9b-451f-867e-3d71285086db'],"[67.5, 12.5]",27346.0,Petros Matheus dos Santos Araújo,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.028,1.4850000000001273,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1572743133407093
83bc78b2-1136-4a70-855a-44b32e5924aa,759,1,00:23:30.028,23,30,60,1.364089,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['28aac2ec-1159-4bd4-a5af-2aab4b8bb629', '9f4b7928-ac20-4de5-b655-5fb9dcf54b03', 'd469eba5-95c1-4dc3-8edd-a4366823c8a9']","[67.5, 12.5]",27346.0,Petros Matheus dos Santos Araújo,15.0,Left Center Midfield,,,,,,,,,,,,"[75.0, 17.9]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.028,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1669988461996792
9f4b7928-ac20-4de5-b655-5fb9dcf54b03,760,1,00:23:30.973,23,30,60,0.60708,17,Pressure,218,Real Betis,4,From Throw In,214,Espanyol,,,"['28aac2ec-1159-4bd4-a5af-2aab4b8bb629', '83bc78b2-1136-4a70-855a-44b32e5924aa']","[46.4, 59.2]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.973,0.9449999999999363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0721772182224869
28aac2ec-1159-4bd4-a5af-2aab4b8bb629,761,1,00:23:31.392,23,31,60,0.562092,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['94f8bce4-6510-42ef-833b-14b81da71370', '9f4b7928-ac20-4de5-b655-5fb9dcf54b03']","[75.0, 17.9]",27346.0,Petros Matheus dos Santos Araújo,15.0,Left Center Midfield,6873.0,Francisco Portillo Soler,7.8294315,1.078585,1.0,Ground Pass,"[78.7, 24.8]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.392,0.4190000000000964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2918695329985179
433893b9-fcdb-4625-a263-8d845acec731,762,1,00:23:31.953,23,31,60,1.090359,17,Pressure,218,Real Betis,4,From Throw In,214,Espanyol,,,"['78fb8513-04c4-4ba8-a11c-d85ebbe1f86b', '94f8bce4-6510-42ef-833b-14b81da71370']","[40.7, 55.3]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.953,0.5609999999999218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6813634133965765
94f8bce4-6510-42ef-833b-14b81da71370,763,1,00:23:31.955,23,31,60,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,"['28aac2ec-1159-4bd4-a5af-2aab4b8bb629', '433893b9-fcdb-4625-a263-8d845acec731']","[78.7, 24.8]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.955,0.0019999999999527063,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5294761186224195
78fb8513-04c4-4ba8-a11c-d85ebbe1f86b,764,1,00:23:31.955,23,31,60,1.097865,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['433893b9-fcdb-4625-a263-8d845acec731', '94f8bce4-6510-42ef-833b-14b81da71370', 'd46a5889-292f-4910-82e6-cced7ef96c6e', 'e0ee8560-2ffd-4b6e-8327-6aecf663c45e']","[78.7, 24.8]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,,,,,,,,,,,,"[77.8, 28.1]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.955,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9434615631192674
d46a5889-292f-4910-82e6-cced7ef96c6e,765,1,00:23:33.052,23,33,60,0.0,39,Dribbled Past,218,Real Betis,4,From Throw In,214,Espanyol,,,"['78fb8513-04c4-4ba8-a11c-d85ebbe1f86b', 'bed33e38-f468-4249-8bb9-8c3c55fbb0d3', 'e0ee8560-2ffd-4b6e-8327-6aecf663c45e']","[42.3, 52.0]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.052,1.09699999999998,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6690144667134837
e0ee8560-2ffd-4b6e-8327-6aecf663c45e,766,1,00:23:33.052,23,33,60,0.0,14,Dribble,218,Real Betis,4,From Throw In,218,Real Betis,,,['d46a5889-292f-4910-82e6-cced7ef96c6e'],"[77.8, 28.1]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.052,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3999523319889726
bed33e38-f468-4249-8bb9-8c3c55fbb0d3,767,1,00:23:33.052,23,33,60,0.16727,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['5eba17bc-3ce6-46fe-b10c-22009d3c3b2f', '8b2a6a7e-b89a-4b94-b32d-d8ffcf28eeb5', 'd46a5889-292f-4910-82e6-cced7ef96c6e', 'e0ee8560-2ffd-4b6e-8327-6aecf663c45e']","[77.8, 28.1]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,,,,,,,,,,,,"[79.6, 25.3]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.052,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12875049287984275
5eba17bc-3ce6-46fe-b10c-22009d3c3b2f,768,1,00:23:33.220,23,33,60,0.0,39,Dribbled Past,218,Real Betis,4,From Throw In,214,Espanyol,,,"['3e480d5a-9636-47b8-83c2-69b737ee3319', '8b2a6a7e-b89a-4b94-b32d-d8ffcf28eeb5', 'bed33e38-f468-4249-8bb9-8c3c55fbb0d3']","[40.5, 54.8]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.22,0.16800000000012005,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9838782431313419
8b2a6a7e-b89a-4b94-b32d-d8ffcf28eeb5,769,1,00:23:33.220,23,33,60,0.0,14,Dribble,218,Real Betis,4,From Throw In,218,Real Betis,,,['5eba17bc-3ce6-46fe-b10c-22009d3c3b2f'],"[79.6, 25.3]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.22,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4322955001165437
3e480d5a-9636-47b8-83c2-69b737ee3319,770,1,00:23:33.220,23,33,60,3.279463,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['5eba17bc-3ce6-46fe-b10c-22009d3c3b2f', '8b2a6a7e-b89a-4b94-b32d-d8ffcf28eeb5', 'e93f18a3-43e0-41fd-8d4a-9f097f5ad4ab']","[79.6, 25.3]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,,,,,,,,,,,,"[91.5, 14.4]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.22,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46808339092688545
e93f18a3-43e0-41fd-8d4a-9f097f5ad4ab,771,1,00:23:36.499,23,36,60,1.54345,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['6131cea2-453c-4b36-9840-562fa38a8b31'],"[91.5, 14.4]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,26723.0,Álvaro Cejudo Carmona,20.385534,-0.5934447,1.0,Ground Pass,"[108.4, 3.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.499,3.2789999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.23337212363194415
