id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_cross,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,out,clearance_left_foot,pass_switch,foul_committed_card_id,foul_committed_card_name,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,clearance_aerial_won,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_body_part_id,goalkeeper_body_part_name,miscontrol_aerial_won,pass_no_touch,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,dribble_nutmeg,foul_won_defensive,pass_through_ball,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,block_deflection,pass_goal_assist,pass_miscommunication,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
b98b5938-e4e6-4560-9981-420ce7efbaed,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 6825, 'name': 'Daniel Filipe Martins Carriço'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6970149133234419
7ab4a1e6-4cc1-4142-9a04-f8891a71e79f,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,218,Real Betis,4231.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.21586104532755956
ad13b0ba-fbf0-471b-a195-c932367cc9ac,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,218,Real Betis,,,['73eb8159-ba71-4aa0-bf43-112053447f73'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9354905561671795
73eb8159-ba71-4aa0-bf43-112053447f73,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,213,Sevilla,,,['ad13b0ba-fbf0-471b-a195-c932367cc9ac'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.27451514661777
936a1745-95db-402c-843c-2e0156965984,5,1,00:00:01.669,0,1,2,0.43357,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['a53d0b9d-54ba-46a9-98b9-e7a49aadc814'],"[60.0, 40.0]",6832.0,Rubén Castro Martín,23.0,Center Forward,6697.0,Daniel Ceballos Fernández,3.2,-1.5707964,1.0,Ground Pass,"[60.0, 36.8]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.669,1.669,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07755562046827125
a53d0b9d-54ba-46a9-98b9-e7a49aadc814,6,1,00:00:02.102,0,2,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['936a1745-95db-402c-843c-2e0156965984'],"[60.0, 36.8]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.102,0.43299999999999983,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9227208507226676
cc3a14e6-4cab-48cb-8467-ec935426b819,7,1,00:00:02.102,0,2,2,2.585515,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['1073a73b-93a5-4251-abfa-27002557af86', 'a53d0b9d-54ba-46a9-98b9-e7a49aadc814', 'ac3e397e-a0df-4cf1-aecd-556ee10267e4']","[60.0, 36.8]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,True,"[63.5, 34.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.102,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47099711131002264
ac3e397e-a0df-4cf1-aecd-556ee10267e4,8,1,00:00:04.081,0,4,2,0.73847,17,Pressure,218,Real Betis,9,From Kick Off,213,Sevilla,,,"['1073a73b-93a5-4251-abfa-27002557af86', 'cc3a14e6-4cab-48cb-8467-ec935426b819']","[58.2, 42.6]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.081,1.9790000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7090942831962124
1073a73b-93a5-4251-abfa-27002557af86,9,1,00:00:04.688,0,4,2,1.242695,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['7fca637d-66c7-42d3-8586-0284cb8028cd', 'ac3e397e-a0df-4cf1-aecd-556ee10267e4']","[63.5, 34.3]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,6593.0,Martín Montoya Torralbo,23.728674,-1.9873091,1.0,Ground Pass,"[53.9, 12.6]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.688,0.6069999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5819749605924073
7fca637d-66c7-42d3-8586-0284cb8028cd,10,1,00:00:05.931,0,5,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['1073a73b-93a5-4251-abfa-27002557af86'],"[53.9, 12.6]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.931,1.2430000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2756933954380568
90a4e9d7-b024-46d9-9689-ca5c420f7207,11,1,00:00:05.931,0,5,2,1.9903,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['1d26fa91-71ae-43d5-ac00-9cc67e7446dd', '7fca637d-66c7-42d3-8586-0284cb8028cd']","[53.9, 12.6]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,"[52.5, 10.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.931,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.760987116371927
1d26fa91-71ae-43d5-ac00-9cc67e7446dd,12,1,00:00:07.921,0,7,2,1.595009,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['ea72f34b-a191-4b17-a347-8fd258fb487e'],"[52.5, 10.9]",6593.0,Martín Montoya Torralbo,6.0,Left Back,27349.0,Heiko Westermann,26.48358,2.4096196,1.0,Ground Pass,"[32.8, 28.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.921,1.9900000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3942961597583491
2a8b94dc-31fc-4fb1-8129-308928e90341,13,1,00:00:09.390,0,9,2,1.246487,17,Pressure,218,Real Betis,9,From Kick Off,213,Sevilla,,,"['5d42fbaf-6e40-4031-8165-3515d2baf67b', '83a2b869-5e86-4423-85ec-261744b00c31', 'ea72f34b-a191-4b17-a347-8fd258fb487e']","[88.2, 54.3]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.39,1.4690000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7653520883710221
ea72f34b-a191-4b17-a347-8fd258fb487e,14,1,00:00:09.516,0,9,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['1d26fa91-71ae-43d5-ac00-9cc67e7446dd', '2a8b94dc-31fc-4fb1-8129-308928e90341']","[32.8, 28.6]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.516,0.12599999999999945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8011832787266764
83a2b869-5e86-4423-85ec-261744b00c31,15,1,00:00:09.516,0,9,2,1.036892,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['2a8b94dc-31fc-4fb1-8129-308928e90341', '5d42fbaf-6e40-4031-8165-3515d2baf67b', 'ea72f34b-a191-4b17-a347-8fd258fb487e']","[32.8, 28.6]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,True,"[27.2, 27.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.516,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7962554092273321
5d42fbaf-6e40-4031-8165-3515d2baf67b,16,1,00:00:10.553,0,10,2,2.699746,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['2a8b94dc-31fc-4fb1-8129-308928e90341', 'e54d6e4a-d11d-47e6-9822-7717332dc6ec']","[27.2, 27.9]",27349.0,Heiko Westermann,5.0,Left Center Back,7161.0,Germán Alejandro Pezzella,27.96462,1.6387917,1.0,Ground Pass,"[25.3, 55.8]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.553,1.0370000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2391134986951352
e54d6e4a-d11d-47e6-9822-7717332dc6ec,17,1,00:00:13.252,0,13,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['5d42fbaf-6e40-4031-8165-3515d2baf67b'],"[25.3, 55.8]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.252,2.699,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5822849029220756
79c5f30c-a995-4462-9e24-c96b461cacee,18,1,00:00:13.252,0,13,2,1.288437,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['7d4fa985-e172-4e31-96e0-f9ae32cd4919', 'e54d6e4a-d11d-47e6-9822-7717332dc6ec']","[25.3, 55.8]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,"[25.3, 59.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.252,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9603371095552974
7d4fa985-e172-4e31-96e0-f9ae32cd4919,19,1,00:00:14.541,0,14,2,2.320136,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['3bab1da0-4665-42b1-8ac8-1d6ae492f92a'],"[25.3, 59.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6832.0,Rubén Castro Martín,45.85237,-0.19311842,3.0,High Pass,"[70.3, 50.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.541,1.2889999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5894686905797246
3bab1da0-4665-42b1-8ac8-1d6ae492f92a,20,1,00:00:16.861,0,16,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['7d4fa985-e172-4e31-96e0-f9ae32cd4919'],"[70.3, 50.6]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.861,2.3200000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2313306576496592
b3a36d24-c65f-43a1-b3ba-c1f51ac34932,21,1,00:00:16.861,0,16,2,1.383595,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['719b5a26-e96b-4869-a7b5-dcc596a47bbd'],"[70.9, 50.6]",6832.0,Rubén Castro Martín,23.0,Center Forward,6651.0,Joaquín Sánchez Rodríguez,16.335545,0.7983844,2.0,Low Pass,"[82.3, 62.3]",,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.861,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.035409196022585854
dfc4d415-9986-4158-8157-c7f1c6c77c36,22,1,00:00:17.799,0,17,2,1.77694,17,Pressure,218,Real Betis,9,From Kick Off,213,Sevilla,,,"['719b5a26-e96b-4869-a7b5-dcc596a47bbd', '73d3ac05-ad1c-482c-90d3-a9033eeab492', 'abeab59e-bd40-49a7-9cf1-4b592b4c439d']","[37.7, 19.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.799,0.9379999999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8629715341766054
719b5a26-e96b-4869-a7b5-dcc596a47bbd,23,1,00:00:18.245,0,18,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['b3a36d24-c65f-43a1-b3ba-c1f51ac34932', 'dfc4d415-9986-4158-8157-c7f1c6c77c36']","[82.3, 62.3]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.245,0.4460000000000015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9575091212363869
73d3ac05-ad1c-482c-90d3-a9033eeab492,24,1,00:00:18.245,0,18,2,0.843933,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['03404d56-f0c2-4a52-8a76-7e28b3c0c11d', '719b5a26-e96b-4869-a7b5-dcc596a47bbd', 'abeab59e-bd40-49a7-9cf1-4b592b4c439d', 'dfc4d415-9986-4158-8157-c7f1c6c77c36']","[82.3, 62.3]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[85.3, 67.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.245,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10776248260791144
03404d56-f0c2-4a52-8a76-7e28b3c0c11d,25,1,00:00:18.859,0,18,2,0.804022,17,Pressure,218,Real Betis,9,From Kick Off,213,Sevilla,,,"['73d3ac05-ad1c-482c-90d3-a9033eeab492', 'abeab59e-bd40-49a7-9cf1-4b592b4c439d']","[35.2, 17.4]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.859,0.6140000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5740491372093054
abeab59e-bd40-49a7-9cf1-4b592b4c439d,26,1,00:00:19.089,0,19,2,2.354777,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['03404d56-f0c2-4a52-8a76-7e28b3c0c11d', 'dc949bd3-8ece-4120-b31b-759feb9e09bc', 'dfc4d415-9986-4158-8157-c7f1c6c77c36']","[85.3, 67.2]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,3601.0,Charly Musonda Junior,12.488795,1.9914597,1.0,Ground Pass,"[80.2, 78.6]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.089,0.22999999999999687,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.31148498417354686
dc949bd3-8ece-4120-b31b-759feb9e09bc,27,1,00:00:21.443,0,21,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['abeab59e-bd40-49a7-9cf1-4b592b4c439d'],"[80.2, 78.6]",3601.0,Charly Musonda Junior,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.443,2.3540000000000028,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8246444545642064
39c32ba5-f206-4afc-8a77-15851846ffc8,28,1,00:00:21.443,0,21,2,1.891724,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['5a9f62a4-0a8c-4d2e-b657-1c52ca9e623e', 'ae9d2a73-2625-4c06-a1cd-b9acda9db406', 'dc949bd3-8ece-4120-b31b-759feb9e09bc']","[80.2, 78.6]",3601.0,Charly Musonda Junior,17.0,Right Wing,,,,,,,,,,,,True,"[83.0, 77.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.443,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15935138345694
5a9f62a4-0a8c-4d2e-b657-1c52ca9e623e,29,1,00:00:23.234,0,23,2,0.330371,17,Pressure,218,Real Betis,9,From Kick Off,213,Sevilla,,,"['39c32ba5-f206-4afc-8a77-15851846ffc8', 'ae9d2a73-2625-4c06-a1cd-b9acda9db406']","[39.7, 2.5]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.234,1.7910000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9015702622797779
ae9d2a73-2625-4c06-a1cd-b9acda9db406,30,1,00:00:23.335,0,23,2,0.99464,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['5a9f62a4-0a8c-4d2e-b657-1c52ca9e623e', 'a90ee9b8-af8c-4f8a-9d47-0a125a3764f0']","[83.0, 77.6]",3601.0,Charly Musonda Junior,17.0,Right Wing,6651.0,Joaquín Sánchez Rodríguez,10.270346,-0.11710875,1.0,Ground Pass,"[93.2, 76.4]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.335,0.10099999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3928063295200477
c516fbe7-8ab5-405e-86a7-c74b102bc438,31,1,00:00:24.070,0,24,2,1.304238,17,Pressure,218,Real Betis,9,From Kick Off,213,Sevilla,,,"['2ce6ebc1-99d8-49bb-a673-df7871d9f6e8', 'a90ee9b8-af8c-4f8a-9d47-0a125a3764f0']","[26.3, 4.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.07,0.7349999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8422557889971108
