id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_deflected,shot_technique_id,shot_technique_name,shot_freeze_frame,block_deflection,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,pass_technique_id,pass_technique_name,pass_through_ball,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,interception_outcome_id,interception_outcome_name,pass_switch,shot_first_time,goalkeeper_end_location,pass_inswinging,clearance_aerial_won,clearance_head,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,pass_goal_assist,pass_no_touch,dribble_no_touch,dribble_overrun,ball_recovery_offensive,shot_one_on_one,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ec5cfb18-0e2c-45e2-8b07-3da6d8e16294,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 17}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.19730911446714916
e7326a46-8435-417e-8859-bead89422755,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 27}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 9246, 'name': 'Patrick Ebert'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.19561621809452534
6d351102-8707-4d18-a0cb-0fe70bb3cc25,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,360,Rayo Vallecano,,,['b59f8a8b-5689-4b48-99d7-147cb1383030'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.10980379994747946
b59f8a8b-5689-4b48-99d7-147cb1383030,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,222,Villarreal,,,['6d351102-8707-4d18-a0cb-0fe70bb3cc25'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5314492993479489
191c18c8-ed76-460b-9e90-6a86dc39c4c9,5,1,00:00:00.138,0,0,2,0.730262,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['c6232cf2-94dc-461e-bf9d-2ae340709000'],"[60.0, 40.0]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,26607.0,José Raúl Baena Urdiales,11.6297035,-2.6971734,1.0,Ground Pass,"[49.5, 35.0]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,0.138,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.13476316187013593
c6232cf2-94dc-461e-bf9d-2ae340709000,6,1,00:00:00.868,0,0,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['191c18c8-ed76-460b-9e90-6a86dc39c4c9'],"[49.5, 35.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868,0.73,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6430404819202604
14565850-1ae0-4c7a-9f27-e9aa6d91a20a,7,1,00:00:00.868,0,0,2,0.875258,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['0c2e60f8-9e36-464b-8607-8ca38eac812b', 'c6232cf2-94dc-461e-bf9d-2ae340709000']","[49.5, 35.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[48.4, 35.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06742439013534196
0c2e60f8-9e36-464b-8607-8ca38eac812b,8,1,00:00:01.743,0,1,2,1.479061,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['4256c8fe-bb2f-4c4d-93c3-e33d9e2732f1'],"[48.4, 35.1]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,26222.0,José Eduardo Rosa Vale de Castro,21.333542,-2.2499297,1.0,Ground Pass,"[35.0, 18.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.743,0.8750000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8374974977472616
4256c8fe-bb2f-4c4d-93c3-e33d9e2732f1,9,1,00:00:03.222,0,3,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['0c2e60f8-9e36-464b-8607-8ca38eac812b'],"[35.0, 18.5]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.222,1.4789999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5736538340972926
afd84c2f-befb-496c-834f-e75a583eb66e,10,1,00:00:03.222,0,3,2,0.340771,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['4256c8fe-bb2f-4c4d-93c3-e33d9e2732f1', '7f803cdb-6777-4c84-ba0f-ac54fc33e4d0']","[35.0, 18.5]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,"[35.0, 19.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.222,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5606595747651217
7f803cdb-6777-4c84-ba0f-ac54fc33e4d0,11,1,00:00:03.563,0,3,2,1.362766,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['aa0e3e2e-dbae-4af5-bd0c-abb585f9975f'],"[35.0, 19.1]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,26607.0,José Raúl Baena Urdiales,14.653668,0.22014932,1.0,Ground Pass,"[49.3, 22.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.563,0.3410000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2217127402771477
aa0e3e2e-dbae-4af5-bd0c-abb585f9975f,12,1,00:00:04.926,0,4,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['7f803cdb-6777-4c84-ba0f-ac54fc33e4d0'],"[49.3, 22.3]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.926,1.363,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9905516396228101
d05615e6-8770-4ecf-89ee-d6c3169eaa86,13,1,00:00:04.926,0,4,2,0.710244,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['4195d06b-f349-451f-9f95-bada88a821c1', 'aa0e3e2e-dbae-4af5-bd0c-abb585f9975f']","[49.3, 22.3]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[49.3, 20.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.926,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.037663579885798826
4195d06b-f349-451f-9f95-bada88a821c1,14,1,00:00:05.636,0,5,2,1.383884,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['ad45af7b-fa71-41ac-841e-32d469f73390'],"[49.3, 20.5]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,6914.0,Roberto Román Triguero,16.307667,-1.5401311,1.0,Ground Pass,"[49.8, 4.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.636,0.71,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9500472926643078
ad45af7b-fa71-41ac-841e-32d469f73390,15,1,00:00:07.020,0,7,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['4195d06b-f349-451f-9f95-bada88a821c1'],"[49.8, 4.2]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,1.3839999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6619393419538461
310688c8-d9e7-48f8-941c-6213bd9ca58a,16,1,00:00:07.020,0,7,2,1.098271,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['ad45af7b-fa71-41ac-841e-32d469f73390', 'b66f1ff9-d1ca-4a9b-9725-7ccd19b70148', 'f8a807b2-37fa-4ddf-aec1-07c6adecaa8f']","[49.8, 4.2]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,"[49.0, 3.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05466465031020551
b66f1ff9-d1ca-4a9b-9725-7ccd19b70148,17,1,00:00:07.677,0,7,2,0.581613,17,Pressure,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,,,"['310688c8-d9e7-48f8-941c-6213bd9ca58a', 'f8a807b2-37fa-4ddf-aec1-07c6adecaa8f']","[70.6, 77.2]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.677,0.657,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25246190144121294
f8a807b2-37fa-4ddf-aec1-07c6adecaa8f,18,1,00:00:08.118,0,8,2,1.194721,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['8d8cfcc3-c0da-48c7-89d3-bbb1cce601e1', 'b66f1ff9-d1ca-4a9b-9725-7ccd19b70148']","[49.0, 3.5]",6914.0,Roberto Román Triguero,6.0,Left Back,6852.0,Jozabed Sánchez Ruiz,16.61084,1.6069251,1.0,Ground Pass,"[48.4, 20.1]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.118,0.4410000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10657125036772841
8d8cfcc3-c0da-48c7-89d3-bbb1cce601e1,19,1,00:00:09.313,0,9,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['f8a807b2-37fa-4ddf-aec1-07c6adecaa8f'],"[48.4, 20.1]",6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.313,1.1950000000000003,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12097685023299443
55ff4508-f42e-44b0-8972-6da8e30beeb1,20,1,00:00:09.313,0,9,2,1.752649,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['281906fd-ba34-4152-9851-c956b4ca24a0'],"[47.4, 19.9]",6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,26222.0,José Eduardo Rosa Vale de Castro,22.343903,3.0788946,1.0,Ground Pass,"[25.1, 21.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.313,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.26300302822325294
281906fd-ba34-4152-9851-c956b4ca24a0,21,1,00:00:11.066,0,11,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['55ff4508-f42e-44b0-8972-6da8e30beeb1'],"[25.1, 21.3]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.066,1.7530000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8414921297972826
ed6e9f7e-1c08-4cd2-9dd0-4bcae52aa6c2,22,1,00:00:11.066,0,11,2,0.073296,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['281906fd-ba34-4152-9851-c956b4ca24a0', '3c4f158e-8fa5-4853-abd0-cb083389e42c']","[25.1, 21.3]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,"[24.2, 22.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.066,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4663266181048693
3c4f158e-8fa5-4853-abd0-cb083389e42c,23,1,00:00:11.139,0,11,2,2.348514,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['adba3dfb-edff-4019-b09e-19802778dedf'],"[24.2, 22.1]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,6713.0,Diego Javier Llorente Ríos,33.30015,1.5737994,1.0,Ground Pass,"[24.1, 55.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.139,0.07299999999999862,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9932321108908306
adba3dfb-edff-4019-b09e-19802778dedf,24,1,00:00:13.487,0,13,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['3c4f158e-8fa5-4853-abd0-cb083389e42c'],"[24.1, 55.4]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.487,2.3480000000000008,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39486367525807764
207afe93-9ece-4ee7-bd2a-d1fe0b0c59f3,25,1,00:00:13.487,0,13,2,2.628646,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['54d596bd-fd33-4c1b-b780-def1a0fbd17e', 'adba3dfb-edff-4019-b09e-19802778dedf', 'cfca2293-3e17-415c-ac44-82b06d374549']","[24.1, 55.4]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,"[29.0, 57.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.487,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09923120873302671
cfca2293-3e17-415c-ac44-82b06d374549,26,1,00:00:15.434,0,15,2,0.727769,17,Pressure,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,,,"['207afe93-9ece-4ee7-bd2a-d1fe0b0c59f3', '54d596bd-fd33-4c1b-b780-def1a0fbd17e']","[90.2, 28.1]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.434,1.9469999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.58872866341992
54d596bd-fd33-4c1b-b780-def1a0fbd17e,27,1,00:00:16.116,0,16,2,2.917477,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['0d33ea16-c31a-41fe-bcc5-ab5b564ab08f', 'cfca2293-3e17-415c-ac44-82b06d374549']","[29.0, 57.9]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,4711.0,Pablo Hernández Domínguez,51.802414,0.3589966,3.0,High Pass,"[77.5, 76.1]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.116,0.6820000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9420421344536015
0d33ea16-c31a-41fe-bcc5-ab5b564ab08f,28,1,00:00:19.033,0,19,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['54d596bd-fd33-4c1b-b780-def1a0fbd17e'],"[77.5, 76.1]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.033,2.9170000000000016,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025218331655139536
fdd1499c-2f83-44ef-b256-72dd5a311c04,29,1,00:00:19.033,0,19,2,0.0,4,Duel,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,,,['a446f44c-d67d-445d-ab3e-e4108378e7b5'],"[42.2, 4.0]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.033,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2414687114755495
a446f44c-d67d-445d-ab3e-e4108378e7b5,30,1,00:00:19.033,0,19,2,2.360733,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['a5c8c4b5-9806-4d6e-9953-c79a99ef039b', 'fdd1499c-2f83-44ef-b256-72dd5a311c04']","[77.9, 76.1]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,20.808172,-1.8986259,2.0,Low Pass,"[71.2, 56.4]",,,,,,True,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.033,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3210160624431333
a5c8c4b5-9806-4d6e-9953-c79a99ef039b,31,1,00:00:21.394,0,21,3,2.706033,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['52062a4c-f870-4b41-8bfd-9c4b3bbf8264', 'a446f44c-d67d-445d-ab3e-e4108378e7b5']","[48.9, 23.7]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,3324.0,Eric Bertrand Bailly,21.251352,2.4161227,2.0,Low Pass,"[33.0, 37.8]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.394,2.360999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3052908427201131
