id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_switch,out,off_camera,pass_technique_id,pass_technique_name,pass_through_ball,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,pass_cross,clearance_right_foot,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_inswinging,clearance_left_foot,shot_one_on_one,pass_cut_back,foul_committed_advantage,foul_won_advantage,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,foul_won_defensive,pass_no_touch,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,ball_recovery_offensive,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7550bf9c-f0f3-45c2-9b7e-72a27a43fbb2,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,433.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6893943752075675
cbdabc4e-5296-4523-b2ba-ae9217b39baa,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6386, 'name': 'Eneko Bóveda Altube'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6388, 'name': 'Ander Iturraspe Derteano'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6656, 'name': 'Mikel Rico Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6606, 'name': 'Javier Eraso Goñi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 5}, {'player': {'id': 6392, 'name': 'Íñigo Lekue Martínez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 30}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3884479928865763
1ed47a66-2ae5-464d-93e1-ea0649bb41dc,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['9bad5258-e296-4c11-8ef1-2fccac90786a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5947768235234899
9bad5258-e296-4c11-8ef1-2fccac90786a,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,215,Athletic Club,,,['1ed47a66-2ae5-464d-93e1-ea0649bb41dc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.573594723580519
1dd1d903-d288-4c88-82cc-d66a107c8d40,5,1,00:00:00.596,0,0,2,2.392481,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['7e8cc84e-e238-461f-a768-f6ccc6ea81df'],"[61.0, 40.1]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,16456.0,Enzo Pablo Roco Roco,34.052017,2.8588557,1.0,Ground Pass,"[28.3, 49.6]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596,0.596,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8211399258199263
7e8cc84e-e238-461f-a768-f6ccc6ea81df,6,1,00:00:02.988,0,2,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['1dd1d903-d288-4c88-82cc-d66a107c8d40'],"[28.3, 49.6]",16456.0,Enzo Pablo Roco Roco,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.988,2.392,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.322854802270763
ca948296-b79d-45fe-9851-96957a4e190f,7,1,00:00:02.988,0,2,2,1.199999,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['403d79cf-d41f-407e-a8f2-bc68cb7a222c', '7e8cc84e-e238-461f-a768-f6ccc6ea81df']","[28.3, 49.6]",16456.0,Enzo Pablo Roco Roco,3.0,Right Center Back,,,,,,,,,,,,"[27.8, 50.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.988,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12598796893201403
403d79cf-d41f-407e-a8f2-bc68cb7a222c,8,1,00:00:04.188,0,4,2,2.227871,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['bd207a03-d86d-4b98-b5a5-ba72c420ea38', 'f3e8881d-4ee4-4417-8b7a-57fccfda0489']","[27.8, 50.1]",16456.0,Enzo Pablo Roco Roco,3.0,Right Center Back,6766.0,Gerard Moreno Balaguero,46.004566,-0.06743572,3.0,High Pass,"[73.7, 47.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.188,1.1999999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6454290829289357
f3e8881d-4ee4-4417-8b7a-57fccfda0489,9,1,00:00:06.416,0,6,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['403d79cf-d41f-407e-a8f2-bc68cb7a222c'],"[74.4, 47.6]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.416,2.2280000000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6311712767454049
f51c2173-c485-4ddb-ac87-e3aca7682adf,10,1,00:00:06.416,0,6,2,0.0,4,Duel,214,Espanyol,9,From Kick Off,214,Espanyol,,,['bd207a03-d86d-4b98-b5a5-ba72c420ea38'],"[73.7, 47.0]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.416,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48683913062152273
bd207a03-d86d-4b98-b5a5-ba72c420ea38,11,1,00:00:06.416,0,6,3,1.802657,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['403d79cf-d41f-407e-a8f2-bc68cb7a222c', 'aee5b4a0-73a1-46a1-a07b-0594583ba27d', 'f51c2173-c485-4ddb-ac87-e3aca7682adf']","[46.4, 33.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,6789.0,Mikel Balenziaga Oruesagasti,13.647344,-2.9945142,2.0,Low Pass,"[32.9, 31.1]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.416,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3673223024013388
aee5b4a0-73a1-46a1-a07b-0594583ba27d,12,1,00:00:08.219,0,8,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['bd207a03-d86d-4b98-b5a5-ba72c420ea38'],"[32.9, 31.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.219,1.802999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6420476493628091
e09dc454-1d88-4c00-9921-95ed431eb424,13,1,00:00:08.219,0,8,3,0.225376,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['6d731812-a3b5-4b92-8b4d-8e36f37a53f1', 'aee5b4a0-73a1-46a1-a07b-0594583ba27d']","[32.9, 31.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,"[32.2, 31.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.219,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6892598098725443
6d731812-a3b5-4b92-8b4d-8e36f37a53f1,14,1,00:00:08.444,0,8,3,3.030127,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['849cdbe4-83d9-464b-9834-777406a15f2f'],"[32.2, 31.0]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6576.0,Gorka Iraizoz Moreno,25.401772,2.509902,1.0,Ground Pass,"[11.7, 46.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.444,0.22500000000000142,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8536181184694567
849cdbe4-83d9-464b-9834-777406a15f2f,15,1,00:00:11.474,0,11,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['6d731812-a3b5-4b92-8b4d-8e36f37a53f1'],"[11.7, 46.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.474,3.0299999999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8013079794441239
04019746-61df-41c2-9954-3e928364bfbe,16,1,00:00:11.474,0,11,3,3.960182,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['0ae01005-ee91-482d-9a48-7deb096709eb', '849cdbe4-83d9-464b-9834-777406a15f2f']","[11.7, 46.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[13.2, 45.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.474,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23431978078083615
0ae01005-ee91-482d-9a48-7deb096709eb,17,1,00:00:15.435,0,15,3,1.798574,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['d3de2603-0e12-4a89-867c-3e085411d0d3'],"[13.2, 45.6]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,4353.0,Aymeric Laporte,20.431837,-1.2676195,1.0,Ground Pass,"[19.3, 26.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.435,3.9610000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8933688193341243
d3de2603-0e12-4a89-867c-3e085411d0d3,18,1,00:00:17.233,0,17,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['0ae01005-ee91-482d-9a48-7deb096709eb'],"[19.3, 26.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.233,1.798,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7083855965668754
e8a52089-761d-498e-8d8d-b66e2bc69886,19,1,00:00:17.233,0,17,3,8.525397,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['9d123e9f-b3ea-4919-bfb3-62e64a24896b', 'd3de2603-0e12-4a89-867c-3e085411d0d3']","[19.3, 26.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[53.6, 15.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.233,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3127298964975428
9d123e9f-b3ea-4919-bfb3-62e64a24896b,20,1,00:00:25.759,0,25,3,0.208719,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['15727969-6f0f-47fc-8898-0cc207112ee0'],"[53.6, 15.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,3.6235342,0.48833394,2.0,Low Pass,"[56.8, 16.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.759,8.526,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.741944570885833
15727969-6f0f-47fc-8898-0cc207112ee0,21,1,00:00:25.967,0,25,3,0.0,10,Interception,215,Athletic Club,1,Regular Play,214,Espanyol,,,['9d123e9f-b3ea-4919-bfb3-62e64a24896b'],"[63.3, 63.4]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.967,0.2079999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.481075981040214
3bfdf659-97ec-416e-9f33-96a20eecea44,22,1,00:00:31.586,0,31,4,1.19495,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['f5ada764-8082-4fb8-9aed-a110505ddc38'],"[51.2, 0.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,4353.0,Aymeric Laporte,16.324827,2.9129572,2.0,Low Pass,"[35.3, 3.8]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.586,5.619,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9125197338869652
8ebabe49-5538-477c-bdba-ae6963908719,23,1,00:00:32.435,0,32,4,0.446681,17,Pressure,215,Athletic Club,4,From Throw In,214,Espanyol,,,"['16201206-1aeb-4788-8c77-ee7cfd1c40b2', 'c1ab7651-4c4d-44be-9c88-dfd2e3329fa4', 'f5ada764-8082-4fb8-9aed-a110505ddc38']","[82.6, 75.2]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.435,0.8490000000000038,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.943487452370377
f5ada764-8082-4fb8-9aed-a110505ddc38,24,1,00:00:32.781,0,32,4,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['3bfdf659-97ec-416e-9f33-96a20eecea44', '8ebabe49-5538-477c-bdba-ae6963908719']","[35.3, 3.8]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.781,0.34599999999999653,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28177223099232596
16201206-1aeb-4788-8c77-ee7cfd1c40b2,25,1,00:00:32.781,0,32,4,0.08,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['8ebabe49-5538-477c-bdba-ae6963908719', 'c1ab7651-4c4d-44be-9c88-dfd2e3329fa4', 'f5ada764-8082-4fb8-9aed-a110505ddc38']","[35.3, 3.8]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[35.4, 4.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.781,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3287881029707218
c1ab7651-4c4d-44be-9c88-dfd2e3329fa4,26,1,00:00:32.861,0,32,4,2.899974,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['1593f045-a5d8-4942-9754-9147437ef0d8', '8ebabe49-5538-477c-bdba-ae6963908719']","[35.4, 4.2]",4353.0,Aymeric Laporte,5.0,Left Center Back,6576.0,Gorka Iraizoz Moreno,33.343063,2.1770997,3.0,High Pass,"[16.4, 31.6]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.861,0.0799999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9135544002500066
1593f045-a5d8-4942-9754-9147437ef0d8,27,1,00:00:35.761,0,35,4,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['c1ab7651-4c4d-44be-9c88-dfd2e3329fa4'],"[16.4, 31.6]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.761,2.9000000000000057,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3410024092338402
49e42a95-2f01-4b88-ab66-d97f6ed0b267,28,1,00:00:35.761,0,35,4,5.012433,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['1593f045-a5d8-4942-9754-9147437ef0d8', '8481c0be-df3c-4654-a60c-cb4ff19b34bb']","[16.4, 31.6]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[20.9, 44.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.761,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47792465341690493
8481c0be-df3c-4654-a60c-cb4ff19b34bb,29,1,00:00:40.773,0,40,4,2.692487,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['1b4b5db7-fda9-489e-9a06-7d112a48e1a8'],"[20.9, 44.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,4353.0,Aymeric Laporte,42.379242,-1.26397,3.0,High Pass,"[33.7, 4.5]",40.0,Right Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.773,5.0120000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.40749695430686594
1b4b5db7-fda9-489e-9a06-7d112a48e1a8,30,1,00:00:43.466,0,43,4,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['8481c0be-df3c-4654-a60c-cb4ff19b34bb'],"[33.7, 4.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.466,2.692999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4790720619803819
0a17c253-5a7e-40b1-9932-746683195796,31,1,00:00:43.466,0,43,4,1.415405,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['18db5900-4c09-42f7-9451-71d6f03561e6', '1b4b5db7-fda9-489e-9a06-7d112a48e1a8']","[33.7, 4.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[39.5, 3.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.466,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11737531898901665
18db5900-4c09-42f7-9451-71d6f03561e6,32,1,00:00:44.881,0,44,4,0.836379,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['f2fd20e7-6cbb-4672-b3e0-99d8987ccce9'],"[39.5, 3.9]",4353.0,Aymeric Laporte,5.0,Left Center Back,6789.0,Mikel Balenziaga Oruesagasti,11.1,0.0,1.0,Ground Pass,"[50.6, 3.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.881,1.4149999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.795026348835227
