id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_cross,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,pass_aerial_won,foul_won_defensive,clearance_head,clearance_aerial_won,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_end_location,injury_stoppage_in_chain,pass_miscommunication,foul_committed_offensive,shot_aerial_won,clearance_left_foot,pass_goal_assist,shot_open_goal,pass_deflected,pass_outswinging,foul_committed_type_id,foul_committed_type_name,pass_inswinging,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,dribble_overrun,ball_recovery_offensive,dribble_nutmeg,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
d0224586-e405-44a1-b6d3-04636071c07b,956,1,00:23:50.658,23,50,58,0.461455,17,Pressure,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['b04ade35-6f06-478b-a111-5de037e5f410', 'd48f459a-a8bf-45cf-b9eb-c0cc9c57d1a6']",,"[81.8, 8.7]",6734.0,Luis Carlos Correia Pinto,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.658,0.1799999999998363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6348403306034751
41ffab2e-aa55-4cac-8ee3-c2995292d849,957,1,00:23:50.949,23,50,58,0.0,22,Foul Committed,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['b04ade35-6f06-478b-a111-5de037e5f410'],,"[83.2, 7.5]",6734.0,Luis Carlos Correia Pinto,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.949,0.29100000000016735,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36694851143824025
b04ade35-6f06-478b-a111-5de037e5f410,958,1,00:23:50.949,23,50,58,0.0,21,Foul Won,219,RC Deportivo La Coruña,7,From Goal Kick,213,Sevilla,,,"['41ffab2e-aa55-4cac-8ee3-c2995292d849', 'd0224586-e405-44a1-b6d3-04636071c07b']",,"[36.9, 72.6]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.949,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08649584977726343
50bd5bcf-2f17-4efd-b2f5-c91eeb976e4b,959,1,00:24:09.291,24,9,59,2.259014,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['9613e9ce-dc7e-4419-bf32-33a01feaf0e2'],,"[36.9, 72.6]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,6825.0,Daniel Filipe Martins Carriço,11.872658,-2.5722795,1.0,Ground Pass,"[26.9, 66.2]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.291,18.34199999999987,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5829985055888464
9613e9ce-dc7e-4419-bf32-33a01feaf0e2,960,1,00:24:11.550,24,11,59,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['50bd5bcf-2f17-4efd-b2f5-c91eeb976e4b'],,"[26.9, 66.2]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.55,2.2590000000000146,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8653900211400543
909d4846-234d-49b2-bf9d-90584ae2d4ff,961,1,00:24:11.550,24,11,59,1.2,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['2250b71b-d550-4dca-8bda-7fee6b955666'],,"[27.2, 65.0]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,7154.0,Sebastián Carlos Cristóforo Pepe,8.256513,-1.375776,1.0,Ground Pass,"[28.8, 56.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.55,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.27106152813511386
2250b71b-d550-4dca-8bda-7fee6b955666,962,1,00:24:12.750,24,12,59,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['909d4846-234d-49b2-bf9d-90584ae2d4ff'],,"[28.8, 56.9]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.75,1.2000000000000455,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3110550382903584
6bb2cb48-17da-4977-bcf6-131875b03656,963,1,00:24:12.750,24,12,59,3.036721,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['2250b71b-d550-4dca-8bda-7fee6b955666', 'b77e0846-401e-474a-a440-4053944db01d']",,"[28.8, 56.9]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,"[34.8, 51.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.75,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42989407017379677
b77e0846-401e-474a-a440-4053944db01d,964,1,00:24:15.787,24,15,59,1.92335,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['285a018d-8507-4f94-a585-c8c154f30c4d'],,"[34.8, 51.9]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,10476.0,Timothée Kolodziejczak,32.508766,-1.2548823,1.0,Ground Pass,"[44.9, 21.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.787,3.0370000000000346,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6111334536272414
285a018d-8507-4f94-a585-c8c154f30c4d,965,1,00:24:17.710,24,17,59,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['b77e0846-401e-474a-a440-4053944db01d'],,"[44.9, 21.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.71,1.9230000000000018,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5616080835813152
9ab10ec0-1958-470a-ae78-5037e0c2a782,966,1,00:24:17.710,24,17,59,2.532268,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['285a018d-8507-4f94-a585-c8c154f30c4d', '931fa74a-ce8d-4ba6-a2e7-3e09e2f27456']",,"[44.9, 21.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[50.6, 18.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.71,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47314178616625535
931fa74a-ce8d-4ba6-a2e7-3e09e2f27456,967,1,00:24:20.242,24,20,59,1.267978,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['ddaa08a8-4f87-4adc-81b8-d4d92ce44275'],,"[50.6, 18.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,7154.0,Sebastián Carlos Cristóforo Pepe,18.488916,1.8446383,1.0,Ground Pass,"[45.6, 36.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.242,2.5319999999999254,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6538107760349817
ddaa08a8-4f87-4adc-81b8-d4d92ce44275,968,1,00:24:21.510,24,21,59,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['931fa74a-ce8d-4ba6-a2e7-3e09e2f27456'],,"[45.6, 36.6]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.51,1.268000000000029,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15378042051549323
20000ff0-52b6-404b-9f73-5e41e8419790,969,1,00:24:21.510,24,21,59,2.550493,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['9723dca7-ca07-44b3-9ae2-e0a9e0e262b5', 'ddaa08a8-4f87-4adc-81b8-d4d92ce44275']",,"[45.6, 36.6]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,"[48.7, 39.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.51,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9497998931932343
9723dca7-ca07-44b3-9ae2-e0a9e0e262b5,970,1,00:24:24.061,24,24,59,2.357712,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['79e9c392-fd83-412d-ad77-cc8427fb4168'],,"[48.7, 39.0]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,23816.0,José Antonio Reyes Calderón,34.56241,1.1537471,1.0,Ground Pass,"[62.7, 70.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.061,2.550999999999931,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3405022462685259
79e9c392-fd83-412d-ad77-cc8427fb4168,971,1,00:24:26.419,24,26,59,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['9723dca7-ca07-44b3-9ae2-e0a9e0e262b5'],,"[62.7, 70.6]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.419,2.3580000000001746,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07535540746472624
23be934b-7809-4edc-9809-df709b45deeb,972,1,00:24:26.419,24,26,59,5.901195,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['1abcc439-f0ff-4506-83a0-e2973550f132', '79e9c392-fd83-412d-ad77-cc8427fb4168']",,"[62.7, 70.6]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[102.2, 68.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.419,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6822649953581271
1abcc439-f0ff-4506-83a0-e2973550f132,973,1,00:24:32.320,24,32,59,0.849209,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['49eb6a83-3a28-41f0-b172-53213b0a44df'],,"[102.2, 68.3]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,6672.0,Jorge Andújar Moreno,6.105735,1.0191413,1.0,Ground Pass,"[105.4, 73.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.32,5.90099999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8302136064000225
49eb6a83-3a28-41f0-b172-53213b0a44df,974,1,00:24:33.169,24,33,59,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['1abcc439-f0ff-4506-83a0-e2973550f132'],,"[105.4, 73.5]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.169,0.8490000000001601,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5288321715713902
ef4ed4f5-9d9a-4ba9-b3dc-cc5dc108116e,975,1,00:24:33.169,24,33,59,0.14808,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['49eb6a83-3a28-41f0-b172-53213b0a44df', '562b42a6-4399-4ebf-b9c2-63638ad7833f']",,"[105.4, 73.5]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,"[105.4, 73.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.169,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9986618134558605
562b42a6-4399-4ebf-b9c2-63638ad7833f,976,1,00:24:33.317,24,33,59,1.891216,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['b32737e9-6d32-4123-99d0-3b3200f1c8d9'],,"[105.4, 73.5]",6672.0,Jorge Andújar Moreno,2.0,Right Back,23816.0,José Antonio Reyes Calderón,10.469002,-0.114876606,1.0,Ground Pass,"[115.8, 72.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.317,0.14799999999991087,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6316928017265906
b32737e9-6d32-4123-99d0-3b3200f1c8d9,977,1,00:24:35.208,24,35,59,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['562b42a6-4399-4ebf-b9c2-63638ad7833f'],,"[115.8, 72.3]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.208,1.8910000000000764,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04488583202929519
256b9633-9dee-4f19-a2f9-58d3e4988246,978,1,00:24:35.208,24,35,59,0.812441,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['3bbfd0b5-31a8-4df1-8de2-94543603369a', '958ac9a1-2eca-4294-9bb5-b4d64898c159', 'b32737e9-6d32-4123-99d0-3b3200f1c8d9']",,"[115.8, 72.3]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[117.0, 70.4]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.208,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08180381293052619
958ac9a1-2eca-4294-9bb5-b4d64898c159,979,1,00:24:35.291,24,35,59,0.730116,17,Pressure,213,Sevilla,3,From Free Kick,219,RC Deportivo La Coruña,,,['256b9633-9dee-4f19-a2f9-58d3e4988246'],,"[3.1, 12.3]",6913.0,Fernando Navarro i Corbacho,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.291,0.0829999999998563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4274676355966053
3bbfd0b5-31a8-4df1-8de2-94543603369a,980,1,00:24:36.021,24,36,59,0.0,14,Dribble,213,Sevilla,3,From Free Kick,213,Sevilla,,,['c65960bc-288d-46e0-a3dd-641f517f82c0'],,"[117.0, 70.4]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.021,0.7300000000000182,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.203075927237499
c65960bc-288d-46e0-a3dd-641f517f82c0,981,1,00:24:36.021,24,36,59,0.0,4,Duel,213,Sevilla,3,From Free Kick,219,RC Deportivo La Coruña,,,['3bbfd0b5-31a8-4df1-8de2-94543603369a'],,"[3.1, 9.7]",6913.0,Fernando Navarro i Corbacho,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,True,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.021,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9840550761909931
8fc3e73e-b540-45c0-8610-1fdfe7f28cf7,982,1,00:25:04.907,25,4,60,4.021083,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['ba1537e7-3fce-4fd2-862b-8f8064f316ff'],,"[120.0, 80.0]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,5504.0,Éver Maximiliano David Banega,58.01655,-1.8074139,3.0,High Pass,"[106.4, 23.6]",40.0,Right Foot,61.0,Corner,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,1504.907,28.885999999999967,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.722266920988537
4a766a36-1dc8-414a-8dc0-41c5b7296131,983,1,00:25:08.923,25,8,60,0.596673,17,Pressure,213,Sevilla,2,From Corner,219,RC Deportivo La Coruña,,,"['ba1537e7-3fce-4fd2-862b-8f8064f316ff', 'ba7afc18-a18c-4a8c-8b0c-509194fd79a2', 'ff307694-df3c-4d43-af51-fd898f3593bb']",,"[13.2, 53.5]",5724.0,Fayçal Fajr,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.923,4.016000000000076,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.008356871711027614
ba1537e7-3fce-4fd2-862b-8f8064f316ff,984,1,00:25:08.928,25,8,60,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,"['4a766a36-1dc8-414a-8dc0-41c5b7296131', '8fc3e73e-b540-45c0-8610-1fdfe7f28cf7']",,"[106.4, 23.6]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.928,0.005000000000109139,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22272189686150778
ff307694-df3c-4d43-af51-fd898f3593bb,985,1,00:25:08.928,25,8,60,0.592067,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['4a766a36-1dc8-414a-8dc0-41c5b7296131', 'ba1537e7-3fce-4fd2-862b-8f8064f316ff', 'ba7afc18-a18c-4a8c-8b0c-509194fd79a2']",,"[106.4, 23.6]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,"[104.7, 16.2]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.928,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24494240645495013
ba7afc18-a18c-4a8c-8b0c-509194fd79a2,986,1,00:25:09.520,25,9,60,0.0,3,Dispossessed,213,Sevilla,2,From Corner,213,Sevilla,,,"['4a766a36-1dc8-414a-8dc0-41c5b7296131', '9c5ad38e-7af4-4c5e-a6fe-cccb2cbc7f74']",,"[104.7, 16.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.52,0.5919999999998709,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7093039485160533
9c5ad38e-7af4-4c5e-a6fe-cccb2cbc7f74,987,1,00:25:09.520,25,9,60,0.0,4,Duel,213,Sevilla,2,From Corner,219,RC Deportivo La Coruña,,,['ba7afc18-a18c-4a8c-8b0c-509194fd79a2'],,"[15.4, 63.9]",5724.0,Fayçal Fajr,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.52,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45665147650700766
d652c2a4-36d9-461a-bb5a-4823289f3336,988,1,00:25:23.924,25,23,61,0.776382,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['5a1021a4-de0d-4bce-8373-0ea2c12c0f15'],True,"[74.0, 0.1]",6718.0,Sergio Escudero Palomo,6.0,Left Back,10476.0,Timothée Kolodziejczak,11.401754,1.5532542,2.0,Low Pass,"[74.2, 11.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.924,14.403999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7493124613644973
5a1021a4-de0d-4bce-8373-0ea2c12c0f15,989,1,00:25:24.701,25,24,61,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['d652c2a4-36d9-461a-bb5a-4823289f3336'],,"[74.2, 11.5]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.701,0.7770000000000437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08080354708394744
