id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,pass_cross,pass_outcome_id,pass_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_punched_out,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_inswinging,duel_type_id,duel_type_name,pass_aerial_won,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,interception_outcome_id,interception_outcome_name,counterpress,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,shot_freeze_frame,pass_outswinging,miscontrol_aerial_won,clearance_other,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,goalkeeper_end_location,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_advantage,foul_won_advantage,pass_goal_assist,ball_recovery_recovery_failure,dribble_nutmeg,pass_straight,pass_through_ball,shot_one_on_one,pass_cut_back,pass_miscommunication,pass_no_touch,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
b1647ccb-6caa-4dcd-befa-d544afaf91be,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.23284148414107797
f62b7082-67e6-4874-a7af-84b2c7979882,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,322,Eibar,433.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 26764, 'name': 'Jon Ansotegi Gorostola'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6950681874867142
142e9917-688b-4435-bc8b-b210d0130758,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,322,Eibar,,,['03e471b5-c16c-49ce-acb9-5e71913fd079'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08508979626625313
03e471b5-c16c-49ce-acb9-5e71913fd079,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,207,Valencia,,,['142e9917-688b-4435-bc8b-b210d0130758'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.20186123763742825
6863855b-96f8-461b-af9e-e958a5cb92d3,5,1,00:00:00.435,0,0,2,0.487238,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['550f5ae6-65f1-4a27-af3a-316cbf50e888'],"[60.0, 40.0]",6402.0,Francisco Alcácer García,23.0,Center Forward,6595.0,Daniel Parejo Muñoz,0.92195445,1.3521274,1.0,Ground Pass,"[60.2, 40.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435,0.435,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7449890497819609
550f5ae6-65f1-4a27-af3a-316cbf50e888,6,1,00:00:00.922,0,0,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['6863855b-96f8-461b-af9e-e958a5cb92d3'],"[60.2, 40.9]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922,0.48700000000000004,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36428464311326636
4f7ff293-41b9-4d3f-b9e2-ddecbc50ce64,7,1,00:00:00.922,0,0,2,2.75057,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['c00b7b78-d527-44f1-bf42-99b4f6b6939c'],"[59.9, 40.8]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,3638.0,Shkodran Mustafi,27.37243,2.976444,1.0,Ground Pass,"[32.9, 45.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4577047052113511
c00b7b78-d527-44f1-bf42-99b4f6b6939c,8,1,00:00:03.673,0,3,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['4f7ff293-41b9-4d3f-b9e2-ddecbc50ce64'],"[32.9, 45.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.673,2.751,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5687781557317042
fb9dcc01-0b1f-4ef8-936b-40aba13fb3e6,9,1,00:00:03.673,0,3,2,0.029870002,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['729b9e7e-48b9-454e-82ea-6070ab5b972f', 'c00b7b78-d527-44f1-bf42-99b4f6b6939c']","[32.9, 45.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[33.1, 45.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.673,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3682696686740782
729b9e7e-48b9-454e-82ea-6070ab5b972f,10,1,00:00:03.703,0,3,2,1.786227,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['fa22a6af-3da2-4e89-8650-f3b1205f4327'],"[33.1, 45.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,4406.0,Aymen Abdennour,25.349161,-1.7975951,1.0,Ground Pass,"[27.4, 20.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.703,0.029999999999999805,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4989060705268704
fa22a6af-3da2-4e89-8650-f3b1205f4327,11,1,00:00:05.489,0,5,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['729b9e7e-48b9-454e-82ea-6070ab5b972f'],"[27.4, 20.6]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.489,1.786,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19188934526572132
44917c3f-5a85-4507-a390-485e4189daf3,12,1,00:00:05.489,0,5,2,1.181055,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['cbb64315-cb72-4233-b152-bd929ff1191a', 'fa22a6af-3da2-4e89-8650-f3b1205f4327']","[27.4, 20.6]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,"[27.4, 20.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.489,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30785866590976485
cbb64315-cb72-4233-b152-bd929ff1191a,13,1,00:00:06.670,0,6,2,1.811887,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['b1b3bd6f-89f5-49e6-9acb-15e50af7d2b2'],"[27.4, 20.6]",4406.0,Aymen Abdennour,5.0,Left Center Back,26780.0,Guilherme Magdalena Siqueira,18.978935,-1.0647213,1.0,Ground Pass,"[36.6, 4.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,1.181,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9025350430583042
b1b3bd6f-89f5-49e6-9acb-15e50af7d2b2,14,1,00:00:08.482,0,8,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['cbb64315-cb72-4233-b152-bd929ff1191a'],"[36.6, 4.0]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.482,1.8119999999999994,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6336849590230406
e8d06a0d-a2d9-4798-880c-7657e8a2662a,15,1,00:00:08.482,0,8,2,2.827242,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['b1b3bd6f-89f5-49e6-9acb-15e50af7d2b2', 'e48de420-2cc2-457b-a6a5-f1c9218c2cc3']","[36.6, 4.0]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[38.3, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.482,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6681351372342005
e48de420-2cc2-457b-a6a5-f1c9218c2cc3,16,1,00:00:11.309,0,11,2,1.999998,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['51501ede-5f9c-4fe6-8b5e-5eec27b50644'],"[38.3, 4.2]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,4406.0,Aymen Abdennour,18.462124,1.8394237,1.0,Ground Pass,"[33.4, 22.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.309,2.827,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3815339050701472
51501ede-5f9c-4fe6-8b5e-5eec27b50644,17,1,00:00:13.309,0,13,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['e48de420-2cc2-457b-a6a5-f1c9218c2cc3'],"[33.4, 22.0]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.309,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5026872566905582
d611ded3-f7ce-45b9-a3c3-6d88b240d94b,18,1,00:00:13.309,0,13,2,1.393298,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['05c2e221-eb24-4592-809d-0e9b6378507a', '51501ede-5f9c-4fe6-8b5e-5eec27b50644']","[33.4, 22.0]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,"[35.3, 22.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.309,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6463629910592632
05c2e221-eb24-4592-809d-0e9b6378507a,19,1,00:00:14.702,0,14,2,1.599999,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['96506d5b-9ad4-40f9-b6b7-d15c467ed517'],"[35.3, 22.5]",4406.0,Aymen Abdennour,5.0,Left Center Back,3638.0,Shkodran Mustafi,30.88074,1.7961389,1.0,Ground Pass,"[28.4, 52.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.702,1.3930000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9919891597557942
96506d5b-9ad4-40f9-b6b7-d15c467ed517,20,1,00:00:16.302,0,16,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['05c2e221-eb24-4592-809d-0e9b6378507a'],"[28.4, 52.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.302,1.5999999999999996,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05551770391844579
9879efdc-172c-414f-a5bb-9171afbae670,21,1,00:00:16.302,0,16,2,4.799992,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['96506d5b-9ad4-40f9-b6b7-d15c467ed517', '97fef311-94ec-4934-b0a1-71d5cb1fbbf0']","[28.4, 52.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[37.4, 56.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.302,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9354408756505722
97fef311-94ec-4934-b0a1-71d5cb1fbbf0,22,1,00:00:21.102,0,21,2,1.599999,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['c32d8865-3894-4194-9ba1-ed6074160803'],"[37.4, 56.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,7005.0,João Pedro Cavaco Cancelo,24.656439,0.84853256,1.0,Ground Pass,"[53.7, 75.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.102,4.800000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7733109813718286
c32d8865-3894-4194-9ba1-ed6074160803,23,1,00:00:22.702,0,22,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['97fef311-94ec-4934-b0a1-71d5cb1fbbf0'],"[53.7, 75.1]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.702,1.6000000000000014,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10260917281194626
0b352835-6552-4061-b719-fc5eb605a239,24,1,00:00:22.702,0,22,2,1.199998,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['20f8baff-e08a-4caf-a6df-a6a405deaf9f', 'c32d8865-3894-4194-9ba1-ed6074160803']","[53.7, 75.1]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,"[49.9, 70.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.702,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.846089702512273
20f8baff-e08a-4caf-a6df-a6a405deaf9f,25,1,00:00:23.902,0,23,2,1.599998,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['299a3973-e4f4-4f77-bd5e-ccf564897c35'],"[49.9, 70.8]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,3638.0,Shkodran Mustafi,21.087673,-2.4468544,1.0,Ground Pass,"[33.7, 57.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.902,1.1999999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6034258351318247
299a3973-e4f4-4f77-bd5e-ccf564897c35,26,1,00:00:25.502,0,25,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['20f8baff-e08a-4caf-a6df-a6a405deaf9f'],"[33.7, 57.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.502,1.5999999999999979,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133248136401481
58ff2662-6548-4b38-9a4e-0389526b840b,27,1,00:00:25.502,0,25,2,1.052657,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['0a3a0d7b-f95d-47d0-8554-af295d042749', '299a3973-e4f4-4f77-bd5e-ccf564897c35']","[33.7, 57.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[35.2, 56.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.502,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09631085677429174
0a3a0d7b-f95d-47d0-8554-af295d042749,28,1,00:00:26.555,0,26,2,1.199999,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['51b0ca14-9d16-4fe3-9249-b6c861abd85b'],"[35.2, 56.8]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6595.0,Daniel Parejo Muñoz,28.972055,-1.2293977,1.0,Ground Pass,"[44.9, 29.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.555,1.0530000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.33926935682265846
51b0ca14-9d16-4fe3-9249-b6c861abd85b,29,1,00:00:27.755,0,27,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['0a3a0d7b-f95d-47d0-8554-af295d042749'],"[44.9, 29.5]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.755,1.1999999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3948317068195043
20dfccf6-8813-453c-b173-3fd55a9f3657,30,1,00:00:27.755,0,27,2,1.999998,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['4b42e212-f094-46ef-a41e-093f3893bb0a'],"[44.9, 29.5]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,3638.0,Shkodran Mustafi,25.33081,1.9637654,1.0,Ground Pass,"[35.2, 52.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.755,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7758475159107574
4b42e212-f094-46ef-a41e-093f3893bb0a,31,1,00:00:29.755,0,29,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['20dfccf6-8813-453c-b173-3fd55a9f3657'],"[35.2, 52.9]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.755,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16938304922736325
7f210b51-2378-45f0-92d9-aa7f6da5915b,32,1,00:00:29.755,0,29,2,0.040468,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['48b407f7-04c4-4dda-849f-72e725de4789', '4b42e212-f094-46ef-a41e-093f3893bb0a']","[35.2, 52.9]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[35.2, 52.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.755,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.038625848785589056
48b407f7-04c4-4dda-849f-72e725de4789,33,1,00:00:29.795,0,29,2,1.199999,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['5cb87dbc-f638-40ed-9d79-5dfac92abb41'],"[35.2, 52.9]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6595.0,Daniel Parejo Muñoz,14.183441,-0.5488836,1.0,Ground Pass,"[47.3, 45.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.795,0.0400000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06216585572213418
