id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,clearance_head,counterpress,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,dribble_overrun,dribble_no_touch,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_aerial_won,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,pass_cut_back,injury_stoppage_in_chain,pass_technique_id,pass_technique_name,pass_straight,dribble_nutmeg,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,pass_goal_assist,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
0a48867a-bd66-4d46-b61e-a7cbdcb28d36,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 5}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5067543210547363
da58599f-1900-40f5-876a-a6f66121416e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,221,Levante UD,433.0,"[{'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.16241690767797634
e4a2a660-5619-4139-93ef-4b414cf67309,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['db7758f7-898c-49a2-bc57-1fe5736b8fca'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6275418607607404
db7758f7-898c-49a2-bc57-1fe5736b8fca,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,221,Levante UD,,,['e4a2a660-5619-4139-93ef-4b414cf67309'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4093630007763309
8be8bce6-9f3c-4e47-9604-3178327f1c21,5,1,00:00:01.011,0,1,2,3.036071,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['02d8482d-a1d3-4b27-bc81-40749cadcb78'],"[61.0, 40.1]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,16456.0,Enzo Pablo Roco Roco,28.084515,-2.937214,1.0,Ground Pass,"[33.5, 34.4]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011,1.011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6358434252780147
02d8482d-a1d3-4b27-bc81-40749cadcb78,6,1,00:00:04.047,0,4,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['8be8bce6-9f3c-4e47-9604-3178327f1c21'],"[33.5, 34.4]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.047,3.0359999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6056645926272257
3a76cc66-fe9f-4dae-858a-da82099794ce,7,1,00:00:04.047,0,4,2,1.608056,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['02d8482d-a1d3-4b27-bc81-40749cadcb78', '05a3965f-f7da-4d0d-84b1-aa62056e3121']","[33.5, 34.4]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,"[33.5, 35.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.047,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9378479082374148
05a3965f-f7da-4d0d-84b1-aa62056e3121,8,1,00:00:05.655,0,5,2,3.197882,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['f2341df4-d71f-4658-8088-5cf76d32005f'],"[33.5, 35.0]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,6838.0,Hernán Arsenio Pérez González,60.529003,0.790071,3.0,High Pass,"[76.1, 78.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.655,1.6080000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.11304318785928336
f2341df4-d71f-4658-8088-5cf76d32005f,9,1,00:00:08.853,0,8,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['05a3965f-f7da-4d0d-84b1-aa62056e3121'],"[76.1, 78.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.853,3.1979999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7356483866582253
1c5f409e-8a23-43d7-bf0d-be921ff02552,10,1,00:00:08.973,0,8,2,1.594183,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['510ad2d1-04c3-445a-8ae6-a206051713c1'],"[76.1, 78.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,5719.0,Marco Asensio Willemsen,16.796726,-1.2245686,3.0,High Pass,"[81.8, 62.2]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.973,0.120000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06424209721348484
510ad2d1-04c3-445a-8ae6-a206051713c1,11,1,00:00:10.567,0,10,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['1c5f409e-8a23-43d7-bf0d-be921ff02552'],"[81.8, 62.2]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.567,1.5939999999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8832910951820767
d8c63d94-c696-4a32-908a-c204478350e9,12,1,00:00:10.647,0,10,2,0.001898,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['aa07105f-d16c-4a3d-b580-f6a2f5450a7c'],"[81.5, 62.1]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,0.0,0.0,3.0,High Pass,"[81.5, 62.1]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.647,0.08000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4897248623194467
aa07105f-d16c-4a3d-b580-f6a2f5450a7c,13,1,00:00:10.649,0,10,2,1.04502,30,Pass,214,Espanyol,9,From Kick Off,221,Levante UD,,,"['940126af-b38c-45ac-a901-bcc16ddba11b', 'd8c63d94-c696-4a32-908a-c204478350e9']","[38.6, 18.0]",27122.0,Simão Mate,10.0,Center Defensive Midfield,25134.0,Deyverson Brum Silva Acosta,16.796726,-0.34622777,3.0,High Pass,"[54.4, 12.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.649,0.0019999999999988916,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.25176368756622824
940126af-b38c-45ac-a901-bcc16ddba11b,14,1,00:00:11.690,0,11,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,221,Levante UD,,,['aa07105f-d16c-4a3d-b580-f6a2f5450a7c'],"[54.4, 12.3]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.69,1.0410000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11080739533984563
7cb3f2a1-ad46-4bd2-a293-3004347a68bd,15,1,00:00:11.690,0,11,2,1.667461,30,Pass,214,Espanyol,9,From Kick Off,221,Levante UD,,,['82c98d66-bce3-4a00-94a0-672ce60a843c'],"[54.4, 12.3]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,6668.0,José Luis Morales Nogales,13.003461,-1.9241666,2.0,Low Pass,"[49.9, 0.1]",70.0,Other,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.69,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8397972006315371
82c98d66-bce3-4a00-94a0-672ce60a843c,16,1,00:00:13.357,0,13,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,221,Levante UD,,,['7cb3f2a1-ad46-4bd2-a293-3004347a68bd'],"[50.1, 2.4]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.357,1.6669999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8529950846434242
ccf51087-04b9-4c05-b60b-038cbeddc2e4,17,1,00:00:17.723,0,17,3,2.125269,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['7b64c048-d485-4b9e-8539-8a895c1940e6'],"[70.2, 80.0]",6791.0,Javier López Rodríguez,2.0,Right Back,6762.0,Álvaro González Soberón,24.242525,-2.929635,3.0,High Pass,"[46.5, 74.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.723,4.366,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1302733899639179
7b64c048-d485-4b9e-8539-8a895c1940e6,18,1,00:00:19.848,0,19,3,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['ccf51087-04b9-4c05-b60b-038cbeddc2e4'],"[46.5, 74.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.848,2.125,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.581543389486155
ef7c3188-d194-4250-a102-a59b2d93a33b,19,1,00:00:19.848,0,19,3,2.256826,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['7b64c048-d485-4b9e-8539-8a895c1940e6', 'd4115a8f-54d2-4e61-8d38-90493c1b83c7']","[46.5, 74.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[45.6, 70.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.848,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7336630636712564
d4115a8f-54d2-4e61-8d38-90493c1b83c7,20,1,00:00:22.105,0,22,3,1.764319,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['f8e2b893-28d5-41c2-a7c1-5d4cb2c065c5'],"[45.6, 70.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,16456.0,Enzo Pablo Roco Roco,30.674093,-1.8925469,1.0,Ground Pass,"[35.9, 41.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.105,2.2570000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9577017678805491
f8e2b893-28d5-41c2-a7c1-5d4cb2c065c5,21,1,00:00:23.869,0,23,3,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['d4115a8f-54d2-4e61-8d38-90493c1b83c7'],"[35.9, 41.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.869,1.7639999999999993,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7935335999275994
675a6d0f-f0e2-41cc-a7b5-89b7ee3100aa,22,1,00:00:23.869,0,23,3,5.531546,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['c7acf821-8aca-406e-909f-ef66627ec49f', 'f8e2b893-28d5-41c2-a7c1-5d4cb2c065c5']","[35.9, 41.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,"[62.2, 26.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.869,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3171207115655569
c7acf821-8aca-406e-909f-ef66627ec49f,23,1,00:00:29.401,0,29,3,1.201132,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['0200a844-90c5-4b72-801a-3482278c7533'],"[62.2, 26.0]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,4741.0,Juan Rafael Fuentes Hernández,22.572992,-1.4151157,1.0,Ground Pass,"[65.7, 3.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.401,5.532,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.48317380275805666
0200a844-90c5-4b72-801a-3482278c7533,24,1,00:00:30.602,0,30,3,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['c7acf821-8aca-406e-909f-ef66627ec49f'],"[65.7, 3.7]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.602,1.2010000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8340836493627459
ffa247af-d07a-4543-af4a-c7ca793477cb,25,1,00:00:30.602,0,30,3,0.765217,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['0200a844-90c5-4b72-801a-3482278c7533', '153b67d4-4eeb-4fa9-8a8b-cdb5ee1f734a']","[65.7, 3.7]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,"[66.9, 3.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.602,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49725788745762856
153b67d4-4eeb-4fa9-8a8b-cdb5ee1f734a,26,1,00:00:31.367,0,31,3,1.008236,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['7974992e-c3a5-4cd4-a75e-08e0a0dfaf14'],"[66.9, 3.7]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,27241.0,Víctor Guillermo Álvarez Delgado,11.8207445,0.059252594,1.0,Ground Pass,"[78.7, 4.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.367,0.7650000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8499220684265117
486018ff-06b3-451d-994a-60aa5547838d,27,1,00:00:32.034,0,32,3,2.299646,17,Pressure,214,Espanyol,4,From Throw In,221,Levante UD,,,"['7974992e-c3a5-4cd4-a75e-08e0a0dfaf14', '9ac391db-e2d9-4db4-9e81-8544a0f90a83', 'c39fdc7e-1932-495f-a2b7-0b43f3f3551a']","[40.4, 75.7]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.034,0.666999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.06633842485689201
7974992e-c3a5-4cd4-a75e-08e0a0dfaf14,28,1,00:00:32.376,0,32,3,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,"['153b67d4-4eeb-4fa9-8a8b-cdb5ee1f734a', '486018ff-06b3-451d-994a-60aa5547838d']","[78.7, 4.4]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.376,0.34199999999999875,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9947948089093321
c39fdc7e-1932-495f-a2b7-0b43f3f3551a,29,1,00:00:32.376,0,32,3,1.942559,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['486018ff-06b3-451d-994a-60aa5547838d', '7974992e-c3a5-4cd4-a75e-08e0a0dfaf14', '9ac391db-e2d9-4db4-9e81-8544a0f90a83']","[78.7, 4.4]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,"[77.5, 4.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.376,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0020985830839953534
9ac391db-e2d9-4db4-9e81-8544a0f90a83,30,1,00:00:34.318,0,34,3,0.959976,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['486018ff-06b3-451d-994a-60aa5547838d', '591b0206-9c6c-4152-92e3-26fd8601a5c6']","[77.5, 4.2]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,5719.0,Marco Asensio Willemsen,9.141116,0.17593962,1.0,Ground Pass,"[86.5, 5.8]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.318,1.9420000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8500045136260607
f5eb9697-f20e-453a-86b1-4d325681f757,31,1,00:00:34.949,0,34,3,0.721548,17,Pressure,214,Espanyol,4,From Throw In,221,Levante UD,,,"['591b0206-9c6c-4152-92e3-26fd8601a5c6', '5a1c8d86-baf6-4c87-adcf-75abf06f0b8a']","[33.6, 74.3]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.949,0.6310000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9084280214513261
