id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,counterpress,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_switch,foul_won_defensive,out,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,dribble_overrun,ball_recovery_recovery_failure,ball_recovery_offensive,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_aerial_won,clearance_head,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,pass_outswinging,50_50_outcome_id,50_50_outcome_name,goalkeeper_end_location,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,block_offensive,shot_first_time,pass_cut_back,shot_aerial_won,pass_inswinging,miscontrol_aerial_won,pass_goal_assist,block_deflection,foul_committed_type_id,foul_committed_type_name,pass_deflected,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
131a6b47-8a36-4d2e-b434-4afef0da6876,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6386, 'name': 'Eneko Bóveda Altube'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6842, 'name': 'Iker Muniain Goñi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 23833, 'name': 'Borja Viguera Manzanares'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5694025698580175
99bfb034-0674-4e41-94b1-944526c1dc2a,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6383, 'name': 'Thomas Teye Partey'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.1393209850161854
f8a26195-51e5-4a0a-b56e-44d6fe095992,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['dfcf8ccb-83e1-4c1e-a225-6b7c840cecc3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.39228795868285615
dfcf8ccb-83e1-4c1e-a225-6b7c840cecc3,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,['f8a26195-51e5-4a0a-b56e-44d6fe095992'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7490535422468285
972873a7-3d00-4f4a-8d9a-cc429f3eb973,5,1,00:00:00.224,0,0,2,0.260915,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['af723c65-afe2-47cb-b2ea-e9f9819c467a'],"[61.0, 40.1]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,6383.0,Thomas Teye Partey,3.471311,1.7738415,1.0,Ground Pass,"[60.3, 43.5]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,0.224,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9610938787188827
af723c65-afe2-47cb-b2ea-e9f9819c467a,6,1,00:00:00.485,0,0,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['972873a7-3d00-4f4a-8d9a-cc429f3eb973'],"[60.3, 43.5]",6383.0,Thomas Teye Partey,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485,0.261,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36645664681593126
e4c05258-39a5-4c9c-97f7-6ebc0b5b9d85,7,1,00:00:00.485,0,0,2,1.425703,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['70168632-f200-4563-b29b-85790b90d0c3'],"[60.6, 42.9]",6383.0,Thomas Teye Partey,12.0,Right Midfield,5199.0,Jorge Resurrección Merodio,15.247294,3.0628088,1.0,Ground Pass,"[45.4, 44.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.006324978085028299
70168632-f200-4563-b29b-85790b90d0c3,8,1,00:00:01.911,0,1,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['e4c05258-39a5-4c9c-97f7-6ebc0b5b9d85'],"[45.4, 44.1]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.911,1.4260000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26204959228069336
aeee523a-a39e-44e0-b591-22164482537e,9,1,00:00:01.911,0,1,2,1.241161,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['70168632-f200-4563-b29b-85790b90d0c3', '92a1865e-d479-4c03-937e-f88b60123cd8']","[45.4, 44.1]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,"[46.2, 43.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.911,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9992083710575779
92a1865e-d479-4c03-937e-f88b60123cd8,10,1,00:00:03.152,0,3,2,1.641273,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['0f24929f-d4d2-4178-828e-3255e9415550'],"[46.2, 43.1]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,6320.0,Filipe Luís Kasmirski,24.729132,-1.6193411,1.0,Ground Pass,"[45.0, 18.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.152,1.241,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.608572612328473
0f24929f-d4d2-4178-828e-3255e9415550,11,1,00:00:04.793,0,4,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['92a1865e-d479-4c03-937e-f88b60123cd8'],"[45.0, 18.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.793,1.641,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.860390181969903
8447a5af-9fcd-41f1-9bad-08d1fa8b8113,12,1,00:00:04.793,0,4,2,1.408087,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['0f24929f-d4d2-4178-828e-3255e9415550', '768060eb-6a53-4c72-aaba-8ef65cae7ac9']","[45.0, 18.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[45.9, 14.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.793,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10926178539017117
768060eb-6a53-4c72-aaba-8ef65cae7ac9,13,1,00:00:06.202,0,6,2,3.035118,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['76fef3fb-ca29-479b-9986-93996883b979'],"[45.9, 14.9]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5487.0,Antoine Griezmann,49.016323,0.31529903,3.0,High Pass,"[92.5, 30.1]",,,38.0,Left Foot,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.202,1.4089999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8877039464744014
76fef3fb-ca29-479b-9986-93996883b979,14,1,00:00:09.237,0,9,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['768060eb-6a53-4c72-aaba-8ef65cae7ac9'],"[92.5, 30.1]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.237,3.035,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1828627439383027
f148b397-1564-4331-83ac-d173330a0953,15,1,00:00:29.405,0,29,3,0.939599,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['b1f5cc41-abc6-4d4f-9ff3-58107f075c55'],"[28.4, 51.3]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6788.0,Xabier Etxeita Gorritxategi,41.42584,-1.2490457,1.0,Ground Pass,"[41.5, 12.0]",62.0,Free Kick,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.405,20.168,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5264825527390431
b1f5cc41-abc6-4d4f-9ff3-58107f075c55,16,1,00:00:30.345,0,30,3,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['f148b397-1564-4331-83ac-d173330a0953'],"[41.5, 12.0]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.345,0.9399999999999977,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30639000675987016
6bf4307b-6c1d-467e-b770-bb75f2e6d83a,17,1,00:00:32.481,0,32,3,2.088777,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['09f730e5-1fb1-4ae7-8a57-04ad9e071471'],"[44.0, 20.2]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,6386.0,Eneko Bóveda Altube,27.569729,1.7347524,1.0,Ground Pass,"[39.5, 47.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.481,2.136000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.13256653252423312
09f730e5-1fb1-4ae7-8a57-04ad9e071471,18,1,00:00:34.570,0,34,3,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['6bf4307b-6c1d-467e-b770-bb75f2e6d83a'],"[39.5, 47.4]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.57,2.0889999999999986,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48404901531667055
ebe55bc1-3cc5-4458-9964-3348d0ca2863,19,1,00:00:34.570,0,34,3,1.625762,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['09f730e5-1fb1-4ae7-8a57-04ad9e071471', '7c84e0c2-177b-444f-848e-1e1e3558be02']","[39.5, 47.4]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,"[39.3, 53.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.57,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5884229028713109
7c84e0c2-177b-444f-848e-1e1e3558be02,20,1,00:00:36.195,0,36,3,2.90841,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['4bf6bb6d-633d-48b5-b225-6b6b36041f6c'],"[39.3, 53.1]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,54.21476,0.29958382,3.0,High Pass,"[91.1, 69.1]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.195,1.625,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3666732309939348
4bf6bb6d-633d-48b5-b225-6b6b36041f6c,21,1,00:00:39.104,0,39,4,1.930825,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['7c84e0c2-177b-444f-848e-1e1e3558be02', '90c90527-136d-4289-a4a1-f42f67acdb9a']","[29.0, 11.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6381.0,Saúl Ñíguez Esclapez,14.2045765,0.2928054,3.0,High Pass,"[42.6, 15.1]",64.0,Interception,37.0,Head,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.104,2.908999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3665788199454231
90c90527-136d-4289-a4a1-f42f67acdb9a,22,1,00:00:41.035,0,41,4,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['4bf6bb6d-633d-48b5-b225-6b6b36041f6c'],"[42.6, 15.1]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.035,1.9309999999999974,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5716203148673312
1cca9dcd-751c-4388-b34b-d85d6c9fae14,23,1,00:00:41.035,0,41,4,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,215,Athletic Club,,,['ebbe304c-039d-4f3b-9086-27c10074729b'],"[77.9, 64.4]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,True,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.035,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7128272341059365
ebbe304c-039d-4f3b-9086-27c10074729b,24,1,00:00:41.035,0,41,4,1.042941,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['1cca9dcd-751c-4388-b34b-d85d6c9fae14', '7b5391f2-6921-4212-b3d4-f95a9959d213']","[42.2, 15.7]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,5249.0,Diego Roberto Godín Leal,16.983816,2.5192897,2.0,Low Pass,"[28.4, 25.6]",,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.035,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.21685695792449766
7b5391f2-6921-4212-b3d4-f95a9959d213,25,1,00:00:42.078,0,42,4,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ebbe304c-039d-4f3b-9086-27c10074729b'],"[28.4, 25.6]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.078,1.0430000000000064,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.599159003172137
eb63057a-3eb6-4c5c-ae4b-f26104a0dd32,26,1,00:00:42.078,0,42,4,2.770835,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,,"[28.4, 25.6]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,46.409157,-0.56887764,3.0,High Pass,"[67.5, 0.6]",,,40.0,Right Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.078,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.512679811436944
ffd2073b-c14f-4a1e-8f5d-6cc07c7e5968,27,1,00:00:51.108,0,51,5,1.649373,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['0cf0eb92-3af6-4fbf-a158-3331d2c5c014'],"[45.4, 80.0]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6386.0,Eneko Bóveda Altube,25.049152,-2.837517,2.0,Low Pass,"[21.5, 72.5]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.108,9.029999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1508568361093584
0cf0eb92-3af6-4fbf-a158-3331d2c5c014,28,1,00:00:52.758,0,52,5,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['ffd2073b-c14f-4a1e-8f5d-6cc07c7e5968'],"[21.5, 72.5]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.758,1.6500000000000057,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33103994112111723
20ea09e0-eb61-4fd1-935b-69ae7b0d274f,29,1,00:00:52.758,0,52,5,0.834673,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['0cf0eb92-3af6-4fbf-a158-3331d2c5c014', '864e58ea-7600-4664-a4ea-4085e71f3104']","[21.5, 72.5]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,"[21.5, 72.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.758,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8996137388284103
864e58ea-7600-4664-a4ea-4085e71f3104,30,1,00:00:53.592,0,53,5,1.792022,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['73111210-9b04-44d3-8116-46fd96d51093'],"[21.5, 72.5]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,6576.0,Gorka Iraizoz Moreno,31.22467,-1.9756881,1.0,Ground Pass,"[9.2, 43.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.592,0.8339999999999961,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9049024161956053
18c8a630-b03c-4fed-a45c-9696c2f9fa9c,31,1,00:00:54.986,0,54,5,0.749085,17,Pressure,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,"['73111210-9b04-44d3-8116-46fd96d51093', '8a2a7182-86ec-4c84-8a96-930a6a169de2', 'd3e63caa-5f49-43b8-82f7-fbbf9e82bac5']","[106.4, 26.3]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.986,1.3939999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.28749167196573255
73111210-9b04-44d3-8116-46fd96d51093,32,1,00:00:55.384,0,55,5,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['18c8a630-b03c-4fed-a45c-9696c2f9fa9c', '864e58ea-7600-4664-a4ea-4085e71f3104']","[9.2, 43.8]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.384,0.39800000000000324,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3769423098119826
