id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_aerial_won,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,off_camera,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cross,pass_switch,shot_first_time,goalkeeper_end_location,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,block_offensive,foul_won_defensive,pass_miscommunication,foul_committed_advantage,foul_won_advantage,pass_outswinging,miscontrol_aerial_won,pass_cut_back,pass_inswinging,dribble_nutmeg,pass_goal_assist,shot_open_goal,clearance_head,injury_stoppage_in_chain,pass_no_touch,clearance_aerial_won,dribble_overrun,block_save_block,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
1d82b22b-b8a4-4ff6-91a9-651d3ac7a2d2,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 3508, 'name': 'Sandro Ramírez Castillo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25667638323597886
59d37449-104b-49da-a20b-b9bdefd8d74e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,322,Eibar,4231.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 7170, 'name': 'Simone Verdi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 2}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.31901567158354327
1f6391b7-b526-4ed3-a25d-15c7feb5b9fc,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,322,Eibar,,,['627e96e5-0072-40f4-9ab7-5726e3f825e7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9930093501650947
627e96e5-0072-40f4-9ab7-5726e3f825e7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,217,Barcelona,,,['1f6391b7-b526-4ed3-a25d-15c7feb5b9fc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.28105393219037234
0d3eb7a1-3324-4f4a-8582-10343776b93d,5,1,00:00:00.341,0,0,2,0.505439,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['37dbdd69-4dfc-475c-abad-cf73777909d4'],"[60.0, 40.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,4320.0,Neymar da Silva Santos Junior,3.7054014,-1.5167948,1.0,Ground Pass,"[60.2, 36.3]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341,0.341,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8895230173272216
37dbdd69-4dfc-475c-abad-cf73777909d4,6,1,00:00:00.847,0,0,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['0d3eb7a1-3324-4f4a-8582-10343776b93d'],"[60.2, 36.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847,0.506,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10767483670122635
71c77ea4-920c-4b08-beaf-91e2fa8a7796,7,1,00:00:00.847,0,0,2,0.831054,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['37dbdd69-4dfc-475c-abad-cf73777909d4', '744bb051-e935-4c5d-8adf-849ea4eba02e']","[60.2, 36.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[57.8, 35.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41798648153969076
744bb051-e935-4c5d-8adf-849ea4eba02e,8,1,00:00:01.678,0,1,2,1.214167,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['244696ec-70ef-420a-af4a-bf3ca30ca0f5'],"[57.8, 35.7]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5506.0,Javier Alejandro Mascherano,14.505516,3.1140134,1.0,Ground Pass,"[43.3, 36.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.678,0.831,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9883640304735384
244696ec-70ef-420a-af4a-bf3ca30ca0f5,9,1,00:00:02.892,0,2,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['744bb051-e935-4c5d-8adf-849ea4eba02e'],"[43.3, 36.1]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.892,1.214,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6642684683110837
5a3b9e27-f142-412a-863f-1094d54e4a5d,10,1,00:00:02.892,0,2,2,1.280549,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['244696ec-70ef-420a-af4a-bf3ca30ca0f5', '73baec07-46df-45ee-aa21-84bcfc39eeba', 'edca2faa-cee9-4c0e-85a0-74ef4cddc9ca']","[43.3, 36.1]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,"[47.3, 34.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.892,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7159294785715575
edca2faa-cee9-4c0e-85a0-74ef4cddc9ca,11,1,00:00:03.758,0,3,2,0.456307,17,Pressure,217,Barcelona,9,From Kick Off,322,Eibar,,,"['5a3b9e27-f142-412a-863f-1094d54e4a5d', '73baec07-46df-45ee-aa21-84bcfc39eeba']","[70.8, 47.2]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.758,0.8660000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.10877256934111867
73baec07-46df-45ee-aa21-84bcfc39eeba,12,1,00:00:04.172,0,4,2,2.007221,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['8f4b5818-d8e9-4ed0-9430-4d8f1bfb35fe', 'edca2faa-cee9-4c0e-85a0-74ef4cddc9ca']","[47.3, 34.6]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,5211.0,Jordi Alba Ramos,25.555626,-1.7797033,1.0,Ground Pass,"[42.0, 9.6]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.172,0.4139999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.09560939098473809
8f4b5818-d8e9-4ed0-9430-4d8f1bfb35fe,13,1,00:00:06.180,0,6,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['73baec07-46df-45ee-aa21-84bcfc39eeba'],"[42.0, 9.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18,2.008,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7965615444415762
455260b6-3b89-4783-9a1f-9430a5e0530f,14,1,00:00:06.180,0,6,2,1.901199,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a116f50d-df19-436a-a2e8-d38f7fa9f9d9'],"[42.0, 9.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,7068.0,Marc Bartra Aregall,19.743353,2.4494483,1.0,Ground Pass,"[26.8, 22.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6102828836828715
a116f50d-df19-436a-a2e8-d38f7fa9f9d9,15,1,00:00:08.081,0,8,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['455260b6-3b89-4783-9a1f-9430a5e0530f'],"[26.8, 22.2]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.081,1.9009999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.291868801849147
3f9b86f9-c334-4760-aaed-ce661c019ffc,16,1,00:00:08.081,0,8,2,1.038746,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['a116f50d-df19-436a-a2e8-d38f7fa9f9d9', 'a54541ae-a01c-4a68-aef6-e9c222b3c4c5']","[26.8, 22.2]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,"[27.0, 26.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.081,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13133087628991735
a54541ae-a01c-4a68-aef6-e9c222b3c4c5,17,1,00:00:09.119,0,9,2,1.733493,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d023b78d-393b-4e64-92eb-7324bf8d5371'],"[27.0, 26.5]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,26.322994,1.5289956,1.0,Ground Pass,"[28.1, 52.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.119,1.0380000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07264882089886704
d023b78d-393b-4e64-92eb-7324bf8d5371,18,1,00:00:10.853,0,10,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a54541ae-a01c-4a68-aef6-e9c222b3c4c5'],"[28.1, 52.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.853,1.734,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8614189891740663
f122ef45-6543-471c-8c22-e4abd13ba720,19,1,00:00:10.853,0,10,2,0.937,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['4c2941b5-2887-4e77-87dc-ffc023982ef1', 'd023b78d-393b-4e64-92eb-7324bf8d5371']","[28.1, 52.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[28.7, 51.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.853,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9922496643667938
4c2941b5-2887-4e77-87dc-ffc023982ef1,20,1,00:00:11.790,0,11,2,2.457114,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['8464774d-f82f-4d8e-a449-1f96bada206f'],"[28.7, 51.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,7068.0,Marc Bartra Aregall,29.520332,-1.6930505,1.0,Ground Pass,"[25.1, 22.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.79,0.9369999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2764172089480118
8464774d-f82f-4d8e-a449-1f96bada206f,21,1,00:00:14.247,0,14,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4c2941b5-2887-4e77-87dc-ffc023982ef1'],"[25.1, 22.2]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.247,2.4570000000000007,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9382576399264455
fdeee9f1-b258-4a35-aac8-d8c0b86cec32,22,1,00:00:14.247,0,14,2,1.852471,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['8464774d-f82f-4d8e-a449-1f96bada206f', 'ed29983b-31d6-4ab3-9323-300951223b8a']","[25.1, 22.2]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,"[33.9, 17.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.247,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4669917300103722
ed29983b-31d6-4ab3-9323-300951223b8a,23,1,00:00:16.100,0,16,2,0.933722,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['cf76f11f-3c11-4bb8-918e-e42a00e6ec0f'],"[33.9, 17.7]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,5211.0,Jordi Alba Ramos,14.702721,-1.0035454,1.0,Ground Pass,"[41.8, 5.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,1.8530000000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6247386998865874
cf76f11f-3c11-4bb8-918e-e42a00e6ec0f,24,1,00:00:17.033,0,17,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['ed29983b-31d6-4ab3-9323-300951223b8a'],"[41.8, 5.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.033,0.9329999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.060951194546903786
36422732-1ff9-4175-8b15-179590018104,25,1,00:00:17.033,0,17,2,1.518165,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['9c6260bb-a33b-401e-b0fb-09dd2f51f049', 'cf76f11f-3c11-4bb8-918e-e42a00e6ec0f']","[41.8, 5.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[37.5, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.033,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5227838465904049
9c6260bb-a33b-401e-b0fb-09dd2f51f049,26,1,00:00:18.551,0,18,2,1.79972,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['936ed9ba-3d9a-4a40-9d0d-97c6f4f8eafe'],"[37.5, 6.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,7068.0,Marc Bartra Aregall,18.225805,2.4728498,1.0,Ground Pass,"[23.2, 17.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.551,1.5179999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5391388604171029
936ed9ba-3d9a-4a40-9d0d-97c6f4f8eafe,27,1,00:00:20.351,0,20,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['9c6260bb-a33b-401e-b0fb-09dd2f51f049'],"[23.2, 17.7]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.351,1.8000000000000007,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37995976484164484
0df10929-e781-4655-8b01-fa3bd09fae49,28,1,00:00:20.351,0,20,2,1.506854,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['75d27395-eb23-47c2-b4af-5a2734485c33', '936ed9ba-3d9a-4a40-9d0d-97c6f4f8eafe']","[23.2, 17.7]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,"[27.7, 23.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.351,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43521830125375793
75d27395-eb23-47c2-b4af-5a2734485c33,29,1,00:00:21.858,0,21,2,1.986442,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['0d8825f6-3429-4cf8-a07b-970471c0b007'],"[27.7, 23.9]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,26.50302,1.5557032,1.0,Ground Pass,"[28.1, 50.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.858,1.5070000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9123616094476766
0d8825f6-3429-4cf8-a07b-970471c0b007,30,1,00:00:23.844,0,23,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['75d27395-eb23-47c2-b4af-5a2734485c33'],"[28.1, 50.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.844,1.9860000000000007,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6760924137474621
67b20578-bc96-49ed-b3ae-9ddc674c7add,31,1,00:00:23.844,0,23,2,0.04,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['0d8825f6-3429-4cf8-a07b-970471c0b007', 'ac29ac88-26f9-411a-bf85-1ece89b47b59']","[28.1, 50.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[28.1, 50.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.844,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38551716624022536
ac29ac88-26f9-411a-bf85-1ece89b47b59,32,1,00:00:23.884,0,23,2,1.891397,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['ed71c3dc-3596-458a-804f-a3e4eb4ca499'],"[28.1, 50.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4691.0,Claudio Andrés Bravo Muñoz,21.21509,-2.342862,1.0,Ground Pass,"[13.3, 35.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.884,0.03999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05074628123922409
