id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_through_ball,counterpress,off_camera,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,duel_type_id,duel_type_name,pass_aerial_won,miscontrol_aerial_won,pass_cross,clearance_aerial_won,duel_outcome_id,duel_outcome_name,foul_won_defensive,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_deflected,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,block_deflection,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,goalkeeper_end_location,foul_committed_offensive,clearance_right_foot,ball_recovery_recovery_failure,dribble_overrun,ball_recovery_offensive,pass_miscommunication,pass_straight,foul_committed_card_id,foul_committed_card_name,pass_no_touch,pass_goal_assist,pass_deflected,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,foul_committed_penalty,foul_won_penalty,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b6d35800-b811-4055-82e4-17cb1c82e4fb,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,322,Eibar,433.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 21}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3315101010550652
79e66703-697f-47ed-9d4c-2c4c2814d2ff,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,220,Real Madrid,442.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5202, 'name': 'José Ignacio Fernández Iglesias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 16}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.15828334282241252
412f9b4e-bb75-45e3-a122-ce198df351ac,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['85522a91-19d6-4abe-9264-26cef4e7edcd'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.044161644583656345
85522a91-19d6-4abe-9264-26cef4e7edcd,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,220,Real Madrid,,,['412f9b4e-bb75-45e3-a122-ce198df351ac'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6024950769676684
81b7f730-a879-4f82-99cc-0d73d20861dd,5,1,00:00:00.819,0,0,2,0.732962,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['c81bcf45-f828-4f57-b4de-5259c3283656'],"[60.0, 40.0]",6399.0,Gareth Frank Bale,22.0,Right Center Forward,5207.0,Cristiano Ronaldo dos Santos Aveiro,4.103657,-2.3217254,1.0,Ground Pass,"[57.2, 37.0]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819,0.819,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9810056611352622
c81bcf45-f828-4f57-b4de-5259c3283656,6,1,00:00:01.552,0,1,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['81b7f730-a879-4f82-99cc-0d73d20861dd'],"[57.2, 37.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.552,0.7330000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05480729765125947
24144fe3-a292-4589-8a4d-827e76bb2a6f,7,1,00:00:01.552,0,1,2,1.619691,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['693b1404-0e78-45a1-be6a-97fd9f2a0cec'],"[55.7, 37.7]",5207.0,Cristiano Ronaldo dos Santos Aveiro,24.0,Left Center Forward,5463.0,Luka Modrić,9.436631,2.4387136,1.0,Ground Pass,"[48.5, 43.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.552,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8906291303118465
693b1404-0e78-45a1-be6a-97fd9f2a0cec,8,1,00:00:03.172,0,3,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['24144fe3-a292-4589-8a4d-827e76bb2a6f'],"[48.5, 43.8]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.172,1.62,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9599496289679699
dbae0679-3f0a-4386-af39-8a603cb55923,9,1,00:00:03.172,0,3,2,0.04,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['62c7b324-ffc7-4299-a1f7-6192ef1b073d', '693b1404-0e78-45a1-be6a-97fd9f2a0cec']","[48.5, 43.8]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,"[47.5, 41.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.172,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5750502976930258
62c7b324-ffc7-4299-a1f7-6192ef1b073d,10,1,00:00:03.212,0,3,2,1.73195,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['19204608-7a40-49af-9d22-5865c297b1dd'],"[47.5, 41.9]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,3063.0,Danilo Luiz da Silva,31.75437,-1.8746206,1.0,Ground Pass,"[38.0, 11.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.212,0.040000000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.18698596754748342
19204608-7a40-49af-9d22-5865c297b1dd,11,1,00:00:04.944,0,4,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['62c7b324-ffc7-4299-a1f7-6192ef1b073d'],"[38.0, 11.6]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.944,1.7319999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33577374172190044
5a554125-51ab-4961-9454-c165fa419d6a,12,1,00:00:04.944,0,4,2,1.06057,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['19204608-7a40-49af-9d22-5865c297b1dd', 'e9e01063-f335-4cdd-8c53-d463b143d8fb']","[38.0, 11.6]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,"[36.1, 15.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.944,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2967408405804225
e9e01063-f335-4cdd-8c53-d463b143d8fb,13,1,00:00:06.004,0,6,2,2.662953,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['36bb2f50-2fa3-4de5-8eaa-ecbb1226ea38'],"[36.1, 15.2]",3063.0,Danilo Luiz da Silva,6.0,Left Back,20016.0,Kléper Laveran Lima Ferreira,44.95153,2.0822163,1.0,Ground Pass,"[14.1, 54.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.004,1.0599999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5534677995454572
36bb2f50-2fa3-4de5-8eaa-ecbb1226ea38,14,1,00:00:08.667,0,8,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['e9e01063-f335-4cdd-8c53-d463b143d8fb'],"[14.1, 54.4]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.667,2.6630000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39605976534400944
801dc0c8-b6a4-42dd-a90a-a946693e3d73,15,1,00:00:08.667,0,8,2,1.339367,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['36bb2f50-2fa3-4de5-8eaa-ecbb1226ea38', '44834c63-6b27-4960-86e7-72c6ed6a0b47']","[14.1, 54.4]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[11.5, 60.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.667,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49357805075797656
44834c63-6b27-4960-86e7-72c6ed6a0b47,16,1,00:00:10.007,0,10,2,1.319187,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['177df460-6653-4a68-ab00-8b3d0302e9c5'],"[11.5, 60.3]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5721.0,Daniel Carvajal Ramos,17.52056,0.9352859,1.0,Ground Pass,"[21.9, 74.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.007,1.3399999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.23062250538254192
177df460-6653-4a68-ab00-8b3d0302e9c5,17,1,00:00:11.326,0,11,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['44834c63-6b27-4960-86e7-72c6ed6a0b47'],"[21.9, 74.4]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.326,1.3190000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9152647198338925
675841b1-7742-4104-85a9-43d19ea6bb3d,18,1,00:00:11.326,0,11,2,1.093361,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['177df460-6653-4a68-ab00-8b3d0302e9c5', '62a2330f-457f-4cf3-8024-142a1391ee1a']","[21.9, 74.4]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[29.5, 72.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.326,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28034239122961935
62a2330f-457f-4cf3-8024-142a1391ee1a,19,1,00:00:12.419,0,12,2,0.937326,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['27aa2eaf-b360-448e-a807-d8ced080243b'],"[29.5, 72.5]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,5463.0,Luka Modrić,13.438005,-0.8064477,1.0,Ground Pass,"[38.8, 62.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.419,1.093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8157043972338769
27aa2eaf-b360-448e-a807-d8ced080243b,20,1,00:00:13.357,0,13,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['62a2330f-457f-4cf3-8024-142a1391ee1a'],"[38.8, 62.8]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.357,0.9379999999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8133141757272275
34cf8a93-9c29-42aa-a7a5-0835ec9d5bbd,21,1,00:00:13.357,0,13,2,1.658165,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['27aa2eaf-b360-448e-a807-d8ced080243b', '4424f65e-4504-4423-9354-7d2f9b129d64']","[38.8, 62.8]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,"[45.2, 55.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.357,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6514305654212162
4424f65e-4504-4423-9354-7d2f9b129d64,22,1,00:00:15.015,0,15,2,3.1389,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['613ad35d-0876-45d5-9798-9428333a9973'],"[45.2, 55.4]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,3063.0,Danilo Luiz da Silva,51.98317,-1.4493046,3.0,High Pass,"[51.5, 3.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.015,1.6580000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7194777885026694
613ad35d-0876-45d5-9798-9428333a9973,23,1,00:00:18.154,0,18,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['4424f65e-4504-4423-9354-7d2f9b129d64'],"[51.5, 3.8]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.154,3.1389999999999993,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7416168920650049
abf9a90f-463f-458d-895c-9fe70018c0ab,24,1,00:00:18.154,0,18,2,1.021569,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['613ad35d-0876-45d5-9798-9428333a9973', '90b624ea-54d3-4cdf-be42-1e95a9eba175']","[51.5, 3.8]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,"[51.3, 3.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.154,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4074666043358248
90b624ea-54d3-4cdf-be42-1e95a9eba175,25,1,00:00:19.175,0,19,2,1.807229,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['22b9aeff-51aa-4995-b998-2bfae69a9857'],"[51.3, 3.0]",3063.0,Danilo Luiz da Silva,6.0,Left Back,5202.0,José Ignacio Fernández Iglesias,18.872467,2.6803148,1.0,Ground Pass,"[34.4, 11.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.175,1.0210000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2418278776480618
22b9aeff-51aa-4995-b998-2bfae69a9857,26,1,00:00:20.982,0,20,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['90b624ea-54d3-4cdf-be42-1e95a9eba175'],"[34.4, 11.4]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.982,1.8069999999999986,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9157226774596124
42d6d59d-5a75-46af-88fb-b1d494c84340,27,1,00:00:20.982,0,20,2,0.582842,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['22b9aeff-51aa-4995-b998-2bfae69a9857', 'bba44fe5-07a0-4a57-9e4f-1198ac2f0697']","[34.4, 11.4]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,"[35.6, 12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.982,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09394192429417536
bba44fe5-07a0-4a57-9e4f-1198ac2f0697,28,1,00:00:21.565,0,21,2,0.700731,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['279c23c2-e34d-4cd3-8dfc-46c65771e8b7'],"[35.6, 12.1]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,5574.0,Toni Kroos,6.9771056,-0.47646743,1.0,Ground Pass,"[41.8, 8.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.565,0.583000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6884367489774192
279c23c2-e34d-4cd3-8dfc-46c65771e8b7,29,1,00:00:22.266,0,22,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['bba44fe5-07a0-4a57-9e4f-1198ac2f0697'],"[41.8, 8.9]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.266,0.700999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35362453955889184
be874fd9-9cd9-4434-bae8-8166f6fa8ca8,30,1,00:00:22.266,0,22,2,1.211481,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['1a32da8e-1f0c-4ba8-90d5-966fd6a9aceb'],"[41.8, 8.9]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,5202.0,José Ignacio Fernández Iglesias,11.3,3.0084562,1.0,Ground Pass,"[30.6, 10.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.266,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11734875175302562
1a32da8e-1f0c-4ba8-90d5-966fd6a9aceb,31,1,00:00:23.477,0,23,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['be874fd9-9cd9-4434-bae8-8166f6fa8ca8'],"[30.6, 10.4]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.477,1.211000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.889402415803961
