id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,counterpress,dribble_outcome_id,dribble_outcome_name,pass_cross,duel_type_id,duel_type_name,clearance_aerial_won,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,clearance_right_foot,foul_won_defensive,interception_outcome_id,interception_outcome_name,shot_aerial_won,goalkeeper_end_location,50_50_outcome_id,50_50_outcome_name,pass_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_cut_back,shot_first_time,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_inswinging,block_deflection,ball_recovery_offensive,pass_no_touch,foul_committed_type_id,foul_committed_type_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
44b77085-acc6-4be5-9c29-a823b759e19f,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 26}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.04784989236752746
21347456-78b2-41b2-b79a-05b27572d0a0,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,214,Espanyol,442.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 24086, 'name': 'Antonio José Raillo Arenas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 24578, 'name': 'Francisco Montañés Claverías'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9030369709651498
02dd65e1-90fd-4194-a260-a4dc63f23ee4,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,222,Villarreal,,,['1f3423d3-330d-4258-9269-d5ea450e66c7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.9435779787444564
1f3423d3-330d-4258-9269-d5ea450e66c7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,214,Espanyol,,,['02dd65e1-90fd-4194-a260-a4dc63f23ee4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5932087693544443
ab52c920-ce32-4520-b35e-82bcd0ded911,5,1,00:00:00.168,0,0,2,0.295359,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['31a0182d-ec9a-4f75-8d86-f14890c1cb62'],True,"[60.0, 40.0]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,6766.0,Gerard Moreno Balaguero,1.603122,1.5083776,1.0,Ground Pass,"[60.1, 41.6]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,0.168,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5740943781056926
31a0182d-ec9a-4f75-8d86-f14890c1cb62,6,1,00:00:00.463,0,0,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['ab52c920-ce32-4520-b35e-82bcd0ded911'],,"[60.1, 41.6]",6766.0,Gerard Moreno Balaguero,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.463,0.29500000000000004,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6939786425677983
d3cddc37-13cc-4c97-9202-5f464c7f3c6e,7,1,00:00:00.463,0,0,2,1.578585,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['1673740f-d7f8-4de7-93a3-25c7d5798972'],True,"[59.4, 40.8]",6766.0,Gerard Moreno Balaguero,24.0,Left Center Forward,6791.0,Javier López Rodríguez,14.666969,-3.0459945,1.0,Ground Pass,"[44.8, 39.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.463,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9097410599653474
1673740f-d7f8-4de7-93a3-25c7d5798972,8,1,00:00:02.042,0,2,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['d3cddc37-13cc-4c97-9202-5f464c7f3c6e'],,"[44.8, 39.4]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.042,1.5789999999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19868658194435673
9336da07-a590-4d1c-b795-200bdd3e8e69,9,1,00:00:03.001,0,3,2,1.616002,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['aba51c2a-0318-4c3f-ba0c-05f6321db9bb'],,"[44.8, 40.1]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,6709.0,Anaitz Arbilla Zabala,28.008749,1.5458015,1.0,Ground Pass,"[45.5, 68.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.001,0.9590000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8628874026884431
aba51c2a-0318-4c3f-ba0c-05f6321db9bb,10,1,00:00:04.617,0,4,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['9336da07-a590-4d1c-b795-200bdd3e8e69'],,"[45.5, 68.1]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.617,1.616,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1281593834283421
834186a2-787a-4de6-a1ff-bb463567daab,11,1,00:00:04.617,0,4,2,1.697721,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['2f446a49-6aea-4e30-ad8a-dce4d8200d3f', 'aba51c2a-0318-4c3f-ba0c-05f6321db9bb']",,"[45.5, 68.1]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,"[45.5, 67.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.617,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07336536333531651
2f446a49-6aea-4e30-ad8a-dce4d8200d3f,12,1,00:00:06.315,0,6,2,1.336746,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['f1f70f99-5728-4784-bcee-5b49de839120'],,"[45.5, 67.1]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,6762.0,Álvaro González Soberón,18.749134,-2.3222454,1.0,Ground Pass,"[32.7, 53.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.315,1.6980000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2736234537302211
f1f70f99-5728-4784-bcee-5b49de839120,13,1,00:00:07.652,0,7,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['2f446a49-6aea-4e30-ad8a-dce4d8200d3f'],,"[32.7, 53.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.652,1.3369999999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8659530541044482
6e7160a1-1619-4d6d-83c9-02db82013547,14,1,00:00:07.652,0,7,2,4.749855,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['c42a59fe-2214-448e-8a6d-9358a4da8763', 'f1f70f99-5728-4784-bcee-5b49de839120']",,"[32.7, 53.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[42.7, 64.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.652,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02240117088482363
c42a59fe-2214-448e-8a6d-9358a4da8763,15,1,00:00:12.402,0,12,2,2.141217,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['a8881148-3bfa-4172-b0d4-653485b84aeb'],,"[42.7, 64.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,7781.0,Felipe Salvador Caicedo Corozo,40.327164,0.07943449,3.0,High Pass,"[82.9, 68.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.402,4.749999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.708971600516611
2768228d-0569-42c4-8f8d-5cbabfec227a,16,1,00:00:14.453,0,14,2,0.206146,17,Pressure,214,Espanyol,9,From Kick Off,222,Villarreal,,,"['09b424f4-2709-47a4-aeac-3344f52f0ae9', '33d7a946-607b-42c1-af68-39c592c2c9ea', 'a8881148-3bfa-4172-b0d4-653485b84aeb']",,"[36.1, 13.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.453,2.051,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9945321772595342
a8881148-3bfa-4172-b0d4-653485b84aeb,17,1,00:00:14.543,0,14,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['2768228d-0569-42c4-8f8d-5cbabfec227a', 'c42a59fe-2214-448e-8a6d-9358a4da8763']",,"[82.9, 68.1]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.543,0.08999999999999986,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49793940111998825
09b424f4-2709-47a4-aeac-3344f52f0ae9,18,1,00:00:14.543,0,14,2,0.039999,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['2768228d-0569-42c4-8f8d-5cbabfec227a', '33d7a946-607b-42c1-af68-39c592c2c9ea', 'a8881148-3bfa-4172-b0d4-653485b84aeb']",,"[82.9, 68.1]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,"[82.5, 68.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.543,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9728483703696986
33d7a946-607b-42c1-af68-39c592c2c9ea,19,1,00:00:14.583,0,14,2,1.031495,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['2768228d-0569-42c4-8f8d-5cbabfec227a', '54c94033-f1c4-4021-af9b-844cd91a975e', 'ff22e994-994a-4d48-bb8e-87b8231555f1']",,"[82.5, 68.4]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,24578.0,Francisco Montañés Claverías,7.0604534,0.65483207,2.0,Low Pass,"[88.1, 72.7]",70.0,Other,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583,0.040000000000000924,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.12559252855486602
ff22e994-994a-4d48-bb8e-87b8231555f1,20,1,00:00:15.614,0,15,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['33d7a946-607b-42c1-af68-39c592c2c9ea'],,"[84.6, 76.9]",24578.0,Francisco Montañés Claverías,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.614,1.0310000000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6028076498600903
54c94033-f1c4-4021-af9b-844cd91a975e,21,1,00:00:15.614,0,15,3,1.193232,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['33d7a946-607b-42c1-af68-39c592c2c9ea', '45f4a140-667b-4ff1-9899-b9c1d3f98e52']",,"[32.0, 7.4]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,6829.0,Samuel Castillejo Azuaga,14.549914,0.41752648,2.0,Low Pass,"[45.3, 13.3]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.614,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9182037899708264
45f4a140-667b-4ff1-9899-b9c1d3f98e52,22,1,00:00:16.808,0,16,3,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['54c94033-f1c4-4021-af9b-844cd91a975e'],,"[45.3, 13.3]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.808,1.193999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0664071244977652
36cfccf3-5473-47ca-a1a9-d2f90f71fd4f,23,1,00:00:16.808,0,16,3,0.540459,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['48525c05-8a1a-4c0f-883b-837f6543934f'],,"[45.3, 13.3]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,6771.0,Manuel Trigueros Muñoz,7.9906197,2.3650439,1.0,Ground Pass,"[39.6, 18.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.808,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.704731386683684
48525c05-8a1a-4c0f-883b-837f6543934f,24,1,00:00:17.348,0,17,3,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['36cfccf3-5473-47ca-a1a9-d2f90f71fd4f'],,"[39.6, 18.9]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.348,0.5399999999999991,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14446373296662396
6ce186f9-4415-4635-97ff-581dd9c09358,25,1,00:00:17.348,0,17,3,0.917078,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['48525c05-8a1a-4c0f-883b-837f6543934f', 'acc0179c-8cfd-47d6-8dd4-b001d4009646']",,"[39.6, 18.9]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,"[40.9, 20.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.348,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24195986106229228
acc0179c-8cfd-47d6-8dd4-b001d4009646,26,1,00:00:18.265,0,18,3,1.81709,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['db686e5b-288d-4501-8df1-e1a999cadd87'],,"[40.9, 20.7]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,3324.0,Eric Bertrand Bailly,24.01333,2.0940747,1.0,Ground Pass,"[28.9, 41.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.265,0.9170000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9865691938680536
db686e5b-288d-4501-8df1-e1a999cadd87,27,1,00:00:20.082,0,20,3,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['acc0179c-8cfd-47d6-8dd4-b001d4009646'],,"[28.9, 41.5]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.082,1.8170000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6877297220392394
3fd5d6bf-4e45-4fdf-ab1f-dc309414bff6,28,1,00:00:20.082,0,20,3,2.454722,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['af988ce3-3cc5-4291-abad-35592778a04b', 'db686e5b-288d-4501-8df1-e1a999cadd87']",,"[28.9, 41.5]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[32.4, 48.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.082,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4450919314196855
af988ce3-3cc5-4291-abad-35592778a04b,29,1,00:00:22.537,0,22,3,1.20871,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['c2244dcc-d0b2-4901-b1e4-1df477004803'],,"[32.4, 48.9]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6772.0,Mario Gaspar Pérez Martínez,25.465664,1.4566699,1.0,Ground Pass,"[35.3, 74.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.537,2.4549999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5795084838083848
c2244dcc-d0b2-4901-b1e4-1df477004803,30,1,00:00:23.746,0,23,3,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['af988ce3-3cc5-4291-abad-35592778a04b'],,"[35.3, 74.2]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.746,1.2089999999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7524833152497095
1b4313e3-c1a5-48db-9944-aa2b1d8b9c8e,31,1,00:00:23.746,0,23,3,2.147486,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['ac236784-20aa-441b-8f04-6bcefefa96d1'],,"[35.3, 72.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,3324.0,Eric Bertrand Bailly,14.870777,-1.794571,1.0,Ground Pass,"[32.0, 58.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.746,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.42860748474407484
