id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,out,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,foul_won_defensive,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,pass_switch,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_end_location,clearance_aerial_won,clearance_right_foot,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_miscommunication,pass_outswinging,shot_aerial_won,pass_no_touch,dribble_overrun,pass_deflected,block_deflection,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,dribble_no_touch,foul_committed_type_id,foul_committed_type_name,shot_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
530e7f44-79f2-4279-998b-a5f97dedbf97,147,1,00:02:20.212,2,20,7,1.3726,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['ff3499d1-d071-4c76-af19-2962855be2ef'],,"[70.7, 76.8]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,3302.0,Nordin Amrabat,20.428656,-0.52278906,3.0,High Pass,"[88.4, 66.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.212,1.3379999999999939,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.37566227021698884
58993d4e-98e0-4f23-ab51-fb73a49204b8,148,1,00:02:21.119,2,21,7,0.978797,17,Pressure,223,Málaga,1,Regular Play,217,Barcelona,,,"['2df8188c-e708-4468-8815-54cbed5ebce3', 'ff3499d1-d071-4c76-af19-2962855be2ef']",,"[27.7, 14.0]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.119,0.9070000000000107,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2165249616812962
ff3499d1-d071-4c76-af19-2962855be2ef,149,1,00:02:21.584,2,21,7,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,"['530e7f44-79f2-4279-998b-a5f97dedbf97', '58993d4e-98e0-4f23-ab51-fb73a49204b8']",,"[88.4, 66.6]",3302.0,Nordin Amrabat,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.584,0.4650000000000034,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42472816350617426
2df8188c-e708-4468-8815-54cbed5ebce3,150,1,00:02:21.584,2,21,7,4.9499,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['58993d4e-98e0-4f23-ab51-fb73a49204b8', '771515ea-f8c3-4583-ba5a-83e9967781e6', '7c405d62-cbb5-4b61-9598-d50ed45bd435', 'ff3499d1-d071-4c76-af19-2962855be2ef']",,"[88.4, 66.6]",3302.0,Nordin Amrabat,24.0,Left Center Forward,,,,,,,,,,,,"[99.0, 64.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.584,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3911425469915266
7c405d62-cbb5-4b61-9598-d50ed45bd435,151,1,00:02:23.758,2,23,7,1.224921,17,Pressure,223,Málaga,1,Regular Play,217,Barcelona,,,['2df8188c-e708-4468-8815-54cbed5ebce3'],,"[26.9, 14.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.758,2.1740000000000066,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1536482539574805
771515ea-f8c3-4583-ba5a-83e9967781e6,152,1,00:02:26.534,2,26,7,1.674695,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['775386d9-8825-4b6d-8a4a-578e86836736'],,"[99.0, 64.4]",3302.0,Nordin Amrabat,24.0,Left Center Forward,,,30.241858,-1.009393,3.0,High Pass,"[115.1, 38.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.534,2.775999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0032051753366414415
775386d9-8825-4b6d-8a4a-578e86836736,153,1,00:02:28.209,2,28,8,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,['771515ea-f8c3-4583-ba5a-83e9967781e6'],,"[5.0, 41.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.209,1.6750000000000114,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6740196211310124
796e098d-da49-4d22-bb8b-74e28f7b15a2,154,1,00:02:33.659,2,33,8,0.8696,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['4d4f59ca-4927-420c-ba11-5f9506f413c3'],True,"[6.2, 45.8]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5506.0,Javier Alejandro Mascherano,16.3878,0.41450688,1.0,Ground Pass,"[21.2, 52.4]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.659,5.449999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2535816683996678
4d4f59ca-4927-420c-ba11-5f9506f413c3,155,1,00:02:34.529,2,34,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['796e098d-da49-4d22-bb8b-74e28f7b15a2'],,"[21.2, 52.4]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.529,0.8700000000000045,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5594416753489172
f18ca472-e0b9-4176-ad56-76129d27deea,156,1,00:02:37.862,2,37,8,2.083,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['6dfd50a3-2461-4a07-8e83-c6fea6eefc87'],,"[25.2, 51.9]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,6332.0,Thomas Vermaelen,34.88266,-1.5019399,1.0,Ground Pass,"[27.6, 17.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.862,3.3329999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6148722804122887
6dfd50a3-2461-4a07-8e83-c6fea6eefc87,157,1,00:02:39.945,2,39,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['f18ca472-e0b9-4176-ad56-76129d27deea'],,"[27.6, 17.1]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.945,2.0829999999999984,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7222211693684288
b5d99c52-7383-4c49-84b5-3f77b0969925,158,1,00:02:39.945,2,39,8,1.4989,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6dfd50a3-2461-4a07-8e83-c6fea6eefc87', 'a5b5ecd9-abe8-4abb-a4c4-cdca8271d02a']",,"[27.6, 17.1]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,"[32.0, 13.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.945,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09604233897794101
a5b5ecd9-abe8-4abb-a4c4-cdca8271d02a,159,1,00:02:41.444,2,41,8,1.4363,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['13e339d5-60d7-4a30-b9ca-14983971751e'],,"[32.0, 13.5]",6332.0,Thomas Vermaelen,5.0,Left Center Back,5211.0,Jordi Alba Ramos,19.485893,-0.5210557,1.0,Ground Pass,"[48.9, 3.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.44400000000002,1.4990000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6900072932342962
13e339d5-60d7-4a30-b9ca-14983971751e,160,1,00:02:42.880,2,42,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['a5b5ecd9-abe8-4abb-a4c4-cdca8271d02a'],,"[48.9, 3.8]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.88,1.4359999999999786,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16686726137058627
803785cf-8595-41a7-89b2-770eca16f2db,161,1,00:02:42.880,2,42,8,1.3447,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['5a5e10bd-ea28-4d3d-bd85-9b8ab86033a2'],,"[49.4, 5.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,6332.0,Thomas Vermaelen,9.360022,2.5002284,1.0,Ground Pass,"[41.9, 10.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.88,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6710358713648521
5a5e10bd-ea28-4d3d-bd85-9b8ab86033a2,162,1,00:02:44.225,2,44,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['803785cf-8595-41a7-89b2-770eca16f2db'],,"[41.9, 10.9]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.225,1.3449999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6229186521835098
3206d04e-5c44-4cf4-93eb-7b83beaf6a8c,163,1,00:02:45.153,2,45,8,2.530659,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['5c70a9a3-f2fd-463f-a415-9f2fb00786e6'],True,"[43.8, 15.7]",6332.0,Thomas Vermaelen,5.0,Left Center Back,5203.0,Sergio Busquets i Burgos,22.243425,1.0326898,1.0,Ground Pass,"[55.2, 34.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.153,0.9279999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9385830042858144
5c70a9a3-f2fd-463f-a415-9f2fb00786e6,164,1,00:02:47.684,2,47,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['3206d04e-5c44-4cf4-93eb-7b83beaf6a8c'],,"[55.2, 34.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.684,2.531000000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48298699088851127
1bdedcd8-b725-479d-9938-c6372c7de842,165,1,00:02:51.542,2,51,8,1.4281,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['43f53264-77a1-408f-ac4f-506f036c7002'],,"[59.1, 39.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5506.0,Javier Alejandro Mascherano,13.668211,1.8601508,1.0,Ground Pass,"[55.2, 52.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.542,3.858000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.735225706431689
43f53264-77a1-408f-ac4f-506f036c7002,166,1,00:02:52.970,2,52,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['1bdedcd8-b725-479d-9938-c6372c7de842'],,"[55.2, 52.4]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.97,1.4279999999999973,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4915934693522892
81aecb6e-2439-487c-8d22-e5e352345ac8,167,1,00:02:52.970,2,52,8,1.0298,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['43f53264-77a1-408f-ac4f-506f036c7002', 'cd1fb6cc-ca6e-44a1-8edf-bd62ae3e18f8']",,"[55.2, 52.4]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[58.0, 55.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.97,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.816222599714084
cd1fb6cc-ca6e-44a1-8edf-bd62ae3e18f8,168,1,00:02:54.000,2,54,8,1.2128,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['fc0d99f7-a489-43d9-a15f-19ab09da16c2'],,"[58.0, 55.5]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,5503.0,Lionel Andrés Messi Cuccittini,26.020952,0.85883534,1.0,Ground Pass,"[75.0, 75.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,1.0300000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.08163262637858293
87c825a7-fc5c-4b5c-b8a3-c22d4eb3970d,169,1,00:02:54.663,2,54,8,0.525,17,Pressure,217,Barcelona,1,Regular Play,223,Málaga,,,,,"[46.3, 8.4]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.663,0.6630000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.01918898124920443
fc0d99f7-a489-43d9-a15f-19ab09da16c2,170,1,00:02:55.213,2,55,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['cd1fb6cc-ca6e-44a1-8edf-bd62ae3e18f8'],,"[75.0, 75.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.213,0.549999999999983,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7123791503174004
ffdc1d30-cda9-47a7-9aee-0d9334d74740,171,1,00:02:55.213,2,55,8,0.03611,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4e9e4484-078d-43a5-a60f-f078d64aa66b', 'b3ce8547-b9ef-460a-bb85-a7ed10dae54b', 'fc0d99f7-a489-43d9-a15f-19ab09da16c2']",,"[75.0, 75.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[77.1, 77.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.213,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14539620751894522
4e9e4484-078d-43a5-a60f-f078d64aa66b,172,1,00:02:55.249,2,55,8,0.0,39,Dribbled Past,217,Barcelona,1,Regular Play,223,Málaga,,,"['5281fa77-ca7a-4d09-93d0-d05f9e320fd6', 'b3ce8547-b9ef-460a-bb85-a7ed10dae54b', 'ffdc1d30-cda9-47a7-9aee-0d9334d74740']",,"[43.0, 2.6]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.249,0.036000000000001364,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3857864058920012
b3ce8547-b9ef-460a-bb85-a7ed10dae54b,173,1,00:02:55.249,2,55,8,0.0,14,Dribble,217,Barcelona,1,Regular Play,217,Barcelona,,,['4e9e4484-078d-43a5-a60f-f078d64aa66b'],,"[77.1, 77.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.249,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23804361269671725
5281fa77-ca7a-4d09-93d0-d05f9e320fd6,174,1,00:02:55.249,2,55,8,3.43399,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4e9e4484-078d-43a5-a60f-f078d64aa66b', '6e7bce30-084e-4b3c-a58a-9cc8ead4a22e', 'b3ce8547-b9ef-460a-bb85-a7ed10dae54b']",,"[77.1, 77.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[90.1, 68.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.249,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33530390637278673
6e7bce30-084e-4b3c-a58a-9cc8ead4a22e,175,1,00:02:58.683,2,58,8,1.2791,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['c460111d-a342-4764-88d3-6445468bb32a'],,"[90.1, 68.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5246.0,Luis Alberto Suárez Díaz,17.713837,-0.7214853,1.0,Ground Pass,"[103.4, 57.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.683,3.4339999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7808078547086517
c460111d-a342-4764-88d3-6445468bb32a,176,1,00:02:59.962,2,59,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['6e7bce30-084e-4b3c-a58a-9cc8ead4a22e'],,"[103.4, 57.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.962,1.2789999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7029303033160215
378969d9-1623-4bec-b6a6-506ad9024978,177,1,00:02:59.962,2,59,8,1.5891,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['374eca8d-ee66-4ccb-9591-9deb2973fe7b', 'c460111d-a342-4764-88d3-6445468bb32a', 'd9a8cfbb-c96e-4cc8-a3e7-3a1b29785ab8']",,"[103.4, 57.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[116.0, 59.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.962,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17277413264327357
d9a8cfbb-c96e-4cc8-a3e7-3a1b29785ab8,178,1,00:03:00.065,3,0,8,1.6903,17,Pressure,217,Barcelona,1,Regular Play,223,Málaga,,,"['374eca8d-ee66-4ccb-9591-9deb2973fe7b', '378969d9-1623-4bec-b6a6-506ad9024978']",,"[16.5, 21.7]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.065,0.10300000000000864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6544025934121185
374eca8d-ee66-4ccb-9591-9deb2973fe7b,179,1,00:03:01.551,3,1,8,1.4276,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['01cf972b-4211-4b87-a7bc-6d06def00881', '6c47722e-6f31-46b0-93cc-eba2cc621cb2', 'd9a8cfbb-c96e-4cc8-a3e7-3a1b29785ab8']",,"[116.0, 59.4]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,4320.0,Neymar da Silva Santos Junior,22.925968,-1.6756732,3.0,High Pass,"[113.6, 36.6]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.551,1.48599999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0266137202093627
01cf972b-4211-4b87-a7bc-6d06def00881,180,1,00:03:02.979,3,2,8,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['374eca8d-ee66-4ccb-9591-9deb2973fe7b'],,"[111.8, 32.6]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.979,1.4280000000000257,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9594149363062191
6c47722e-6f31-46b0-93cc-eba2cc621cb2,181,1,00:03:02.979,3,2,8,0.0,9,Clearance,217,Barcelona,1,Regular Play,223,Málaga,,,['374eca8d-ee66-4ccb-9591-9deb2973fe7b'],,"[6.5, 43.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,37.0,Head,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.979,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.498890384877423
