id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,out,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_aerial_won,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery_recovery_failure,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,clearance_other,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_aerial_won,clearance_head,pass_inswinging,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,dribble_overrun,foul_committed_type_id,foul_committed_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,shot_one_on_one,pass_no_touch,pass_goal_assist,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
a8980091-ff7b-42a5-aabf-2014e6ef306d,642,1,00:17:05.683,17,5,36,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['5b669cdd-2deb-4b27-a5e9-29b1a12f1e12'],,"[35.1, 5.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.683,1.7960000000000491,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9165034525690063
efaa5b8a-3c1c-4b6c-af9d-b19f6bd1c8a8,643,1,00:17:05.683,17,5,36,1.512872,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['0d438b24-5796-4625-a661-d6ba8166a0e5', '6cee5741-c94d-4698-9e96-16bf127944fe', 'a8980091-ff7b-42a5-aabf-2014e6ef306d']",,"[35.1, 5.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[38.2, 2.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.683,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6936606931748412
0d438b24-5796-4625-a661-d6ba8166a0e5,644,1,00:17:06.918,17,6,36,0.380524,17,Pressure,215,Athletic Club,3,From Free Kick,222,Villarreal,,,"['6cee5741-c94d-4698-9e96-16bf127944fe', 'efaa5b8a-3c1c-4b6c-af9d-b19f6bd1c8a8']",,"[81.9, 74.4]",6761.0,Leonardo Carrilho Baptistão,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.918,1.2349999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8102649183763814
6cee5741-c94d-4698-9e96-16bf127944fe,645,1,00:17:07.196,17,7,36,1.068898,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['0d438b24-5796-4625-a661-d6ba8166a0e5', '48d434c0-4c10-4286-9acb-85b802abb066']",,"[38.2, 2.2]",4353.0,Aymeric Laporte,5.0,Left Center Back,6606.0,Javier Eraso Goñi,26.242905,0.23850925,2.0,Low Pass,"[63.7, 8.4]",,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.196,0.27800000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5558452982195725
48d434c0-4c10-4286-9acb-85b802abb066,646,1,00:17:08.265,17,8,36,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['6cee5741-c94d-4698-9e96-16bf127944fe'],,"[63.7, 8.4]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.265,1.0690000000001874,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4397312749799761
47c82c83-242f-4485-9276-d9c09872dc1b,647,1,00:17:08.265,17,8,36,2.128154,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['0e37a6d6-9a3a-4717-95fa-4389316b9658', '48d434c0-4c10-4286-9acb-85b802abb066', '60149815-007c-4e13-b7d0-cc63be9a65e1']",,"[63.7, 8.4]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,"[68.3, 4.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.265,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3295189573208023
60149815-007c-4e13-b7d0-cc63be9a65e1,648,1,00:17:09.093,17,9,36,0.536015,17,Pressure,215,Athletic Club,3,From Free Kick,222,Villarreal,,,['47c82c83-242f-4485-9276-d9c09872dc1b'],,"[52.7, 74.6]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.093,0.8279999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.31611732868368414
0eb5cb8a-561d-432e-91fb-cf07a7091d5b,649,1,00:17:10.307,17,10,36,0.777224,17,Pressure,215,Athletic Club,3,From Free Kick,222,Villarreal,,,['0e37a6d6-9a3a-4717-95fa-4389316b9658'],,"[52.7, 72.3]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.307,1.2139999999999418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3067541819275972
1ec0433f-5111-466a-a9cc-51fddb94e8ca,650,1,00:17:10.393,17,10,36,0.0,22,Foul Committed,215,Athletic Club,3,From Free Kick,222,Villarreal,,,['0e37a6d6-9a3a-4717-95fa-4389316b9658'],,"[51.8, 75.6]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.393,0.08600000000001273,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9051026461020673
0e37a6d6-9a3a-4717-95fa-4389316b9658,651,1,00:17:10.393,17,10,36,0.0,21,Foul Won,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['0eb5cb8a-561d-432e-91fb-cf07a7091d5b', '1ec0433f-5111-466a-a9cc-51fddb94e8ca']",,"[68.3, 4.5]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.393,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47137445184017546
2acc7e3b-df5e-4f3c-9475-c21f6f9a0a1c,652,1,00:17:42.094,17,42,37,3.193057,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['1351f2bc-9778-4a0b-a2ce-76b2d2ae3179'],,"[70.7, 5.9]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,50.767017,0.73384,3.0,High Pass,"[108.4, 39.9]",62.0,Free Kick,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.094,31.701000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9700951817307135
1351f2bc-9778-4a0b-a2ce-76b2d2ae3179,653,1,00:17:45.287,17,45,38,0.0,23,Goal Keeper,222,Villarreal,8,From Keeper,222,Villarreal,,,['2acc7e3b-df5e-4f3c-9475-c21f6f9a0a1c'],,"[11.7, 40.2]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,,,,,,,,,,,,,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,1065.287,3.1929999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9442646388311345
27efad2a-734f-4cf6-b236-372734fc154b,654,1,00:17:45.287,17,45,38,3.614906,43,Carry,222,Villarreal,8,From Keeper,222,Villarreal,,,"['1351f2bc-9778-4a0b-a2ce-76b2d2ae3179', '5fb022b6-a9ee-4a8e-b02f-f5171d03704c']",,"[11.7, 40.2]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,"[13.6, 50.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.287,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4100012918125746
5fb022b6-a9ee-4a8e-b02f-f5171d03704c,655,1,00:17:48.902,17,48,38,1.669991,30,Pass,222,Villarreal,8,From Keeper,222,Villarreal,,,['b125a698-6e82-45a0-8ba5-3e531a7aaf09'],,"[13.6, 50.1]",3379.0,Alphonse Areola,1.0,Goalkeeper,6772.0,Mario Gaspar Pérez Martínez,22.381466,0.883495,1.0,Ground Pass,"[27.8, 67.4]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.902,3.615000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4564523701110864
b125a698-6e82-45a0-8ba5-3e531a7aaf09,656,1,00:17:50.572,17,50,38,,42,Ball Receipt*,222,Villarreal,8,From Keeper,222,Villarreal,,,['5fb022b6-a9ee-4a8e-b02f-f5171d03704c'],,"[27.8, 67.4]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.572,1.6699999999998454,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8292529850643461
88bb2c11-9f93-4a90-aadb-3c233a8971b5,657,1,00:17:50.572,17,50,38,4.111765,43,Carry,222,Villarreal,8,From Keeper,222,Villarreal,,,"['8985f4b8-f5aa-4d09-8443-79abbd2f771c', 'b125a698-6e82-45a0-8ba5-3e531a7aaf09']",,"[27.8, 67.4]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[33.5, 66.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.572,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40083716711059925
8985f4b8-f5aa-4d09-8443-79abbd2f771c,658,1,00:17:54.684,17,54,38,1.824651,30,Pass,222,Villarreal,8,From Keeper,222,Villarreal,,,['920a2fd0-5151-464a-ad43-9b6a289fcf6d'],,"[33.5, 66.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,18867.0,Matías Nahuel Leiva Esquivel,23.31373,-0.29597607,3.0,High Pass,"[55.8, 59.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.684,4.11200000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03871595789732685
920a2fd0-5151-464a-ad43-9b6a289fcf6d,659,1,00:17:56.508,17,56,38,,42,Ball Receipt*,222,Villarreal,8,From Keeper,222,Villarreal,,,['8985f4b8-f5aa-4d09-8443-79abbd2f771c'],,"[55.8, 59.8]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.508,1.8240000000000691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6667897243605619
b8aeec2b-50b5-4aee-9f9e-7b66b4d1aaa6,660,1,00:17:56.508,17,56,38,0.12,43,Carry,222,Villarreal,8,From Keeper,222,Villarreal,,,"['6f0b669e-8a6d-4acd-8563-411cfe2392fc', '920a2fd0-5151-464a-ad43-9b6a289fcf6d']",,"[55.8, 59.8]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,"[55.5, 58.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.508,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7191258796839959
6f0b669e-8a6d-4acd-8563-411cfe2392fc,661,1,00:17:56.628,17,56,38,2.013341,30,Pass,222,Villarreal,8,From Keeper,222,Villarreal,,,"['3c39306e-695e-4f8c-8bf6-cfc97729b42a', '5bc94084-b6de-464f-b075-764e14c8365a']",,"[55.5, 58.5]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,6761.0,Leonardo Carrilho Baptistão,22.548836,-0.97787374,3.0,High Pass,"[68.1, 39.8]",,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.628,0.11999999999989086,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06386643807670656
5bc94084-b6de-464f-b075-764e14c8365a,662,1,00:17:58.642,17,58,38,,42,Ball Receipt*,222,Villarreal,8,From Keeper,222,Villarreal,,,['6f0b669e-8a6d-4acd-8563-411cfe2392fc'],,"[66.0, 39.8]",6761.0,Leonardo Carrilho Baptistão,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.642,2.0140000000001237,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03897834188118743
3c39306e-695e-4f8c-8bf6-cfc97729b42a,663,1,00:17:58.642,17,58,38,1.92729,30,Pass,222,Villarreal,8,From Keeper,215,Athletic Club,,,"['32d6af52-7c2d-45f6-a655-a0751679fb5e', '6f0b669e-8a6d-4acd-8563-411cfe2392fc', 'bda6a169-b088-4532-bd22-3d475251bccf', 'c345848a-86bb-493a-b75b-99ed15a51a34']",,"[52.0, 40.3]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,6666.0,Sabin Merino Zuloaga,13.2,0.0,3.0,High Pass,"[65.2, 40.3]",66.0,Recovery,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.642,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4552426232022959
32d6af52-7c2d-45f6-a655-a0751679fb5e,664,1,00:17:58.642,17,58,38,0.0,4,Duel,222,Villarreal,8,From Keeper,222,Villarreal,,,['3c39306e-695e-4f8c-8bf6-cfc97729b42a'],,"[68.1, 39.8]",6761.0,Leonardo Carrilho Baptistão,24.0,Left Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.642,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03779365361297071
bda6a169-b088-4532-bd22-3d475251bccf,665,1,00:18:00.569,18,0,38,,42,Ball Receipt*,222,Villarreal,8,From Keeper,215,Athletic Club,,,['3c39306e-695e-4f8c-8bf6-cfc97729b42a'],,"[66.6, 41.7]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.569,1.9269999999999072,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5050873217432218
23ae0782-c4df-417b-8f5d-25977ed2bc71,666,1,00:18:00.569,18,0,38,0.0,4,Duel,222,Villarreal,8,From Keeper,215,Athletic Club,,,['c345848a-86bb-493a-b75b-99ed15a51a34'],,"[65.2, 40.3]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.569,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9617078277798995
c345848a-86bb-493a-b75b-99ed15a51a34,667,1,00:18:00.569,18,0,38,1.931886,30,Pass,222,Villarreal,8,From Keeper,222,Villarreal,,,"['16c9cd12-8481-4beb-b84c-ecbfb787657e', '23ae0782-c4df-417b-8f5d-25977ed2bc71', '3c39306e-695e-4f8c-8bf6-cfc97729b42a']",,"[54.9, 39.8]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,8.188406,-0.14707835,3.0,High Pass,"[63.0, 38.6]",66.0,Recovery,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.569,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3992345675845739
f057ef16-6b52-47e9-a761-285b24c45198,668,1,00:18:02.501,18,2,38,0.0,4,Duel,222,Villarreal,8,From Keeper,222,Villarreal,,,['16c9cd12-8481-4beb-b84c-ecbfb787657e'],,"[63.0, 38.6]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.501,1.9320000000000164,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10816513877039846
16c9cd12-8481-4beb-b84c-ecbfb787657e,669,1,00:18:02.501,18,2,38,1.351593,30,Pass,222,Villarreal,8,From Keeper,215,Athletic Club,,,"['c345848a-86bb-493a-b75b-99ed15a51a34', 'cf1ecd1c-2d10-4abc-8136-01cf498efd27', 'f057ef16-6b52-47e9-a761-285b24c45198']",,"[57.1, 41.5]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6606.0,Javier Eraso Goñi,12.80039,-0.6356888,3.0,High Pass,"[67.4, 33.9]",66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.501,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2784259340774142
cf1ecd1c-2d10-4abc-8136-01cf498efd27,670,1,00:18:03.852,18,3,38,,42,Ball Receipt*,222,Villarreal,8,From Keeper,215,Athletic Club,,,['16c9cd12-8481-4beb-b84c-ecbfb787657e'],,"[67.4, 33.9]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.852,1.3510000000001128,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2835280903849464
25044196-e5e8-415e-84bf-7d04fd814d0c,671,1,00:18:03.852,18,3,38,0.355598,30,Pass,222,Villarreal,8,From Keeper,215,Athletic Club,,,"['4863d2df-82d3-499a-918e-ae2c64bf85cc', 'b0e144e9-ff10-4a30-9506-7d7aeecbcdc0']",,"[69.3, 33.7]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,26518.0,Enrique Sola Clemente,3.244996,0.98279375,2.0,Low Pass,"[71.1, 36.4]",,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.852,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.19693327298288532
4863d2df-82d3-499a-918e-ae2c64bf85cc,672,1,00:18:04.208,18,4,38,,42,Ball Receipt*,222,Villarreal,8,From Keeper,215,Athletic Club,,,['25044196-e5e8-415e-84bf-7d04fd814d0c'],,"[73.2, 44.0]",26518.0,Enrique Sola Clemente,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.208,0.35599999999999454,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8977501974959167
b0e144e9-ff10-4a30-9506-7d7aeecbcdc0,673,1,00:18:04.208,18,4,38,0.0,10,Interception,222,Villarreal,8,From Keeper,222,Villarreal,,,['25044196-e5e8-415e-84bf-7d04fd814d0c'],,"[49.0, 43.7]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,4.0,Won,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.208,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6892561269339178
0eb4fe99-e94b-4e75-8148-e1435fde03e0,674,1,00:18:04.208,18,4,38,0.793744,43,Carry,222,Villarreal,8,From Keeper,222,Villarreal,,,"['6262f0d0-1992-42b4-bc4c-b894eeab05e1', 'b0e144e9-ff10-4a30-9506-7d7aeecbcdc0']",,"[49.0, 43.7]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,"[49.6, 51.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.208,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7235362339867335
6262f0d0-1992-42b4-bc4c-b894eeab05e1,675,1,00:18:05.002,18,5,38,0.800766,30,Pass,222,Villarreal,8,From Keeper,222,Villarreal,,,['1ed3b6ed-4e15-4979-b9c0-08e7357389e5'],,"[49.6, 51.8]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,18867.0,Matías Nahuel Leiva Esquivel,10.429286,0.6012997,1.0,Ground Pass,"[58.2, 57.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.002,0.793999999999869,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9017968638824477
90e51801-96d0-4830-ae78-dacac3bac5f8,676,1,00:18:05.660,18,5,38,0.219892,17,Pressure,222,Villarreal,8,From Keeper,215,Athletic Club,,,"['1ed3b6ed-4e15-4979-b9c0-08e7357389e5', '560c3484-75f8-4327-a3ac-69018b474619']",,"[59.8, 22.8]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.66,0.6580000000001291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8378572806857582
