id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,clearance_aerial_won,counterpress,out,ball_recovery_recovery_failure,off_camera,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_switch,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,pass_miscommunication,miscontrol_aerial_won,pass_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_no_touch,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,pass_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cross,goalkeeper_end_location,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,shot_aerial_won,foul_committed_penalty,foul_won_penalty,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_goal_assist,dribble_overrun,pass_cut_back,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ecb5275b-a8a3-4fb6-b0e6-502ac6859eef,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 12191, 'name': 'Gorka Elustondo Urkola'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6656, 'name': 'Mikel Rico Moreno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6606, 'name': 'Javier Eraso Goñi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 5}, {'player': {'id': 6666, 'name': 'Sabin Merino Zuloaga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8366574925149504
645fa3e0-256b-4feb-9e7a-ab32b03b96e8,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6332, 'name': 'Thomas Vermaelen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 12}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8211910872033652
772f9af1-3b25-4425-881f-a5a1551b180c,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,217,Barcelona,,,['9bd4f06f-edc2-4d15-bd42-2ec4f2dcaaed'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.16999116548925952
9bd4f06f-edc2-4d15-bd42-2ec4f2dcaaed,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['772f9af1-3b25-4425-881f-a5a1551b180c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.2955842701007628
6450cfa2-b523-41ff-8083-21948f45f80d,5,1,00:00:00.255,0,0,2,0.3519,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['499d9948-a35e-4210-b3f4-1a61ca50508d'],"[61.0, 40.1]",6656.0,Mikel Rico Moreno,13.0,Right Center Midfield,6606.0,Javier Eraso Goñi,4.554119,1.7251151,1.0,Ground Pass,"[60.3, 44.6]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,0.255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8550543771590815
499d9948-a35e-4210-b3f4-1a61ca50508d,6,1,00:00:00.607,0,0,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['6450cfa2-b523-41ff-8083-21948f45f80d'],"[60.3, 44.6]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607,0.352,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8191965716488283
c625ce27-b8cc-45f3-b25e-b4cf8f4aae6c,7,1,00:00:00.607,0,0,2,0.8085,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['499d9948-a35e-4210-b3f4-1a61ca50508d', 'a84cb47b-ddb4-4f93-9118-f95082a371ed']","[60.3, 44.6]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,"[58.8, 45.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04180388389000167
a84cb47b-ddb4-4f93-9118-f95082a371ed,8,1,00:00:01.415,0,1,2,1.461184,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['bd92e1aa-ef8e-49a9-804e-5582382261dd'],"[58.8, 45.5]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,4353.0,Aymeric Laporte,33.813606,-2.6620734,1.0,Ground Pass,"[28.8, 29.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,0.808,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9297378978819936
bd92e1aa-ef8e-49a9-804e-5582382261dd,9,1,00:00:02.876,0,2,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['a84cb47b-ddb4-4f93-9118-f95082a371ed'],"[28.8, 29.9]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.876,1.4609999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4899213809442228
c5411275-aba5-4ce4-b4a6-99132af2213b,10,1,00:00:02.876,0,2,2,2.890016,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['8265f15b-025e-4c79-9e5c-e99c2e0b5e2f', 'bd92e1aa-ef8e-49a9-804e-5582382261dd']","[28.8, 29.9]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[35.3, 30.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.876,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1555411485221877
8265f15b-025e-4c79-9e5c-e99c2e0b5e2f,11,1,00:00:05.766,0,5,2,5.583953,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['4d6e0649-ba71-4721-b042-1c106600350c'],"[35.3, 30.4]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,71.52685,0.2069922,3.0,High Pass,"[105.3, 45.1]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.766,2.89,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7341071697934304
4d6e0649-ba71-4721-b042-1c106600350c,12,1,00:00:11.350,0,11,3,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,['8265f15b-025e-4c79-9e5c-e99c2e0b5e2f'],"[14.8, 35.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.35,5.584,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5327529377130573
bd15bc7a-b866-4d91-af8c-394e3cc201af,13,1,00:00:11.350,0,11,3,5.340547,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4d6e0649-ba71-4721-b042-1c106600350c', '6ada4540-409c-465f-b805-e592345eb06c']","[14.8, 35.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[14.8, 35.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.35,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5166195321687141
6ada4540-409c-465f-b805-e592345eb06c,14,1,00:00:16.691,0,16,3,1.7139,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b2c96c8e-c5f7-4224-85b5-a2841e1d1fa3'],"[14.8, 35.5]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5506.0,Javier Alejandro Mascherano,29.228924,1.5263052,1.0,Ground Pass,"[16.1, 64.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.691,5.340999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7420112716092166
b2c96c8e-c5f7-4224-85b5-a2841e1d1fa3,15,1,00:00:18.405,0,18,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['6ada4540-409c-465f-b805-e592345eb06c'],"[16.1, 64.7]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.405,1.7140000000000022,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40770942249308406
2b48a37c-6bc5-443b-8976-daf441a2681c,16,1,00:00:18.405,0,18,3,0.04,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['996411c1-0a3d-4fa8-a2b9-2816a6ee25a1', 'b2c96c8e-c5f7-4224-85b5-a2841e1d1fa3']","[16.1, 64.7]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[15.9, 64.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.405,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14513930762647098
996411c1-0a3d-4fa8-a2b9-2816a6ee25a1,17,1,00:00:18.445,0,18,3,2.211526,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['8de3b190-68db-4344-82e7-cff97f31486a'],"[15.9, 64.5]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,4691.0,Claudio Andrés Bravo Muñoz,24.204338,-1.925215,1.0,Ground Pass,"[7.5, 41.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.445,0.03999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4650333274515114
8de3b190-68db-4344-82e7-cff97f31486a,18,1,00:00:20.656,0,20,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['996411c1-0a3d-4fa8-a2b9-2816a6ee25a1'],"[7.5, 41.8]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.656,2.2109999999999985,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7311900963278639
d4268ca3-dfe2-49a5-84c4-f7108a051958,19,1,00:00:20.656,0,20,3,1.287674,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['8de3b190-68db-4344-82e7-cff97f31486a', 'a453664e-d532-4b61-b3d8-842e0038ef23']","[7.5, 41.8]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[7.7, 42.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.656,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2067954562444645
a453664e-d532-4b61-b3d8-842e0038ef23,20,1,00:00:21.944,0,21,3,1.9182,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['5ab1aee8-08fc-4f5d-bc3f-8f990914a467'],"[7.7, 42.6]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6332.0,Thomas Vermaelen,22.903494,-1.5882618,1.0,Ground Pass,"[7.3, 19.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.944,1.2880000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2772777411039907
bb2dc4b5-44e5-40d7-93a1-7dba08ad4f93,21,1,00:00:23.463,0,23,3,1.594478,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['5ab1aee8-08fc-4f5d-bc3f-8f990914a467', '6f1a5062-78ab-4bfa-8275-8eca95228008', 'bbe04d84-30ce-4bf1-b56c-6ded2571380d']","[103.6, 56.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.463,1.519000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2916878643394002
5ab1aee8-08fc-4f5d-bc3f-8f990914a467,22,1,00:00:23.862,0,23,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a453664e-d532-4b61-b3d8-842e0038ef23', 'bb2dc4b5-44e5-40d7-93a1-7dba08ad4f93']","[7.3, 19.7]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.862,0.39899999999999736,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6316043585104009
6f1a5062-78ab-4bfa-8275-8eca95228008,23,1,00:00:23.862,0,23,3,0.9486,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5ab1aee8-08fc-4f5d-bc3f-8f990914a467', 'bb2dc4b5-44e5-40d7-93a1-7dba08ad4f93', 'bbe04d84-30ce-4bf1-b56c-6ded2571380d']","[7.3, 19.7]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,"[9.8, 21.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.862,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7505335812425838
bbe04d84-30ce-4bf1-b56c-6ded2571380d,24,1,00:00:24.811,0,24,3,1.368649,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['b32ef428-d644-4552-a1d4-28e28f961ddd', 'bb2dc4b5-44e5-40d7-93a1-7dba08ad4f93']","[9.8, 21.6]",6332.0,Thomas Vermaelen,5.0,Left Center Back,5211.0,Jordi Alba Ramos,19.77726,-1.1818395,1.0,Ground Pass,"[17.3, 3.3]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.811,0.9490000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1943893724951853
725a9389-6cbb-43ee-b1f7-2679d99fd799,25,1,00:00:26.159,0,26,3,1.2467,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['0b29214e-44ea-4b92-b46d-f9f082b23920', '1c1c2cf9-7316-479e-a7d7-806f660cd639', 'b32ef428-d644-4552-a1d4-28e28f961ddd']","[97.3, 74.1]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.159,1.347999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5222730504471133
b32ef428-d644-4552-a1d4-28e28f961ddd,26,1,00:00:26.179,0,26,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['725a9389-6cbb-43ee-b1f7-2679d99fd799', 'bbe04d84-30ce-4bf1-b56c-6ded2571380d']","[17.3, 3.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.179,0.019999999999999574,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.052389867389138756
0b29214e-44ea-4b92-b46d-f9f082b23920,27,1,00:00:26.179,0,26,3,0.929251,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1c1c2cf9-7316-479e-a7d7-806f660cd639', '725a9389-6cbb-43ee-b1f7-2679d99fd799', 'b32ef428-d644-4552-a1d4-28e28f961ddd']","[17.3, 3.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[17.1, 4.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.179,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.73281807375591
1c1c2cf9-7316-479e-a7d7-806f660cd639,28,1,00:00:27.109,0,27,3,1.988,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2fab7abb-44af-44fd-859b-30baac02b4c5', '725a9389-6cbb-43ee-b1f7-2679d99fd799']","[17.1, 4.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,6998.0,Rafael Alcântara do Nascimento,30.913103,0.029117981,1.0,Ground Pass,"[48.0, 5.2]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.109,0.9300000000000033,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8695708273901063
cdd1ed6b-b3e6-45af-8345-3d523421dc69,29,1,00:00:29.012,0,29,3,1.8378,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['2c5c29d3-6ce1-4da6-9629-d5114082a11b', '2fab7abb-44af-44fd-859b-30baac02b4c5', 'c0bc32fa-0568-4165-88be-c9ed2138b0db']","[70.8, 74.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.012,1.9029999999999987,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6400847473325769
2fab7abb-44af-44fd-859b-30baac02b4c5,30,1,00:00:29.097,0,29,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1c1c2cf9-7316-479e-a7d7-806f660cd639', 'cdd1ed6b-b3e6-45af-8345-3d523421dc69']","[48.0, 5.2]",6998.0,Rafael Alcântara do Nascimento,21.0,Left Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.097,0.08500000000000085,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6226159313832446
