id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,interception_outcome_id,interception_outcome_name,pass_cross,pass_cut_back,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_outswinging,shot_aerial_won,dribble_outcome_id,dribble_outcome_name,foul_committed_penalty,foul_won_penalty,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,injury_stoppage_in_chain,pass_inswinging,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_goal_assist,shot_deflected,block_deflection,goalkeeper_lost_in_play,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,ball_recovery_recovery_failure,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,pass_miscommunication,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3b8dcfa1-8b60-4349-b503-96b54f1f7b42,562,1,00:15:11.081,15,11,36,4.714222,17,Pressure,208,Las Palmas,1,Regular Play,210,Real Sociedad,,,"['12e23524-8124-4022-8756-be980ae2d3eb', '28a3fa8b-4be5-4c2e-9d39-ca201ad15dc7']",,"[95.9, 35.5]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.081,1.05600000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19651586559291556
12e23524-8124-4022-8756-be980ae2d3eb,563,1,00:15:12.218,15,12,36,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0ac03865-b0a7-4a4a-8ee4-461dd0502c5a', '3b8dcfa1-8b60-4349-b503-96b54f1f7b42']",,"[24.2, 44.2]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.218,1.1369999999999436,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19990637166307057
28a3fa8b-4be5-4c2e-9d39-ca201ad15dc7,564,1,00:15:12.218,15,12,36,3.783691,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['12e23524-8124-4022-8756-be980ae2d3eb', '3b8dcfa1-8b60-4349-b503-96b54f1f7b42', '8155d6d5-24b1-456c-9b80-e9040ebcd157']",,"[24.2, 44.2]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,"[37.7, 60.8]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.218,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6022042320148497
8155d6d5-24b1-456c-9b80-e9040ebcd157,565,1,00:15:16.001,15,16,36,0.68653,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['7ea4cfe5-14c8-40c6-8756-2ccdbb2242df', 'b4cc7c88-f68d-4c4f-b086-a667a0f6d65c']",,"[37.7, 60.8]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,6608.0,Nabil El Zhar,7.8447433,0.29756173,1.0,Ground Pass,"[45.2, 63.1]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.001,3.7830000000000155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5583168407718845
7ea4cfe5-14c8-40c6-8756-2ccdbb2242df,566,1,00:15:16.688,15,16,36,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8155d6d5-24b1-456c-9b80-e9040ebcd157'],,"[52.0, 64.8]",6608.0,Nabil El Zhar,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.688,0.6870000000000118,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3640263227642696
b4cc7c88-f68d-4c4f-b086-a667a0f6d65c,567,1,00:15:16.688,15,16,36,0.0,10,Interception,208,Las Palmas,1,Regular Play,210,Real Sociedad,,,['8155d6d5-24b1-456c-9b80-e9040ebcd157'],,"[74.9, 17.0]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.688,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2667687146118962
bb76c726-1434-4286-ab4b-1f16c693298a,568,1,00:15:16.688,15,16,36,2.648004,43,Carry,208,Las Palmas,1,Regular Play,210,Real Sociedad,,,"['74c51283-0eaf-4e24-8ac7-ff44018ea9b1', 'b4cc7c88-f68d-4c4f-b086-a667a0f6d65c']",,"[74.9, 17.0]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[70.5, 15.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.688,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9524260187689941
74c51283-0eaf-4e24-8ac7-ff44018ea9b1,569,1,00:15:19.336,15,19,36,2.414676,30,Pass,208,Las Palmas,1,Regular Play,210,Real Sociedad,,,['0f801186-f40c-40e2-a912-0f9e2384e363'],,"[70.5, 15.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,12.088011,2.2507052,1.0,Ground Pass,"[62.9, 24.6]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.336,2.6480000000000246,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7083128694827744
aae80c36-f839-43a0-9e9f-71b7df6d0b7a,570,1,00:15:21.674,15,21,36,2.072113,17,Pressure,208,Las Palmas,1,Regular Play,210,Real Sociedad,,,"['0f801186-f40c-40e2-a912-0f9e2384e363', 'e4bd5439-dc5c-4f48-a312-b2c13412b464']",,"[56.7, 30.2]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.674,2.3379999999999654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5962859316234733
0f801186-f40c-40e2-a912-0f9e2384e363,571,1,00:15:21.751,15,21,36,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['74c51283-0eaf-4e24-8ac7-ff44018ea9b1', 'aae80c36-f839-43a0-9e9f-71b7df6d0b7a']",,"[57.2, 55.5]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.751,0.07699999999999818,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8757422747588434
