id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,carry_end_location,under_pressure,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,ball_recovery_recovery_failure,pass_aerial_won,pass_switch,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,goalkeeper_end_location,clearance_right_foot,foul_won_defensive,pass_no_touch,pass_through_ball,foul_committed_advantage,foul_won_advantage,shot_first_time,50_50_outcome_id,50_50_outcome_name,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_cut_back,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
709fae46-6b39-47a3-aa37-ce7ec94169fe,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,4411.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.35816352947621033
180401c0-01f3-4b93-826f-5c4945edcd51,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 26}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 17}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3141966566648947
8a69b2b2-09df-4a98-abda-57042f79b1b5,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0d11fb28-688d-40a0-a841-49d25c00f3c9'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.2656421259209705
0d11fb28-688d-40a0-a841-49d25c00f3c9,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,222,Villarreal,,,['8a69b2b2-09df-4a98-abda-57042f79b1b5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.1479763863130641
8552ebe9-0b74-4c69-8746-7c4164443251,5,1,00:00:00.707,0,0,2,0.058451,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['613ad1b6-ec59-4e66-91d3-bbc8fb5e17e7'],True,"[61.0, 40.1]",6609.0,Denis Suárez Fernández,24.0,Left Center Forward,6862.0,Cédric Bakambu,6.449806,-2.6224465,1.0,Ground Pass,"[55.4, 36.9]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707,0.707,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5039099388064829
613ad1b6-ec59-4e66-91d3-bbc8fb5e17e7,6,1,00:00:00.766,0,0,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['8552ebe9-0b74-4c69-8746-7c4164443251'],,"[55.4, 36.9]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.766,0.05900000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5263075469597629
0a9d33c4-47ed-4394-b0fb-e9427c7bd555,7,1,00:00:00.876,0,0,2,1.842109,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['73d6dbca-ec44-443f-9609-100b43f343f1'],True,"[56.6, 37.8]",6862.0,Cédric Bakambu,22.0,Right Center Forward,6827.0,Daniele Bonera,26.150335,-3.0343137,1.0,Ground Pass,"[30.6, 35.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876,0.10999999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8601810240916027
73d6dbca-ec44-443f-9609-100b43f343f1,8,1,00:00:02.718,0,2,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['0a9d33c4-47ed-4394-b0fb-e9427c7bd555'],,"[30.6, 35.0]",6827.0,Daniele Bonera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.718,1.842,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6207718125781597
74d57643-decd-458c-a2c4-36adbac7e2e7,9,1,00:00:07.819,0,7,2,3.716667,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['136b7133-9fe2-4f4b-8044-d6726f2c00c5', '5e27c5fa-00a7-47b4-9112-4747ed064349']",,"[38.3, 27.4]",6827.0,Daniele Bonera,3.0,Right Center Back,6609.0,Denis Suárez Fernández,66.43644,0.033120412,3.0,High Pass,"[104.7, 29.6]",,,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.819,5.101,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.49305609897276204
136b7133-9fe2-4f4b-8044-d6726f2c00c5,10,1,00:00:11.536,0,11,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['74d57643-decd-458c-a2c4-36adbac7e2e7'],,"[95.9, 32.4]",6609.0,Denis Suárez Fernández,24.0,Left Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.536,3.7169999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6432928237802569
5e27c5fa-00a7-47b4-9112-4747ed064349,11,1,00:00:11.536,0,11,3,0.0,23,Goal Keeper,208,Las Palmas,8,From Keeper,208,Las Palmas,,,['74d57643-decd-458c-a2c4-36adbac7e2e7'],,"[15.4, 50.5]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.536,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6658364947723886
a8ee9353-0144-4be4-bcd2-c11ef792964b,12,1,00:00:11.536,0,11,3,18.314983,43,Carry,208,Las Palmas,8,From Keeper,208,Las Palmas,,,"['2b62555e-4e1a-4f14-9795-2a78c7bc79ff', '5e27c5fa-00a7-47b4-9112-4747ed064349']",,"[15.4, 50.5]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,"[27.4, 68.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.536,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05645630469768548
2b62555e-4e1a-4f14-9795-2a78c7bc79ff,13,1,00:00:29.851,0,29,3,3.159414,30,Pass,208,Las Palmas,8,From Keeper,208,Las Palmas,,,['a8fe6e8a-0cd8-4077-b048-8d666b6633dd'],,"[27.4, 68.2]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,8167.0,Sergio Ezequiel Araújo,64.39915,-0.4601754,3.0,High Pass,"[85.1, 39.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.851,18.314999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7171871061978082
a8fe6e8a-0cd8-4077-b048-8d666b6633dd,14,1,00:00:33.010,0,33,3,,42,Ball Receipt*,208,Las Palmas,8,From Keeper,208,Las Palmas,,,['2b62555e-4e1a-4f14-9795-2a78c7bc79ff'],,"[85.1, 39.6]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.01,3.158999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.661156837312676
dd74e9dc-352c-4c5a-b0b1-8ad32787fb70,15,1,00:00:33.010,0,33,3,2.174486,43,Carry,208,Las Palmas,8,From Keeper,208,Las Palmas,,,"['a8fe6e8a-0cd8-4077-b048-8d666b6633dd', 'aae4304a-fb09-43db-9496-820d1b9c21f1', 'f312adac-1044-4b19-93dd-af811418598c']",,"[85.1, 39.6]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,"[92.8, 38.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.01,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4697128788300674
aae4304a-fb09-43db-9496-820d1b9c21f1,16,1,00:00:34.828,0,34,3,0.843908,17,Pressure,208,Las Palmas,8,From Keeper,222,Villarreal,,,"['dd74e9dc-352c-4c5a-b0b1-8ad32787fb70', 'f312adac-1044-4b19-93dd-af811418598c']",,"[29.7, 44.0]",6357.0,Jonathan dos Santos Ramírez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.828,1.818000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5831467159504936
f312adac-1044-4b19-93dd-af811418598c,17,1,00:00:35.185,0,35,3,0.86429,30,Pass,208,Las Palmas,8,From Keeper,208,Las Palmas,,,"['aae4304a-fb09-43db-9496-820d1b9c21f1', 'ca3111a3-f382-448a-8737-bf1dd553e551']",,"[92.8, 38.2]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,10755.0,Jonathan Viera Ramos,11.230762,-1.1390104,1.0,Ground Pass,"[97.5, 28.0]",,,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.185,0.3569999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3956218542062242
ca3111a3-f382-448a-8737-bf1dd553e551,18,1,00:00:36.049,0,36,3,,42,Ball Receipt*,208,Las Palmas,8,From Keeper,208,Las Palmas,,,['f312adac-1044-4b19-93dd-af811418598c'],,"[97.5, 28.0]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.049,0.8639999999999972,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6021798909299202
706df27c-4544-4ce6-8518-95a4d1ce6b08,19,1,00:00:36.049,0,36,3,0.271367,43,Carry,208,Las Palmas,8,From Keeper,208,Las Palmas,,,"['2a856316-a5dd-4540-8d7c-83d4c6526f50', 'ca3111a3-f382-448a-8737-bf1dd553e551']",,"[97.5, 28.0]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,"[96.6, 28.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.049,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5780891405799039
2a856316-a5dd-4540-8d7c-83d4c6526f50,20,1,00:00:36.321,0,36,3,0.0,38,Miscontrol,208,Las Palmas,8,From Keeper,208,Las Palmas,,,,,"[96.6, 28.7]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.321,0.27199999999999847,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.132144977283992
3e66cd7f-1493-4f93-8474-2df3fda5e8bf,21,1,00:00:36.477,0,36,3,2.359904,30,Pass,208,Las Palmas,8,From Keeper,222,Villarreal,,,['59b5df1a-8d44-4782-9800-e1c098ed7171'],,"[20.7, 51.4]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,18867.0,Matías Nahuel Leiva Esquivel,15.750873,1.3920785,1.0,Ground Pass,"[23.5, 66.9]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.477,0.1559999999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9461444969341865
59b5df1a-8d44-4782-9800-e1c098ed7171,22,1,00:00:38.837,0,38,3,,42,Ball Receipt*,208,Las Palmas,8,From Keeper,222,Villarreal,,,['3e66cd7f-1493-4f93-8474-2df3fda5e8bf'],,"[23.5, 66.9]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.837,2.3600000000000065,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.652371000578591
dbf3c7af-1ddd-4ef6-8ec6-f3f5257361fb,23,1,00:00:38.837,0,38,3,0.881212,43,Carry,208,Las Palmas,8,From Keeper,222,Villarreal,,,"['59b5df1a-8d44-4782-9800-e1c098ed7171', 'e29ce6a0-5bec-413e-8687-5686066d4e88']",,"[23.5, 66.9]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,"[21.6, 75.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.837,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22503956569860917
e29ce6a0-5bec-413e-8687-5686066d4e88,24,1,00:00:39.718,0,39,3,2.320353,30,Pass,208,Las Palmas,8,From Keeper,222,Villarreal,,,['c2a8e3e5-1873-4842-8600-8b28ebc0aab0'],,"[21.6, 75.4]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,6772.0,Mario Gaspar Pérez Martínez,22.377892,0.20703593,3.0,High Pass,"[43.5, 80.0]",,,40.0,Right Foot,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.718,0.8810000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9808969207828917
c2a8e3e5-1873-4842-8600-8b28ebc0aab0,25,1,00:00:42.039,0,42,3,,42,Ball Receipt*,208,Las Palmas,8,From Keeper,222,Villarreal,,,['e29ce6a0-5bec-413e-8687-5686066d4e88'],,"[38.3, 77.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.039,2.320999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4571963633987579
7328c593-33a1-4fb1-b58a-da8f910bfab2,26,1,00:00:51.187,0,51,4,2.391215,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['3fe35bd1-7185-42be-9c81-5267f964bb9a'],True,"[67.1, 0.1]",26448.0,Javier Garrido Behovide,6.0,Left Back,7907.0,Pedro Bigas Rigo,25.026386,2.9567356,2.0,Low Pass,"[42.5, 4.7]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.187,9.147999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.666747870953658
3fe35bd1-7185-42be-9c81-5267f964bb9a,27,1,00:00:53.578,0,53,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['7328c593-33a1-4fb1-b58a-da8f910bfab2'],,"[42.5, 4.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.578,2.3910000000000053,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19439707267952755
7eb31c15-a688-44e9-ac1e-99438250b9aa,28,1,00:00:54.806,0,54,4,1.682534,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['30fdd618-20e1-4af5-aac9-911cc16acd39'],,"[43.3, 6.8]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,8440.0,Aythami Artiles Oliva,19.588772,2.0253117,1.0,Ground Pass,"[34.7, 24.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.806,1.2279999999999944,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.76130553847965
30fdd618-20e1-4af5-aac9-911cc16acd39,29,1,00:00:56.488,0,56,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['7eb31c15-a688-44e9-ac1e-99438250b9aa'],,"[34.7, 24.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.488,1.6820000000000022,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7759628253565223
73d09379-4c3b-4821-aa70-17dbd355fad9,30,1,00:00:56.488,0,56,4,2.830464,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['30fdd618-20e1-4af5-aac9-911cc16acd39', 'ea0472a4-548c-4fa5-b0ff-697afb847a6f']",,"[34.7, 24.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[35.0, 32.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.488,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08022014239378317
ea0472a4-548c-4fa5-b0ff-697afb847a6f,31,1,00:00:59.319,0,59,4,1.284918,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['5bbe92f9-fd94-48bb-bbe9-3ae49563cbbe'],,"[35.0, 32.2]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,7907.0,Pedro Bigas Rigo,21.9784,-1.2562399,1.0,Ground Pass,"[41.8, 11.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.319,2.831000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5499337081225446
5bbe92f9-fd94-48bb-bbe9-3ae49563cbbe,32,1,00:01:00.604,1,0,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['ea0472a4-548c-4fa5-b0ff-697afb847a6f'],,"[41.8, 11.3]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.604,1.2849999999999966,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9495321242150949
0127d3b3-b890-440b-a297-0b1306956666,33,1,00:01:00.604,1,0,4,2.718044,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['5bbe92f9-fd94-48bb-bbe9-3ae49563cbbe', '7307d944-b277-4792-bcc1-70f8912ed808']",,"[41.8, 11.3]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,"[53.1, 9.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.604,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7959809313710993
